,CDKN2C (1031)
ACH-000004,0.14052312690578564
ACH-000005,0.20374566780469736
ACH-000007,0.3165782990925109
ACH-000009,0.2641296726862033
ACH-000011,0.29728994168048617
ACH-000012,0.20224559763952332
ACH-000013,0.2086211438645716
ACH-000014,0.19909517014833372
ACH-000015,0.20883035013400084
ACH-000017,0.24312488746600766
ACH-000018,0.32799904290932136
ACH-000019,0.130325987596261
ACH-000021,0.17921115154904374
ACH-000022,0.08071409439491682
ACH-000025,0.20795717793070226
ACH-000028,0.21356053108953385
ACH-000030,0.21900642108441976
ACH-000035,0.14096202346125208
ACH-000036,0.1972929177831778
ACH-000037,0.3532035429695389
ACH-000039,0.33352281576766546
ACH-000040,0.6173533024888165
ACH-000041,0.6529479532038078
ACH-000042,0.2782912852830792
ACH-000045,0.2425859977355548
ACH-000047,0.19054667122232707
ACH-000052,0.2245913927724092
ACH-000053,0.20716092776965786
ACH-000054,0.21415035843007396
ACH-000055,0.20944652000409428
ACH-000060,0.11708875713099733
ACH-000067,0.4907895420736345
ACH-000070,0.26493166967068604
ACH-000075,0.11138953515713353
ACH-000078,0.22672821427795545
ACH-000082,0.4662541019900587
ACH-000085,0.3457884137815838
ACH-000086,0.247582333449483
ACH-000087,0.4045139110915191
ACH-000092,0.36966528460759296
ACH-000095,0.1942898335984252
ACH-000097,0.17424634182847756
ACH-000098,0.2763576202825597
ACH-000099,0.41876015384063137
ACH-000108,0.2846635389854049
ACH-000113,0.2732787045651721
ACH-000116,0.24376254106598305
ACH-000118,0.2230968455249404
ACH-000120,0.12501051245522635
ACH-000123,0.3138673730710145
ACH-000127,0.3663480036074098
ACH-000128,0.13394336034106635
ACH-000132,0.23456332348772604
ACH-000133,0.3272997025858737
ACH-000137,0.09172426300664607
ACH-000138,0.2011446558997958
ACH-000142,0.35999052797970804
ACH-000143,0.4140945863682841
ACH-000146,0.34957290766010063
ACH-000148,0.5257749235196396
ACH-000150,0.31894780040704784
ACH-000152,0.14572936782342585
ACH-000153,0.2708444372945832
ACH-000159,0.21639090067683453
ACH-000160,0.15925035394281428
ACH-000163,0.38382194661248537
ACH-000167,-0.03838131708486915
ACH-000168,0.1663456400264584
ACH-000169,0.21975601795585947
ACH-000178,0.3935683646575469
ACH-000183,0.19126085980978247
ACH-000188,0.25998376449670585
ACH-000189,0.0596029879084934
ACH-000190,0.15608761147624986
ACH-000198,0.2922172916763819
ACH-000203,0.8239595351668729
ACH-000204,0.7391095948210503
ACH-000206,0.4882327215832356
ACH-000207,0.24485306239258894
ACH-000208,0.4602361549337917
ACH-000210,0.21568486537727094
ACH-000211,0.28281353188230723
ACH-000215,0.4050758054084917
ACH-000221,0.20073486558690784
ACH-000222,0.02177100356546733
ACH-000223,0.2785527288995507
ACH-000226,0.1880774769379215
ACH-000227,0.24821511688107786
ACH-000228,0.22095295743111884
ACH-000231,0.3069346592508516
ACH-000232,0.14854957155196294
ACH-000233,0.2772312430800793
ACH-000234,0.274932548081599
ACH-000235,0.21319189332954927
ACH-000237,0.2561720567157675
ACH-000238,0.12845548426768408
ACH-000242,0.3757324839467737
ACH-000243,0.18230185946245225
ACH-000244,0.3475065112925774
ACH-000246,0.17355801056247552
ACH-000248,0.233602454188258
ACH-000250,0.2481712434333049
ACH-000251,0.559202472574712
ACH-000252,0.19836148656145192
ACH-000253,0.2535629693314163
ACH-000255,0.26186671133863765
ACH-000256,0.2402971950029211
ACH-000257,0.018437836432579305
ACH-000258,0.2810034300820989
ACH-000259,0.3872369869598728
ACH-000260,0.549727464897809
ACH-000261,0.25773332648061464
ACH-000262,0.4165821824312799
ACH-000263,0.16889241248928274
ACH-000264,0.2466939538762905
ACH-000265,0.2714844165828744
ACH-000266,0.21104415274607996
ACH-000272,0.19423948549886366
ACH-000274,0.3123479518706886
ACH-000277,0.3515989685251447
ACH-000278,0.0825738903529656
ACH-000279,0.468134702010469
ACH-000280,0.4073120105247365
ACH-000281,0.3797257174479899
ACH-000288,0.2294525391722969
ACH-000291,0.1656847520855873
ACH-000293,0.21421175354616226
ACH-000294,0.3012418091953827
ACH-000295,0.2581648374505034
ACH-000296,0.2838684320331401
ACH-000302,0.21077532031929894
ACH-000304,0.27342168786258725
ACH-000307,0.24666541075103876
ACH-000308,0.3097474711288296
ACH-000310,0.19921234888017356
ACH-000311,0.19134324627879465
ACH-000312,0.3300560245967835
ACH-000315,0.3600502159893277
ACH-000316,0.3068114830204947
ACH-000317,0.2535333074887587
ACH-000318,0.2706914886080583
ACH-000319,0.13501313626474268
ACH-000320,0.18517879546914606
ACH-000322,0.18376276545185385
ACH-000323,0.308371417099058
ACH-000324,0.2193147657840256
ACH-000329,0.2731555528160026
ACH-000330,0.1489282910602664
ACH-000331,0.4674348515622782
ACH-000332,0.2561525265147651
ACH-000334,0.4059316708489509
ACH-000335,0.08740584795203178
ACH-000336,0.3710277010738469
ACH-000337,0.30187855998382523
ACH-000338,0.028976807106544312
ACH-000339,0.30832672676391754
ACH-000341,0.2441861491442372
ACH-000348,0.2846247684472681
ACH-000350,0.2723676321805828
ACH-000352,0.2487273720040073
ACH-000356,0.17473681277654396
ACH-000361,0.2058377106157584
ACH-000362,0.8225026148409508
ACH-000363,0.06759012906391079
ACH-000364,0.06140123279785114
ACH-000365,0.6032670256933347
ACH-000366,0.23238450826773044
ACH-000368,0.472591550238983
ACH-000374,0.186026908744182
ACH-000375,0.3710014227562984
ACH-000376,0.3091810648149705
ACH-000381,0.297920463729428
ACH-000383,0.24083361300189596
ACH-000387,0.1747463545557039
ACH-000389,0.3192998063410025
ACH-000390,0.22242374343561075
ACH-000393,0.18580343161192825
ACH-000395,0.2874444105537001
ACH-000396,-0.2905863269715416
ACH-000397,0.17680996722112233
ACH-000401,0.3371636085244605
ACH-000402,0.19528623844966886
ACH-000403,0.1961478082300344
ACH-000404,0.06275179551016999
ACH-000406,0.3031641639237336
ACH-000407,0.3144664274327877
ACH-000408,0.20328284389513
ACH-000410,0.18214013892317574
ACH-000411,0.147930231694666
ACH-000414,0.3383603332517447
ACH-000415,0.24957980796550255
ACH-000416,0.4448320943927238
ACH-000420,0.2042348580304858
ACH-000421,0.3099344923673282
ACH-000424,0.6634890207773168
ACH-000425,0.31888860157839466
ACH-000426,0.33055748379735833
ACH-000427,0.22009709555062204
ACH-000433,0.2314779678801929
ACH-000435,0.2364652343359424
ACH-000436,0.4065309208549669
ACH-000444,0.3674732504596168
ACH-000445,0.2797301142868549
ACH-000448,0.1648465958523388
ACH-000450,0.1574587761379387
ACH-000452,0.3178879426447531
ACH-000454,0.11082881028599692
ACH-000458,0.1761486910083516
ACH-000459,0.3401345748947677
ACH-000460,0.2718508182502893
ACH-000461,0.2087057853445012
ACH-000463,0.2329500884310191
ACH-000464,0.2430205686956461
ACH-000466,0.15075779386328778
ACH-000467,0.21704663979033428
ACH-000468,0.2627562885777955
ACH-000469,0.4363405998530023
ACH-000470,0.19362899788450774
ACH-000471,0.4389638695886161
ACH-000472,0.22491323944372088
ACH-000473,0.3217994729443147
ACH-000475,0.2400158338383705
ACH-000476,0.11784776683103156
ACH-000477,0.2591715449342813
ACH-000479,0.8470218401872935
ACH-000480,0.2633783957060565
ACH-000481,0.17190811864775685
ACH-000483,0.2620183415186028
ACH-000484,0.28923126009896805
ACH-000485,0.2778007642736999
ACH-000486,0.17268290674115158
ACH-000487,0.2611569033108782
ACH-000488,0.1991995234935597
ACH-000490,0.2363187205759849
ACH-000491,0.5324774965578503
ACH-000495,0.30773945737816105
ACH-000496,0.2325318683717432
ACH-000499,0.2737388926665481
ACH-000500,0.2019650677421963
ACH-000502,0.2828523226364317
ACH-000503,0.21797766533813312
ACH-000505,0.282866572723086
ACH-000507,0.06051907994154451
ACH-000510,0.2300667133304845
