,GSDMB (55876)
ACH-000651,-0.14830009868714247
ACH-000652,-0.2087813550572684
ACH-000653,-0.2385418481270779
ACH-000657,-0.15601752885357364
ACH-000658,-0.15142161462072526
ACH-000661,-0.1721072237654581
ACH-000662,-0.16084148800097167
ACH-000663,-0.384959367776397
ACH-000665,-0.14607784123357298
ACH-000671,-0.173516484576012
ACH-000672,-0.3361189250542205
ACH-000673,-0.22745459414286864
ACH-000676,-0.22221344914893373
ACH-000677,-0.09918822571621587
ACH-000681,-0.019569645614984373
ACH-000683,-0.07316465744281217
ACH-000684,-0.048789730654326464
ACH-000688,-0.09207248046924812
ACH-000693,-0.15283543051910092
ACH-000694,-0.2656130114266677
ACH-000695,-0.0961992147161867
ACH-000696,-0.20395228999613332
ACH-000697,-0.2300999115175711
ACH-000699,-0.1975583557473153
ACH-000701,-0.007117187729602014
ACH-000706,-0.025104184673766305
ACH-000711,-0.13703318436549747
ACH-000713,-0.15478079078829776
ACH-000714,-0.3213034929087387
ACH-000718,-0.2050102922078251
ACH-000720,-0.20097103884096976
ACH-000721,-0.22584508547416784
ACH-000724,-0.15208631637765124
ACH-000725,-0.0715684271167749
ACH-000732,-0.3685090893802565
ACH-000734,-0.028980010174837808
ACH-000735,-0.21986277581310293
ACH-000736,-0.12087223818866165
ACH-000738,-0.16839024240564762
ACH-000746,-0.11279575266566125
ACH-000747,-0.21895505590560072
ACH-000748,-0.13630467302416124
ACH-000753,-0.1625810341954617
ACH-000756,-0.24658262224980204
ACH-000757,-0.08931990669994466
ACH-000758,-0.12872617718773702
ACH-000760,-0.17035318098441046
ACH-000762,-0.15857490771673144
ACH-000763,-0.16321633673273964
ACH-000764,-0.3374145874508063
ACH-000765,-0.018015035218352026
ACH-000766,-0.20401379487277774
ACH-000767,-0.20889755245009486
ACH-000768,-0.2805275227428453
ACH-000769,-0.25195297873805594
ACH-000770,-0.2381635053805777
ACH-000771,-0.13440484056947474
ACH-000773,-0.05664873442416625
ACH-000776,-0.2854505458671173
ACH-000777,-0.10366396265193263
ACH-000778,-0.30375022204077
ACH-000781,-0.0876550850801824
ACH-000782,-0.07322679883485883
ACH-000783,-0.08961438767492706
ACH-000784,-0.228784904114644
ACH-000785,-0.2089978369135116
ACH-000787,-0.10558703770588088
ACH-000788,-0.17741914447790078
ACH-000791,-0.2456053235241614
ACH-000792,-0.2810738602910248
ACH-000794,-0.20753980969146935
ACH-000796,-0.22937189365295899
ACH-000798,-0.30003646041983045
ACH-000799,-0.3117386531192444
ACH-000800,-0.3742084363784661
ACH-000802,-0.1650729764432574
ACH-000804,-0.16653168004383634
ACH-000805,-0.11584239934766667
ACH-000809,-0.27447501242607664
ACH-000810,-0.129932985667702
ACH-000811,-0.3907852567056896
ACH-000817,-0.1970239001508241
ACH-000819,0.0184260674850945
ACH-000820,-0.18437141068270174
ACH-000821,-0.3251012079948768
ACH-000822,-0.19609070664331896
ACH-000823,-0.3033644333367277
ACH-000824,-0.1766131893796029
ACH-000827,-0.21859757496574309
ACH-000829,-0.16228372740226027
ACH-000831,-0.11241635531954977
ACH-000832,-0.16032299938217304
ACH-000833,0.017618452026324182
ACH-000834,-0.10842520144491548
ACH-000835,-0.14652631394024207
ACH-000836,-0.1049899661192552
ACH-000837,-0.26088335048848205
ACH-000838,-0.1961396454284886
ACH-000839,-0.2118287809672478
ACH-000840,-0.3319371342813165
ACH-000841,-0.13385301994819482
ACH-000843,-0.19118788955633828
ACH-000846,-0.21886260148832729
ACH-000847,0.07813147808794821
ACH-000848,-0.24441252921972526
ACH-000849,-0.17332285224577829
ACH-000851,-0.06913805817495608
ACH-000855,-0.09320482816720436
ACH-000856,-0.17054361879036428
ACH-000858,-0.18340127265118109
ACH-000859,-0.3269860275712138
ACH-000861,-0.0843560086591118
ACH-000862,-0.18464144015903988
ACH-000865,-0.1253892281118935
ACH-000866,-0.17602161465889068
ACH-000867,-0.2284679608772639
ACH-000869,0.025344626598868842
ACH-000872,-0.06446021503614696
ACH-000873,-0.06982144471220801
ACH-000876,-0.058561470885043626
ACH-000878,-0.2179578902071508
ACH-000880,-0.1596695964387917
ACH-000881,-0.08106562863545927
ACH-000882,-0.17703744242255234
ACH-000884,-0.2206070462773437
ACH-000885,-0.13831666249462113
ACH-000887,-0.18417478480419752
ACH-000889,-0.15672320136238724
ACH-000896,-0.02082579753745969
ACH-000898,-0.3398066863998617
ACH-000900,-0.27043673890755204
ACH-000901,-0.17716509333444347
ACH-000905,-0.07014284996731371
ACH-000906,-0.17160293359965342
ACH-000907,-0.13427495000202916
ACH-000910,-0.31713841503340445
ACH-000911,-0.16918780856861942
ACH-000912,-0.14689620375226162
ACH-000913,-0.1567615103899858
ACH-000915,-0.1901681938167231
ACH-000916,-0.2594752072429121
ACH-000917,-0.1303088418048697
ACH-000920,0.11063523613107784
ACH-000921,-0.13798813480159455
ACH-000924,-0.16560420764204298
ACH-000926,-0.22002388596538874
ACH-000928,-0.24635120157306875
ACH-000929,0.008854111349366603
ACH-000932,-0.2558170032097554
ACH-000935,-0.2995988618108195
ACH-000936,-0.07894627695579078
ACH-000937,-0.21253120706913164
ACH-000938,-0.10774764964421632
ACH-000939,-0.3955643178367694
ACH-000941,-0.1646350345818985
ACH-000943,-0.12122510811930627
ACH-000946,-0.1314220467700315
ACH-000947,-0.14889984424690836
ACH-000948,-0.2349238966566
ACH-000950,-0.12407552673746372
ACH-000953,-0.19719896678050808
ACH-000954,-0.3091360446258871
ACH-000957,0.13471378796907707
ACH-000958,-0.4112070958028569
ACH-000960,-0.20339155337892395
ACH-000963,-0.36051964874514025
ACH-000968,-0.3485070764306255
ACH-000969,-0.0800842639828471
ACH-000972,-0.3612839571971362
ACH-000973,-0.1431963139733613
ACH-000974,-0.24771439623581926
ACH-000978,-0.1783687811832168
ACH-000984,-0.2247605260345195
ACH-000986,-0.2375732914287821
ACH-000988,-0.1716441677012184
ACH-000993,-0.15414376486408507
ACH-000994,-0.13387483762292046
ACH-000996,-0.2130862972698154
ACH-001001,-0.23349818762456276
ACH-001020,-0.0034428679008088703
ACH-001028,-0.11066459826019764
ACH-001031,-0.12724550890539166
ACH-001038,-0.16679432267528246
ACH-001048,-0.24987333380606105
ACH-001050,-0.18881990107250846
ACH-001053,-0.1732417355033651
ACH-001054,-0.10211411261784598
ACH-001061,-0.20920901939579192
ACH-001067,-0.11812307118915913
ACH-001075,0.011327380227686238
ACH-001096,-0.14359821226769906
ACH-001111,-0.095307659544844
ACH-001119,-0.08075731649807018
ACH-001128,-0.3918244420403557
ACH-001134,-0.2038527150088728
ACH-001151,-0.2437868303953781
ACH-001163,-0.26845530817418234
ACH-001164,-0.0550923923257267
ACH-001183,-0.06461501237243572
ACH-001192,-0.12709318159055408
ACH-001193,0.0439643962265114
ACH-001196,-0.01702607750491787
ACH-001197,-0.623285102489577
ACH-001205,-0.0388698050490042
ACH-001211,-0.1994961821994252
ACH-001212,-0.16187631943722028
ACH-001228,-0.15834325497517726
ACH-001232,-0.08674860166432831
ACH-001239,-0.30296583855985937
ACH-001270,-0.2817978205243185
ACH-001274,-0.20548298472247475
ACH-001275,-0.11635656940068913
ACH-001277,-0.3534751569987378
ACH-001278,-0.1948005808576686
ACH-001280,-0.033410414410062865
ACH-001283,-0.19361800817390132
ACH-001289,-0.06082378886878919
ACH-001300,-0.22633695223251035
ACH-001301,-0.07676246543569447
ACH-001302,-0.2932992164697922
ACH-001306,-0.28607846120785785
ACH-001318,-0.10686845612140122
ACH-001322,-0.03129941030905972
ACH-001328,-0.21329460890601806
ACH-001332,-0.2706417888622328
ACH-001336,-0.0673720117951641
ACH-001346,-0.10146757673688712
ACH-001353,-0.2064839071320535
ACH-001354,-0.05478699075918757
ACH-001367,-0.1495905176709009
ACH-001368,-0.1524601630945346
ACH-001374,-0.2936245662412137
ACH-001377,-0.17891177998761168
ACH-001380,-0.1474838453326477
ACH-001391,-0.3457413553944668
ACH-001408,-0.24642960955976026
ACH-001430,-0.3462451085526578
ACH-001431,-0.16035902348576495
ACH-001450,-0.07913469669895509
ACH-001496,-0.2280120273175871
ACH-001500,-0.3075795624410628
ACH-001523,-0.3611654637174648
ACH-001532,-0.2659652303093422
ACH-001550,-0.28534888981655426
ACH-001552,-0.17933173443138845
ACH-001554,-0.2737433417386133
ACH-001654,-0.15609730408042186
ACH-001735,-0.19639919577177006
ACH-001736,-0.19081876548444285
ACH-001737,-0.26018775057017546
ACH-001740,0.12678768406144533
ACH-001745,-0.09137492005406564
ACH-001765,-0.2625037331420981
