,COPG1 (22820)
ACH-000393,-1.2430129084657835
ACH-000395,-1.2032748353703708
ACH-000396,-1.0402827879689898
ACH-000397,-1.298045752379368
ACH-000401,-1.3478350383729347
ACH-000402,-0.6724398455711313
ACH-000403,-0.5722987681019704
ACH-000404,-1.0761215050513702
ACH-000406,-1.4360774097005575
ACH-000407,-1.1302466151531623
ACH-000408,-1.1800255879976151
ACH-000410,-1.0367106485345003
ACH-000411,-1.182975234440507
ACH-000414,-1.367761040158859
ACH-000415,-1.299624190991608
ACH-000416,-1.3307721636832135
ACH-000420,-1.3042935830359714
ACH-000421,-1.170223475625063
ACH-000424,-1.2220041119693743
ACH-000425,-1.172199022047084
ACH-000426,-1.7177317689017586
ACH-000427,-1.3700906162405184
ACH-000433,-1.2189846307820522
ACH-000435,-1.1120314113543266
ACH-000436,-1.5200241930614338
ACH-000444,-0.9393851716227549
ACH-000445,-0.7105909781542329
ACH-000448,-0.9434062020427372
ACH-000450,-0.8930601406276619
ACH-000452,-1.1503141561247108
ACH-000454,-0.6980592025294173
ACH-000458,-0.9551267689968932
ACH-000459,-2.059075613359442
ACH-000460,-1.29632685117904
ACH-000461,-1.010507131331226
ACH-000463,-1.4253673012910333
ACH-000464,-0.6984552113811152
ACH-000466,-1.0329192711879105
ACH-000467,-1.2158846291839522
ACH-000468,-1.2192665609347746
ACH-000469,-1.2673813872513255
ACH-000470,-1.2824929291095435
ACH-000471,-1.2849005118817345
ACH-000472,-1.1951465771069822
ACH-000473,-1.1875280610440604
ACH-000475,-1.3977208828024628
ACH-000476,-0.9069846535410202
ACH-000477,-0.23650976853379616
ACH-000479,-0.8746137862617259
ACH-000480,-1.2598308874322566
ACH-000481,-0.6164288444226045
ACH-000483,-1.3657843738476552
ACH-000484,-1.1560432782483194
ACH-000485,-1.0252481132982607
ACH-000486,-1.0128700492674487
ACH-000487,-1.2238828912660162
ACH-000488,-1.156782191843279
ACH-000490,-1.200247073214052
ACH-000491,-1.523555161332801
ACH-000495,-1.2638478966649094
ACH-000496,-1.3158688490863737
ACH-000499,-0.992234358940552
ACH-000500,-1.2317335946035946
ACH-000502,-1.1752735679058703
ACH-000503,-1.5368038171961875
ACH-000505,-1.1548007727099234
ACH-000507,-1.3319998981180134
ACH-000510,-0.760858905287806
ACH-000511,-0.9741219800122964
ACH-000512,-1.2785894224781689
ACH-000516,-1.084808207353921
ACH-000517,-1.1338413031036432
ACH-000518,-1.2835601604191431
ACH-000520,-1.2807756640475545
ACH-000521,-1.245068493665805
ACH-000522,-1.2155306652722784
ACH-000524,-1.1735722353443978
ACH-000527,-1.2644182382947666
ACH-000528,-1.3122666958787057
ACH-000537,-1.4379938120732567
ACH-000541,-0.8960800087316115
ACH-000542,-1.2396890966028324
ACH-000544,-1.247073997529518
ACH-000545,-1.3607927728035805
ACH-000547,-1.0207462056039296
ACH-000548,-1.4140797165270396
ACH-000549,-1.366653518025071
ACH-000550,-0.956042299918768
ACH-000552,-1.2802477507268286
ACH-000556,-0.8032598915309916
ACH-000557,-0.2753327043076708
ACH-000569,-1.4693955317557716
ACH-000570,-1.1701655505422326
ACH-000571,-1.388740510882484
ACH-000573,-1.3594220655277949
ACH-000576,-1.2940797805634028
ACH-000579,-0.7616675294146814
ACH-000580,-0.4412722393225326
ACH-000584,-1.3832744596202635
ACH-000585,-1.079440292216365
ACH-000588,-1.275969539728
ACH-000589,-1.1645787959644702
ACH-000591,-1.3013509923986022
ACH-000593,-1.2832179263757917
ACH-000600,-1.0280656082412845
ACH-000601,-1.213238186341696
ACH-000605,-0.9396381430334884
ACH-000606,-1.2413084948363151
ACH-000608,-1.4346237497748862
ACH-000614,-0.8006004461202222
ACH-000616,-1.077366484734766
ACH-000618,-1.45081979568593
ACH-000619,-1.1868481368173531
ACH-000620,-0.9863124680230336
ACH-000621,-1.3550286942007568
ACH-000622,-1.3940121864792836
ACH-000623,-1.1390301515948535
ACH-000624,-1.2430468920845648
ACH-000627,-0.9738232437111856
ACH-000630,-1.055755879288172
ACH-000631,-0.7142496955547646
ACH-000632,-1.2029015528473952
ACH-000633,-1.39054580906185
ACH-000637,-1.2377908938434663
ACH-000638,-1.0924764050594118
ACH-000646,-1.4670209814233564
ACH-000647,-1.0026898749887434
ACH-000648,-1.5903421692467359
ACH-000649,-1.4896974381861456
ACH-000651,-1.11512607062904
ACH-000652,-1.331818845775521
ACH-000653,-1.387618185907319
ACH-000657,-1.3988268295549475
ACH-000658,-1.3496529501664594
ACH-000661,-1.2815555674423804
ACH-000662,-0.8472438398481074
ACH-000663,-1.3085542984853782
ACH-000665,-1.166946339591955
ACH-000671,-1.4051954716092596
ACH-000672,-1.4413932450479856
ACH-000673,-1.1327117583062722
ACH-000676,-0.8743516092653547
ACH-000677,-0.9380664374248526
ACH-000681,-1.4167334724952152
ACH-000683,-0.6235200257275819
ACH-000684,-1.2588767217489862
ACH-000688,-1.7051458675848412
ACH-000693,-1.0692025808808892
ACH-000694,-1.2585392965548114
ACH-000695,-0.7010334185466075
ACH-000696,-1.2390296167466353
ACH-000697,-1.2367203542045533
ACH-000699,-1.2313170456891922
ACH-000701,-1.5012120429537297
ACH-000706,-1.386455387463475
ACH-000711,-0.9258299244016568
ACH-000713,-1.127929872049704
ACH-000714,-1.2474252687646044
ACH-000718,-1.2529669595233934
ACH-000720,-0.9858427704417292
ACH-000721,-1.069566855722102
ACH-000724,-1.2390423456644633
ACH-000725,-0.8203091223145415
ACH-000732,-1.3723912640567606
ACH-000734,-1.4141020705588532
ACH-000735,-1.1538252124457709
ACH-000736,-1.18979653034745
ACH-000738,-1.2473194523381366
ACH-000746,-1.2362465204224728
ACH-000747,-1.2212158453234871
ACH-000748,-1.3029614212304177
ACH-000753,-1.157741290118408
ACH-000756,-1.110510794527358
ACH-000757,-0.7700883425645082
ACH-000758,-1.338364377992834
ACH-000760,-1.293124996057067
ACH-000762,-1.0092220983436564
ACH-000763,-1.5111282909510593
ACH-000764,-1.3789590954381834
ACH-000765,-1.3326304794806247
ACH-000766,-1.2502430152072617
ACH-000767,-0.3162197701635447
ACH-000768,-1.1728531332957302
ACH-000769,-1.3131213384971367
ACH-000770,-0.745215678283048
ACH-000771,-1.0857157059118159
ACH-000773,-1.1695039003695908
ACH-000776,-0.5506747337990899
ACH-000777,-1.1487007572010326
ACH-000778,-1.4778029831177606
ACH-000781,-1.2080631752880917
ACH-000782,-1.1181410676428318
ACH-000783,-1.4893580582730213
ACH-000784,-1.1395966019528243
ACH-000785,-1.2892343733600848
ACH-000787,-1.3980063001099228
ACH-000788,-1.300496577774969
ACH-000791,-1.0333985478732173
ACH-000792,-1.42390604724145
ACH-000794,-1.14586359574718
ACH-000796,-1.2704198732098122
ACH-000798,-1.2692827947429963
ACH-000799,-1.0150516506936451
ACH-000800,-1.4587031405048874
ACH-000802,-1.3631911415678408
ACH-000804,-1.3175343903672108
ACH-000805,-1.1617158442670128
ACH-000809,-0.5506355744683525
ACH-000810,-1.3407049862624552
ACH-000811,-1.2169777927677021
ACH-000817,-1.2592451021450377
ACH-000819,-1.2241065067107804
ACH-000820,-0.9957269542367342
ACH-000821,-1.6510756880681905
ACH-000822,-1.4229947160618093
ACH-000823,-1.2531111286153205
ACH-000824,-1.2606505142870374
ACH-000827,-1.383499336282935
ACH-000829,-1.254189915616051
ACH-000831,-1.296722465916644
ACH-000832,-1.1263065647606676
ACH-000833,-0.6990037010289121
ACH-000834,-1.10804450423838
ACH-000835,-1.2004779002543011
ACH-000836,-1.2574585999256245
ACH-000837,-1.2406762829327571
ACH-000838,-1.394360636867083
ACH-000839,-1.1942477338553594
ACH-000840,-1.3341346162812275
ACH-000841,-0.9524707398422788
ACH-000843,-1.3326146053462462
ACH-000846,-1.0588593722079398
ACH-000847,-1.2922804624755648
ACH-000848,-1.2576663433205222
ACH-000849,-0.9175801427104352
ACH-000851,-1.0271789703263101
ACH-000855,-1.1802497800800733
ACH-000856,-0.7141616762590843
ACH-000858,-1.2566827880215854
ACH-000859,-1.4043790595671308
ACH-000861,-1.4695915134908617
ACH-000862,-0.7418732472093879
ACH-000865,-1.1102656407968785
ACH-000866,-0.3900750019973725
ACH-000867,-0.9302709145098346
ACH-000869,-1.371503469798959
ACH-000872,-1.3008919498163232
ACH-000873,-0.9546434444719204
ACH-000876,-1.6275919925585622
ACH-000878,-1.5119050627305786
ACH-000880,-1.4682568080845595
ACH-000881,-1.242415548786889
ACH-000882,-0.9573367114806016
ACH-000884,-0.4560227764931296
ACH-000885,-1.261254381488416
ACH-000887,-1.179925499241124
ACH-000889,-1.3173872903264303
ACH-000896,-0.8954815105171393
ACH-000898,-1.129988798610916
ACH-000900,-0.7613528782787921
ACH-000901,-1.1477085792145674
ACH-000905,-0.8803679140773246
ACH-000906,-0.7619904540168908
ACH-000907,-1.1247474602021679
ACH-000910,-1.3835342700140003
ACH-000911,-1.2700572194994884
ACH-000912,-1.2236672146904894
ACH-000913,-1.1577321040349886
ACH-000915,-1.3361391495291313
ACH-000916,-1.7716613754573554
ACH-000917,-1.3436700590247694
ACH-000920,-1.111328202972411
ACH-000921,-1.2727319919250797
ACH-000924,-1.170222367023428
ACH-000926,-1.3650407354898484
ACH-000928,-1.3501712276187312
ACH-000929,-1.5388709471057058
ACH-000932,-0.9032623051503934
ACH-000935,-1.029517869704937
ACH-000936,-0.6991676209784895
ACH-000937,-1.1351108962963254
ACH-000938,-1.0423403615105211
ACH-000939,-1.072962162986394
ACH-000941,-0.6460556786737199
ACH-000943,-1.4366807742018477
ACH-000946,-1.2674183356308029
ACH-000947,-1.2980733157346498
ACH-000948,-1.2561645929006982
ACH-000950,-0.8687572981916224
ACH-000953,-0.3031071046756131
ACH-000954,-1.0763595419436565
ACH-000957,-1.2000575570128036
ACH-000958,-1.3616631988413754
ACH-000960,-0.8566378714264907
ACH-000963,-0.7720218237286919
ACH-000968,-0.8957063268770334
ACH-000969,-0.986219629740298
ACH-000972,-1.0759085853354395
ACH-000973,-0.8705461024149422
ACH-000974,-1.2694757599040252
ACH-000978,-1.1840410895912166
ACH-000984,-1.1236916743978096
ACH-000986,-1.2401103911212057
ACH-000988,-1.0970881739999718
ACH-000993,-1.2484316742561432
ACH-000994,-1.3407710180895396
ACH-000996,-1.001688864217303
ACH-001001,-1.0415816474772492
ACH-001020,-1.2268323756835633
ACH-001028,-0.3229335510638314
ACH-001031,-1.4354988028737647
ACH-001038,-1.2570132578838926
ACH-001048,-1.3050210966931397
ACH-001050,-1.1295084918791334
ACH-001053,-1.3274364537217145
ACH-001054,-1.015040741875776
ACH-001061,-1.0749995774934151
ACH-001067,-1.2956880247964633
ACH-001075,-1.1877733127100722
ACH-001096,-0.9312413202531384
ACH-001111,-0.6791841575144519
ACH-001119,-1.3144058611576714
ACH-001128,-1.3519197711080873
ACH-001134,-1.5168834581688972
ACH-001151,-1.3210988458498845
ACH-001163,-1.3939896351402494
ACH-001164,-1.3606358871784676
ACH-001183,-1.3261440330004324
ACH-001192,-0.6048027936409079
ACH-001193,-0.958334543402622
ACH-001196,-1.2893664060851509
ACH-001197,-1.6074180094876205
ACH-001205,-1.035582047972625
ACH-001211,-1.1713666798725668
ACH-001212,-1.0921683083200606
ACH-001228,-1.026160533631463
ACH-001232,-1.2386503553729138
ACH-001239,-1.2900609626369803
ACH-001270,-1.2472011902749671
ACH-001274,-1.3208409540428072
ACH-001275,-1.1571646319911475
ACH-001277,-1.5206936626280554
ACH-001278,-1.2578858720727577
ACH-001280,-1.3798066156266915
ACH-001283,-1.1544702107967972
ACH-001289,-1.1023127088813158
ACH-001300,-0.61676869999249
ACH-001301,-0.9871868025104936
ACH-001302,-0.8035292121091541
ACH-001306,-1.1948183997120747
ACH-001318,-1.434123751021683
ACH-001322,-1.20394934232824
ACH-001328,-1.1117687865483092
ACH-001332,-1.079795850320735
ACH-001336,-0.5649171191894957
ACH-001346,-1.29787340356676
ACH-001353,-1.2372605412783386
ACH-001354,-0.6708756225633957
ACH-001367,-1.1719416192145446
ACH-001368,-1.4930912324968484
ACH-001374,-0.8380523921036722
ACH-001377,-1.3392858373150651
ACH-001380,-1.280716099842989
ACH-001391,-1.0287934211786225
ACH-001408,-1.0804674564392431
ACH-001430,-0.9953103593539362
ACH-001431,-0.7241092163150302
ACH-001450,-0.4669481562775629
ACH-001496,-1.4049915442775511
ACH-001500,-1.1011075938637485
ACH-001523,-1.2172624857276144
ACH-001532,-1.3972125700110678
ACH-001550,-1.172061889292529
ACH-001552,-1.1621427651370588
ACH-001554,-1.3736575326438072
ACH-001654,-0.8271406851178644
ACH-001735,-0.6362770497336391
ACH-001736,-1.4026046005586956
ACH-001737,-0.81640907385327
ACH-001740,-0.8175510295948699
ACH-001745,-0.9595147059097924
ACH-001765,-0.9394972051803768
