,OR9Q2 (219957)
ACH-000004,-0.16000362229522894
ACH-000005,0.06682895822661153
ACH-000007,-0.09006400726450005
ACH-000009,0.06153423745187009
ACH-000011,-0.04278734965765199
ACH-000012,-0.0690201842032105
ACH-000013,0.003659644519426745
ACH-000014,0.1360326296599877
ACH-000015,0.1548163493559888
ACH-000017,-0.01831484021063801
ACH-000018,0.004547385395601719
ACH-000019,0.07059921839303691
ACH-000021,-0.02934531195637213
ACH-000022,0.024834887730508882
ACH-000025,-0.006572806238425324
ACH-000028,-0.046580055136182436
ACH-000030,0.042092809033855004
ACH-000035,0.001817183489695369
ACH-000036,0.05974890796747617
ACH-000037,0.0426711147503937
ACH-000039,0.1882558481304953
ACH-000040,-0.1437704502284741
ACH-000041,-0.023096030299694467
ACH-000042,-0.17714050039251006
ACH-000045,-0.03906888560625644
ACH-000047,-0.005114102886677158
ACH-000052,0.0062203348591040545
ACH-000053,-0.0767477215497815
ACH-000054,0.050925883392358144
ACH-000055,-0.3205157687735246
ACH-000060,-0.12957416180917175
ACH-000067,0.2433292514819369
ACH-000070,0.03757392106452138
ACH-000075,-0.15773217759150746
ACH-000078,0.019148199678514798
ACH-000082,-0.11512226935804701
ACH-000085,-0.006768666594310237
ACH-000086,-0.00512709429267789
ACH-000087,-0.060723737432358586
ACH-000092,0.07366869512008696
ACH-000095,0.07409987026508581
ACH-000097,-0.058371533895499574
ACH-000098,0.025381269106565248
ACH-000099,-0.027573681137532217
ACH-000108,0.11852814049899688
ACH-000113,-0.04662741856781461
ACH-000116,0.05742215742190365
ACH-000118,-0.07541609710957653
ACH-000120,-0.09036056836044452
ACH-000123,0.08225706335722488
ACH-000127,-0.021792211009789685
ACH-000128,-0.020239953394046863
ACH-000132,-0.10347464171910198
ACH-000133,0.01102363350860854
ACH-000137,0.09459145673305397
ACH-000138,0.07031346385664819
ACH-000142,-0.050174647918455696
ACH-000143,0.07563098460689244
ACH-000146,0.05792320819443416
ACH-000148,0.07493816019229294
ACH-000150,-0.03204395412108466
