,FOXA1 (3169)
ACH-000004,-0.1218348794664086
ACH-000005,-0.26386291841775483
ACH-000007,-0.1120850881403414
ACH-000009,0.28413487359781564
ACH-000011,0.036092287891707736
ACH-000012,0.05993541185698195
ACH-000013,0.047839061200120166
ACH-000014,-0.2289331361219367
ACH-000015,0.030331674792699825
ACH-000017,-0.8029012695666792
ACH-000018,-0.26330424283579273
ACH-000019,-1.2703241298609582
ACH-000021,-0.010602785702395302
ACH-000022,-0.021094320317844584
ACH-000025,0.09644239632695407
ACH-000028,-0.6755411114385167
ACH-000030,0.17746314576052194
ACH-000035,-0.008152098046910538
ACH-000036,-0.07838606282016729
ACH-000037,0.021300653157924013
ACH-000039,-0.06019253574819682
ACH-000040,-0.0700527396315379
ACH-000041,-0.01338988884805483
ACH-000042,0.18573476533005726
ACH-000045,0.16951982522369766
ACH-000047,-0.29367372896276545
ACH-000052,-0.10369147634959527
ACH-000053,-0.04891150226840795
ACH-000054,-0.02576384468473349
ACH-000055,-0.04136785642108254
ACH-000060,-0.27098194999883696
ACH-000067,0.03745816014248066
ACH-000070,0.06492020963323708
ACH-000075,0.049394579150071824
ACH-000078,0.21380522349250905
ACH-000082,-0.10030098048566848
ACH-000085,0.0017364445631018535
ACH-000086,0.05005122450571752
ACH-000087,0.2077821025795077
ACH-000092,-0.02537672001737297
ACH-000095,-0.0919158156661214
ACH-000097,-0.5729125826875764
ACH-000098,-0.11153432092150152
ACH-000099,0.07022963143575837
ACH-000108,0.039616217556846085
ACH-000113,0.02731210754706966
ACH-000116,0.09681853663021378
ACH-000118,-0.07952044955871272
ACH-000120,0.1062605706233791
ACH-000123,0.0419511250583821
ACH-000127,-0.2444097127079657
ACH-000128,-0.09091703476521364
ACH-000132,-0.0037781296990766697
ACH-000133,0.01835716399125864
ACH-000137,0.017719060525456312
ACH-000138,0.1354634486168374
ACH-000142,-0.1146550833390022
ACH-000143,-0.15814396153842958
ACH-000146,0.06165955605996869
ACH-000148,-0.05638971189126979
ACH-000150,0.1937073390904316
ACH-000152,-0.130640059088492
ACH-000153,0.01094377613192471
ACH-000159,-0.0005422160988334391
ACH-000160,-0.07317928583406325
ACH-000163,-0.082552724811644
ACH-000167,0.1992916690944968
ACH-000168,0.1806920477205156
ACH-000169,-0.10380423530131896
ACH-000178,0.119657234886049
ACH-000183,0.14433728871943532
ACH-000188,0.11387165180781685
ACH-000189,0.14446981198172562
ACH-000190,-0.07132913011993497
ACH-000198,0.047575498348101215
ACH-000203,0.11796422154851052
ACH-000204,0.008728216342050198
ACH-000206,0.05063273464747621
ACH-000207,-0.14703065796092246
ACH-000208,0.037872761843726864
