,COQ10B (80219)
ACH-000004,0.1389677671644745
ACH-000005,0.15396620296140967
ACH-000007,-0.4408686879710653
ACH-000009,0.18244523203829333
ACH-000011,0.14907482942478953
ACH-000012,-0.05164341924914784
ACH-000013,0.14511809826408467
ACH-000014,0.03646549793879828
ACH-000015,0.20833244904378448
ACH-000017,-0.20800058007011946
ACH-000018,0.1748571816973575
ACH-000019,0.17006439796817807
ACH-000021,0.08490425529415124
ACH-000022,0.09051321964683888
ACH-000025,0.1524292291228518
ACH-000028,-0.016008475505855057
ACH-000030,0.07792827102141058
ACH-000035,0.14693446279207226
ACH-000036,0.20477358767660575
ACH-000037,0.11418240115904026
ACH-000039,0.06546803912084778
ACH-000040,0.05957533984142412
ACH-000041,0.05974717144465817
ACH-000042,0.044361006062966536
ACH-000045,-0.4528606507055333
ACH-000047,0.11601191512018565
ACH-000052,0.1559043202592388
ACH-000053,0.008015723870327571
ACH-000054,0.2457307804385725
ACH-000055,0.1899807543455363
ACH-000060,0.08504391301357142
ACH-000067,0.1689176398013645
ACH-000070,0.09565942422808063
ACH-000075,0.2614429112133903
ACH-000078,0.2382765053421909
ACH-000082,0.17156883106050072
ACH-000085,0.1237823405639823
ACH-000086,0.16184335548663045
ACH-000087,0.03431624627246788
ACH-000092,0.042449501922579284
ACH-000095,0.1689219421452679
ACH-000097,0.1058787464771709
ACH-000098,0.0278935984363588
ACH-000099,0.16296889986817198
ACH-000108,0.13124796322632362
ACH-000113,-0.2286143926018701
ACH-000116,0.18941270102198293
ACH-000118,-0.0358349914796696
ACH-000120,0.20068400751968554
ACH-000123,0.22341241399794204
ACH-000127,0.11729903616362335
ACH-000128,0.13008241087911998
ACH-000132,0.0751089501226865
ACH-000133,0.10144053169602757
ACH-000137,0.285260427473342
ACH-000138,0.22299275224885065
ACH-000142,0.2979316944891742
ACH-000143,0.01234327155953356
ACH-000146,-0.04627960114639733
ACH-000148,0.21172779768335911
ACH-000150,0.06786354944711466
ACH-000152,0.07104050496427877
ACH-000153,0.1134934559839447
ACH-000159,0.11323103301982593
ACH-000160,-0.27539326534056313
ACH-000163,0.2450865594621739
ACH-000167,0.1487125068807861
ACH-000168,0.30169992700354425
ACH-000169,0.0004188896398834814
ACH-000178,0.0991898810846394
ACH-000183,0.03142380897078178
ACH-000188,0.22200538382830484
ACH-000189,0.13038922029792013
ACH-000190,0.2639382371738921
ACH-000198,-0.323893262579838
ACH-000203,-0.23023524227959646
ACH-000204,0.21643573199600047
ACH-000206,-0.42657985880165256
ACH-000207,0.14105847476996505
ACH-000208,-0.03021518753580658
ACH-000210,0.25038146070605405
ACH-000211,0.11869334605154346
ACH-000215,0.11309774055838558
ACH-000221,0.22412699922552096
ACH-000222,0.033891754932755036
ACH-000223,-0.10962158682681844
ACH-000226,-0.06931334307685932
ACH-000227,0.051078991720193714
ACH-000228,0.10341229805072212
ACH-000231,0.1336457383828853
ACH-000232,0.12066809678170552
ACH-000233,-0.2258867548291396
ACH-000234,0.08931833611439408
ACH-000235,0.11145917313768976
ACH-000237,0.13807636896949352
ACH-000238,0.08336614717341792
ACH-000242,0.05074058649823688
ACH-000243,0.16681673538073072
ACH-000244,-0.0010509539419624571
ACH-000246,0.04677531515156553
ACH-000248,-0.11651485024954195
ACH-000250,0.15785188905986347
ACH-000251,0.2213349862421317
ACH-000252,0.25986377571260466
ACH-000253,0.14822014608115186
ACH-000255,0.11163348346378857
ACH-000256,0.03549396473198882
ACH-000257,0.16171441268965614
ACH-000258,0.057356651352630975
ACH-000259,0.11240933244023983
ACH-000260,0.1913307408104755
ACH-000261,0.1287513482353995
ACH-000262,0.09064580111474993
ACH-000263,0.21374642422166013
ACH-000264,0.08457039317895967
ACH-000265,0.2539455186987546
ACH-000266,0.05981264737980287
ACH-000272,0.1404096314226154
ACH-000274,0.10986250482277013
ACH-000277,-0.3737838522043744
ACH-000278,0.2009874952790708
ACH-000279,0.14318491442720252
ACH-000280,0.11067216585726118
ACH-000281,0.19606304174242106
ACH-000288,0.036520862653974084
ACH-000291,0.08541756328277822
ACH-000293,0.06977588775665026
ACH-000294,0.3028953734198031
ACH-000295,0.12122320842484904
ACH-000296,0.2668821060220812
ACH-000302,-0.013436650007820659
ACH-000304,-0.17850268516957665
ACH-000307,0.1192339028323401
ACH-000308,0.1494101975868621
ACH-000310,0.2282951446205854
ACH-000311,0.10578550735128216
ACH-000312,0.0357374965799173
ACH-000315,0.1734065587681178
ACH-000316,0.1549871615865242
ACH-000317,0.18534402758893664
ACH-000318,0.028738195382865494
ACH-000319,0.15258970483755588
ACH-000320,-0.02751012095911445
ACH-000322,-0.18409577014181666
ACH-000323,0.1398924511583972
ACH-000324,0.24274695132896595
ACH-000329,0.03499675830065258
ACH-000330,0.006849838367665827
ACH-000331,0.05844146009082753
ACH-000332,0.14698287912237756
ACH-000334,0.05486102356208194
ACH-000335,0.01520360289681623
ACH-000336,-0.1728677111979691
ACH-000337,0.16819629072586556
ACH-000338,0.17663688733117885
ACH-000339,0.07609096132337267
ACH-000341,0.06379193322953383
ACH-000348,0.15661539938513808
ACH-000350,0.03417133431713618
ACH-000352,0.16387117539064852
ACH-000356,0.15177202882009494
ACH-000361,0.19170483311462544
ACH-000362,-0.18176964498486856
ACH-000363,-0.06316048129514322
ACH-000364,0.05627129463340677
ACH-000365,0.18031221893834287
ACH-000366,0.2280994611388208
ACH-000368,0.2500707601316073
ACH-000374,0.1617094914501587
ACH-000375,0.11070943048255946
ACH-000376,0.16143085574987964
ACH-000381,0.02919569687677632
ACH-000383,0.021463146725118055
ACH-000387,0.09014018700627434
ACH-000389,0.2408007935410397
ACH-000390,0.00916338238351568
ACH-000393,0.10690248739009844
ACH-000395,0.1664855251622294
ACH-000396,-0.13042595575918028
ACH-000397,0.2133143420226048
ACH-000401,0.0855571076759051
ACH-000402,0.1966150595989166
ACH-000403,-0.025337035232007275
ACH-000404,-0.2430976454443051
ACH-000406,-0.2753968182183971
ACH-000407,0.032669248191213994
ACH-000408,0.11857939341735085
ACH-000410,0.14220409043917476
ACH-000411,0.257825010727683
ACH-000414,0.15534284995493186
ACH-000415,0.17133787128808478
ACH-000416,0.13647627235512505
ACH-000420,0.20303308223066094
ACH-000421,0.1723107120274482
ACH-000424,0.2802421194165254
ACH-000425,-0.07282696749669551
ACH-000426,0.20321070863465987
ACH-000427,-0.03832757123723312
ACH-000433,0.1027977001392526
ACH-000435,0.02382083632894159
ACH-000436,0.061240842010906675
ACH-000444,0.1269597854724285
ACH-000445,0.0025663591584063547
ACH-000448,-0.03212470963552795
ACH-000450,0.046398228627988085
ACH-000452,0.19224242855418264
ACH-000454,0.08730469440059567
ACH-000458,0.2511975799153057
ACH-000459,-0.16619564927963365
ACH-000460,0.111858200061709
ACH-000461,0.1432135548048931
ACH-000463,0.2669594799682128
ACH-000464,0.07642753181393529
ACH-000466,0.07516884769032169
ACH-000467,-0.014768727103100862
ACH-000468,0.15128842584141988
ACH-000469,0.1819279126933212
ACH-000470,0.16349732207823564
ACH-000471,0.1272916347778212
ACH-000472,0.09831606108328678
ACH-000473,-0.1321830521399883
ACH-000475,0.06495587458899943
ACH-000476,0.1627455470826749
ACH-000477,0.02958173117006345
ACH-000479,-0.08639855931263545
ACH-000480,0.026980827110080083
ACH-000481,-0.05193162110577066
ACH-000483,0.11492119941622247
ACH-000484,0.2505617375470347
ACH-000485,-0.0021001552832177967
ACH-000486,0.10324647774731338
ACH-000487,-0.04601023681348848
ACH-000488,0.19965359535974367
ACH-000490,0.1802178533371961
ACH-000491,0.026701054669890003
ACH-000495,0.08610572309355058
ACH-000496,0.09602694060563433
ACH-000499,0.23576554365931396
ACH-000500,0.36045726139315293
ACH-000502,0.15631110157458833
ACH-000503,-0.09360068036850508
ACH-000505,0.007954257023044352
ACH-000507,-0.21174650727697947
ACH-000510,0.18856404014318404
ACH-000511,0.18449838251017384
ACH-000512,-0.3317129543956505
ACH-000516,0.022022802604671973
ACH-000517,0.1386156905635235
ACH-000518,0.0745372875323224
ACH-000520,0.040841799946935264
ACH-000521,0.13662893650169194
ACH-000522,-0.000476066095276809
ACH-000524,0.14033167783785647
ACH-000527,0.17686444462177509
ACH-000528,0.11299989672205946
ACH-000537,0.07443793540220732
ACH-000541,0.12124211996632855
ACH-000542,0.19627618126683025
ACH-000544,0.12159229546693928
ACH-000545,0.2502115150653062
ACH-000547,0.1658214145256322
ACH-000548,0.16631251484225335
ACH-000549,0.15431792906811842
ACH-000550,0.04367862850539666
ACH-000552,0.015824973082300662
ACH-000556,0.15254397415358711
ACH-000557,0.08774839043710897
ACH-000569,0.09831027851495068
ACH-000570,0.12851756101423795
ACH-000571,0.10341440289408972
ACH-000573,0.09632637942200606
ACH-000576,0.03846052464817919
ACH-000579,0.17248122458457074
ACH-000580,0.14577180007529802
ACH-000584,0.08830910321650239
ACH-000585,0.10872329016664684
ACH-000588,0.10409998568956697
ACH-000589,-0.18712936647851866
ACH-000591,0.21860874103495148
ACH-000593,0.05936233580268265
ACH-000600,0.020032556600235986
ACH-000601,0.13829149435706511
ACH-000605,0.11394612982552722
ACH-000606,0.12200761113406686
ACH-000608,0.09549844463130246
ACH-000614,0.06746947093268509
ACH-000616,0.09123952182140882
ACH-000618,-0.1842882965695752
ACH-000619,0.12954051101252675
ACH-000620,0.05350801804350282
ACH-000621,0.14186541564097366
ACH-000622,0.08634515701900819
ACH-000623,0.08003741540612377
ACH-000624,-0.031121270770482205
ACH-000627,0.1862603453307869
ACH-000630,0.13940206060664184
ACH-000631,0.10928961198004523
ACH-000632,0.1041518151785825
ACH-000633,0.007337509547982021
ACH-000637,0.015266406189952085
ACH-000638,0.011256852394123187
ACH-000646,0.17443994849171346
ACH-000647,0.10910894534563756
ACH-000648,-0.02130812130034781
ACH-000649,0.0872717360949378
ACH-000651,0.12726901236773722
ACH-000652,0.1392621660968045
ACH-000653,-0.2323916430129893
ACH-000657,0.18719927781332246
ACH-000658,0.046633279246850574
ACH-000661,-0.2473311286326397
ACH-000662,0.19588593687287145
ACH-000663,-0.1669402153999985
ACH-000665,0.02196292127841377
ACH-000671,0.027770629145406203
ACH-000672,0.0013267742008999555
ACH-000673,0.12964927961336614
ACH-000676,0.06622693116910604
ACH-000677,0.08114524632717048
ACH-000681,0.1751447891530966
ACH-000683,0.06561932386065641
ACH-000684,0.15433645469017587
