,UBQLN4 (56893)
ACH-000221,-0.4629824587776157
ACH-000222,-0.6497267391589112
ACH-000223,-0.4570059158562874
ACH-000226,-0.2329161438388476
ACH-000227,-0.44003477911891065
ACH-000228,-0.49904070467835404
ACH-000231,-0.4111813095341825
ACH-000232,-0.3758657356156767
ACH-000233,-0.4845952165586626
ACH-000234,-0.5200067394923544
ACH-000235,-0.5217118158112414
ACH-000237,-0.3856871032958634
ACH-000238,-0.2920407648095789
ACH-000242,-0.3965389207609129
ACH-000243,-0.3302204539380683
ACH-000244,-0.46949524228178396
ACH-000246,-0.4108588098504173
ACH-000248,-0.4888575893767032
ACH-000250,-0.3308431156754114
ACH-000251,-0.4925133709701304
ACH-000252,-0.4117073270708883
ACH-000253,-0.34883969412789684
ACH-000255,-0.5192104978573464
ACH-000256,-0.3721994370918549
ACH-000257,-0.40778789080921735
ACH-000258,-0.4924211745717952
ACH-000259,-0.6570490817885749
ACH-000260,-0.43721474340798266
ACH-000261,-0.3315407636081331
ACH-000262,-0.4329589408336865
ACH-000263,-0.434298773361464
ACH-000264,-0.4549917294289797
ACH-000265,-0.4228117030964196
ACH-000266,-0.4106620141362529
ACH-000272,-0.5017051527421967
ACH-000274,-0.4088895589366954
ACH-000277,-0.3122769684344208
ACH-000278,-0.3887076730322293
ACH-000279,-0.4502233466799101
ACH-000280,-0.5609908495097107
ACH-000281,-0.3760069710487658
ACH-000288,-0.5615916118472669
ACH-000291,-0.3312117113404284
ACH-000293,-0.5092905013790167
ACH-000294,-0.3145412952277432
ACH-000295,-0.17479702240489556
ACH-000296,-0.4590414897147632
ACH-000302,-0.4087700218473648
ACH-000304,-0.4293747821512847
ACH-000307,-0.5450350090774108
ACH-000308,-0.4071908984564591
ACH-000310,-0.4482422289749188
ACH-000311,-0.5340602721920404
ACH-000312,-0.4886394599858842
ACH-000315,-0.6010880030400664
ACH-000316,-0.3849194855796128
ACH-000317,-0.5523280266788597
ACH-000318,-0.6020120251446589
ACH-000319,-0.5219822527959928
ACH-000320,-0.5223408711666926
ACH-000322,-0.4208799386393176
ACH-000323,-0.3946513466577367
ACH-000324,-0.4335127081522516
ACH-000329,-0.4365417389173553
ACH-000330,-0.4690795591651133
ACH-000331,-0.5016453829295211
ACH-000332,-0.4422549994350653
ACH-000334,-0.3140865644337679
ACH-000335,-0.3037219168129614
ACH-000336,-0.3284020426856275
ACH-000337,-0.40424129657449065
ACH-000338,-0.8244339693755992
ACH-000339,-0.3491966332241696
ACH-000341,-0.44901899653095
ACH-000348,-0.34346054406562576
ACH-000350,-0.5486067976307102
ACH-000352,-0.4107444838273931
ACH-000356,-0.5705246061569215
ACH-000361,-0.4026761760395506
ACH-000362,-0.4294657282374552
ACH-000363,-0.44796919146954944
ACH-000364,-0.6017119924622266
ACH-000365,-0.4046415519277631
ACH-000366,-0.385907073317244
ACH-000368,-0.41482902999808624
ACH-000374,-0.3659763901537426
ACH-000375,-0.4924967668308988
ACH-000376,-0.4695420424664926
ACH-000381,-0.5309984790263556
ACH-000383,-0.4634588786982262
ACH-000387,-0.371519456484522
ACH-000389,-0.4244817733767179
ACH-000390,-0.5535713041881415
ACH-000393,-0.3414905561220213
ACH-000395,-0.563775786185148
ACH-000396,-0.27801311315108884
ACH-000397,-0.39797002889044536
ACH-000401,-0.4637849989960802
ACH-000402,-0.6152526821852822
ACH-000403,-0.3486438652384735
ACH-000404,-0.5221102205827579
ACH-000406,-0.539700614274486
ACH-000407,-0.4228075930057432
ACH-000408,-0.6071680159826842
ACH-000410,-0.6955600370452281
ACH-000411,-0.3628204898213277
ACH-000414,-0.4411255940679975
ACH-000415,-0.4297147169773452
ACH-000416,-0.4290796814498401
ACH-000420,-0.6505156733904349
ACH-000421,-0.5182211840589215
ACH-000424,-0.4704503552080109
ACH-000425,-0.3973604938152995
ACH-000426,-0.4627896021203116
ACH-000427,-0.5885529345356791
ACH-000433,-0.2833520606217665
ACH-000435,-0.29441620611505864
ACH-000436,-0.5348166690151172
ACH-000444,-0.3990978516809623
ACH-000445,-0.3921879147293649
ACH-000448,-0.4099730604267103
ACH-000450,-0.5080726482239699
ACH-000452,-0.3883696470664979
ACH-000454,-0.4524688747915106
ACH-000458,-0.38562543642383534
ACH-000459,-0.4136694068624191
ACH-000460,-0.4836382896119166
ACH-000461,-0.3944457978816821
ACH-000463,-0.4700061163598384
ACH-000464,-0.4549340083780558
ACH-000466,-0.4276140950555956
ACH-000467,-0.5069631207764479
ACH-000468,-0.4524063892227801
ACH-000469,-0.2868613944965244
ACH-000470,-0.459059435512867
ACH-000471,-0.4199549229201865
ACH-000472,-0.3683891250760241
ACH-000473,-0.4882967749303373
ACH-000475,-0.4820217305425917
ACH-000476,-0.4145643829288637
ACH-000477,-0.3775668863679569
ACH-000479,-0.3070224561953938
ACH-000480,-0.4027364123558674
ACH-000481,-0.4479702751569885
ACH-000483,-0.3774195027016616
ACH-000484,-0.4361346984115188
ACH-000485,-0.4475142628150198
ACH-000486,-0.3056079742290317
ACH-000487,-0.4824606724581358
ACH-000488,-0.506829415343209
ACH-000490,-0.40229624456138335
ACH-000491,-0.38156171044262255
ACH-000495,-0.2858849998810109
ACH-000496,-0.3062015456424721
ACH-000499,-0.4435371256625256
ACH-000500,-0.4413412161514488
ACH-000502,-0.4969659189108013
ACH-000503,-0.4709209134785357
ACH-000505,-0.4880276230808144
ACH-000507,-0.4842497787888467
ACH-000510,-0.498840040371511
ACH-000511,-0.34602045825024536
ACH-000512,-0.4960299627238993
ACH-000516,-0.4342660611600608
ACH-000517,-0.40366831428647015
ACH-000518,-0.5227201149263417
ACH-000520,-0.34824092031439297
ACH-000521,-0.5673912190742099
ACH-000522,-0.5186057685395911
ACH-000524,-0.4340191657564068
ACH-000527,-0.3830850611969166
ACH-000528,-0.4721349785675055
ACH-000537,-0.3137399168501127
ACH-000541,-0.5472606760927078
ACH-000542,-0.5064103604791107
ACH-000544,-0.3775187404980347
ACH-000545,-0.4908315130458362
ACH-000547,-0.3738917959835606
ACH-000548,-0.4666906379530005
ACH-000549,-0.4816723972160972
ACH-000550,-0.3622616002353037
ACH-000552,-0.3806887490100163
ACH-000556,-0.4683432602642133
ACH-000557,-0.4213024811838132
ACH-000569,-0.4938571840706367
ACH-000570,-0.32026664525930004
ACH-000571,-0.5229638542285958
ACH-000573,-0.4850007108425688
ACH-000576,-0.4993352700064941
ACH-000579,-0.3875523496075883
ACH-000580,-0.5696779621105911
ACH-000584,-0.466904539017779
ACH-000585,-0.37295190092482267
ACH-000588,-0.5189177682115835
ACH-000589,-0.4165512101868637
ACH-000591,-0.0778848623612637
ACH-000593,-0.4664282503930706
ACH-000600,-0.4615066946829614
ACH-000601,-0.40532240834767147
ACH-000605,-0.8023831478122285
ACH-000606,-0.40476025594827547
ACH-000608,-0.3906161252174656
ACH-000614,-0.3562292640443344
ACH-000616,-0.4818415923410527
ACH-000618,-0.5178300671509487
ACH-000619,-0.3621314673638469
ACH-000620,-0.3231436084606067
ACH-000621,-0.42169909375654496
ACH-000622,-0.4306134582093731
ACH-000623,-0.3720985748044788
ACH-000624,-0.3365926888062701
ACH-000627,-0.4709813327816055
ACH-000630,-0.5164780591452202
ACH-000631,-0.4580962749583317
ACH-000632,-0.2302410908712167
ACH-000633,-0.4211996844285869
ACH-000637,-0.49720095425667504
ACH-000638,-0.3221626736974309
ACH-000646,-0.5087848523076172
ACH-000647,-0.4730444921166746
ACH-000648,-0.40087260980411893
ACH-000649,-0.3077473389200132
ACH-000651,-0.4912289985201102
ACH-000652,-0.4467022950823894
ACH-000653,-0.7564266495340342
ACH-000657,-0.4647444445548237
ACH-000658,-0.6164747855650604
ACH-000661,-0.4555879276883578
ACH-000662,-0.343272627349907
ACH-000663,-0.36944894611109697
ACH-000665,-0.3353325414824169
ACH-000671,-0.555701637679404
ACH-000672,-0.5853367623889452
ACH-000673,-0.460977734833665
ACH-000676,-0.5519990622728023
ACH-000677,-0.3940630078638429
ACH-000681,-0.4412036904066977
ACH-000683,-0.7841042048520469
ACH-000684,-0.33438854508515864
ACH-000688,-0.21162765720791876
ACH-000693,-0.4369797055402483
ACH-000694,-0.3775175016966784
ACH-000695,-0.5883335343676794
ACH-000696,-0.5191523366881309
ACH-000697,-0.5687601948791068
ACH-000699,-0.4031405614387961
ACH-000701,-0.4964795304021002
ACH-000706,-0.6131558894332969
ACH-000711,-0.39552923819068
ACH-000713,-0.4555789664514566
ACH-000714,-0.6479419663086905
ACH-000718,-0.5138549629289628
ACH-000720,-0.5082235823452431
ACH-000721,-0.3983598349488648
ACH-000724,-0.6145966791458685
ACH-000725,-0.5078117614087644
ACH-000732,-0.6619946696370125
ACH-000734,-0.4168780562071041
ACH-000735,-0.6522808002877679
ACH-000736,-0.4880202607369802
ACH-000738,-0.3138913823976405
ACH-000746,-0.4990934631163277
ACH-000747,-0.4235984622328193
ACH-000748,-0.5358520418901264
ACH-000753,-0.6554846747794423
ACH-000756,-0.5640462407952447
ACH-000757,-0.4704023019511413
ACH-000758,-0.3261500739134943
ACH-000760,-0.3711553941754604
ACH-000762,-0.5634294363675736
ACH-000763,-0.4579225760004606
ACH-000764,-0.3980583703205672
ACH-000765,-0.647341458633125
ACH-000766,-0.558108556604166
ACH-000767,-0.8086449257994865
ACH-000768,-0.3886235754344189
ACH-000769,-0.4878163187817489
ACH-000770,-0.44702951655538775
ACH-000771,-0.2888670801602934
ACH-000773,-0.6463960339882929
ACH-000776,-0.4289273721427308
ACH-000777,-0.5796287909673862
ACH-000778,-0.412042800372744
ACH-000781,-0.4530347037611661
ACH-000782,-0.3255033557992761
ACH-000783,-0.4026495790743012
ACH-000784,-0.4476341156027447
ACH-000785,-0.4198398294917035
ACH-000787,-0.4385331484178611
ACH-000788,-0.4230533171673265
ACH-000791,-0.4355224961516381
ACH-000792,-0.39038938960863706
ACH-000794,-0.4351642961495719
ACH-000796,-0.4110907151194817
ACH-000798,-0.25708518576485034
ACH-000799,-0.465968131311881
ACH-000800,-0.8093738779177112
ACH-000802,-0.6230509488582255
ACH-000804,-0.5276532221262079
ACH-000805,-0.4916936064398703
ACH-000809,-0.4718593478866606
ACH-000810,-0.4021542581535741
ACH-000811,-0.482306751712941
ACH-000817,-0.5698869309114418
ACH-000819,-0.371659059684006
ACH-000820,-0.2641417366653053
ACH-000821,-0.3001154169115666
ACH-000822,-0.4327830443076144
ACH-000823,-0.4147730194516765
ACH-000824,-0.641532027222167
ACH-000827,-0.4167448235722395
ACH-000829,-0.3707078468421959
ACH-000831,-0.36016446755340265
ACH-000832,-0.20523102590166667
ACH-000833,-0.4745512608190081
ACH-000834,-0.3137574771044576
ACH-000835,-0.4587728021369538
ACH-000836,-0.3870163809161114
ACH-000837,-0.3318184114010259
ACH-000838,-0.4821043908294898
ACH-000839,-0.448809719673321
ACH-000840,-0.40628473176840224
ACH-000841,-0.3640353334568638
ACH-000843,-0.36293733037786585
ACH-000846,-0.5713382024763324
ACH-000847,-0.418765621515682
ACH-000848,-0.4449524115982365
ACH-000849,-0.3760302113548031
ACH-000851,-0.3115425929760678
ACH-000855,-0.41923968528505934
ACH-000856,-0.4869042338261628
ACH-000858,-0.4955895698116592
ACH-000859,-0.28397515975784354
ACH-000861,-0.4665465047409441
ACH-000862,-0.5045963706254547
ACH-000865,-0.5099516392991387
ACH-000866,-0.3170985431861959
ACH-000867,-0.3838226707770468
ACH-000869,-0.3390279065709818
ACH-000872,-0.3571942956995593
ACH-000873,-0.4930631098440683
ACH-000876,-0.5297115560716973
ACH-000878,-0.32813812341519605
ACH-000880,-0.5509941731390234
ACH-000881,-0.3364887814379334
ACH-000882,-0.4776745664941212
ACH-000884,-0.5010802287900629
ACH-000885,-0.313531950702544
ACH-000887,-0.4549747792093772
ACH-000889,-0.34728216187418964
ACH-000896,-0.5510722820159017
ACH-000898,-0.4009384572193865
ACH-000900,-0.6478154755607008
ACH-000901,-0.5068182818729222
ACH-000905,-0.399947329681373
ACH-000906,-0.34822825251595885
ACH-000907,-0.3952797048403585
ACH-000910,-0.4546511775547198
ACH-000911,-0.4907498222809167
ACH-000912,-0.4493673660712425
ACH-000913,-0.4571032848240408
ACH-000915,-0.4264343688973481
ACH-000916,-0.5569881611728759
ACH-000917,-0.4992313989599765
ACH-000920,-0.28189751366219723
ACH-000921,-0.5171518277968354
ACH-000924,-0.567386865129599
ACH-000926,-0.4818510244010644
ACH-000928,-0.4676782220338956
ACH-000929,-0.6354325939467094
ACH-000932,-0.2696493657169301
ACH-000935,-0.3988879662772822
ACH-000936,-0.5532026234144002
ACH-000937,-0.5785880413388083
ACH-000938,-0.39810281735406605
ACH-000939,-0.4820506482588748
ACH-000941,-0.27950089075057805
ACH-000943,-0.3984107577996019
ACH-000946,-0.3580037312877928
ACH-000947,-0.4620526269085513
ACH-000948,-0.5793729934873121
ACH-000950,-0.5870816736134435
ACH-000953,-0.4984920532008562
ACH-000954,-0.4580312223312519
ACH-000957,-0.3321763196720942
ACH-000958,-0.3012293515120844
ACH-000960,-0.3822534224847915
ACH-000963,-0.6713706591874918
ACH-000968,-0.2866554831126011
ACH-000969,-0.4279834232732229
ACH-000972,-0.2405414044518242
ACH-000973,-0.4560517560215981
ACH-000974,-0.3807676884408512
ACH-000978,-0.241915800988264
ACH-000984,-0.5137835712145973
ACH-000986,-0.4719380494460344
ACH-000988,-0.4007897052648049
ACH-000993,-0.665658607807129
ACH-000994,-0.4231640312139833
ACH-000996,-0.4185899068383595
ACH-001001,-0.4011791197280963
ACH-001020,-0.5270083150404086
ACH-001028,-0.4622924601560069
ACH-001031,-0.6894887079166556
ACH-001038,-0.3361316666809259
ACH-001048,-0.5231239683911549
ACH-001050,-0.3048999041359549
ACH-001053,-0.4050783383476021
ACH-001054,-0.461628424342907
ACH-001061,-0.3551626426860153
ACH-001067,-0.2727070398496321
ACH-001075,-0.2248453523696668
ACH-001096,-0.7012128372485241
ACH-001111,-0.4291004600691193
ACH-001119,-0.5583588273011487
ACH-001128,-0.2443739885420598
ACH-001134,-0.3945706491877584
ACH-001151,-0.4384099589486499
ACH-001163,-0.4378040525406748
ACH-001164,-0.4273355950869345
ACH-001183,-0.3258683607695373
ACH-001192,-0.43600217618145204
ACH-001193,-0.7475968157307809
ACH-001196,-0.4985775525100161
ACH-001197,-0.5527391538783432
ACH-001205,-0.5337602053603048
ACH-001211,-0.4367750599770321
ACH-001212,-0.4671367314200314
ACH-001228,-0.5094879827578189
ACH-001232,-0.3929039449297224
ACH-001239,-0.4118915685008752
ACH-001270,-0.333844976096472
ACH-001274,-0.38896062353076427
ACH-001275,-0.4305826898838305
ACH-001277,-0.5178442584180222
ACH-001278,-0.4224188194076181
ACH-001280,-0.3593320616557978
ACH-001283,-0.5508611044462223
ACH-001289,-0.3820271079338792
ACH-001300,-0.4990283819885907
ACH-001301,-0.3369159553038914
ACH-001302,-0.26936889117647805
ACH-001306,-0.4892437847329223
ACH-001318,-0.5463056767584488
ACH-001322,-0.28917265448317
ACH-001328,-0.4099057293179889
ACH-001332,-0.5174101520764737
ACH-001336,-0.4682727639596998
ACH-001346,-0.4380594486352614
ACH-001353,-0.5465675013547074
ACH-001354,-0.7156634407128036
ACH-001367,-0.4654647918969863
ACH-001368,-0.4797198236080331
ACH-001374,-0.4299648713816959
ACH-001377,-0.5865825372895412
ACH-001380,-0.37291236931667415
ACH-001391,-0.4773009004533891
ACH-001408,-0.43635446367485614
ACH-001430,-0.3885796055058587
ACH-001431,-0.4478248982610422
ACH-001450,-0.4828868915808276
ACH-001496,-0.5140470949040671
ACH-001500,-0.4204889113372507
ACH-001523,-0.4847406219915682
ACH-001532,-0.5539448224457121
ACH-001550,-0.4097431440328692
ACH-001552,-0.4472540945712181
ACH-001554,-0.4898409010478494
ACH-001654,-0.6063109343387783
ACH-001735,-0.51711211274614
ACH-001736,-0.2989485692372661
ACH-001737,-0.40874224238177664
ACH-001740,-0.3611039733851753
ACH-001745,-0.508985555207249
ACH-001765,-0.4504888976924583
