,NSUN4 (387338)
ACH-000748,-0.3469780365263418
ACH-000753,-0.5333239339078687
ACH-000756,-0.4185669413371421
ACH-000757,-0.5045583402889428
ACH-000758,-0.6278033459322727
ACH-000760,-0.4933103306602199
ACH-000762,-0.3163633146526644
ACH-000763,-0.1693406368129644
ACH-000764,-0.4524171754535258
ACH-000765,-0.4923602168947762
ACH-000766,-0.3394438663556117
ACH-000767,-0.27938508340164137
ACH-000768,-0.35517565142598617
ACH-000769,-0.5681051241019841
ACH-000770,-0.22444346083827252
ACH-000771,-0.5312080211705094
ACH-000773,-0.20885993078023432
ACH-000776,-0.3751504762173444
ACH-000777,-0.4814003659680086
ACH-000778,-0.3722189597667192
ACH-000781,-0.335589077070656
ACH-000782,-0.26995021537359204
ACH-000783,-0.22793793869414986
ACH-000784,-0.6042693992092446
ACH-000785,-0.4726501124890972
ACH-000787,-0.42156513912119387
ACH-000788,-0.23739238916762676
ACH-000791,-0.4575654232313685
ACH-000792,-0.2930923262330529
ACH-000794,-0.4746317490051383
ACH-000796,-0.20007166808165608
ACH-000798,-0.4047811882546719
ACH-000799,-0.6338899338164059
ACH-000800,-0.7113258903530733
ACH-000802,-0.4632906241824921
ACH-000804,-0.3495408121487173
ACH-000805,-0.6924300139717353
ACH-000809,-0.5739373152957465
ACH-000810,-0.4709553596539224
ACH-000811,-0.4020348270901655
ACH-000817,-0.20461263539260505
ACH-000819,-0.21849757531799024
ACH-000820,-0.3130813778153869
ACH-000821,-0.168441807282418
ACH-000822,-0.2875093025140796
ACH-000823,-0.5142815757760882
ACH-000824,-0.2661796213740479
ACH-000827,-0.1918732540316868
ACH-000829,-0.32681718210549565
ACH-000831,-0.8528363444987413
ACH-000832,-0.7188296664029911
ACH-000833,-0.38544913160522104
ACH-000834,-0.6014352417569824
ACH-000835,-0.32946772072632824
ACH-000836,-0.24569090457763296
ACH-000837,-0.4960655744135593
ACH-000838,-0.3407255240440099
ACH-000839,-0.4462864757664455
ACH-000840,-0.29168867836850204
ACH-000841,-0.2531235192820483
ACH-000843,-0.6024731762834921
ACH-000846,-0.4013428989832763
ACH-000847,-0.5939361648635725
ACH-000848,-0.6693296947296189
ACH-000849,-0.5329590982026934
ACH-000851,-0.5715772612764254
ACH-000855,-0.7308924905077288
ACH-000856,-0.33402679985301525
ACH-000858,-0.6908295452255268
ACH-000859,-0.4687719811410002
ACH-000861,-0.4048178324985147
ACH-000862,-0.5198425835151671
ACH-000865,-0.5197792658322747
ACH-000866,-0.4955490896176645
ACH-000867,-0.329166153278904
ACH-000869,-0.5044472233785842
ACH-000872,-0.4502407128190149
ACH-000873,-0.3678839652448792
ACH-000876,-0.5051337527703558
ACH-000878,-0.37535069241427704
ACH-000880,-0.3045684031277833
ACH-000881,-0.35119826697028844
ACH-000882,-0.5679242523580027
ACH-000884,-0.4519895723052968
ACH-000885,-0.4269215453297096
ACH-000887,-0.4590129810250962
ACH-000889,-0.7976930439481151
ACH-000896,-0.3454407072177704
ACH-000898,-0.3354989345215291
ACH-000900,-0.6000546232544343
ACH-000901,-0.37242636637448295
ACH-000905,-0.5084204739229858
ACH-000906,-0.4856699185297112
ACH-000907,-0.4167316299194567
ACH-000910,-0.6363137697808259
ACH-000911,-0.6195579222355859
ACH-000912,-0.525977990644554
ACH-000913,-0.4677714639801082
ACH-000915,-0.7923487624920262
ACH-000916,-0.4305745451252683
ACH-000917,-0.3892350550182274
ACH-000920,-0.9451807277538874
ACH-000921,-0.34014461966604936
ACH-000924,-0.5921735749570092
ACH-000926,-0.5181032993231945
ACH-000928,-0.39904734817171583
ACH-000929,-0.4676287126447367
ACH-000932,-0.5029947087438337
ACH-000935,-0.4881534486944335
ACH-000936,-0.5524456117669703
ACH-000937,-0.5927504088429579
ACH-000938,-0.3560481850772904
ACH-000939,-0.6123581007760471
ACH-000941,-0.3087070627689616
ACH-000943,-0.5491817798764629
ACH-000946,-0.24060777775212866
ACH-000947,-0.7515565440102283
ACH-000948,-0.3733901750950833
ACH-000950,-0.23159287079542026
ACH-000953,-0.2584823995043692
ACH-000954,-0.4583788056817486
ACH-000957,-0.4165542086983032
ACH-000958,-0.5375864869169571
ACH-000960,-0.2715750469993208
ACH-000963,-0.6424843015727479
ACH-000968,-0.6359317119515402
ACH-000969,-0.2815877558992064
ACH-000972,-0.5738056137128383
ACH-000973,-0.5968745855379478
ACH-000974,-0.2536176075126561
ACH-000978,-0.5604987741246461
ACH-000984,-0.5748150823433319
ACH-000986,-0.4270579416701341
ACH-000988,-0.3191224583758365
ACH-000993,-0.19912176121493705
ACH-000994,-0.5386246240264414
ACH-000996,-0.35231547886834297
ACH-001001,-0.7594677348120044
ACH-001020,-0.1841930086046686
ACH-001028,-0.6415718937708875
ACH-001031,-0.3333139801374128
ACH-001038,-0.31632664762408064
ACH-001048,-0.43186139287294295
ACH-001050,-0.3213282094071652
ACH-001053,-0.5513480420008139
ACH-001054,-0.523177993767552
ACH-001061,-0.7385772903359269
ACH-001067,-0.3645011505079095
ACH-001075,-0.32223233428163905
ACH-001096,-0.4390496683585144
ACH-001111,-0.3616084604279294
ACH-001119,-0.4261844873912751
ACH-001128,-0.4536581822849857
ACH-001134,-0.2274821559410389
ACH-001151,-0.2498733959003989
ACH-001163,-0.5452821535693042
ACH-001164,-0.7196704131065027
ACH-001183,-0.4231434416527776
ACH-001192,-0.30865989343064704
ACH-001193,-0.3994905538875483
ACH-001196,-0.3836355025158232
ACH-001197,-0.3330276898629647
ACH-001205,-0.2315290719532528
ACH-001211,-0.38436128691009536
ACH-001212,-0.4205173801893098
ACH-001228,-0.4097042162475647
ACH-001232,-0.4574488208147816
ACH-001239,-0.5595375903492906
ACH-001270,-0.3368664329978624
ACH-001274,-0.4148137654939876
ACH-001275,-0.5848763174874312
ACH-001277,-0.3787976413294992
ACH-001278,-0.4658700649595297
ACH-001280,-0.463096464196126
ACH-001283,-0.3253577134283296
ACH-001289,-0.3217246639539401
ACH-001300,-0.3836420867595538
ACH-001301,-0.1634938718127005
ACH-001302,-0.23838453009407265
ACH-001306,-0.4193692218677023
ACH-001318,-0.5685852374105311
ACH-001322,-0.4418128928976783
ACH-001328,-0.34422281359750945
ACH-001332,-0.6105252098475429
ACH-001336,-0.4921312629123152
ACH-001346,-0.43078492172541866
ACH-001353,-0.15629923460283113
ACH-001354,-0.3967467300432005
ACH-001367,-0.4965216305672063
ACH-001368,-0.44624769887978855
ACH-001374,-0.5579131595147003
ACH-001377,-0.4841931070424324
ACH-001380,-0.4796679783868704
ACH-001391,-0.25089827576135304
ACH-001408,-0.25510732107124656
ACH-001430,-0.2887128942104003
ACH-001431,-0.2870403434556608
ACH-001450,-0.8285477936067456
ACH-001496,-0.4256607743428173
ACH-001500,-0.7393562449512352
ACH-001523,-0.5931818833752427
ACH-001532,-0.2581915597642075
ACH-001550,-0.5494636644569899
ACH-001552,-0.4688706317030015
ACH-001554,-0.463292901864967
ACH-001654,-0.3929258420191506
ACH-001735,-0.2138804016749924
ACH-001736,-0.7150793724611323
ACH-001737,-0.42879581247271376
ACH-001740,-0.2993684528556905
ACH-001745,-0.3075232163577664
ACH-001765,-0.4289278894989295
