,SAR1B (51128)
ACH-000004,0.17824870815469068
ACH-000005,-0.026932463744379288
ACH-000007,0.05211362545832688
ACH-000009,0.034610517163932514
ACH-000011,0.13039900366056947
ACH-000012,0.14527142366460416
ACH-000013,0.061729930281797775
ACH-000014,0.08897902215676505
ACH-000015,-0.06292701321620935
ACH-000017,0.023537965870501325
ACH-000018,0.0691685934642207
ACH-000019,-0.10893546368129313
ACH-000021,0.015827220938256753
ACH-000022,0.06384011441745034
ACH-000025,0.061110307456373636
ACH-000028,0.027085573635064968
ACH-000030,0.03123505013464926
ACH-000035,0.0777910859208718
ACH-000036,-0.036062911122324015
ACH-000037,0.020597215946579518
ACH-000039,-0.004549383308651122
ACH-000040,0.08385499418323479
ACH-000041,0.06731119153839307
ACH-000042,-0.014417848156373527
ACH-000045,0.11725269699225956
ACH-000047,0.12281088717953785
ACH-000052,-0.00423060093899791
ACH-000053,0.02757421139271616
ACH-000054,0.014798286609880569
ACH-000055,-0.005721856394272941
ACH-000060,0.046591175099387774
ACH-000067,-0.01793647126411985
ACH-000070,-0.02348918324443687
ACH-000075,-0.19694805134809984
ACH-000078,0.18829437219496564
ACH-000082,0.02377652808429176
ACH-000085,-0.024149175571730814
ACH-000086,0.06129606408632007
ACH-000087,0.32165686528046816
ACH-000092,-0.05857459568066738
ACH-000095,-0.005081979620390735
ACH-000097,0.0508914501094936
ACH-000098,-0.10249647743911526
ACH-000099,0.08180857120728413
ACH-000108,-0.039520773680830255
ACH-000113,0.05048915010659872
ACH-000116,-0.007085510743144495
ACH-000118,0.10116205838008642
ACH-000120,0.05262250833060413
ACH-000123,0.04389024638924942
ACH-000127,-0.03056984737585292
ACH-000128,0.021696189316232187
ACH-000132,0.07563966420122308
ACH-000133,0.03786654685972591
ACH-000137,0.04179993490024154
ACH-000138,0.02064629298765313
ACH-000142,0.05304566120438938
ACH-000143,0.17219394364861335
ACH-000146,-0.008510180892698295
ACH-000148,0.04821268620050741
ACH-000150,0.02941713136629388
ACH-000152,-0.033875245129219564
ACH-000153,0.17184761364073586
ACH-000159,0.009429145672616036
ACH-000160,-0.06375603411455448
ACH-000163,0.060299732602299476
ACH-000167,-0.1813154228531268
ACH-000168,0.05136611666885946
ACH-000169,-0.04581366573182782
ACH-000178,0.0582047585436992
ACH-000183,0.1231514854115788
ACH-000188,0.09510444976256603
ACH-000189,0.029039085012559026
ACH-000190,-0.0693051694195704
ACH-000198,0.033581251592529435
ACH-000203,0.16922748228540502
ACH-000204,-0.0904336178078967
ACH-000206,-0.049990747313232026
ACH-000207,0.13288995813444565
ACH-000208,0.03977206348037983
ACH-000210,0.2422002630257717
ACH-000211,0.011307864451998351
ACH-000215,0.0762698872582965
ACH-000221,0.2022132921300657
ACH-000222,0.01837549956425396
ACH-000223,0.08912074789321718
ACH-000226,0.08901627243604286
ACH-000227,0.01882438267797546
ACH-000228,-0.15921256038626486
ACH-000231,0.041039850477313504
ACH-000232,0.018649275859176823
ACH-000233,0.07189219422193534
