,RTCB (51493)
ACH-000765,-0.9965992749340614
ACH-000766,-0.7207077056293388
ACH-000767,-0.5120857864994629
ACH-000768,-1.0262175804368403
ACH-000769,-0.8401925997596925
ACH-000770,-0.8145293057710706
ACH-000771,-0.7368243657160363
ACH-000773,-0.6295166135698763
ACH-000776,-0.9074738405680725
ACH-000777,-0.9144628680273804
ACH-000778,-0.6729225694224656
ACH-000781,-0.8994547221381078
ACH-000782,-0.696217710635852
ACH-000783,-0.31821530608855764
ACH-000784,-0.8561783021693369
ACH-000785,-0.24939604641027474
ACH-000787,-0.9332086584688604
ACH-000788,-1.084777342639088
ACH-000791,-0.8230560462309976
ACH-000792,-0.9230242928501042
ACH-000794,-0.9304462360179284
ACH-000796,-0.5378569872421893
ACH-000798,-0.775540780769493
ACH-000799,-0.7067542445074648
ACH-000800,-1.0472619021015992
ACH-000802,-1.012364069502377
ACH-000804,-0.6514761117539055
ACH-000805,-0.8193017493622211
ACH-000809,-0.9196437971842816
ACH-000810,-0.9848304956369331
ACH-000811,-0.8202634387705171
ACH-000817,-0.5997584628901503
ACH-000819,-1.0120407802777864
ACH-000820,-1.0069057616107286
ACH-000821,-0.4751121910743418
ACH-000822,-0.34695813470823955
ACH-000823,-0.893071542942636
ACH-000824,-0.5603675266346105
ACH-000827,-0.8534639848646145
ACH-000829,-0.8480887820387785
ACH-000831,-0.803595568854706
ACH-000832,-0.8777543577977371
ACH-000833,-0.9799459629801768
ACH-000834,-0.9242135908344188
ACH-000835,-1.1863961416497022
ACH-000836,-0.8989820224881208
ACH-000837,-0.8738627534425363
ACH-000838,-0.827374314432697
ACH-000839,-0.918865713492622
ACH-000840,-0.9384561382893306
ACH-000841,-1.1012919003951172
ACH-000843,-0.8361677472646621
ACH-000846,-0.8678732664009416
ACH-000847,-1.0967874285554402
ACH-000848,-0.9146514085048856
ACH-000849,-0.9588167801964986
ACH-000851,-0.8901854437890335
ACH-000855,-0.9962171287721074
ACH-000856,-0.7510370574671836
ACH-000858,-0.7634840932256453
ACH-000859,-1.2752824548969597
ACH-000861,-1.1639911593196148
ACH-000862,-0.728021952425416
ACH-000865,-0.9082334155073568
ACH-000866,-0.9832110406163422
ACH-000867,-0.4521038133207808
ACH-000869,-0.7148403016347851
ACH-000872,-1.1530532064303736
ACH-000873,-1.0438578791557798
ACH-000876,-0.37596324644492696
ACH-000878,-1.1956211832376915
ACH-000880,-0.8944979134081052
ACH-000881,-0.8930501556541218
ACH-000882,-0.8737798052762077
ACH-000884,-0.8405694028563443
ACH-000885,-0.7427542489678999
ACH-000887,-0.9569247457681797
ACH-000889,-0.7756081504384518
ACH-000896,-1.0645452209126764
ACH-000898,-0.42923503324157297
ACH-000900,-0.9225786899271542
ACH-000901,-0.8429948656404317
ACH-000905,-0.8941076068040166
ACH-000906,-0.9131174800297688
ACH-000907,-0.7740912717743046
ACH-000910,-0.6789341821239342
ACH-000911,-0.480585092863139
ACH-000912,-1.0646987912570305
ACH-000913,-0.9582397915912664
ACH-000915,-0.8880209178240867
ACH-000916,-0.9031840280239576
ACH-000917,-0.6104342494985853
ACH-000920,-0.6900638230682646
ACH-000921,-0.7922945524383472
ACH-000924,-0.9831770557414584
ACH-000926,-0.8973136619302545
ACH-000928,-0.9360930118441114
ACH-000929,-0.8121327481292739
ACH-000932,-0.7343945591127591
ACH-000935,-1.046282989930502
ACH-000936,-0.922094822000514
ACH-000937,-0.8088791200138978
ACH-000938,-0.9523750866228746
ACH-000939,-0.9915144134936348
ACH-000941,-0.6331609790811772
ACH-000943,-0.8837218170034306
ACH-000946,-0.8391316478088474
ACH-000947,-0.7295050961243091
ACH-000948,-0.5341022125201643
ACH-000950,-1.1500622989594418
ACH-000953,-0.6667361240339604
ACH-000954,-0.7405161404578121
ACH-000957,-0.5741888993763455
ACH-000958,-0.6378939718121448
ACH-000960,-0.8227719202608994
ACH-000963,-1.0235488993828652
ACH-000968,-0.9768369452826078
ACH-000969,-0.6265716340303705
ACH-000972,-0.8344545518689164
ACH-000973,-1.114180769288836
ACH-000974,-0.9637255477646648
ACH-000978,-0.6970070988209296
ACH-000984,-0.4312494091505189
ACH-000986,-1.0237137078763323
ACH-000988,-0.788280952531014
ACH-000993,-0.8015587189954149
ACH-000994,-0.5654172531539025
ACH-000996,-0.7575390598563417
ACH-001001,-0.7342013603949922
ACH-001020,-0.8668366859815312
ACH-001028,-1.0462700685313286
ACH-001031,-0.7833652741852837
ACH-001038,-0.6593331750795786
ACH-001048,-0.9317273393606624
ACH-001050,-0.8438043006114515
ACH-001053,-1.152012859709377
ACH-001054,-0.7646323068259108
ACH-001061,-0.8847246907076314
ACH-001067,-0.8762017777407498
ACH-001075,-1.1625629088166112
ACH-001096,-0.7515732697262913
ACH-001111,-0.8469493227169332
ACH-001119,-0.684457874533193
ACH-001128,-1.0428380937710402
ACH-001134,-0.5901121508735561
ACH-001151,-0.9088031203310544
ACH-001163,-0.8455111567280136
ACH-001164,-0.7323626602979592
ACH-001183,-0.6070072562913325
ACH-001192,-0.6570928999200274
ACH-001193,-0.8557137821591355
ACH-001196,-0.8029799586948291
ACH-001197,-0.7625770181156311
ACH-001205,-0.6669453199610507
ACH-001211,-0.8781330005447049
ACH-001212,-1.060739570584792
ACH-001228,-0.7703589165442825
ACH-001232,-1.0297414040788833
ACH-001239,-0.7781760366641376
ACH-001270,-0.9744779095044236
ACH-001274,-0.8687965778646527
ACH-001275,-0.7705778582298545
ACH-001277,-1.0260294931054406
ACH-001278,-0.6556108412110534
ACH-001280,-0.4737084537115432
ACH-001283,-0.8571051002917125
ACH-001289,-0.7010337194211113
ACH-001300,-0.7505378765415064
ACH-001301,-0.6770038396644688
ACH-001302,-0.7172469649759388
ACH-001306,-1.0406859481654778
ACH-001318,-0.8943687309191685
ACH-001322,-0.9119735430798016
ACH-001328,-0.7939389021578334
ACH-001332,-1.2703750474848223
ACH-001336,-1.053858404923144
ACH-001346,-1.165656757492221
ACH-001353,-0.8709447014533868
ACH-001354,-0.8386741534401887
ACH-001367,-1.0820054728153052
ACH-001368,-0.7534264376874692
ACH-001374,-1.0842256803825574
ACH-001377,-0.5738413720590388
ACH-001380,-0.6454706557566674
ACH-001391,-0.5410378882653589
ACH-001408,-0.6376881868329853
ACH-001430,-0.7910207382176255
ACH-001431,-0.8179890325066225
ACH-001450,-0.7645979561503089
ACH-001496,-0.7537616799005009
ACH-001500,-1.018082422948402
ACH-001523,-0.8859307700443615
ACH-001532,-0.5524309724278869
ACH-001550,-0.6826958051350456
ACH-001552,-0.874903273836013
ACH-001554,-0.7550698506255356
ACH-001654,-0.9824479636266092
ACH-001735,-0.7053688325841969
ACH-001736,-0.918462322102556
ACH-001737,-0.4263302232590794
ACH-001740,-0.8948477651327639
ACH-001745,-0.8423428137705797
ACH-001765,-0.8117871742189398
