,RIF1 (55183)
ACH-000304,-0.17608901936653376
ACH-000307,-0.3349866271631469
ACH-000308,-0.3928805731097294
ACH-000310,-0.4655008708627082
ACH-000311,-0.1657468930293635
ACH-000312,-0.24216903647432755
ACH-000315,-0.1978188745201175
ACH-000316,-0.39250950760442976
ACH-000317,-0.38492568474230265
ACH-000318,-0.2572285971238769
ACH-000319,-0.1998012570768388
ACH-000320,-0.3645158807647229
ACH-000322,-0.13030120833138786
ACH-000323,-0.2084255249154983
ACH-000324,-0.43568872970035655
ACH-000329,-0.29181980018212605
ACH-000330,-0.37159931262228013
ACH-000331,-0.39837708340522576
ACH-000332,-0.06371233118096847
ACH-000334,-0.2882605365658272
ACH-000335,-0.4070623898878038
ACH-000336,0.08260358757702027
ACH-000337,-0.4579508703725223
ACH-000338,-0.10493492325141664
ACH-000339,-0.2091110101168021
ACH-000341,-0.33793243210021745
ACH-000348,-0.2571105038824597
ACH-000350,-0.1827759891882406
ACH-000352,-0.14108004171884214
ACH-000356,-0.11575644446890895
ACH-000361,-0.1865833902124828
ACH-000362,-0.2423576321140682
ACH-000363,-0.2694700245205863
ACH-000364,-0.27576784381685804
ACH-000365,-0.15000924154535775
ACH-000366,-0.1658705027235438
ACH-000368,-0.5282043835347208
ACH-000374,-0.3214537379356777
ACH-000375,-0.44798193132384
ACH-000376,-0.38754225432807615
ACH-000381,-0.18028848301531464
ACH-000383,-0.204327527958886
ACH-000387,-0.6308871168662368
ACH-000389,-0.2952639781266319
ACH-000390,-0.3582723694948571
ACH-000393,-0.33528448665291805
ACH-000395,-0.4000096202768343
ACH-000396,-0.3904155167348245
ACH-000397,-0.7628900089105514
ACH-000401,-0.323925407087732
ACH-000402,-0.5644933365642405
ACH-000403,-0.057205726576987165
ACH-000404,-0.2991853239129226
ACH-000406,-0.4999442813483048
ACH-000407,-0.2769471651860326
ACH-000408,-0.4281818817718612
ACH-000410,-0.2516380154753043
ACH-000411,-0.22906863353452114
ACH-000414,-0.3805590947174153
ACH-000415,-0.3314152299061951
ACH-000416,-0.10020856888037542
ACH-000420,-0.1945618289497696
ACH-000421,-0.4035511990917286
ACH-000424,-0.22383643995809252
ACH-000425,-0.33264250635979203
ACH-000426,-0.3577974234882391
ACH-000427,-0.4664242680696031
ACH-000433,-0.2497640414716246
ACH-000435,-0.4040149001556419
ACH-000436,-0.37836913940474504
ACH-000444,-0.5503141758672212
ACH-000445,-0.3939174607365801
ACH-000448,-0.07702214677639747
ACH-000450,-0.2932884147663878
ACH-000452,-0.3702840135215392
ACH-000454,-0.2948316013498133
ACH-000458,-0.5641024516573853
ACH-000459,-0.3730459548453753
ACH-000460,-0.48727843535963294
ACH-000461,-0.22599019721577
ACH-000463,-0.024654757517243428
ACH-000464,-0.5039297447129946
ACH-000466,-0.2947181712059374
ACH-000467,-0.11863221908320486
ACH-000468,-0.4099445397109884
ACH-000469,-0.429369741260053
ACH-000470,-0.28893496586049894
ACH-000471,-0.24790518334917805
ACH-000472,-0.2518786877447637
ACH-000473,-0.3001395138080976
ACH-000475,-0.3214882264245965
ACH-000476,-0.2889142357425731
ACH-000477,-0.2002975494982064
ACH-000479,-0.3817354827207151
ACH-000480,-0.24465981782653404
ACH-000481,-0.2139352925311489
ACH-000483,-0.36905323606534896
ACH-000484,-0.215356087235664
ACH-000485,-0.4992948215172697
ACH-000486,-0.4479443472791752
ACH-000487,-0.2670071565008745
ACH-000488,-0.4082176489861578
ACH-000490,-0.6849628360427038
ACH-000491,-0.2869099949231061
ACH-000495,-0.7296385915143032
ACH-000496,-0.33664550158720563
ACH-000499,-0.2146219991494524
ACH-000500,-0.6170141845841622
ACH-000502,-0.1496141443095394
ACH-000503,-0.3525591088567496
ACH-000505,-0.1758118008966262
ACH-000507,-0.3745705601995245
ACH-000510,-0.3462748551609376
ACH-000511,-0.3920872257490707
ACH-000512,-0.19068805311497625
ACH-000516,-0.4281771614673071
ACH-000517,-0.3358217061761248
ACH-000518,-0.21630122852162967
ACH-000520,-0.32191880113678045
ACH-000521,-0.2458303107926577
ACH-000522,-0.2769948994604613
ACH-000524,-0.5091763584666785
ACH-000527,-0.3405703361036196
ACH-000528,-0.5773103181363289
ACH-000537,-0.19525452490947695
ACH-000541,-0.4417584801331236
ACH-000542,-0.3201483513531103
ACH-000544,-0.4788635906516626
ACH-000545,-0.34130103423843033
ACH-000547,-0.5141335614142943
ACH-000548,-0.34070937364001536
ACH-000549,-0.32748246881167026
ACH-000550,-0.3234073982865651
ACH-000552,-0.2439684520961937
ACH-000556,-0.2232487740468444
ACH-000557,-0.1502594467144218
ACH-000569,-0.4346116305468955
ACH-000570,-0.13830984891637024
ACH-000571,-0.4356878343597652
ACH-000573,-0.5085077838891744
ACH-000576,0.018482088814725503
ACH-000579,-0.39494471891945787
ACH-000580,-0.373603686774768
ACH-000584,-0.4170077519534291
ACH-000585,-0.4737526180627258
ACH-000588,-0.17476510522504402
ACH-000589,-0.36499767410492295
ACH-000591,-0.36682099589187217
ACH-000593,-0.4563097216277215
ACH-000600,-0.6601173427904543
ACH-000601,-0.3405806643354378
ACH-000605,-0.2265717096221403
ACH-000606,-0.3714386578481024
ACH-000608,-0.37738921584559015
ACH-000614,-0.3231440857081581
ACH-000616,-0.3187135024923461
ACH-000618,-0.26366171604070465
ACH-000619,-0.4150405963906974
ACH-000620,-0.5107128616948151
ACH-000621,-0.432144347243317
ACH-000622,-0.1925212522583786
ACH-000623,-0.3723623214812274
ACH-000624,-0.4275550610187322
ACH-000627,-0.3853585418523645
ACH-000630,-0.32294639454148544
ACH-000631,-0.4507202818649789
ACH-000632,-0.23766403518080356
ACH-000633,-0.08925967019928206
ACH-000637,-0.5056902023726902
ACH-000638,-0.3909002918289398
ACH-000646,-0.2330200258607679
ACH-000647,-0.2260370811815963
ACH-000648,-0.17942340425135808
ACH-000649,-0.25904908915380553
ACH-000651,-0.28846199387953425
ACH-000652,-0.08217612972624176
ACH-000653,-0.19182353901333105
ACH-000657,-0.34569244955813544
ACH-000658,-0.09746127525621127
ACH-000661,-0.3765078094965189
ACH-000662,-0.2774939557525559
ACH-000663,-0.4145821483654709
ACH-000665,-0.3912845218550843
ACH-000671,-0.15327682792013014
ACH-000672,-0.36433815389719015
ACH-000673,-0.35971342353789026
ACH-000676,-0.4184019907686409
ACH-000677,-0.20505986770469006
ACH-000681,-0.3488900465223515
ACH-000683,-0.3086689101966348
ACH-000684,-0.536361119290307
ACH-000688,-0.5098647797044018
ACH-000693,-0.5268555551719071
ACH-000694,-0.33997205980370954
ACH-000695,0.032844104657557244
ACH-000696,-0.5155969156498639
ACH-000697,-0.4463368482548208
ACH-000699,-0.4233378972420786
ACH-000701,-0.384088330348
ACH-000706,-0.1532013578430454
ACH-000711,-0.2460559666529445
ACH-000713,-0.3455464287384994
ACH-000714,-0.21974743902797186
ACH-000718,-0.14448014326369302
ACH-000720,-0.2537339505748125
ACH-000721,-0.36203454264061335
ACH-000724,-0.5325680031168653
ACH-000725,-0.3392557574088814
ACH-000732,-0.1850965455063763
ACH-000734,-0.21264360450552733
ACH-000735,-0.26326382130742265
ACH-000736,-0.17877155694542374
ACH-000738,-0.12779335905717226
ACH-000746,-0.4649083459428489
ACH-000747,-0.4587137487338818
ACH-000748,-0.3795353987386305
ACH-000753,-0.16965337356234206
ACH-000756,-0.2878218083057053
ACH-000757,-0.3488078057735907
ACH-000758,-0.5427487331653063
ACH-000760,-0.17686203352545007
ACH-000762,-0.31736986373940834
ACH-000763,-0.20064469454186765
ACH-000764,-0.4216599584234758
ACH-000765,-0.34717834901537703
ACH-000766,-0.2036119064391277
ACH-000767,-0.4169602681003978
ACH-000768,-0.4024260053145495
ACH-000769,-0.2385941251396189
ACH-000770,-0.2044255627900107
ACH-000771,-0.5182737293215139
ACH-000773,-0.6394843144654891
ACH-000776,-0.3716261248200569
ACH-000777,-0.3194627693498808
ACH-000778,-0.2095675092503841
ACH-000781,-0.14287284877664427
ACH-000782,-0.5353561555834078
ACH-000783,-0.3739947846306311
ACH-000784,-0.6092010603747914
ACH-000785,-0.3360390547290581
ACH-000787,-0.4014942515792093
ACH-000788,-0.3042646657529651
ACH-000791,-0.3093342710913206
ACH-000792,-0.3794373822536639
ACH-000794,-0.4946761984931433
ACH-000796,-0.2878051932934728
ACH-000798,-0.2925733057060477
ACH-000799,-0.2418800563598697
ACH-000800,-0.5309846253243748
ACH-000802,-0.3098131230281832
ACH-000804,-0.3999141024880757
ACH-000805,-0.20986914156209585
ACH-000809,-0.33011572225716074
ACH-000810,-0.1213273065034762
ACH-000811,-0.34642452567630977
ACH-000817,-0.1884046517357838
ACH-000819,-0.2709428153541472
ACH-000820,-0.5063211064977752
ACH-000821,-0.035348962242084433
ACH-000822,-0.1786878133869203
ACH-000823,-0.4818584740848496
ACH-000824,-0.20160606714349785
ACH-000827,-0.26851108584373923
ACH-000829,-0.4272338975727232
ACH-000831,-0.3075343056363639
ACH-000832,-0.181563151020999
ACH-000833,-0.2398272964607276
ACH-000834,-0.2307269103340626
ACH-000835,-0.1918272376583136
ACH-000836,-0.2858997806114191
ACH-000837,-0.3113492320103022
ACH-000838,-0.37130688830086656
ACH-000839,-0.3401335335586325
ACH-000840,-0.6553683789603801
ACH-000841,-0.3647149318125405
ACH-000843,-0.528522806645186
ACH-000846,-0.5145906833247766
ACH-000847,-0.3105917125308382
ACH-000848,-0.2104128072099497
ACH-000849,-0.09620633978137128
ACH-000851,0.002244211732594789
ACH-000855,-0.23698526223744976
ACH-000856,-0.3701539657458737
ACH-000858,-0.2768678141272352
ACH-000859,-0.2635118588388618
ACH-000861,-0.3232352407154579
ACH-000862,-0.18266531433416305
ACH-000865,-0.4573064854722751
ACH-000866,-0.2799306313096049
ACH-000867,-0.3291400155444047
ACH-000869,-0.35592054308547577
ACH-000872,-0.4480996556619575
ACH-000873,-0.6389770103184358
ACH-000876,-0.3260956167431597
ACH-000878,-0.13014058312555551
ACH-000880,-0.261289502838755
ACH-000881,-0.3803218311496542
ACH-000882,-0.11454265621395415
ACH-000884,-0.15598970436096926
ACH-000885,-0.1885698299715472
ACH-000887,-0.10346159556800696
ACH-000889,-0.4072230725203956
ACH-000896,-0.3775827206424071
ACH-000898,-0.34941330435640394
ACH-000900,-0.25053145250449244
ACH-000901,-0.2892699357740868
ACH-000905,-0.2897873327629834
ACH-000906,-0.3364567971763736
ACH-000907,-0.2392703811545636
ACH-000910,-0.3179251939135258
ACH-000911,-0.15785031523188894
ACH-000912,-0.5794820649425941
ACH-000913,-0.5652444040223371
ACH-000915,-0.023285536423808127
ACH-000916,-0.43554871358197
ACH-000917,-0.518498612263954
ACH-000920,-0.5328722632488965
ACH-000921,-0.5743579703025364
ACH-000924,-0.2465605000907113
ACH-000926,-0.19077552657360874
ACH-000928,-0.5329595175557668
ACH-000929,-0.4917732404694758
ACH-000932,-0.3010474364855179
ACH-000935,-0.2824849523294966
ACH-000936,-0.266455827191904
ACH-000937,-0.2302283784400529
ACH-000938,-0.2402364223079829
ACH-000939,-0.6124022319337759
ACH-000941,-0.4835455340327117
ACH-000943,-0.3489034168622422
ACH-000946,-0.17310534750767706
ACH-000947,-0.3586803024162709
ACH-000948,-0.27909537102900794
ACH-000950,-0.3808394763615045
ACH-000953,-0.5613304278513737
ACH-000954,-0.6253275614613141
ACH-000957,-0.2879254923235611
ACH-000958,-0.3154832075283961
ACH-000960,-0.2750733222294957
ACH-000963,-0.44684829305910706
ACH-000968,-0.2940844006438425
ACH-000969,-0.5161710768336718
ACH-000972,-0.2903917384336757
ACH-000973,-0.43028608422962905
ACH-000974,-0.22177100027760308
ACH-000978,-0.4325272328722001
ACH-000984,-0.2927003595599125
ACH-000986,-0.5649874479739189
ACH-000988,-0.2597404666011385
ACH-000993,-0.4624977941781296
ACH-000994,-0.4195741256975513
ACH-000996,-0.3043396672588993
ACH-001001,-0.4706027627709056
ACH-001020,-0.5412325462770284
ACH-001028,-0.370596613312176
ACH-001031,-0.7033437064210096
ACH-001038,-0.28530607648227874
ACH-001048,-0.21931908785841406
ACH-001050,-0.3378162861969474
ACH-001053,-0.2370767207623249
ACH-001054,-0.23834648467831904
ACH-001061,-0.292265912253643
ACH-001067,-0.5789299477149418
ACH-001075,-0.3900590201906948
ACH-001096,-0.3318905911754762
ACH-001111,-0.1512359741462206
ACH-001119,-0.3945800830895221
ACH-001128,-0.4959374552093189
ACH-001134,-0.4440152114858976
ACH-001151,-0.23007155926200135
ACH-001163,-0.4339788093745099
ACH-001164,-0.22199633531406548
ACH-001183,-0.3933367187559698
ACH-001192,-0.18059077265262152
ACH-001193,-0.36569039732659
ACH-001196,-0.21530395644260936
ACH-001197,-0.32026976385449657
ACH-001205,-0.2184673713820626
ACH-001211,-0.4270620730553317
ACH-001212,-0.3605064062694805
ACH-001228,-0.3527807644423909
ACH-001232,-0.2721609595324404
ACH-001239,-0.15119719812080756
ACH-001270,-0.34487761648442705
ACH-001274,-0.4121628263287476
ACH-001275,-0.051938617455435016
ACH-001277,-0.3292533097975393
ACH-001278,-0.3514521925629176
ACH-001280,-0.15152319825662766
ACH-001283,-0.611002483936218
ACH-001289,-0.3900707083547613
ACH-001300,-0.023525086868490943
ACH-001301,-0.3798928728522944
ACH-001302,-0.275272885237304
ACH-001306,-0.17249574094847214
ACH-001318,-0.5427018067635965
ACH-001322,-0.4896028897637112
ACH-001328,-0.00597904496005026
ACH-001332,-0.6932042196711146
ACH-001336,-0.4342029507980906
ACH-001346,-0.2302250535799213
ACH-001353,-0.33028546678147563
ACH-001354,-0.32024255257020323
ACH-001367,-0.2420751957283117
ACH-001368,-0.42346707432360986
ACH-001374,-0.3732820982476099
ACH-001377,-0.1601615651302458
ACH-001380,-0.041067377949624936
ACH-001391,-0.2442139039202618
ACH-001408,-0.4337526133960605
ACH-001430,0.13190918359683906
ACH-001431,-0.1535745827374994
ACH-001450,-0.02932875624670885
ACH-001496,-0.6036052687948285
ACH-001500,-0.2540664597379686
ACH-001523,-0.5420014502241292
ACH-001532,-0.5257544284862692
ACH-001550,-0.288052180898261
ACH-001552,-0.34396249852827715
ACH-001554,-0.200570820197686
ACH-001654,-0.38141768044407703
ACH-001735,-0.13561134058292565
ACH-001736,-0.1914978958785606
ACH-001737,-0.14704942211247568
ACH-001740,-0.11056431197580928
ACH-001745,-0.4677517847706116
ACH-001765,-0.2545836913494324
