,SKA1 (220134)
ACH-000322,-0.4904670942629662
ACH-000323,-0.4349367592846283
ACH-000324,-0.4639751383741902
ACH-000329,-0.22284333302103992
ACH-000330,-0.4215673976489184
ACH-000331,-0.4480639313088639
ACH-000332,-0.3701696630650131
ACH-000334,-0.6364089425468455
ACH-000335,-0.2444403124905474
ACH-000336,-0.6132748527425191
ACH-000337,-0.673604914427561
ACH-000338,-0.9082865243124928
ACH-000339,-0.3169254227280797
ACH-000341,-0.4427688149136612
ACH-000348,-0.37867118671070055
ACH-000350,-0.2870226412130084
ACH-000352,-0.5514786753045648
ACH-000356,-0.016167216040786792
ACH-000361,-0.7015881739874068
ACH-000362,-0.5817509254525423
ACH-000363,-0.1982049035349404
ACH-000364,-0.7219202151630386
ACH-000365,-0.2262706486943307
ACH-000366,-0.3273618412167155
ACH-000368,-0.3892360534640757
ACH-000374,-0.4215523827039277
ACH-000375,-0.3261720109303012
ACH-000376,-0.2340887469357971
ACH-000381,-0.5775701418002267
ACH-000383,-0.5019250991038426
ACH-000387,-0.226377855345008
ACH-000389,-0.7491332048913455
ACH-000390,-0.8814897226642135
ACH-000393,-0.6963872408152507
ACH-000395,-0.12511636190212258
ACH-000396,-0.341152929398856
ACH-000397,-0.8098464607386949
ACH-000401,-0.2920827253234392
ACH-000402,-0.5422444180345078
ACH-000403,-0.7821329159960909
ACH-000404,-0.5257837949488005
ACH-000406,-0.4919295744253494
ACH-000407,-0.4546918743883948
ACH-000408,-0.6998280752795075
ACH-000410,-0.35961854334807497
ACH-000411,-0.3609559196151592
ACH-000414,-0.6688783855436014
ACH-000415,-0.5320343895833196
ACH-000416,-0.4612968847142392
ACH-000420,-0.5158410903540848
ACH-000421,-0.6661877848806421
ACH-000424,-0.4665113203432091
ACH-000425,-0.7326272026406928
ACH-000426,-0.20448754751698567
ACH-000427,-0.5974761260061131
ACH-000433,-0.4721292504622754
ACH-000435,-0.4732838316807428
ACH-000436,-0.11071088898827694
ACH-000444,-0.5300179306604783
ACH-000445,-0.4918094105766064
ACH-000448,-0.7342197592773799
ACH-000450,-0.4458191889714422
ACH-000452,-0.4487703849321511
ACH-000454,-0.3383825770061274
ACH-000458,-0.6458481284909714
ACH-000459,-0.10321672569629324
ACH-000460,-0.5045973534969572
ACH-000461,-0.6213334722618081
ACH-000463,-0.6372089910519266
ACH-000464,-0.5003256224389234
ACH-000466,-1.0864260019956256
ACH-000467,-0.7259109524543036
ACH-000468,-0.5107787976798872
ACH-000469,-0.42918401005178575
ACH-000470,-0.5593705717779517
ACH-000471,-0.4783979354280218
ACH-000472,-0.646837116619339
ACH-000473,-0.7526769859012381
ACH-000475,-0.6118986561697158
ACH-000476,-0.6444085930077688
ACH-000477,-0.4002112865782162
ACH-000479,-0.3474920626834145
ACH-000480,-0.4340514341155925
ACH-000481,-0.3303359084691752
ACH-000483,-0.5491329257665281
ACH-000484,-0.4753906009928928
ACH-000485,-0.3427588300462125
ACH-000486,-0.5522859004370232
ACH-000487,-0.4692998375415105
ACH-000488,-0.5413715434381257
ACH-000490,-0.4113743675837056
ACH-000491,-0.4311584197163748
ACH-000495,-0.5450417495720529
ACH-000496,-0.4683463420769133
ACH-000499,-0.5515204563163835
ACH-000500,-0.7966371312838394
ACH-000502,-0.8649315903618849
ACH-000503,-0.5100761869020208
ACH-000505,-0.3776029945242205
ACH-000507,-0.5309949295265323
ACH-000510,-0.3801825637307621
ACH-000511,-0.4547131753896168
ACH-000512,-0.3522939144377873
ACH-000516,-0.3901258967954527
ACH-000517,-0.8085889947071607
ACH-000518,-0.8065255125110892
ACH-000520,-0.6242442560271704
ACH-000521,-0.8192671097119348
ACH-000522,-0.437924649101457
ACH-000524,-0.7805725035244426
ACH-000527,-0.5273735233968108
ACH-000528,-0.5258543116516871
ACH-000537,-0.3653493416513654
ACH-000541,-0.009049162545292734
ACH-000542,-0.5467532707180759
ACH-000544,-0.3032346539797892
ACH-000545,-0.6136287396567887
ACH-000547,-0.5866850856969532
ACH-000548,-0.7302847704603999
ACH-000549,-0.4283651600266453
ACH-000550,-0.5993919025621501
ACH-000552,-0.531021513543125
ACH-000556,-0.5076213159437815
ACH-000557,-0.1705195735054948
ACH-000569,-0.6104247171452105
ACH-000570,-0.5383285040387991
ACH-000571,-0.5827378511877593
ACH-000573,-0.34971289803350797
ACH-000576,-0.20012549373128932
ACH-000579,-0.32076817386697226
ACH-000580,-0.36127780886133576
ACH-000584,-0.3164300979359995
ACH-000585,-0.6489820075853066
ACH-000588,-0.0842229134491716
ACH-000589,-0.545668436406618
ACH-000591,-0.4903362957430321
ACH-000593,-0.3640022795629431
ACH-000600,-0.5191283560273148
ACH-000601,-0.3506820129212073
ACH-000605,-0.6512267574385506
ACH-000606,-0.3436225375330713
ACH-000608,-0.3269539126837253
ACH-000614,-0.1979886390636839
ACH-000616,-0.6213383492647321
ACH-000618,-0.465947216237535
ACH-000619,-0.5180868223788196
ACH-000620,-0.4466703100754128
ACH-000621,-0.3107050073987914
ACH-000622,-0.4625615627452851
ACH-000623,-0.627136952505667
ACH-000624,-0.8810569858077091
ACH-000627,-0.26423350624118874
ACH-000630,-0.5738377856402477
ACH-000631,-0.28872177634094154
ACH-000632,-0.3566751539191732
ACH-000633,-0.2154883940918597
ACH-000637,-0.5290963981228454
ACH-000638,-0.5317658319407629
ACH-000646,-0.23974622807668744
ACH-000647,-0.7477525803294888
ACH-000648,-0.4617131478837596
ACH-000649,-0.4533220673868385
ACH-000651,-0.4992339054509798
ACH-000652,-0.5924930029570952
ACH-000653,-0.2738436918325254
ACH-000657,-0.702360649008646
ACH-000658,-0.27921443271137664
ACH-000661,-0.4647721053144766
ACH-000662,-0.7253788659018829
ACH-000663,-0.5397251906964352
ACH-000665,-0.32452284904251305
ACH-000671,-0.2827278420046863
ACH-000672,-0.9331183134928416
ACH-000673,-0.6801582510641239
ACH-000676,-0.2294101558663141
ACH-000677,-0.5268752001601926
ACH-000681,-0.6030561032741639
ACH-000683,-0.22049035146694412
ACH-000684,-0.4854818834384291
ACH-000688,-0.7627004319601396
ACH-000693,-0.5426638091401944
ACH-000694,-0.503838698945425
ACH-000695,-0.267230368026233
ACH-000696,-0.6796966537770956
ACH-000697,-0.4504821272623782
ACH-000699,-0.7278965867233332
ACH-000701,-0.5730354281019306
ACH-000706,-0.5859621847397551
ACH-000711,-0.8326860796354426
ACH-000713,-0.3809730435132223
ACH-000714,-0.3590387472846765
ACH-000718,-0.3891105027135815
ACH-000720,-0.3357571841906634
ACH-000721,-0.560710609236004
ACH-000724,-0.3309830239147183
ACH-000725,-0.3722062981179918
ACH-000732,-0.8503523135530454
ACH-000734,-0.4945647875564424
ACH-000735,-0.6128291706229668
ACH-000736,-0.4847035734021337
ACH-000738,-0.3392944971775346
ACH-000746,-0.12113366730291672
ACH-000747,-0.3366634325673516
ACH-000748,-0.39686345742046186
ACH-000753,-0.44960134389612055
ACH-000756,-0.2603890092875275
ACH-000757,-0.13854068656062946
ACH-000758,-0.7161084934833036
ACH-000760,-0.2005330822649499
ACH-000762,-0.4280646060949126
ACH-000763,-0.6688743001007087
ACH-000764,-0.5374257876808926
ACH-000765,-0.4152840048032987
ACH-000766,-0.7013850693297095
ACH-000767,-0.5516674950477611
ACH-000768,-0.3865293454136117
ACH-000769,-0.5833346828026544
ACH-000770,-0.15631568216858066
ACH-000771,-0.7474353046759357
ACH-000773,-0.4766510641620398
ACH-000776,-0.5136397559654978
ACH-000777,-0.3678343759423413
ACH-000778,-0.9443225903472692
ACH-000781,-0.3505998009203048
ACH-000782,-0.4713183054640078
ACH-000783,-0.4250509642120094
ACH-000784,-0.5209914114263179
ACH-000785,-0.4593075372676712
ACH-000787,-0.6777771836667152
ACH-000788,-0.5180301381341524
ACH-000791,-0.338888582233901
ACH-000792,-0.396702857188588
ACH-000794,-0.333217853105754
ACH-000796,-0.6464326705572913
ACH-000798,-0.2309405051348407
ACH-000799,-0.5669386703918458
ACH-000800,-0.767706480057945
ACH-000802,-0.748867962632762
ACH-000804,-0.4080832220790758
ACH-000805,-0.5903963089139984
ACH-000809,-0.41881878263989897
ACH-000810,-0.21699733421587086
ACH-000811,-0.5310456162512421
ACH-000817,-0.07058871563419049
ACH-000819,-0.651638913166143
ACH-000820,-0.4381255194415667
ACH-000821,-0.34568529491196165
ACH-000822,-0.4286532510183295
ACH-000823,-0.2267669997404276
ACH-000824,-0.5288402502252774
ACH-000827,-0.5202965206860104
ACH-000829,-0.5128673877795973
ACH-000831,-0.7632891310111156
ACH-000832,-0.6741276768822275
ACH-000833,-0.5330424157955471
ACH-000834,-0.6651638395605568
ACH-000835,-0.6281623026577879
ACH-000836,-0.6189827561558625
ACH-000837,-0.5974171185626642
ACH-000838,-0.37940716509179145
ACH-000839,-0.5894857267594739
ACH-000840,-0.7026912274907827
ACH-000841,-0.5862054151263408
ACH-000843,-0.2864039005636688
ACH-000846,-0.6672246626524931
ACH-000847,-0.4264241522239408
ACH-000848,-0.5226071019207486
ACH-000849,-0.5762243447469464
ACH-000851,-0.5615858413150996
ACH-000855,-0.3843388938085017
ACH-000856,-0.5031399598725541
ACH-000858,-0.7663084576845883
ACH-000859,-0.5582983684475585
ACH-000861,-0.5846363062361396
ACH-000862,-0.4038912623029628
ACH-000865,-0.6836881217315229
ACH-000866,-0.422971044375136
ACH-000867,-0.494384490097979
ACH-000869,-1.0745576237173255
ACH-000872,-0.34098681439238404
ACH-000873,-0.4338627498622717
ACH-000876,-0.2433870728406488
ACH-000878,-0.5990813222539381
ACH-000880,-0.6162569052448938
ACH-000881,-0.6100351083271294
ACH-000882,-0.6141190580011664
ACH-000884,-0.5023158199072086
ACH-000885,-0.6183699816824337
ACH-000887,-0.36265868641959387
ACH-000889,-0.2501177910106331
ACH-000896,-0.3977024429842539
ACH-000898,-0.4508373968597591
ACH-000900,-0.4018318679395624
ACH-000901,-0.5129581267910664
ACH-000905,-0.43059702296949226
ACH-000906,-0.6368260757071734
ACH-000907,-0.658686401602749
ACH-000910,-0.6427638220211389
ACH-000911,-0.6240934584564555
ACH-000912,-0.5769606564164301
ACH-000913,-0.2901443057783682
ACH-000915,-0.25018805549054896
ACH-000916,-0.7655201065798043
ACH-000917,-0.5207981019039786
ACH-000920,-0.20816885524952636
ACH-000921,-0.610454234386538
ACH-000924,-0.7488260438545461
ACH-000926,-0.3951492644381542
ACH-000928,-0.4053801228415164
ACH-000929,-0.8799968419641956
ACH-000932,-0.4327687955000011
ACH-000935,-0.6023995570955301
ACH-000936,-0.4277910208566968
ACH-000937,-0.3384638119767521
ACH-000938,-0.2490228642704012
ACH-000939,-0.4882027746338616
ACH-000941,-0.4856141815587863
ACH-000943,-0.6353133469212437
ACH-000946,-0.3526447054736427
ACH-000947,-0.5253896603512469
ACH-000948,-0.4150285360524583
ACH-000950,-0.5141752616669673
ACH-000953,-0.13171335610411794
ACH-000954,-0.07611262316108594
ACH-000957,-0.5257888741756309
ACH-000958,-0.4593811768581188
ACH-000960,-0.4487186860750262
ACH-000963,-0.4183492620105784
ACH-000968,-0.15990087693922908
ACH-000969,-0.5277407420970331
ACH-000972,-0.5962665271007072
ACH-000973,-0.39888564855485065
ACH-000974,-0.4206501222021027
ACH-000978,-0.5350863538351903
ACH-000984,-0.4782606797086765
ACH-000986,-0.3370253144236476
ACH-000988,-0.37456304798942497
ACH-000993,-0.4856989492889406
ACH-000994,-0.3672577899421256
ACH-000996,-0.7312228278124868
ACH-001001,-0.553529744139906
ACH-001020,-0.4257606076319225
ACH-001028,-0.3416410309388496
ACH-001031,-0.3128485042922384
ACH-001038,-0.22257371603766832
ACH-001048,-0.34389843686285576
ACH-001050,-0.3431408761541994
ACH-001053,-0.3155066390328451
ACH-001054,-0.3165888599873761
ACH-001061,-0.2286728124921939
ACH-001067,-0.6060105031898044
ACH-001075,-0.5959836532132181
ACH-001096,-0.18354942639698765
ACH-001111,-0.40730483775603865
ACH-001119,-0.4906469923697208
ACH-001128,-0.3970072663987641
ACH-001134,-0.4685063842900471
ACH-001151,-0.9132655149503422
ACH-001163,-0.6201114937120653
ACH-001164,-0.27030507520768304
ACH-001183,-0.7959057831666205
ACH-001192,-0.23286479645739405
ACH-001193,-0.4786980020586476
ACH-001196,-0.3220744281916331
ACH-001197,-0.5552048669051926
ACH-001205,-0.7364104013612769
ACH-001211,-0.3364164439571689
ACH-001212,-0.5133296114997147
ACH-001228,-0.780898363058154
ACH-001232,-0.3759400605223879
ACH-001239,-0.3638321662800726
ACH-001270,-0.4917777760386125
ACH-001274,-0.5003817935817361
ACH-001275,-0.31067199263053186
ACH-001277,-0.3301759802477316
ACH-001278,-0.5480880407759293
ACH-001280,-0.5152383884165306
ACH-001283,-0.3690067545526129
ACH-001289,-0.46728941632458
ACH-001300,-0.4916312997854858
ACH-001301,-0.5806651753752129
ACH-001302,-0.6051480840938932
ACH-001306,-0.530496438015228
ACH-001318,-0.37001502974414224
ACH-001322,-0.5265760683198669
ACH-001328,-0.5249413969401282
ACH-001332,-0.25280971081916026
ACH-001336,-0.5462799418289938
ACH-001346,-0.6032572318471405
ACH-001353,-0.4255018053080595
ACH-001354,-0.4417594399706575
ACH-001367,-0.6948020294119981
ACH-001368,-0.7325003752216162
ACH-001374,-0.5774157704743801
ACH-001377,-0.4745641436961896
ACH-001380,-0.6161221709631225
ACH-001391,-0.3510188250617757
ACH-001408,-0.2576925794072176
ACH-001430,-0.5957875909737261
ACH-001431,-0.5514489053803532
ACH-001450,-0.2306240278688553
ACH-001496,-0.5332932787722621
ACH-001500,-0.4821419541105022
ACH-001523,-0.7904442925996031
ACH-001532,-0.5931351381767354
ACH-001550,-0.6330712248614977
ACH-001552,-0.5909049326462813
ACH-001554,-0.4641968542595426
ACH-001654,-0.6663870727320613
ACH-001735,-0.2726616046825964
ACH-001736,-0.31283225330408765
ACH-001737,-0.5614027925347118
ACH-001740,-0.42676989272464905
ACH-001745,-0.3921312248828296
ACH-001765,-0.4573257303320495
