,PSMA3 (5684)
ACH-000004,-1.581823915453649
ACH-000005,-1.6829411432613324
ACH-000007,-1.6019955663523486
ACH-000009,-1.5582364475056751
ACH-000011,-1.7001244858341988
ACH-000012,-1.5993855312890322
ACH-000013,-1.6113156442890495
ACH-000014,-1.7414394106177975
ACH-000015,-1.6233201412108582
ACH-000017,-1.441948432084306
ACH-000018,-1.435514148058489
ACH-000019,-1.2024562436886013
ACH-000021,-1.4370627348783214
ACH-000022,-1.524164988809384
ACH-000025,-1.6460962861544095
ACH-000028,-1.5595413147858133
ACH-000030,-1.4588175113503636
ACH-000035,-1.2722023869159482
ACH-000036,-1.6078860363573653
ACH-000037,-1.6884664265517575
ACH-000039,-1.5765421469170116
ACH-000040,-1.517135449977321
ACH-000041,-1.7665165190787273
ACH-000042,-1.5847057820582937
ACH-000045,-1.7578806041268398
ACH-000047,-1.805389964627127
ACH-000052,-1.4339274391809953
ACH-000053,-1.5058657829062196
ACH-000054,-1.5886930085206443
ACH-000055,-1.5696288346519645
ACH-000060,-1.4406425386336636
ACH-000067,-1.5398181781314977
ACH-000070,-1.4807369382649065
ACH-000075,-1.4755771135999711
ACH-000078,-1.548140112688167
ACH-000082,-1.6304770756041354
ACH-000085,-1.612841568013729
ACH-000086,-1.488394299399232
ACH-000087,-1.5920286892451183
ACH-000092,-1.4698156241781593
ACH-000095,-1.3938198917090392
ACH-000097,-1.668746282948752
ACH-000098,-1.5717418745934562
ACH-000099,-1.519072118012532
ACH-000108,-1.6558557486894223
ACH-000113,-1.6898932728576572
ACH-000116,-1.874811857513796
ACH-000118,-1.6032892460979815
ACH-000120,-1.45582597204014
ACH-000123,-1.3873298211660297
ACH-000127,-1.762326419692816
ACH-000128,-1.715286738762016
ACH-000132,-1.4069093612973185
ACH-000133,-1.607843561084808
ACH-000137,-1.4505510692262518
ACH-000138,-1.5413294717893111
ACH-000142,-1.4581445350617157
ACH-000143,-1.717374265988585
ACH-000146,-1.649179853725966
ACH-000148,-1.6353606432162997
ACH-000150,-1.4349930284640005
ACH-000152,-1.3506640838709514
ACH-000153,-1.6642280756623975
ACH-000159,-1.45672505967417
ACH-000160,-1.4780574677927982
ACH-000163,-1.3691198305027723
ACH-000167,-0.4262483139985813
ACH-000168,-1.6202646114553392
ACH-000169,-1.4844312621133258
ACH-000178,-1.5055175785984578
ACH-000183,-1.4129752625605974
ACH-000188,-1.510894756618411
ACH-000189,-1.5267525569879672
ACH-000190,-1.3935425527745666
ACH-000198,-1.6792679935773258
ACH-000203,-1.4898526632275912
ACH-000204,-1.5546062479189302
ACH-000206,-1.6574593843495717
ACH-000207,-1.5408555744268977
ACH-000208,-1.1395674770062825
ACH-000210,-1.6495468117989005
ACH-000211,-1.405643668386252
ACH-000215,-1.5435196129277131
ACH-000221,-1.5792399818809346
ACH-000222,-1.4235397059297257
ACH-000223,-1.537063867655618
ACH-000226,-1.5385158200483493
ACH-000227,-1.6049647796415536
ACH-000228,-1.3740998390892285
ACH-000231,-1.3885781187548227
ACH-000232,-1.7960189246301168
ACH-000233,-1.5475327869297903
ACH-000234,-1.587353653058884
ACH-000235,-1.5928460313148354
ACH-000237,-1.4076988962475894
ACH-000238,-1.3165402784885358
ACH-000242,-1.872348508653068
ACH-000243,-1.5650335605696812
ACH-000244,-1.7177319679747152
ACH-000246,-1.7487117132874561
ACH-000248,-1.4309001948159539
ACH-000250,-1.5614687182165696
ACH-000251,-1.50382439924455
ACH-000252,-1.4852178471949076
ACH-000253,-1.5424116101706895
ACH-000255,-1.3552341355818314
ACH-000256,-1.4000575379576292
ACH-000257,-1.4801493117404618
ACH-000258,-1.4753898234360676
ACH-000259,-1.5238785609355283
ACH-000260,-1.4480410966773292
ACH-000261,-1.5793831133356409
ACH-000262,-1.3644578379829058
ACH-000263,-1.8058382734353682
ACH-000264,-1.4257892141652826
ACH-000265,-1.5974312865739044
ACH-000266,-1.3686035958981193
ACH-000272,-1.5133026357221555
ACH-000274,-1.5908971287772775
ACH-000277,-1.9009946805833884
ACH-000278,-1.5169450149388939
ACH-000279,-1.5797823424014574
ACH-000280,-1.3761314552679038
ACH-000281,-1.5997239121622775
ACH-000288,-1.5500012701294317
ACH-000291,-1.3294094332646034
ACH-000293,-1.512852227002215
ACH-000294,-1.6641270000601236
ACH-000295,-1.8167543953282832
ACH-000296,-1.3202255935675329
ACH-000302,-1.6135223666146281
ACH-000304,-1.8978476205821777
ACH-000307,-1.4978836779336118
ACH-000308,-1.3407745121999295
ACH-000310,-1.4140659681720358
ACH-000311,-1.5843623552612538
ACH-000312,-1.5377245456117274
ACH-000315,-1.1722802016783949
ACH-000316,-1.3817461964986235
ACH-000317,-1.6945465653092808
ACH-000318,-1.5744895737284583
ACH-000319,-1.2035226871824551
ACH-000320,-1.5890458971388943
ACH-000322,-1.4012616672506093
ACH-000323,-1.5990961845190186
ACH-000324,-1.4631565968516558
ACH-000329,-1.5171161971128906
ACH-000330,-1.3659281668430308
ACH-000331,-1.4561048689876337
ACH-000332,-1.6238734304994995
ACH-000334,-1.5768192538205448
ACH-000335,-1.5755683477264817
ACH-000336,-1.5900708108381951
ACH-000337,-1.4770615214629166
ACH-000338,-1.0997143433052852
ACH-000339,-1.2816688945118249
ACH-000341,-1.7023679979026916
ACH-000348,-1.71296325601143
ACH-000350,-1.6157649893193993
ACH-000352,-1.5463330856864137
ACH-000356,-1.4475677391178727
ACH-000361,-1.1934538618136292
ACH-000362,-1.502542450366631
ACH-000363,-1.4734603986917358
ACH-000364,-1.4476065412905332
ACH-000365,-1.530042696108535
ACH-000366,-1.4132498934293798
ACH-000368,-1.7216783748625308
ACH-000374,-1.7363314322361718
ACH-000375,-1.7632464562597296
ACH-000376,-1.7475801908832795
ACH-000381,-1.5213062500036316
ACH-000383,-1.6084561561058897
ACH-000387,-1.5691798871317628
ACH-000389,-1.4914778537504887
ACH-000390,-1.2417179216048115
ACH-000393,-1.59790511113067
ACH-000395,-1.4351053997147691
ACH-000396,-1.3943113965075145
ACH-000397,-1.2658472631332154
ACH-000401,-1.7765958645417406
ACH-000402,-1.7280621826377198
ACH-000403,-1.6970971937415391
ACH-000404,-1.6018055906541364
ACH-000406,-1.401359376633475
ACH-000407,-1.503214622805709
ACH-000408,-1.3240928251517534
ACH-000410,-1.3161202439279878
ACH-000411,-1.6761428486805092
ACH-000414,-1.6827400569001951
ACH-000415,-1.1726829590490102
ACH-000416,-1.330783405115656
ACH-000420,-1.4272044884231552
ACH-000421,-1.3292212252431728
ACH-000424,-1.5476951663287168
ACH-000425,-1.5055882697877372
ACH-000426,-1.7452509168828705
