,HMMR (3161)
ACH-000004,0.10949436475101992
ACH-000005,-0.01026449617114226
ACH-000007,0.07703757430480833
ACH-000009,-0.19731579236559574
ACH-000011,-0.09491751816366027
ACH-000012,0.060217328640059214
ACH-000013,0.02027171733368299
ACH-000014,-0.002696997804686001
ACH-000015,0.05576997825075346
ACH-000017,0.18008882263366874
ACH-000018,-0.031490320248150384
ACH-000019,-0.07251485381524532
ACH-000021,0.04957915539478623
ACH-000022,-0.048525520284478735
ACH-000025,0.1567325649258893
ACH-000028,-0.22165442888542572
ACH-000030,0.20481559731198515
ACH-000035,0.15252689982486892
ACH-000036,-0.03653173068264488
ACH-000037,0.07310239921623132
ACH-000039,0.08246608027014238
ACH-000040,0.052766589907097435
ACH-000041,0.12152160102510705
ACH-000042,-0.1546576953465861
ACH-000045,0.13732506592486862
ACH-000047,-0.2219318386827712
ACH-000052,0.24476502131240066
ACH-000053,-0.00824269320337686
ACH-000054,0.04425127482436863
ACH-000055,0.14335396481877838
ACH-000060,0.103271522639535
ACH-000067,-0.0078899129774618
ACH-000070,-0.04055146409635784
ACH-000075,0.0361747080879651
ACH-000078,0.04563945758012211
ACH-000082,0.12357914970279865
ACH-000085,0.053534416156394864
ACH-000086,0.022740428820703682
ACH-000087,-0.1121193114431174
ACH-000092,0.04171613024729124
ACH-000095,-0.004890956408617421
ACH-000097,-0.1120789226069002
ACH-000098,0.1750801597030331
ACH-000099,0.14486223366440487
ACH-000108,0.11268612728228054
ACH-000113,0.17460084272448287
ACH-000116,0.016548951513225392
ACH-000118,0.02219288480452549
ACH-000120,0.001171679111329383
ACH-000123,-0.0643139417939161
ACH-000127,0.11994290602241335
ACH-000128,-0.06734380527023956
ACH-000132,0.0417196664253662
ACH-000133,0.097130780585486
ACH-000137,0.1032543524320749
ACH-000138,0.09466219753865696
ACH-000142,0.02553307694117085
ACH-000143,0.20882272133042493
ACH-000146,-0.014196314361264326
ACH-000148,0.1275134535418371
ACH-000150,-0.009999153668074716
ACH-000152,0.0723864060203956
ACH-000153,-0.0250846786664654
ACH-000159,0.06142738562672503
ACH-000160,0.04773081352897862
ACH-000163,0.03344705479644674
ACH-000167,0.045937303100131895
ACH-000168,0.010449338358355431
ACH-000169,-0.02848422497752792
ACH-000178,-0.016279715033241247
ACH-000183,0.15114809960472445
ACH-000188,-0.039717545069529236
ACH-000189,-0.08006171463580697
ACH-000190,0.0015345207366429686
ACH-000198,0.05065392630753141
ACH-000203,-0.5952277995736639
ACH-000204,-0.06351274020775449
ACH-000206,0.12110758633761723
ACH-000207,0.1029990890563071
ACH-000208,0.15322685443279924
ACH-000210,0.3982064436181286
ACH-000211,-0.005360535233289357
ACH-000215,0.13239068432919693
ACH-000221,0.1323416178903513
ACH-000222,0.07820010741095057
ACH-000223,-0.07501625105021971
ACH-000226,0.10659314506710536
ACH-000227,0.08175094007160168
ACH-000228,0.0638051031444775
ACH-000231,-0.027443473528796284
ACH-000232,0.009945901710283277
ACH-000233,0.037604884237196254
ACH-000234,0.07847530993504144
ACH-000235,0.09295542890481903
ACH-000237,-0.015770762772610598
ACH-000238,-0.2568885079126801
ACH-000242,0.10194421447396718
ACH-000243,0.09482982388984304
ACH-000244,-0.09335191151087233
ACH-000246,-0.0006977757180548457
ACH-000248,0.07234416654682307
ACH-000250,-0.4163416334806785
ACH-000251,-0.06739847122786563
ACH-000252,-0.13809919802820622
ACH-000253,0.1065065367086409
ACH-000255,-0.01333635297099316
ACH-000256,-0.0832995848491957
ACH-000257,-0.007744761936088973
ACH-000258,0.26436923829105563
ACH-000259,0.040638191772008635
ACH-000260,-0.09736897409855834
ACH-000261,0.06078256510699107
ACH-000262,-0.11162360568545653
ACH-000263,-0.13749850515919138
ACH-000264,0.2023497852086482
ACH-000265,0.07733112951400982
ACH-000266,0.1070950212148418
ACH-000272,0.14032022899252938
ACH-000274,0.10977416825228058
ACH-000277,-0.03942536067987072
ACH-000278,0.000668746512774807
ACH-000279,-0.034973887575581585
ACH-000280,-0.00018886641681457013
ACH-000281,-0.07389945399666474
ACH-000288,-0.3590656321375608
ACH-000291,-0.01065194996655996
ACH-000293,-0.12096261623778935
ACH-000294,-0.12081500027584645
ACH-000295,-0.07613683219592753
ACH-000296,-0.0685691838137193
ACH-000302,0.043761784565316465
ACH-000304,-0.021338658527022318
ACH-000307,0.004566149194968089
ACH-000308,0.0938308494819948
ACH-000310,0.27743440579208184
ACH-000311,0.028390700527075742
ACH-000312,0.13674619726873932
ACH-000315,0.13917940798668302
ACH-000316,-0.058851940304562964
ACH-000317,-0.054119704439789335
ACH-000318,0.19896530908445714
ACH-000319,0.1067219973830112
ACH-000320,-0.012539203637358337
ACH-000322,0.06257683615275042
ACH-000323,0.12264402720212085
ACH-000324,-0.05161193057512644
ACH-000329,0.02945788861582653
ACH-000330,0.16377457520485145
ACH-000331,-0.024319597746527616
ACH-000332,0.09628005386004967
ACH-000334,0.10261034821015387
ACH-000335,-0.22471671181977135
ACH-000336,0.26354971661087623
ACH-000337,-0.07086229674471417
ACH-000338,-0.2666193339441845
ACH-000339,0.06835172474920309
ACH-000341,-0.11263708499666605
ACH-000348,0.03072323021576922
ACH-000350,-0.16107474624093782
ACH-000352,0.02592095368031427
ACH-000356,0.01595238825668183
ACH-000361,0.11372764948212333
ACH-000362,0.03125016028441869
ACH-000363,0.18262089150418476
ACH-000364,0.10850662493677192
ACH-000365,0.10955750458444596
ACH-000366,0.013059158647126569
ACH-000368,0.05477997762254188
ACH-000374,0.05520406908489001
ACH-000375,-0.12947721827085318
ACH-000376,0.09360933163722608
ACH-000381,-0.110062332542838
ACH-000383,0.08684112179501463
ACH-000387,0.10919205070778072
ACH-000389,0.020184358330491783
ACH-000390,0.013092025870543606
ACH-000393,-0.11913258550380028
ACH-000395,0.19825167165111016
