,XPR1 (9213)
ACH-000004,-0.2985119606265808
ACH-000005,-0.2691275862623157
ACH-000007,0.13072785272066972
ACH-000009,-0.0533810492651166
ACH-000011,-0.6380511173449607
ACH-000012,-0.22846588550501684
ACH-000013,-0.4708993229630202
ACH-000014,-0.0631029321248555
ACH-000015,-0.045027362273277236
ACH-000017,-0.02942962887829173
ACH-000018,-0.039196862377826484
ACH-000019,-0.07399271597221402
ACH-000021,-0.5545075280462459
ACH-000022,-0.013672536144427145
ACH-000025,0.002304061669033175
ACH-000028,-0.04889173345414781
ACH-000030,-0.3422709971948841
ACH-000035,-0.05909063345198586
ACH-000036,-0.14094474789505987
ACH-000037,-0.10420543989745433
ACH-000039,-0.23487709120511205
ACH-000040,-0.01860983343540773
ACH-000041,-0.08294017081453788
ACH-000042,-0.22076539719191146
ACH-000045,0.007135907293253797
ACH-000047,-0.25768341509929793
ACH-000052,-0.134708396443537
ACH-000053,0.04337976367883044
ACH-000054,-0.14641506323338044
ACH-000055,-0.25388793526684306
ACH-000060,0.05346071184374415
ACH-000067,-0.15169403162572062
ACH-000070,-0.19147650358684326
ACH-000075,-0.4658015590546194
ACH-000078,-0.014611815659223376
ACH-000082,-0.13649939035627168
ACH-000085,-0.12985980011916712
ACH-000086,0.05846871601466357
ACH-000087,-0.093088222129539
ACH-000092,-0.04666678864632939
ACH-000095,0.05179775385309585
ACH-000097,-0.6463130626660538
ACH-000098,-0.07480817913891813
ACH-000099,0.1105730368643606
ACH-000108,-0.012442428726819641
ACH-000113,0.09959659465579128
ACH-000116,-0.4985223397986775
ACH-000118,-0.4873455797079101
ACH-000120,-0.07296203409173603
ACH-000123,0.03454723529225246
ACH-000127,0.03620491783438028
ACH-000128,0.047048790215030487
ACH-000132,0.03841133823048763
ACH-000133,-0.17288739130210729
ACH-000137,-0.35951544371727445
ACH-000138,-0.1015807247996706
ACH-000142,0.04038751633536169
ACH-000143,-0.13812580606088656
ACH-000146,0.15296877081052362
ACH-000148,-0.2850338694372181
ACH-000150,-0.0648875853515941
ACH-000152,-0.08927544409015363
ACH-000153,-0.18752462058138572
ACH-000159,-0.1539698022651472
ACH-000160,0.00031060951982470416
ACH-000163,-0.06208518695316612
ACH-000167,-0.17930581246498853
ACH-000168,0.1870097261639664
ACH-000169,-0.2832443455643544
ACH-000178,0.004619002426002561
ACH-000183,-0.07134465524266051
ACH-000188,-0.0770862452500785
ACH-000189,-0.1625386746942596
ACH-000190,-0.3773920418884273
ACH-000198,-0.6267568105068458
ACH-000203,-0.10301743264298964
ACH-000204,-0.05608487621628905
ACH-000206,0.06258076397203548
ACH-000207,0.002243118402227273
ACH-000208,-0.08647351894848766
ACH-000210,0.0804268967664556
ACH-000211,-0.2946650888927811
ACH-000215,-0.12664849834071362
ACH-000221,0.06068430381928915
ACH-000222,-0.09267636791495792
ACH-000223,-0.21099661009951146
ACH-000226,-0.08214600737155227
ACH-000227,-0.04696997494547358
ACH-000228,-0.02172991025920824
ACH-000231,-0.10703125269445914
ACH-000232,-0.018268342854840483
ACH-000233,0.026238430641809
ACH-000234,-0.15411502940081362
ACH-000235,-0.011016589070639956
ACH-000237,-0.07098570565966399
ACH-000238,0.019422181838894083
ACH-000242,-0.03815714359295877
ACH-000243,-0.10127729454875384
ACH-000244,-0.1059443951757892
ACH-000246,-0.10238784935401084
ACH-000248,0.008311803414951108
ACH-000250,-0.08609759708983393
ACH-000251,-0.24582106189614786
ACH-000252,-0.14453192073905824
ACH-000253,-0.14148050141138646
ACH-000255,-0.05243337156070184
ACH-000256,-0.15317545746820913
ACH-000257,-0.15598960766443892
ACH-000258,-0.028481744252449443
ACH-000259,0.13565443268246932
ACH-000260,-0.028137978948653008
ACH-000261,-0.22101181672817666
ACH-000262,0.18791287518715705
ACH-000263,0.0977834825552385
ACH-000264,-0.33525184477064457
ACH-000265,0.0009371787170672989
ACH-000266,-0.00909447830072772
ACH-000272,0.3667714966235923
ACH-000274,-0.028269861455683918
ACH-000277,-0.07875276100510313
ACH-000278,-0.25648509743686104
ACH-000279,0.020060900708870944
ACH-000280,-0.018139101837959824
ACH-000281,-0.23136735214067036
ACH-000288,-0.10685691088184457
ACH-000291,-0.04085936552406503
ACH-000293,-0.06037786700398605
ACH-000294,-0.6524245253497288
ACH-000295,-0.1305445623081921
ACH-000296,0.0740917500108614
ACH-000302,-0.11254379864802863
ACH-000304,-0.2919021243544653
ACH-000307,-0.0502917211822255
ACH-000308,-0.5505638602925303
