,SQLE (6713)
ACH-000004,-0.27314362773722783
ACH-000005,-0.2483669203875901
ACH-000007,-0.09134987845442773
ACH-000009,-0.4930201823572906
ACH-000011,-0.1180311238223234
ACH-000012,0.011895518159669915
ACH-000013,-0.4784413344842522
ACH-000014,-0.08121151129409752
ACH-000015,0.012256334503744224
ACH-000017,-0.2820544417446997
ACH-000018,0.09329897788445786
ACH-000019,-0.3875564596402621
ACH-000021,-0.1013219793098305
ACH-000022,-0.5710240234140216
ACH-000025,0.08508964905585713
ACH-000028,-0.16444516415964708
ACH-000030,-0.07314407929719352
ACH-000035,-0.1780444402492954
ACH-000036,-0.17691848656476228
ACH-000037,-0.06596490687303946
ACH-000039,-0.13227966995022544
ACH-000040,-0.14583275117565947
ACH-000041,-0.2066007827359371
ACH-000042,-0.18465985346952926
ACH-000045,0.5367076945243189
ACH-000047,-0.11852339888033002
ACH-000052,-0.14071991002378145
ACH-000053,-0.14051974401107453
ACH-000054,-0.0938953203173796
ACH-000055,-0.1758680493957823
ACH-000060,-0.3188296730815255
ACH-000067,-0.2874513822467063
ACH-000070,-0.20351770015852666
ACH-000075,-0.2337265434677115
ACH-000078,-0.2914695285104851
ACH-000082,-0.03628793968375442
ACH-000085,0.06754277825419681
ACH-000086,-0.13675124175065814
ACH-000087,-0.1878129332363709
ACH-000092,0.012024628649142008
ACH-000095,-0.00921129605066561
ACH-000097,-0.2606584010964334
ACH-000098,0.5197536517000746
ACH-000099,-0.13093442748430734
ACH-000108,-0.10517213372298026
ACH-000113,-0.05163486181101989
ACH-000116,-0.09332983893464196
ACH-000118,-0.1866947381772624
ACH-000120,0.11840340433810842
ACH-000123,-0.07526385752485583
ACH-000127,-0.004576084162088506
ACH-000128,0.16867369193987414
ACH-000132,-0.1309157303597374
ACH-000133,-0.1601228411826281
ACH-000137,0.018517619935919195
ACH-000138,-0.038508207622423136
ACH-000142,-0.2061879669816995
ACH-000143,-0.0013612283312227818
ACH-000146,0.2064236439467276
ACH-000148,-0.055177955981801134
ACH-000150,-0.2916376534579613
ACH-000152,-0.1649463194564195
ACH-000153,-0.26027105157518315
ACH-000159,-0.1138111236036348
ACH-000160,-0.11804988324257445
ACH-000163,-0.20276258337092648
ACH-000167,-0.06425595603709179
ACH-000168,-0.27808634593755666
ACH-000169,0.002668085821245332
ACH-000178,-0.10680001921274454
ACH-000183,-0.29187166017573474
ACH-000188,-0.15096033015787688
ACH-000189,-0.13846076501424626
ACH-000190,-0.5096900131491467
ACH-000198,-0.16545346819786255
ACH-000203,-0.5275316304895938
ACH-000204,-0.17258065890898952
ACH-000206,-0.15408082180571975
ACH-000207,-0.2944541041365055
ACH-000208,-0.009678516772729523
ACH-000210,-0.301493059887807
ACH-000211,-0.0512911294043715
ACH-000215,-0.17455007431029654
ACH-000221,0.015679510987646382
ACH-000222,-0.06519571705380632
ACH-000223,-0.18722391896604332
ACH-000226,-0.1274099173953801
ACH-000227,-0.005705614914041079
ACH-000228,-0.05655207907953075
ACH-000231,-0.028282624186002036
ACH-000232,-0.16436093772351687
ACH-000233,-0.09533664275174424
ACH-000234,-0.15354572603457706
ACH-000235,-0.2576976935335709
ACH-000237,-0.215114966033444
ACH-000238,-0.15674107581778726
ACH-000242,0.36011597236672743
ACH-000243,-0.19774125196994
ACH-000244,-0.1662676789991297
ACH-000246,-0.2032425975071162
ACH-000248,-0.19226995587403234
ACH-000250,-0.14324686961521652
ACH-000251,0.09871219543438704
ACH-000252,-0.3841852744694935
ACH-000253,-0.2831431977620822
ACH-000255,-0.2363962512132761
ACH-000256,-0.21594682416122504
ACH-000257,-0.3471671240494738
ACH-000258,-0.17820539959326528
ACH-000259,-0.3187601740190442
ACH-000260,-0.16739629593525834
ACH-000261,-0.18206629915134714
ACH-000262,0.07131599495595989
ACH-000263,0.1853605695194379
ACH-000264,-0.1172247555465775
ACH-000265,-0.11774551112412113
ACH-000266,-0.14477477412224524
ACH-000272,-0.252828457204252
ACH-000274,-0.14301524179877134
ACH-000277,-0.4935949241097522
ACH-000278,-0.1997705759183145
ACH-000279,-0.1464964818393856
ACH-000280,-0.04525946503890742
ACH-000281,-0.1500956628650193
ACH-000288,0.07806534316645453
ACH-000291,-0.15384317659135685
ACH-000293,-0.28487447078971057
ACH-000294,0.566345665528741
ACH-000295,-0.011614034240953166
ACH-000296,-0.42990132163181816
ACH-000302,-0.13888487408969194
ACH-000304,-0.2772871856805797
ACH-000307,-0.1760874751105101
ACH-000308,-0.11443987824909595
ACH-000310,-0.4744685427854954
ACH-000311,-0.05281104074034577
ACH-000312,-0.10101244071940056
ACH-000315,-0.010783957945261696
ACH-000316,-0.2239480630223011
ACH-000317,-0.20332182540486268
ACH-000318,-0.2353157766773865
ACH-000319,-0.14307746219431813
ACH-000320,0.11164989928072652
ACH-000322,-0.048798407954916925
ACH-000323,-0.18189801913994647
ACH-000324,-0.052282415508303516
ACH-000329,-0.1118088638412326
ACH-000330,-0.3866218988875045
ACH-000331,-0.0744881304738591
ACH-000332,-0.15516963091128946
ACH-000334,-0.18054569577840696
ACH-000335,-0.2805765642994868
ACH-000336,-0.08970031556523159
ACH-000337,-0.4554792732130839
ACH-000338,-0.38919097160451777
ACH-000339,-0.1109361064018866
ACH-000341,-0.21789325236539772
ACH-000348,-0.15362427127962386
ACH-000350,-0.151088614775436
ACH-000352,-0.2686082366496917
ACH-000356,0.00538565336226866
ACH-000361,-0.2539208220291493
ACH-000362,0.028709859049340487
ACH-000363,-0.22553146173474226
ACH-000364,-0.21940708461341105
ACH-000365,-0.31754829037516685
ACH-000366,-0.2793028856019177
ACH-000368,-0.06477706493703711
ACH-000374,-0.18586164782260425
ACH-000375,-0.17466274506360488
ACH-000376,-0.1686927739848601
ACH-000381,-0.2091914215148031
ACH-000383,-0.1982624353752502
ACH-000387,-0.1377050384224703
ACH-000389,-0.029556587899543414
ACH-000390,-0.22422861441479328
ACH-000393,-0.13439777611640868
ACH-000395,-0.5430842819936317
ACH-000396,-0.11153911540764187
ACH-000397,-0.11071183718481144
ACH-000401,-0.3511807165691378
ACH-000402,0.1767739199226152
ACH-000403,-0.24040584704616685
ACH-000404,-0.11804359597992554
ACH-000406,-0.09756841116123577
ACH-000407,-0.0981331516775146
ACH-000408,-0.08566891504608624
ACH-000410,-0.01640940399065707
ACH-000411,-0.20105578390820547
ACH-000414,-0.9484252400633588
ACH-000415,-0.014680593699378368
ACH-000416,-0.11626212076358065
ACH-000420,-0.050906619025214615
ACH-000421,-0.11153706800689772
ACH-000424,-0.5339346699130312
ACH-000425,-0.21006639511802447
ACH-000426,-0.12709469539936924
ACH-000427,-0.2523859869470739
ACH-000433,-0.08974609961628233
ACH-000435,-0.01950147242594364
ACH-000436,-0.1543458900908025
ACH-000444,-0.05089879004040713
ACH-000445,-0.12871438140792552
ACH-000448,-0.3197259809864241
ACH-000450,-0.09248426119878443
ACH-000452,-0.246718903102396
ACH-000454,-0.14389570519179154
ACH-000458,-0.19813912399049646
ACH-000459,0.0712033029498911
ACH-000460,-0.18859358690077366
ACH-000461,-0.20269764430929524
ACH-000463,-0.060719208162355424
ACH-000464,-0.16684031917896516
ACH-000466,-0.16731893289147265
ACH-000467,-0.3817942886061011
ACH-000468,-0.09156281756940092
ACH-000469,0.03098935873918305
ACH-000470,-0.6369222001286634
ACH-000471,0.027138859696853496
ACH-000472,-0.2934878432871192
ACH-000473,-0.06785986774075202
ACH-000475,-0.12133772466612873
ACH-000476,-0.2714565515748601
