,MIEF2 (125170)
ACH-000227,-0.3856772942738544
ACH-000228,-0.11505267757865766
ACH-000231,-0.28324300207732234
ACH-000232,-0.15185192500858466
ACH-000233,-0.08565067219788347
ACH-000234,0.06109337712402761
ACH-000235,-0.15630024665289086
ACH-000237,-0.05735280482263067
ACH-000238,-0.316060979247489
ACH-000242,0.02235222758611501
ACH-000243,-0.13220075759345598
ACH-000244,-0.16071141597075791
ACH-000246,-0.15507097591906585
ACH-000248,-0.01917676167721731
ACH-000250,-0.17283250395139035
ACH-000251,-0.052924832091988915
ACH-000252,-0.1790106701848504
ACH-000253,-0.07905047329720201
ACH-000255,-0.23716486986157634
ACH-000256,-0.3483221329683421
ACH-000257,-0.21694886948059788
ACH-000258,-0.08692514019876008
ACH-000259,-0.06780872656970498
ACH-000260,-0.012030635833433966
ACH-000261,-0.225376118158698
ACH-000262,-0.2947008808476573
ACH-000263,0.02290003243126915
ACH-000264,-0.16641808884762627
ACH-000265,-0.15392925565753354
ACH-000266,-0.10734395360143817
ACH-000272,-0.10605585547875014
ACH-000274,-0.262620939615184
ACH-000277,-0.33917219649248515
ACH-000278,-0.20599566228293387
ACH-000279,-0.30756889476969623
ACH-000280,0.03836083879341809
ACH-000281,-0.07315053118291209
ACH-000288,-0.32058175260195193
ACH-000291,-0.25023135947265696
ACH-000293,-0.23303620141699335
ACH-000294,-0.17657815308977684
ACH-000295,-0.01797917194183512
ACH-000296,-0.35301685964494983
ACH-000302,-0.22033752863031567
ACH-000304,-0.18980750264915144
ACH-000307,-0.052847964217256085
ACH-000308,-0.07873599961358017
ACH-000310,-0.099043567090442
ACH-000311,-0.14867895001903886
ACH-000312,-0.2219839112153828
ACH-000315,-0.019465318703002527
ACH-000316,-0.1968534022310111
ACH-000317,-0.12666381752956354
ACH-000318,-0.01784393245549221
ACH-000319,-0.217975276746124
ACH-000320,-0.06258041647481415
ACH-000322,-0.16742174717820976
ACH-000323,-0.4800688936017246
ACH-000324,-0.04422168059808669
ACH-000329,-0.0951361904675607
ACH-000330,-0.1031962049305594
ACH-000331,-0.2401062264107813
ACH-000332,-0.09186322376478913
ACH-000334,-0.2324395341606028
ACH-000335,-0.16099770628344925
ACH-000336,-0.19983472807363595
ACH-000337,-0.3833716915235469
ACH-000338,-0.7734520652793961
ACH-000339,-0.19698918387815686
ACH-000341,-0.05145804938530736
ACH-000348,-0.05893566219613194
ACH-000350,-0.18061170026411733
ACH-000352,-0.1998780545622453
ACH-000356,-0.34193592038444937
ACH-000361,0.056330446677689015
ACH-000362,-0.2046009609784112
ACH-000363,-0.12120256079999644
ACH-000364,-0.32511874775617994
ACH-000365,-0.16696973204297952
ACH-000366,0.025299766413341487
ACH-000368,-0.11297532462247835
ACH-000374,-0.12410677913497226
ACH-000375,-0.19793366140277266
ACH-000376,-0.11183314686897676
ACH-000381,-0.2304472363729249
ACH-000383,-0.1391773580233759
ACH-000387,-0.1956060487929322
ACH-000389,-0.27340124764783336
ACH-000390,-0.0240412608176342
ACH-000393,-0.2837139780621624
ACH-000395,-0.3376144949735314
ACH-000396,-0.2630698411591422
ACH-000397,-0.034288565857707336
ACH-000401,-0.04901877259977306
ACH-000402,-0.36846757621818654
ACH-000403,-0.07758228784788793
ACH-000404,-0.0607126387007777
ACH-000406,-0.08303400940873182
ACH-000407,-0.18341590716355416
ACH-000408,-0.3738035807762153
ACH-000410,-0.035599326317759174
ACH-000411,0.04517908049169229
ACH-000414,-0.0242791203355104
ACH-000415,-0.3181844124923921
ACH-000416,-0.09076319458635752
ACH-000420,-0.1893651484219595
ACH-000421,-0.19505788650675654
ACH-000424,-0.3149531624007097
ACH-000425,-0.04168807805075507
ACH-000426,0.005651906838223364
ACH-000427,-0.23485574060440276
ACH-000433,-0.2327421563879161
ACH-000435,-0.34569525956242864
ACH-000436,0.0297761543792022
ACH-000444,-0.08669992686057902
ACH-000445,-0.2594226879761475
ACH-000448,-0.17587587138358474
ACH-000450,-0.19041162680738247
ACH-000452,-0.13458844857304794
ACH-000454,-0.2512530246679274
ACH-000458,-0.218330442915578
ACH-000459,-0.0875016782935064
ACH-000460,-0.05722717031125081
ACH-000461,-0.004049735978968485
ACH-000463,-0.11393737535866978
ACH-000464,-0.07039869436773252
ACH-000466,-0.2567294488212872
ACH-000467,-0.1284372039608828
ACH-000468,-0.2390156778179581
ACH-000469,-0.22939965096011544
ACH-000470,-0.03786686383527504
ACH-000471,-0.03594204977363854
ACH-000472,-0.03335655746424236
ACH-000473,-0.044402210867721226
ACH-000475,-0.16792534504104611
ACH-000476,-0.01668295526729217
ACH-000477,-0.03076360777355192
ACH-000479,-0.11922024107362594
ACH-000480,-0.13192873649903608
ACH-000481,-0.1125713758193493
ACH-000483,-0.3967970255105572
ACH-000484,-0.046682805317140655
ACH-000485,-0.2454240436683485
ACH-000486,-0.0874855685856106
ACH-000487,-0.04751023731640914
ACH-000488,-0.15839562232547102
ACH-000490,-0.147101144861949
ACH-000491,-0.30352629217075894
ACH-000495,0.20577764261337436
ACH-000496,-0.2257801708589013
ACH-000499,-0.11464554743321365
ACH-000500,0.09995657795107656
ACH-000502,-0.03661817465544087
ACH-000503,-0.5087822930422137
ACH-000505,-0.1794363545797962
ACH-000507,-0.20198315775277612
ACH-000510,-0.2648555627233927
ACH-000511,-0.1474988232448049
ACH-000512,-0.33769992903243923
ACH-000516,-0.12745591771897685
ACH-000517,-0.1729483450971905
ACH-000518,-0.1408631400654314
ACH-000520,-0.1118740931496761
ACH-000521,-0.2971900895485288
ACH-000522,-0.05351725316078335
ACH-000524,-0.03659538147800718
ACH-000527,-0.1263553522077113
ACH-000528,-0.15067683557401515
ACH-000537,-0.1842089679615728
ACH-000541,-0.20492938059453716
ACH-000542,-0.1592056759057387
ACH-000544,-0.18967391625051397
ACH-000545,-0.11775112550087125
ACH-000547,-0.290032374170487
ACH-000548,-0.02698481495913777
ACH-000549,-0.20004078159152264
ACH-000550,-0.3268268896323304
ACH-000552,-0.12647537326309882
ACH-000556,-0.2763783747119929
ACH-000557,5.040523773560715e-06
ACH-000569,-0.24437529468023514
ACH-000570,-0.2930939915517185
ACH-000571,-0.1844687725765312
ACH-000573,-0.20357809651393732
ACH-000576,-0.26032242853771753
ACH-000579,-0.024655554403866256
ACH-000580,-0.3317771846942552
ACH-000584,-0.20057036589915408
ACH-000585,-0.20210940652107084
ACH-000588,-0.4631655630011677
ACH-000589,-0.32298334135800777
ACH-000591,-0.4047392641596769
ACH-000593,-0.23865854015905624
ACH-000600,-0.008909409120149214
ACH-000601,-0.049316112476829765
ACH-000605,-0.08472295890046573
ACH-000606,-0.066017390422502
ACH-000608,-0.020311175047334987
ACH-000614,0.05435744049835738
ACH-000616,-0.17575596580157818
ACH-000618,-0.13063933560852728
ACH-000619,-0.22243328660376047
ACH-000620,-0.15250007720170267
ACH-000621,-0.30089542875089936
ACH-000622,-0.15750382229567195
ACH-000623,-0.1429358503726777
ACH-000624,-0.14322346682370105
ACH-000627,-0.1800520795224517
ACH-000630,-0.04934406015709655
ACH-000631,0.05582768581821093
ACH-000632,-0.09795871023183207
ACH-000633,-0.2651996973868121
ACH-000637,-0.062381442396863725
ACH-000638,-0.2051066621509477
ACH-000646,0.02977213034595905
ACH-000647,-0.07217746661905193
ACH-000648,-0.02018382369244489
ACH-000649,-0.0076389415576272515
ACH-000651,-0.03317424473958178
ACH-000652,-0.2841330527595819
ACH-000653,-0.15656868959786827
ACH-000657,-0.08151183690093003
ACH-000658,0.0011981215571246926
ACH-000661,0.08700026255769279
ACH-000662,0.2918517861985477
ACH-000663,0.07523117955951827
ACH-000665,-0.16207750328209816
ACH-000671,-0.04500060834837157
ACH-000672,-0.4343384524697109
ACH-000673,-0.2890143623210921
ACH-000676,-0.11541350551926688
ACH-000677,-0.24448435410039976
ACH-000681,-0.21865739830570372
ACH-000683,-0.07280946586015426
ACH-000684,0.1192211500542908
ACH-000688,-0.08707536352775977
ACH-000693,-0.14923710094490827
ACH-000694,-0.22214038460692007
ACH-000695,-0.17546709066827235
ACH-000696,-0.14719508506209478
ACH-000697,-0.18816088674454304
ACH-000699,-0.0806201155720861
ACH-000701,-0.07523282912820384
ACH-000706,-0.2447001164110957
ACH-000711,-0.1682510756135216
ACH-000713,-0.2789182326170834
ACH-000714,-0.14774439292137204
ACH-000718,-0.040450530836218836
ACH-000720,-0.14943717366994752
ACH-000721,-0.12599499942813988
ACH-000724,-0.08795177009642755
ACH-000725,-0.10117751289650527
ACH-000732,-0.07930452198202421
ACH-000734,-0.04198466719719979
ACH-000735,-0.13829841401663906
ACH-000736,-0.2164932047299282
ACH-000738,-0.07770521444435716
ACH-000746,-0.26035667449993616
ACH-000747,-0.016918080270735332
ACH-000748,-0.06863992730797527
ACH-000753,-0.1734565658028573
ACH-000756,-0.0720819652225072
ACH-000757,-0.2785283615449954
ACH-000758,-0.19500797003790035
ACH-000760,-0.2187240971689889
ACH-000762,0.004350471042942408
ACH-000763,-0.05348395267723547
ACH-000764,-0.4119065593730102
ACH-000765,-0.18222444447683886
ACH-000766,-0.1818446998163496
ACH-000767,-0.2580905447575994
ACH-000768,-0.10180824588855382
ACH-000769,-0.3118524020243373
ACH-000770,-0.1768635558424571
ACH-000771,-0.17132384846925505
ACH-000773,-0.24098701645911494
ACH-000776,-0.19365513809448032
ACH-000777,-0.27092823312795383
ACH-000778,-0.09932850524059672
ACH-000781,-0.22280356052011835
ACH-000782,-0.2578221373767321
ACH-000783,-0.09188325383190607
ACH-000784,-0.09624173284712133
ACH-000785,-0.12050968583917912
ACH-000787,-0.1159027019555156
ACH-000788,-0.10978644933767784
ACH-000791,-0.2373982020432497
ACH-000792,-0.1470698965256038
ACH-000794,-0.07929981656675499
ACH-000796,-0.16119340965608644
ACH-000798,-0.10141287958757562
ACH-000799,-0.19745319352902369
ACH-000800,-0.3398887389866614
ACH-000802,-0.21883836881611493
ACH-000804,-0.13975953355744472
ACH-000805,-0.1920841970855838
ACH-000809,-0.09539385152696553
ACH-000810,-0.069158519127097
ACH-000811,-0.25160395352006737
ACH-000817,-0.3003635042698773
ACH-000819,-0.20483359169663348
ACH-000820,-0.30226055900148924
ACH-000821,-0.235080032002953
ACH-000822,-0.13753191536509235
ACH-000823,-0.0229189592287241
ACH-000824,-0.032633173353618684
ACH-000827,-0.15204088957002151
ACH-000829,-0.17059821486563706
ACH-000831,-0.03575400345627572
ACH-000832,-0.09282452321667288
ACH-000833,-0.2842399384090189
ACH-000834,-0.090205761950727
ACH-000835,-0.03423186573589779
ACH-000836,-0.061014975913766124
ACH-000837,-0.3052188536006085
ACH-000838,-0.11936211122393285
ACH-000839,-0.24273907988605045
ACH-000840,-0.29237455578615346
ACH-000841,-0.10946532896222534
ACH-000843,-0.15010213755534946
ACH-000846,0.016576812757681726
ACH-000847,-0.2305447607728416
ACH-000848,-0.295129307969016
ACH-000849,-0.14838431479108638
ACH-000851,-0.1086605617554609
ACH-000855,-0.041386446665101065
ACH-000856,-0.1335754231703324
ACH-000858,-0.25985282792094777
ACH-000859,-0.2227009952177536
ACH-000861,-0.36029014271250415
ACH-000862,-0.20759451932698306
ACH-000865,-0.12547500809203188
ACH-000866,-0.2473322507151955
ACH-000867,-0.1850082041932015
ACH-000869,-0.07631989460603318
ACH-000872,-0.14577884479459602
ACH-000873,-0.2916350306010289
ACH-000876,-0.08489963594511332
ACH-000878,-0.1687535812874104
ACH-000880,-0.04995921430270888
ACH-000881,-0.14359009875433867
ACH-000882,-0.1376427009054531
ACH-000884,0.007739902744737381
ACH-000885,-0.1799526055370196
ACH-000887,-0.14884432581774948
ACH-000889,-0.23439880025082166
ACH-000896,-0.05519617817577084
ACH-000898,0.034968314909506075
ACH-000900,0.0031547110919949105
ACH-000901,-0.08505306044478844
ACH-000905,-0.11280465836123756
ACH-000906,-0.13585091479126946
ACH-000907,0.08305828563501796
ACH-000910,-0.15835421512527814
ACH-000911,-0.2370194634304757
ACH-000912,-0.13622277472990987
ACH-000913,-0.25882112077331754
ACH-000915,-0.15437875887347158
ACH-000916,-0.7803980381478588
ACH-000917,-0.29331319205534057
ACH-000920,0.06552534175979967
ACH-000921,-0.018449286912413158
ACH-000924,-0.12079974758455063
ACH-000926,-0.26920118416506594
ACH-000928,-0.08340693100315265
ACH-000929,-0.1864783593061456
ACH-000932,-0.04513951083087135
ACH-000935,-0.17206075844937915
ACH-000936,-0.11098194472141754
ACH-000937,-0.20818995162697712
ACH-000938,-0.1838392620946804
ACH-000939,-0.20207964036504866
ACH-000941,-0.18699803024025333
ACH-000943,-0.17721311811670498
ACH-000946,-0.04065244322421236
ACH-000947,-0.05416087158100731
ACH-000948,-0.2364481391921604
ACH-000950,0.015392959396413478
ACH-000953,-0.08971013037096376
ACH-000954,-0.0716092202566244
ACH-000957,-0.24211139031970946
ACH-000958,-0.1135234829115008
ACH-000960,-0.2000079651287147
ACH-000963,-0.3802012521072933
ACH-000968,-0.10885214875278698
ACH-000969,-0.20884990795628544
ACH-000972,-0.07925188125889104
ACH-000973,-0.2294482286700161
ACH-000974,-0.07793857501502251
ACH-000978,-0.3300904245423016
ACH-000984,-0.12044754177747614
ACH-000986,-0.0935272442603122
ACH-000988,-0.061087051429799005
ACH-000993,-0.1718460576064785
ACH-000994,-0.027499152984045268
ACH-000996,-0.26505713729091124
ACH-001001,-0.2082500720650352
ACH-001020,-0.2714777834636384
ACH-001028,-0.13323857377786189
ACH-001031,-0.3200032054945741
ACH-001038,-0.08368393182327202
ACH-001048,-0.19510602891375334
ACH-001050,-0.13224659497794866
ACH-001053,-0.25262650702432016
ACH-001054,-0.19307296588860395
ACH-001061,-0.21246568656737208
ACH-001067,-0.10417492238716226
ACH-001075,-0.20860263079154398
ACH-001096,-0.19454125838947767
ACH-001111,-0.3410484070041069
ACH-001119,-0.31785335861159303
ACH-001128,-0.12498059656434275
ACH-001134,0.134773644809173
ACH-001151,-0.0662245257558235
ACH-001163,-0.25976160772617835
ACH-001164,0.008701251645571105
ACH-001183,-0.12144820419608422
ACH-001192,0.1946846740823384
ACH-001193,-0.022318620937929804
ACH-001196,-0.27029383378882915
ACH-001197,-0.6532864790739851
ACH-001205,0.02910921669706245
ACH-001211,-0.12823230378701067
ACH-001212,-0.14521973911971656
ACH-001228,-0.17175468927263707
ACH-001232,-0.12468331600204442
ACH-001239,-0.03484394399824649
ACH-001270,-0.2542474592272724
ACH-001274,-0.26405404010036704
ACH-001275,-0.02189839599625152
ACH-001277,-0.007397203037306141
ACH-001278,-0.2288447118587333
ACH-001280,-0.0977375931820874
ACH-001283,-0.17770574838829326
ACH-001289,-0.22349877580184374
ACH-001300,-0.35377383912276034
ACH-001301,-0.07830127468060677
ACH-001302,-0.02973472514781228
ACH-001306,-0.2968221883572581
ACH-001318,-0.13437214240388962
ACH-001322,-0.008863911815263576
ACH-001328,-0.2277405581209682
ACH-001332,0.09489019311666408
ACH-001336,-0.13340080500697246
ACH-001346,-0.15667713340164408
ACH-001353,-0.08883395193733791
ACH-001354,-0.07155491352193492
ACH-001367,-0.04258069833368352
ACH-001368,-0.0726735744497098
ACH-001374,0.07681470597881179
ACH-001377,-0.08019670115400168
ACH-001380,-0.021917872261859258
ACH-001391,-0.17688361851429574
ACH-001408,-0.016390995805093102
ACH-001430,0.20683865395422435
ACH-001431,-0.2223192677561744
ACH-001450,-0.23819260485720695
ACH-001496,-0.17212903316866796
ACH-001500,-0.2671482716013167
ACH-001523,-0.1596392385981773
ACH-001532,-0.04806081228222181
ACH-001550,-0.2780261270843748
ACH-001552,-0.17079517674435926
ACH-001554,-0.13237812768351606
ACH-001654,-0.17707444226808208
ACH-001735,-0.3447767175458231
ACH-001736,-0.09786654005195283
ACH-001737,-0.05215774442307498
ACH-001740,-0.17019812692124892
ACH-001745,-0.25401935112207297
ACH-001765,-0.08960248786042095
