,KDELC1 (79070)
ACH-000004,-0.2972857237045736
ACH-000005,-0.008144781788928844
ACH-000007,-0.05336501048149802
ACH-000009,-0.09979032019902714
ACH-000011,-0.08677184184097722
ACH-000012,0.014764765810793404
ACH-000013,-0.14865215629217673
ACH-000014,-0.058913029722553
ACH-000015,-0.12565123034712214
ACH-000017,-0.07218926109520322
ACH-000018,-0.2774659122796866
ACH-000019,-0.05312389014350512
ACH-000021,-0.07875724866553814
ACH-000022,0.006620841574295031
ACH-000025,-0.00502058747826038
ACH-000028,-0.21149922256066825
ACH-000030,-0.13025522825183292
ACH-000035,-0.0466196626435124
ACH-000036,-0.17474950239139142
ACH-000037,-0.030924352728450545
ACH-000039,0.056357435274811164
ACH-000040,-0.2518787537474841
ACH-000041,-0.10613793947259087
ACH-000042,-0.17620549227524945
ACH-000045,-0.03801328850025673
ACH-000047,0.007878510860326749
ACH-000052,0.14937313807137975
ACH-000053,-0.08086306943547235
ACH-000054,-0.15535447562249746
ACH-000055,-0.025120506135544986
ACH-000060,-0.24362017645506484
ACH-000067,-0.10923968875130248
ACH-000070,-0.04873125748360599
ACH-000075,-0.3164185238172646
ACH-000078,-0.11686258502907874
ACH-000082,0.003367365553873834
ACH-000085,0.08122763302859137
ACH-000086,-0.16688459287468485
ACH-000087,-0.10886022111979267
ACH-000092,-0.11998658234310815
ACH-000095,-0.0910336686200492
ACH-000097,-0.2274100209693625
ACH-000098,-0.21779939789285208
ACH-000099,-0.19296828359003232
ACH-000108,-0.006859095017190076
ACH-000113,-0.08741091418352437
ACH-000116,-0.11697920480598288
ACH-000118,-0.04494446293433932
ACH-000120,-0.16235518703323107
ACH-000123,0.05230647056618548
ACH-000127,-0.11190780223693643
ACH-000128,0.1208716523374872
ACH-000132,-0.27315343766672284
ACH-000133,-0.2550031239842997
ACH-000137,-0.10585493670283797
ACH-000138,-0.05065751145655269
ACH-000142,-0.031437168399923304
ACH-000143,0.18580582197842002
ACH-000146,-0.14794133160665246
ACH-000148,-0.09758441483578913
ACH-000150,-0.06723082993776174
ACH-000152,-0.21330781946566446
ACH-000153,-0.1607250934835286
ACH-000159,-0.1555938192248251
ACH-000160,-0.11615946088229763
ACH-000163,-0.06661878583805206
ACH-000167,-0.3532828987429591
ACH-000168,0.12219193361890955
ACH-000169,-0.14718114200110044
ACH-000178,-0.05810856219958493
ACH-000183,-0.15986812404347914
ACH-000188,-0.17437035529472275
ACH-000189,0.0340856237472066
ACH-000190,-0.11203486656554483
ACH-000198,-0.0482820737131576
ACH-000203,0.29946207572946937
ACH-000204,-0.09495510344774616
ACH-000206,0.1576901130060017
ACH-000207,-0.030101212111253155
ACH-000208,-0.2558007751819917
ACH-000210,-0.28930228986669515
ACH-000211,-0.1691508256309597
ACH-000215,0.030900133582228862
ACH-000221,0.013487134222806679
ACH-000222,-0.08849070797356315
ACH-000223,-0.16459124166539044
ACH-000226,-0.016486408150260826
ACH-000227,0.03807052308880832
ACH-000228,-0.22615943423897586
ACH-000231,8.723237431488453e-05
ACH-000232,-0.08840471334964797
ACH-000233,-0.2875082488971266
ACH-000234,-0.008617387214097369
ACH-000235,-0.0717440801365081
ACH-000237,-0.08287983108882697
ACH-000238,-0.053291084331682406
ACH-000242,-0.25462829562340433
