,IPP (3652)
ACH-000004,0.1804378799776539
ACH-000005,0.1637511276449556
ACH-000007,0.09198571859577576
ACH-000009,0.17085349896908614
ACH-000011,0.09206347037607564
ACH-000012,0.08429234629613068
ACH-000013,0.044299662699707636
ACH-000014,0.0068536804118833426
ACH-000015,-0.006799296472937332
ACH-000017,0.03875728236096434
ACH-000018,-0.005784362182930268
ACH-000019,0.16354685195957958
ACH-000021,0.06435936136494916
ACH-000022,0.15043027056202046
ACH-000025,0.01337890342817083
ACH-000028,-0.010884344502717492
ACH-000030,0.018293716965091158
ACH-000035,-0.06150247389232776
ACH-000036,0.08793943714407626
ACH-000037,-0.09701562528936528
ACH-000039,0.12008960522703753
ACH-000040,0.06916107194284216
ACH-000041,0.08016580378125535
ACH-000042,0.03482226706257514
ACH-000045,-0.0024234895714177838
ACH-000047,0.04858318778235443
ACH-000052,-0.13332514922091165
ACH-000053,0.05057618931893167
ACH-000054,-0.05583099315360822
ACH-000055,-0.1159922310480298
ACH-000060,-0.1229647814977133
ACH-000067,-0.07635463253298255
ACH-000070,0.18829959990773792
ACH-000075,0.42597011926832506
ACH-000078,0.12048750321031762
ACH-000082,0.07352132661224084
ACH-000085,0.09147066945214412
ACH-000086,-0.11304077065518806
ACH-000087,0.06355810001819709
ACH-000092,-0.17349341559275022
ACH-000095,0.04113628791860632
ACH-000097,-0.046641324976168935
ACH-000098,-0.009365159785609268
ACH-000099,0.10408975183341912
ACH-000108,-0.1057683435837386
ACH-000113,-0.008774622106549041
ACH-000116,0.01580532780530351
ACH-000118,0.05302008837764225
ACH-000120,0.061830993840120425
ACH-000123,-0.07004566985542864
ACH-000127,-0.012913138145744137
ACH-000128,0.13777288049588074
ACH-000132,0.025889782799302218
ACH-000133,0.1177954672176499
ACH-000137,-0.07664853711811262
ACH-000138,0.11224532686122896
ACH-000142,-0.04565150339326937
ACH-000143,0.09352243640740844
ACH-000146,0.08744116373413953
ACH-000148,-0.014031952502667805
ACH-000150,-0.1577421033002923
ACH-000152,-0.12226211326785195
ACH-000153,-0.03576906680644205
ACH-000159,0.09273320697282056
ACH-000160,-0.14678913471727545
ACH-000163,0.1359450757553079
ACH-000167,-0.21694098674847892
ACH-000168,0.13503848157368606
ACH-000169,-0.023710798282462267
ACH-000178,0.032798595598229084
ACH-000183,0.1859295481404317
ACH-000188,-0.026011122150324795
ACH-000189,-0.06234663779617839
ACH-000190,-0.07670296602524172
ACH-000198,0.008553987597822355
ACH-000203,0.4869290983442894
ACH-000204,-0.42414537979885775
ACH-000206,0.024977016252435192
ACH-000207,0.20499214802713925
ACH-000208,-0.007064576272570651
ACH-000210,0.16398627364370194
ACH-000211,0.08169342659860307
ACH-000215,0.10443645715527268
ACH-000221,0.09556567891301797
ACH-000222,0.24801141531695564
ACH-000223,0.024288724384735564
ACH-000226,-0.0017496632201879734
ACH-000227,-0.12947540844130914
ACH-000228,-0.12412645504550188
ACH-000231,0.08000816396795399
ACH-000232,0.02909180667969552
ACH-000233,-0.019962779410683296
ACH-000234,0.13254293837793027
ACH-000235,0.0549367789313998
ACH-000237,0.1827779688692916
ACH-000238,-0.09812483076513426
ACH-000242,0.14066862549944734
ACH-000243,-0.014161395985161654
ACH-000244,-0.19149154954558872
ACH-000246,0.05608441507643016
ACH-000248,-0.19559115878132355
ACH-000250,0.0993820752205844
ACH-000251,-0.2784558935455746
ACH-000252,0.058858345182898585
ACH-000253,-0.013254514207713695
ACH-000255,-0.09579964691601166
ACH-000256,-0.11855288530697955
ACH-000257,0.056742056825949475
ACH-000258,-0.01816319671588806
ACH-000259,-0.005243859776108672
ACH-000260,0.033301755747685145
ACH-000261,0.017072625501521686
ACH-000262,0.1003435083520495
ACH-000263,0.010712702196865345
ACH-000264,-0.0009935424397438568
ACH-000265,-0.033055874311041684
ACH-000266,0.0004060833646489405
ACH-000272,-0.04712729802171226
ACH-000274,-5.939744325899983e-05
ACH-000277,0.08363585086097099
ACH-000278,0.11920314590928655
ACH-000279,0.012724759415008198
ACH-000280,0.13586271387976304
ACH-000281,0.2026361562859177
ACH-000288,0.0004773896956575499
ACH-000291,0.07607694151537253
ACH-000293,0.029339800740298988
ACH-000294,0.2068805019090027
ACH-000295,-0.1268604484245804
ACH-000296,-0.0023615638999838298
ACH-000302,0.04940824820017743
ACH-000304,0.10709857509944
ACH-000307,-0.01198766689421347
ACH-000308,0.06153461024804261
ACH-000310,0.03740211951568323
ACH-000311,-0.04726711700415779
ACH-000312,-0.05724123702469928
ACH-000315,0.13207540888609556
ACH-000316,-0.10154890190753037
ACH-000317,0.1453728187129666
ACH-000318,0.010620581348033129
ACH-000319,0.03691182997549572
ACH-000320,-0.09817611248506317
ACH-000322,0.07225951701062512
ACH-000323,-0.018287645051652642
ACH-000324,0.006741454275860154
ACH-000329,0.014123075132822715
ACH-000330,0.15312575503638173
ACH-000331,0.09984093956435668
ACH-000332,-0.06446528293278453
ACH-000334,-0.17331749042358716
ACH-000335,0.01805969138142513
ACH-000336,0.2844389487724385
ACH-000337,-0.2100692315225665
ACH-000338,0.3162380237619986
ACH-000339,0.06260287438147355
ACH-000341,-0.08157067367367049
ACH-000348,0.02010957672867281
ACH-000350,0.09262709763532223
ACH-000352,0.0624695013301218
ACH-000356,0.2039455748060816
ACH-000361,0.13801039931700718
ACH-000362,0.1250246327075853
ACH-000363,-0.08648777307358821
ACH-000364,0.054393164658292116
ACH-000365,0.005421569345838554
ACH-000366,0.05214513559395108
ACH-000368,-0.01822171039819914
ACH-000374,0.04885249099861592
ACH-000375,0.2605068470366225
ACH-000376,0.12785550480716976
ACH-000381,0.00426619742628859
ACH-000383,0.05533287925008454
ACH-000387,0.07356836102418632
ACH-000389,0.22076519762619345
ACH-000390,0.10323171938405874
ACH-000393,0.059818567329311664
ACH-000395,0.09786514488774968
ACH-000396,-0.1774684306232283
ACH-000397,0.07286109241323066
ACH-000401,0.05029648500299108
ACH-000402,0.06484255026531285
ACH-000403,0.01166809794997856
ACH-000404,-0.15068338231444914
ACH-000406,0.07871646508855355
ACH-000407,-0.0753403815373174
ACH-000408,0.08013636083458248
ACH-000410,0.01948904631246105
ACH-000411,0.013857203698183808
ACH-000414,0.07439317487228778
ACH-000415,0.038831864256756686
ACH-000416,0.11401743537322405
ACH-000420,-0.09410079474326913
ACH-000421,0.12933226359653674
ACH-000424,0.19103767465340954
ACH-000425,0.02750549425136933
ACH-000426,-0.11190734649765324
ACH-000427,-0.07312913474983232
ACH-000433,0.2920410338584597
ACH-000435,-0.33337722199186604
ACH-000436,0.06452403929265671
ACH-000444,0.018058135965529208
ACH-000445,0.03166920963568511
ACH-000448,0.008276115401777182
ACH-000450,-0.0476785823749315
ACH-000452,0.10443046140881698
ACH-000454,0.05655074298683819
ACH-000458,-0.008693823247922816
ACH-000459,-0.07231913283436657
ACH-000460,0.06409974861369266
ACH-000461,0.036413627059830915
ACH-000463,-0.01978223242259628
ACH-000464,-0.019931692833877974
ACH-000466,0.050253526813820254
ACH-000467,-0.03425314691167306
ACH-000468,0.07558929905997226
ACH-000469,0.027245979566992786
ACH-000470,0.20203392287973196
ACH-000471,-0.010867300563591715
ACH-000472,0.019910307881695663
ACH-000473,0.17511848570544472
ACH-000475,0.001501579546072602
ACH-000476,-0.10707445683019644
ACH-000477,0.04417618811734116
