,FRA10AC1 (118924)
ACH-000004,-0.02360204557072711
ACH-000005,-0.2799431685496854
ACH-000007,0.15997927036424092
ACH-000009,0.11735535494175832
ACH-000011,0.2590753733586118
ACH-000012,-0.18084742019502892
ACH-000013,0.10205724575261628
ACH-000014,-0.035079540476977734
ACH-000015,0.08176113446925261
ACH-000017,-0.018856324506291364
ACH-000018,0.01076874386886387
ACH-000019,-0.01667840170780027
ACH-000021,0.1160380996148132
ACH-000022,-0.013017744926074276
ACH-000025,-0.04542994779276294
ACH-000028,0.19519136912887444
ACH-000030,-0.0372363241746184
ACH-000035,0.16428756961323748
ACH-000036,-0.03443664336105556
ACH-000037,-0.02026692779535224
ACH-000039,-0.11138208299749712
ACH-000040,0.1557179967622605
ACH-000041,0.10188877740064888
ACH-000042,0.006919739331948604
ACH-000045,0.3181180712388294
ACH-000047,0.20101996601927927
ACH-000052,-0.039146110020255136
ACH-000053,-0.11010591971135301
ACH-000054,0.061822218757635265
ACH-000055,0.12574977234674425
ACH-000060,-0.051393364157989216
ACH-000067,-0.03100006399070828
ACH-000070,-0.19240502693330166
ACH-000075,0.1479991167914154
ACH-000078,-0.008325498236513124
ACH-000082,0.06839332398177866
ACH-000085,-0.051617505280795464
ACH-000086,0.13660750255816256
ACH-000087,0.032912822955294886
ACH-000092,0.12237110473192855
ACH-000095,-0.05043578807038133
ACH-000097,0.20236997147274974
ACH-000098,0.0978326053097592
ACH-000099,-0.0006248756344028678
ACH-000108,-0.002636666641873704
ACH-000113,0.1833362874210652
ACH-000116,0.08794737057851834
ACH-000118,-0.3184085908424529
ACH-000120,-0.0488151928969996
ACH-000123,-0.00441285532974357
ACH-000127,0.06159053118271579
ACH-000128,0.0769879878253978
ACH-000132,0.09628726740709072
ACH-000133,0.10035242994764458
ACH-000137,0.08226793352982903
ACH-000138,0.10996970402721623
ACH-000142,0.10818926338970436
ACH-000143,-0.02546860525673288
ACH-000146,0.15868012844087806
ACH-000148,0.16898224972054196
ACH-000150,0.12284904106425798
ACH-000152,0.1861975610343423
ACH-000153,0.3504885013514409
ACH-000159,0.10126767627679048
ACH-000160,-0.013293489851307173
ACH-000163,0.06414860868750585
ACH-000167,0.07636245522713271
ACH-000168,0.22979499903328615
ACH-000169,-0.010378634926290313
ACH-000178,0.05565336460876257
ACH-000183,-0.04429597388042154
ACH-000188,-0.2521311015268863
ACH-000189,0.08849244244468436
ACH-000190,-0.4385847889152724
ACH-000198,0.14627006608630055
ACH-000203,-0.2389855577799483
ACH-000204,0.09565904279747127
ACH-000206,0.06286086478014377
ACH-000207,-0.01927158611572911
ACH-000208,-0.07441224764420397
ACH-000210,-0.06247007567285695
ACH-000211,0.090900211601846
ACH-000215,0.08501390207966186
ACH-000221,0.22146363881986816
ACH-000222,0.25029749367318804
ACH-000223,0.013410441138513177
ACH-000226,-0.26265157626087593
ACH-000227,0.3262855749437314
ACH-000228,0.02761521021035319
ACH-000231,0.006245821819860816
ACH-000232,-0.03842988241948292
ACH-000233,-0.07359378918068968
ACH-000234,0.10926167766161443
ACH-000235,-0.002769587260864718
ACH-000237,0.0054989786833003354
ACH-000238,-0.03536956506508
ACH-000242,0.04828671672827202
ACH-000243,0.1828179315457024
ACH-000244,0.07490508380422628
ACH-000246,0.14445084911132894
ACH-000248,0.028979024204586513
ACH-000250,-0.0846156984813512
ACH-000251,0.16176846148877466
ACH-000252,0.06890087547101498
ACH-000253,-0.00799742965455578
ACH-000255,-0.057610719343815286
ACH-000256,0.024164633642453914
ACH-000257,-0.21599490401065974
ACH-000258,-0.08794158224615015
ACH-000259,0.2620532493877993
ACH-000260,-0.21673586500393166
ACH-000261,0.04936892847149567
ACH-000262,0.12819311743353695
ACH-000263,0.07141261582461926
ACH-000264,0.07023126369411148
ACH-000265,0.006545720869630677
ACH-000266,0.07378734331959626
ACH-000272,0.22629880214529596
ACH-000274,0.09599286059650072
ACH-000277,0.09789187677518216
ACH-000278,0.0033946371833045988
ACH-000279,0.01696523075502328
ACH-000280,-0.18737161350839665
ACH-000281,-0.2617614163813976
ACH-000288,0.01584112966991041
ACH-000291,0.09495302231369253
ACH-000293,0.1863084674775528
ACH-000294,-0.07845250998965707
ACH-000295,0.11822398227433732
ACH-000296,-0.07561862811703614
ACH-000302,-0.008000601872392791
ACH-000304,0.15322677847048544
ACH-000307,0.022353921889542508
ACH-000308,0.11226484526381962
ACH-000310,0.013476430915040388
ACH-000311,0.03366822553142113
ACH-000312,-0.0766570760617476
ACH-000315,0.06178136100988724
ACH-000316,0.1225584587646923
ACH-000317,-0.03954275519378928
ACH-000318,0.19297559044163948
ACH-000319,0.046713658753736204
ACH-000320,0.2150554521096846
ACH-000322,0.2267422141010124
ACH-000323,0.02576770319624737
ACH-000324,-0.10659094128059757
ACH-000329,-0.03783385465774755
ACH-000330,0.003483300584091368
ACH-000331,0.1244568462659898
ACH-000332,0.008009791573846072
ACH-000334,-0.07639761676703749
ACH-000335,-0.2892462022652444
ACH-000336,0.29019208605242663
ACH-000337,0.15497455094967272
ACH-000338,0.2757467452729277
ACH-000339,0.08888952814293417
ACH-000341,0.05964663044499882
ACH-000348,0.10036418426971593
ACH-000350,0.09574678829966307
ACH-000352,0.1942092542311385
ACH-000356,0.047682127477176935
ACH-000361,0.2013563696941594
ACH-000362,0.22383202154294715
ACH-000363,0.1173821125795505
ACH-000364,-0.09426739838705413
ACH-000365,0.17925454316726186
ACH-000366,0.012643128264653766
ACH-000368,-0.09015697312882806
ACH-000374,-0.012857842956214385
ACH-000375,0.3979423149403977
ACH-000376,0.09198355747516954
ACH-000381,-0.0328125433361114
ACH-000383,0.10022249217035377
ACH-000387,-0.011395031364861809
ACH-000389,-0.003855639346384667
ACH-000390,0.12860810902039946
ACH-000393,0.124461897261535
ACH-000395,-0.04547202110546122
ACH-000396,0.07515787328876683
ACH-000397,0.13983782438573245
ACH-000401,0.11301463210456066
ACH-000402,0.11763314816796952
ACH-000403,-0.017892067671328015
ACH-000404,0.09850079256267126
ACH-000406,0.1377743021459482
ACH-000407,0.029573317047306712
ACH-000408,0.01462995671056431
ACH-000410,0.1117905845515728
ACH-000411,0.03646523530083818
ACH-000414,0.12464930244697912
ACH-000415,-0.026241339214374142
ACH-000416,0.06993250159719197
ACH-000420,0.21701094062856036
ACH-000421,-0.06316468852394487
ACH-000424,0.10520196695164244
ACH-000425,0.17036204800443716
ACH-000426,0.013411870380515178
ACH-000427,0.08194928367445728
ACH-000433,0.18148572054270626
ACH-000435,0.07646247636718813
ACH-000436,0.08002329575854067
ACH-000444,0.10743946252464356
ACH-000445,-0.13031297106990306
ACH-000448,0.12977668745658225
ACH-000450,0.14936967847069696
ACH-000452,0.03316005775460576
ACH-000454,0.029765523019065574
ACH-000458,0.22335237113257295
ACH-000459,0.3584621149054757
ACH-000460,-0.021710123690662317
ACH-000461,0.09405456879718344
ACH-000463,0.1281754398280778
ACH-000464,0.032642808763168794
ACH-000466,0.0869298291050711
ACH-000467,0.14368955454880994
ACH-000468,0.03391671200097047
ACH-000469,0.04497290466634776
ACH-000470,0.017357557534311438
ACH-000471,0.1543977192134736
ACH-000472,0.1310942616890919
ACH-000473,-0.13939043260326914
ACH-000475,0.02559137873865616
ACH-000476,0.1132969897512977
ACH-000477,0.14160561911845798
ACH-000479,-0.019766683403143415
ACH-000480,-0.07064441257662292
ACH-000481,0.026976635828902387
ACH-000483,0.12170095079301425
ACH-000484,0.12495109780723605
ACH-000485,0.11405538580598418
ACH-000486,0.06771103179563799
ACH-000487,0.08734038836990482
ACH-000488,0.05285468815708985
ACH-000490,0.029496113016308095
ACH-000491,0.005761963548787446
ACH-000495,-0.02612844442638124
ACH-000496,0.06607308582173635
ACH-000499,0.05442770615571815
ACH-000500,-0.07029229002206311
ACH-000502,-0.08134066104290727
ACH-000503,-0.08954403288079046
ACH-000505,0.17195815493580266
ACH-000507,-0.0926253864847756
ACH-000510,0.08661742578731345
ACH-000511,0.16044825579302066
ACH-000512,0.03972838756072312
ACH-000516,0.08760393884885016
ACH-000517,0.00673481669350399
ACH-000518,0.13436770966454625
ACH-000520,-0.03775395399328165
ACH-000521,0.11959004989271185
ACH-000522,0.2665271828407925
ACH-000524,-0.06888789832543342
ACH-000527,0.17149903593272509
ACH-000528,0.053069045718875336
ACH-000537,0.1532043981405268
ACH-000541,-0.04429630569862676
ACH-000542,0.07926886750470143
ACH-000544,-0.1277403697317045
ACH-000545,0.12696730595772446
ACH-000547,-0.010186264520506428
ACH-000548,-0.08653228069765709
ACH-000549,-0.035195005217425634
ACH-000550,0.15046887046652768
ACH-000552,-0.043391999256598784
ACH-000556,0.011859223192707135
ACH-000557,-0.04087652098290537
