,DDX51 (317781)
ACH-000004,-0.3270994478811103
ACH-000005,-0.7001702218148318
ACH-000007,-0.8641490243117701
ACH-000009,-0.8694381658637236
ACH-000011,-0.6621863065612681
ACH-000012,-0.6927861877835206
ACH-000013,-0.6455524887715957
ACH-000014,-0.6611778689894401
ACH-000015,-0.7448880441622341
ACH-000017,-0.6303357919435791
ACH-000018,-0.8780031653951436
ACH-000019,-0.7833691477946124
ACH-000021,-0.6952706416531781
ACH-000022,-0.7389054523680945
ACH-000025,-0.6667367740194037
ACH-000028,-0.6745589260505782
ACH-000030,-0.7354396307421104
ACH-000035,-1.1011417780490709
ACH-000036,-0.9285298920051832
ACH-000037,-0.7265036327317684
ACH-000039,-0.7044218347277859
ACH-000040,-0.9303549664944464
ACH-000041,-0.7234154357519059
ACH-000042,-0.909126818539192
ACH-000045,-0.6757396999614246
ACH-000047,-0.6042437965349096
ACH-000052,-0.7884433921252433
ACH-000053,-0.7764597479440173
ACH-000054,-0.6779728363866019
ACH-000055,-0.8029692196702252
ACH-000060,-0.8316520504069548
ACH-000067,-0.8649190147742959
ACH-000070,-0.7554864189705427
ACH-000075,-0.8597624781940789
ACH-000078,-0.7399476129409929
ACH-000082,-0.9053237399634784
ACH-000085,-0.7501791651647942
ACH-000086,-0.8460135997614319
ACH-000087,-0.7991230588870755
ACH-000092,-0.7124940263548744
ACH-000095,-0.6035662642986769
ACH-000097,-0.8212812156931875
ACH-000098,-0.8012132759170327
ACH-000099,-0.6946556171415641
ACH-000108,-0.7392946714013242
ACH-000113,-0.608367290588676
ACH-000116,-0.6902295686908277
ACH-000118,-0.8335724275519732
ACH-000120,-0.7002129742153732
ACH-000123,-0.6631851680531627
ACH-000127,-0.6957875004884292
ACH-000128,-0.8062261995173925
ACH-000132,-0.6488769528032506
ACH-000133,-0.9429981537992994
ACH-000137,-0.8976717556231054
ACH-000138,-0.8165041228724154
ACH-000142,-0.8839381588873136
ACH-000143,-0.6883989869892628
ACH-000146,-0.7231782490110705
ACH-000148,-0.8227331035000094
ACH-000150,-0.6757544178247087
ACH-000152,-0.7515348956909037
ACH-000153,-0.6954780629802341
ACH-000159,-0.8164246215087071
ACH-000160,-0.7891623769504559
ACH-000163,-0.7973817906887692
ACH-000167,-0.5775072055063506
ACH-000168,-0.8355218901478091
ACH-000169,-0.7110417009969353
ACH-000178,-0.7344020916686724
ACH-000183,-0.6686810511642252
ACH-000188,-0.7959009091398409
ACH-000189,-0.8308780485612057
ACH-000190,-0.8437729865749444
ACH-000198,-0.6836769125451674
ACH-000203,-1.4677151972487927
ACH-000204,-0.7902678864910768
ACH-000206,-0.8696677392351329
ACH-000207,-0.6209145589090433
ACH-000208,-0.7447234689379304
ACH-000210,-0.7406135703482656
ACH-000211,-1.0890040063993
ACH-000215,-0.7402884972323632
ACH-000221,-0.7384279412829929
ACH-000222,-0.5454076630618145
ACH-000223,-0.7024293527191429
ACH-000226,-0.8876726117234737
ACH-000227,-0.5594712832520091
ACH-000228,-0.8968540230447858
ACH-000231,-0.8259119429814015
ACH-000232,-0.8085745941571751
ACH-000233,-0.6083326834081476
ACH-000234,-0.7615277737282987
ACH-000235,-0.8437136886793021
ACH-000237,-0.8087252447954101
ACH-000238,-1.0001859572364211
ACH-000242,-1.2785131742942797
ACH-000243,-0.6966800934623241
ACH-000244,-0.9047640180429796
ACH-000246,-0.8409225488137311
ACH-000248,-0.6750506739425072
ACH-000250,-0.8300820413932828
ACH-000251,-1.0966541638471006
ACH-000252,-0.8690497742213051
ACH-000253,-0.6270932375373963
ACH-000255,-0.7814615890215479
ACH-000256,-0.5536273948766847
ACH-000257,-0.634114294921041
ACH-000258,-0.771620194772646
ACH-000259,-0.8016495203507338
ACH-000260,-0.9562674830017032
ACH-000261,-0.7248156634255775
ACH-000262,-0.8104408806987858
ACH-000263,-0.5277525862952509
ACH-000264,-0.7516093522108723
ACH-000265,-0.6980904682028372
ACH-000266,-0.8639259424699168
ACH-000272,-0.8037438923962277
ACH-000274,-0.6817710190175514
ACH-000277,-0.5037893566944174
ACH-000278,-1.0387837968319342
ACH-000279,-0.4888205196828661
ACH-000280,-0.7122913020331969
ACH-000281,-0.7505541329146743
ACH-000288,-0.8518427597974869
ACH-000291,-0.7070356334399197
ACH-000293,-0.6673490710556237
ACH-000294,-0.7336031409665036
ACH-000295,-0.7346246706482432
ACH-000296,-0.6071929096396821
ACH-000302,-0.6335544127176428
ACH-000304,-0.4537744957384332
ACH-000307,-0.7126170866328297
ACH-000308,-0.6723323879009073
ACH-000310,-0.5327109030683033
ACH-000311,-0.5478385915048932
ACH-000312,-0.7476376076562169
ACH-000315,-0.9027351589098921
ACH-000316,-0.6407743179379731
ACH-000317,-0.6137673853648573
ACH-000318,-0.9473360445448706
ACH-000319,-0.8634810141764683
ACH-000320,-0.9561440918657086
ACH-000322,-0.8198857941402783
ACH-000323,-0.9147007722516902
ACH-000324,-0.7483746654103937
ACH-000329,-0.7761566360462452
ACH-000330,-0.5110625401620738
ACH-000331,-0.8068071210279426
ACH-000332,-0.8594172365909508
ACH-000334,-0.4995588049889999
ACH-000335,-0.6901270718572569
ACH-000336,-0.7277695847454373
ACH-000337,-0.6197341294958832
ACH-000338,-0.7237414207547282
ACH-000339,-0.7460129057707865
ACH-000341,-0.564560085948212
ACH-000348,-0.6431858255033297
