,A3GALT2 (127550)
ACH-000208,-0.004270276065260029
ACH-000210,-0.04121167858122903
ACH-000211,0.06882273287821251
ACH-000215,-0.030245374402793037
ACH-000221,0.0034355580930575612
ACH-000222,-0.01934996596127664
ACH-000223,-0.023810530888368986
ACH-000226,-0.07824043980499237
ACH-000227,0.1319728131098233
ACH-000228,0.042929134224207036
ACH-000231,0.01295967648913613
ACH-000232,-0.04673801125480313
ACH-000233,0.041313770453330484
ACH-000234,-0.04604381148073067
ACH-000235,-0.00426681115001171
ACH-000237,0.052647015135992487
ACH-000238,-0.12059556288723175
ACH-000242,0.1581288071540679
ACH-000243,-0.057893426306682
ACH-000244,-0.13751571179991076
ACH-000246,-0.0167870302483704
ACH-000248,0.061314600180418274
ACH-000250,-0.02097641207119026
ACH-000251,-0.29793270995384624
ACH-000252,-0.14968994217112844
ACH-000253,-0.07711426866693112
ACH-000255,-0.10602944386245476
ACH-000256,-0.02373027008729971
ACH-000257,-0.0761318126139741
ACH-000258,0.09737106052281347
ACH-000259,-0.1692533313438833
ACH-000260,-0.1620604245742795
ACH-000261,0.010609559524965223
ACH-000262,-0.0613163853747188
ACH-000263,0.14157207163437285
ACH-000264,-0.030379464182251438
ACH-000265,0.04747125301220717
ACH-000266,0.0031011951133785593
ACH-000272,-0.09475990003190356
ACH-000274,-0.0986671078984664
ACH-000277,-0.18158784676179812
ACH-000278,-0.02282068424765693
ACH-000279,-0.08986157393013851
ACH-000280,0.00936041313495808
ACH-000281,-0.04976681179206111
ACH-000288,-0.19151536371602493
ACH-000291,-0.0633764467628664
ACH-000293,-0.005156166977452624
ACH-000294,-0.14015703371972787
ACH-000295,0.1532146487049689
ACH-000296,-0.16726293167578835
ACH-000302,0.0005888961423972482
ACH-000304,-0.056745475304400925
ACH-000307,-0.07622946106453271
ACH-000308,-0.052919852514998506
ACH-000310,-0.060072624024537474
ACH-000311,-0.25936771848933016
ACH-000312,-0.17294674364849447
ACH-000315,-0.13283633301782669
ACH-000316,0.11860787392336268
ACH-000317,-0.2760844422167313
ACH-000318,-0.2690741731411813
ACH-000319,-0.07938538177402886
ACH-000320,-0.16605709363087
ACH-000322,-0.3737419136776357
ACH-000323,-0.07516907418652605
ACH-000324,-0.08297085398206239
ACH-000329,-0.1777623083655039
ACH-000330,-0.03917074962360277
ACH-000331,-0.19629794746828466
ACH-000332,-0.03572179067413105
ACH-000334,-0.00014316673008445992
ACH-000335,0.30226985409839097
ACH-000336,0.056502695791090074
ACH-000337,-0.0817491274052003
ACH-000338,0.2701371393328947
ACH-000339,0.032153722096890616
ACH-000341,-0.09614961443370222
ACH-000348,-0.07849707964164727
ACH-000350,-0.054048604047482005
ACH-000352,-0.07397662712635389
ACH-000356,-0.08701431394154575
ACH-000361,-0.08776486127075735
ACH-000362,-0.0596534194937686
ACH-000363,-0.11423827431027428
ACH-000364,-0.007837773987620771
ACH-000365,-0.02188429560875196
ACH-000366,0.09175778964695087
ACH-000368,0.002877452156752881
ACH-000374,-0.032596921895894033
ACH-000375,0.013559174956797084
ACH-000376,-0.04613246388223808
ACH-000381,-0.01950579634142429
ACH-000383,-0.07563215765871488
ACH-000387,-0.044007219682806895
ACH-000389,-0.2914959754960628
ACH-000390,-0.0923816046750318
ACH-000393,0.10744926285385198
ACH-000395,-0.07432349326245659
ACH-000396,0.297617894145671
ACH-000397,0.03037081503729018
ACH-000401,-0.09884906166163196
ACH-000402,0.06062951376726381
ACH-000403,0.056760779629393465
ACH-000404,0.19929254856654413
ACH-000406,-0.0861562885079367
ACH-000407,-0.010462109203465846
ACH-000408,-0.1773301643788341
ACH-000410,-0.006073275767888235
ACH-000411,-0.14938854219351874
ACH-000414,0.10778746057946877
ACH-000415,-0.027043482595202697
ACH-000416,-0.03618909375671499
ACH-000420,-0.18802532502847746
ACH-000421,0.0906822696756639
ACH-000424,-0.003651667596459593
ACH-000425,-0.004207044292645636
ACH-000426,-0.1120731733166621
ACH-000427,-0.034311293617742024
ACH-000433,-0.05134317505647376
ACH-000435,-0.4679102275376131
ACH-000436,0.053786342652189324
ACH-000444,-0.23038478056293324
ACH-000445,-0.30980956233335977
ACH-000448,-0.1074949071696132
ACH-000450,0.23529875691049876
ACH-000452,0.016281012661393517
ACH-000454,0.020661179164536275
ACH-000458,-0.020313896433373387
ACH-000459,-0.2202219288860475
ACH-000460,0.01626694537520854
ACH-000461,-0.36923661619800624
ACH-000463,-0.035743623076864905
ACH-000464,-0.0577884984045389
ACH-000466,0.0663261286205708
ACH-000467,0.06143504692830865
ACH-000468,0.0512487513761239
ACH-000469,-0.0332927383471867
ACH-000470,0.04858419918344283
ACH-000471,0.08962923077256392
ACH-000472,-0.038497017855936004
ACH-000473,-0.12987603492499816
ACH-000475,0.02400088655003497
ACH-000476,-0.04960510952458781
ACH-000477,-0.07326311556034525
ACH-000479,-0.1344646020771332
ACH-000480,-0.1588739562835784
ACH-000481,0.03908666904376767
ACH-000483,-0.07564144210522286
ACH-000484,-0.09591926664709363
ACH-000485,-0.02412992138397154
ACH-000486,-0.002017677418428815
ACH-000487,-0.03749156743876175
ACH-000488,-0.07554630070153177
ACH-000490,-0.09778649144068574
ACH-000491,0.036052427685971854
ACH-000495,-0.19239357801912213
ACH-000496,0.01412071240159456
ACH-000499,-0.05112959399983935
ACH-000500,0.013639239279378558
ACH-000502,-0.03824885834343746
ACH-000503,-0.18270753371970394
ACH-000505,0.026356010933086857
ACH-000507,-0.037250266008183465
ACH-000510,0.026192486684206723
ACH-000511,0.03939150271351614
ACH-000512,-0.010642521746667657
ACH-000516,0.058713026786860335
ACH-000517,-0.07387542904332345
ACH-000518,0.09480016351440552
ACH-000520,-0.013677865992109859
ACH-000521,-0.15087725413696645
ACH-000522,-0.13105866606145244
ACH-000524,0.03555412698745467
ACH-000527,-0.0007287596484808573
ACH-000528,0.008590127662672684
ACH-000537,-0.03972058528758197
ACH-000541,0.14499848453457626
ACH-000542,0.046494114776255376
ACH-000544,-0.13442621807800725
ACH-000545,0.026766067284462083
ACH-000547,0.04786888532660116
ACH-000548,-0.0386665724114497
ACH-000549,-0.02276849170178508
ACH-000550,-0.07471937285588495
ACH-000552,0.00916243002251902
ACH-000556,0.05112565123853181
ACH-000557,-0.07679665363212079
ACH-000569,-0.010172930101880213
ACH-000570,-0.14486205651057382
ACH-000571,0.01955700711194713
ACH-000573,-0.09883177482477913
ACH-000576,-0.02425954294689993
ACH-000579,-0.029332941077908167
ACH-000580,-0.33833293885004223
ACH-000584,-0.03647090000696577
ACH-000585,0.017906520809638
ACH-000588,-0.07188143972861634
ACH-000589,0.17725055792781086
ACH-000591,-0.215426953454614
ACH-000593,-0.04649070848808304
ACH-000600,-0.11614324919611152
ACH-000601,-0.09087361609244324
ACH-000605,-0.13064822419038488
ACH-000606,-0.09684248960992174
ACH-000608,0.053359392336279086
ACH-000614,-0.022000468779008613
ACH-000616,-0.14407964180967314
ACH-000618,0.03417522236696678
ACH-000619,0.06901944258241546
ACH-000620,-0.03430811943749972
ACH-000621,-0.010867457700966287
ACH-000622,-0.05680337591290102
ACH-000623,0.0021135355414652413
ACH-000624,0.0034522130406863787
ACH-000627,-0.0120862705318653
ACH-000630,0.008813796619572092
ACH-000631,-0.4652869950774975
ACH-000632,-0.13825592096262584
ACH-000633,0.003925929488508474
ACH-000637,-0.09316926772111674
ACH-000638,-0.0472216157692754
ACH-000646,-0.13191358500493475
ACH-000647,0.07506366300727146
ACH-000648,-0.18949658729508592
ACH-000649,-0.026615045771306564
ACH-000651,-0.037821655137850144
ACH-000652,-0.06517498638533753
ACH-000653,-0.0359412743098321
ACH-000657,-0.035589093667207805
ACH-000658,-0.0001687612438380165
ACH-000661,-0.041908497851193514
ACH-000662,0.2231146247817084
ACH-000663,0.023725970036251383
ACH-000665,0.032859801311116606
ACH-000671,-0.06788834604152702
ACH-000672,0.022193453889832238
ACH-000673,-0.13103461108015446
ACH-000676,-0.1295656645046388
ACH-000677,0.02040484069928017
ACH-000681,-0.09458464127683083
ACH-000683,-0.02484848949571193
ACH-000684,-0.026224942979920517
ACH-000688,-0.10082926475215916
ACH-000693,-0.04055938441423285
ACH-000694,-0.03499866586067652
ACH-000695,-0.1449760728370361
ACH-000696,0.020870882672570482
ACH-000697,-0.2883124005334748
ACH-000699,-0.08003199235422617
ACH-000701,-0.1069908890266451
ACH-000706,-0.17764813702056814
ACH-000711,-0.03105297297646277
ACH-000713,-0.08193910425672367
ACH-000714,0.0281326217935452
ACH-000718,-0.059807145092373615
ACH-000720,-0.1730693915118726
ACH-000721,-0.0025131686936198344
ACH-000724,-0.07810666369473561
ACH-000725,0.2032348070725293
ACH-000732,-0.10081327105041403
ACH-000734,-0.06630190893908093
ACH-000735,-0.16955315496339113
ACH-000736,-0.06840149196006066
ACH-000738,-0.08268195765809744
ACH-000746,-0.01838874714288079
ACH-000747,0.16859666408927582
ACH-000748,-0.024529932193169703
ACH-000753,-0.05725337766490854
ACH-000756,0.017886649001713818
ACH-000757,-0.01019741249924249
ACH-000758,-0.2194506339720671
ACH-000760,-0.049271301667755736
ACH-000762,0.054657087453680066
ACH-000763,-0.1255522365759584
ACH-000764,0.302035374813008
ACH-000765,-0.04635284120795146
ACH-000766,0.015240135298543069
ACH-000767,-0.28511213412156594
ACH-000768,-0.08442404778591366
ACH-000769,0.01180390885015945
ACH-000770,-0.028675944852847905
ACH-000771,0.02692340596152585
ACH-000773,0.06445073869682855
ACH-000776,0.014635868302609788
ACH-000777,-0.02607288293445611
ACH-000778,-0.05839611803202247
ACH-000781,0.020906221962023342
ACH-000782,0.0182039921269522
ACH-000783,-0.05618349857368765
ACH-000784,0.04423673781512516
ACH-000785,-0.1385625356255508
ACH-000787,-0.0800295247124427
ACH-000788,-0.030499635231178525
ACH-000791,-0.11948792235551313
ACH-000792,0.06899475571398699
ACH-000794,-0.13972264851673624
ACH-000796,0.008265550091486816
ACH-000798,-0.2072526966189994
ACH-000799,0.030323311181858718
ACH-000800,-0.0406860319585816
ACH-000802,-0.1716379060743069
ACH-000804,0.12112474323553755
ACH-000805,-0.013111233966586715
ACH-000809,0.08466098964604768
ACH-000810,-0.4334055320122611
ACH-000811,-0.03163077114221303
ACH-000817,0.12312967369639387
ACH-000819,-0.008112856007294772
ACH-000820,0.06818788889862401
ACH-000821,-0.13833040605746394
ACH-000822,0.029501508776361825
ACH-000823,-0.07671599771588145
ACH-000824,-0.08109107014741498
ACH-000827,-0.037018698990082206
ACH-000829,-0.06359436748160302
ACH-000831,0.0025463013596518642
ACH-000832,0.024070173950485284
ACH-000833,0.22278616694133546
ACH-000834,0.056084823010902105
ACH-000835,-0.05192082818302501
ACH-000836,0.05308110960793493
ACH-000837,-0.11434270043956345
ACH-000838,0.13198854312621874
ACH-000839,-0.1242212969700558
ACH-000840,-0.004398817250428419
ACH-000841,0.09198177839848076
ACH-000843,0.10798002969171208
ACH-000846,-0.035902974981570385
ACH-000847,0.04826829567948146
ACH-000848,0.02227027470379048
ACH-000849,-0.07776446250382531
ACH-000851,-0.1950928252802118
ACH-000855,0.14821680238332655
ACH-000856,-0.03151390533203389
ACH-000858,-0.14832866756454102
ACH-000859,0.06161437839368696
ACH-000861,-0.06506229410677238
ACH-000862,0.0004539552013896801
ACH-000865,-0.10525007283107883
ACH-000866,-0.010202510753596936
ACH-000867,-0.032255067067108296
ACH-000869,0.03838356022427557
ACH-000872,-0.15439479042943288
ACH-000873,0.11459018997185814
ACH-000876,-0.18660633871111965
ACH-000878,-0.05956015032152976
ACH-000880,0.16465273941188374
ACH-000881,-0.035475600758747686
ACH-000882,-0.05791718744888675
ACH-000884,0.06612683682747424
ACH-000885,-0.04234383128801426
ACH-000887,-0.09313860163034476
ACH-000889,0.040519613393300256
ACH-000896,0.0042241279317455855
ACH-000898,-0.030949833221770737
ACH-000900,0.058598507368861213
ACH-000901,0.000659238393875793
ACH-000905,0.011275246283119274
ACH-000906,0.054016294192680295
ACH-000907,-0.060308471778473614
ACH-000910,-0.17248547496217148
ACH-000911,-0.04380333214135015
ACH-000912,-0.017880188266863866
ACH-000913,-0.09467673197469838
ACH-000915,-0.22848900932111116
ACH-000916,-0.3101229439193843
ACH-000917,-0.09879283605368236
ACH-000920,-0.0587453332455507
ACH-000921,-0.15367406381988252
ACH-000924,-0.08598371133834795
ACH-000926,0.0019800828941505862
ACH-000928,-0.2141126010082061
ACH-000929,-0.11581284120064694
ACH-000932,0.010053940023633887
ACH-000935,-0.22181334488580348
ACH-000936,-0.16775878666555416
ACH-000937,-0.008923239693411003
ACH-000938,-0.13493644191146112
ACH-000939,-0.21526327253999208
ACH-000941,0.07360275072363326
ACH-000943,-0.06539452729452101
ACH-000946,0.051418920182122435
ACH-000947,0.05546316461476949
ACH-000948,-0.15986510433538084
ACH-000950,-0.14000281264832198
ACH-000953,-0.010395554153454016
ACH-000954,0.1517229406513877
ACH-000957,0.011011877949708329
ACH-000958,-0.054394706556568494
ACH-000960,-0.07588340012159854
ACH-000963,0.1770788976011472
ACH-000968,0.05377926328649845
ACH-000969,0.0294119322274312
ACH-000972,0.2820070712056477
ACH-000973,-0.0910123403177679
ACH-000974,-0.014499299714839485
ACH-000978,-0.5433576250547125
ACH-000984,0.05802208300885739
ACH-000986,-0.1506479209194315
ACH-000988,-0.09186417963431157
ACH-000993,0.01246256953005521
ACH-000994,0.04047330836560644
ACH-000996,-0.2162467480144737
ACH-001001,0.0200313165522805
ACH-001020,-0.19774071489858944
ACH-001028,0.015747668378021443
ACH-001031,-0.08719499253824006
ACH-001038,-0.0860713157425939
ACH-001048,-0.08075423100543473
ACH-001050,-0.06139426333540335
ACH-001053,-0.08131613385442651
ACH-001054,-0.12832631719032028
ACH-001061,-0.10862738576037777
ACH-001067,-0.2171098711951864
ACH-001075,-0.17016534012056525
ACH-001096,-0.11748476681477835
ACH-001111,-0.022829755450135464
ACH-001119,0.0042453778471311905
ACH-001128,-0.2652906689688316
ACH-001134,-0.15083919427226836
ACH-001151,-0.04700277076450653
ACH-001163,-0.0054928951100253745
ACH-001164,-0.1868864943460142
ACH-001183,-0.09665699549982584
ACH-001192,0.090695419436944
ACH-001193,-0.22499298129228765
ACH-001196,-0.0935076258389494
ACH-001197,0.032028564902056036
ACH-001205,0.10207155017630727
ACH-001211,0.060431578146349536
ACH-001212,-0.015545881399110124
ACH-001228,0.07822742169705416
ACH-001232,0.094602472953601
ACH-001239,-0.008503650130260821
ACH-001270,0.16807885630482527
ACH-001274,0.02412619541859325
ACH-001275,0.08644831079984659
ACH-001277,0.05941714580533247
ACH-001278,0.043307608221465836
ACH-001280,-0.07356030500811378
ACH-001283,0.010851894814298685
ACH-001289,-0.025741563068599926
ACH-001300,-0.2886841870085106
ACH-001301,0.04365443747371995
ACH-001302,-0.09894676138521016
ACH-001306,0.02608619825412201
ACH-001318,-0.0799373282944049
ACH-001322,-0.04221222234007178
ACH-001328,0.04554124394473565
ACH-001332,-0.0072929126836785456
ACH-001336,-0.06262251675496544
ACH-001346,0.009670125560460187
ACH-001353,-0.07347572671072643
ACH-001354,0.14662568672570328
ACH-001367,-0.14169507279805707
ACH-001368,0.03359213238867615
ACH-001374,-0.3769051365275081
ACH-001377,0.1541502607433721
ACH-001380,-0.22081927463833004
ACH-001391,-0.10802640199150587
ACH-001408,0.1584320143893802
ACH-001430,-0.015340454030771578
ACH-001431,-0.1666082692198249
ACH-001450,-0.11627997958850535
ACH-001496,0.015885472022687468
ACH-001500,-0.0762073411012899
ACH-001523,-0.014853117063970913
ACH-001532,-0.06370708837731658
ACH-001550,-0.02378140074987421
ACH-001552,-0.2524514739467689
ACH-001554,-0.08912750053646623
ACH-001654,-0.015077669568835604
ACH-001735,-0.07710641869086209
ACH-001736,-0.16718429233944407
ACH-001737,0.14592588756261127
ACH-001740,-0.04095745657508591
ACH-001745,-0.09238604656730892
ACH-001765,-0.09161342602249864
