,FEV (54738)
ACH-000178,-0.0984394778846302
ACH-000183,-0.07150466719210953
ACH-000188,-0.006757612699654061
ACH-000189,-0.14290092492625311
ACH-000190,-0.16632690026702582
ACH-000198,-0.1630954328995822
ACH-000203,-0.5385120142430557
ACH-000204,0.05232990095332333
ACH-000206,-0.28662518155809
ACH-000207,0.06993932802194318
ACH-000208,0.19808876664254066
ACH-000210,0.026168489762370187
ACH-000211,-0.05319336142252591
ACH-000215,-0.02733806152686285
ACH-000221,-0.042689604719730524
ACH-000222,-0.251471188978044
ACH-000223,-0.11888700027827608
ACH-000226,-0.08299304579393631
ACH-000227,0.16708286867968805
ACH-000228,0.008375999726340087
ACH-000231,-0.09147853063378993
ACH-000232,0.0185831088603307
ACH-000233,0.06518488293816617
ACH-000234,-0.059056567766832914
ACH-000235,-0.12124752013057832
ACH-000237,-0.11263835098425902
ACH-000238,-0.07136251086268959
ACH-000242,-0.006545752618974743
ACH-000243,-0.05226095378021868
ACH-000244,0.03332296590061839
ACH-000246,-0.06869294151205545
ACH-000248,-0.1984700124798052
ACH-000250,-0.0131786910206054
ACH-000251,-0.05548276579672142
ACH-000252,-0.15742566252841442
ACH-000253,-0.13484925449552276
ACH-000255,-0.20483865564716366
ACH-000256,-0.04619408662072756
ACH-000257,0.15507405391303364
ACH-000258,-0.048894353852527314
ACH-000259,-0.10654576279005
ACH-000260,-0.0026923111018448127
ACH-000261,-0.04863309398697165
ACH-000262,-0.1744991527834261
ACH-000263,-0.1612427344828094
ACH-000264,-0.11979330165599922
ACH-000265,-0.0901554437419206
ACH-000266,-0.07884447158147648
ACH-000272,-0.09606305206827742
ACH-000274,-0.13161682384260595
ACH-000277,-0.009089090727340479
ACH-000278,-0.03073268692970408
ACH-000279,-0.17841216524359296
ACH-000280,-0.2173713193243521
ACH-000281,-0.09590450913605272
ACH-000288,-0.07871920263911003
ACH-000291,-0.08426126209297644
ACH-000293,-0.1714336717314104
ACH-000294,-0.23332683611010746
ACH-000295,-0.4539031709763103
ACH-000296,-0.42010033153381
ACH-000302,-0.06672901245625061
ACH-000304,-0.050035469587968937
ACH-000307,-0.12428694937241384
ACH-000308,-0.003540766721065078
ACH-000310,-0.12046541364688228
ACH-000311,-0.03772173262961656
ACH-000312,-0.06189779697568758
ACH-000315,-0.15569338363114038
ACH-000316,-0.13497526980812327
ACH-000317,-0.02546214615815479
ACH-000318,-0.1327707962375298
ACH-000319,-0.09274496696101857
ACH-000320,-0.08586258341531383
ACH-000322,-0.2462128780667085
ACH-000323,-0.13370291198440706
ACH-000324,-0.0372888666633002
ACH-000329,-0.0558622185251989
ACH-000330,-0.0652428731928749
ACH-000331,-0.2260365242691996
ACH-000332,-0.022963504254057132
ACH-000334,-0.011006110774173029
ACH-000335,-0.3094242964655419
ACH-000336,0.16793561811891708
ACH-000337,-0.09831843289598027
ACH-000338,-0.6231132576296463
ACH-000339,-0.031221553941517998
ACH-000341,-0.1465948777522756
ACH-000348,-0.1911574206461014
ACH-000350,-0.015592098104635903
ACH-000352,-0.11184302600792624
ACH-000356,-0.20582002947224384
ACH-000361,-0.06216084113119277
ACH-000362,-0.17688416155832842
ACH-000363,-0.07184025475612081
ACH-000364,-0.027752353725734983
ACH-000365,-0.13955251842537278
ACH-000366,-0.09066007769321707
ACH-000368,-0.15530382346887148
ACH-000374,-0.005941531534314903
ACH-000375,-0.062222925152344524
ACH-000376,-0.19124536723410585
ACH-000381,-0.10523939144361004
ACH-000383,-0.09867252510854964
ACH-000387,-0.04534018402942619
ACH-000389,-0.0504937965918415
ACH-000390,-0.12990919094836675
ACH-000393,-0.21589530078060185
ACH-000395,-0.13302237151435076
ACH-000396,-0.4781385335000789
ACH-000397,-0.03273491075937564
ACH-000401,0.10269384270522336
ACH-000402,-0.2780029609858519
ACH-000403,-0.1321104353960937
ACH-000404,-0.41071573013075696
ACH-000406,-0.07652750996508823
ACH-000407,-0.11576106622688727
ACH-000408,-0.05277850033751801
ACH-000410,-0.0728831408012318
ACH-000411,0.003069521637780477
ACH-000414,-0.04339953655630206
ACH-000415,-0.10144492771762532
ACH-000416,-0.08082295075560934
ACH-000420,-0.030369259629075638
ACH-000421,-0.04065999662588991
ACH-000424,-0.14983012421772146
ACH-000425,-0.13123820060113478
ACH-000426,-0.07550009567961087
ACH-000427,-0.3666642216526501
ACH-000433,-0.10957354699700103
ACH-000435,-0.061192505191497576
ACH-000436,0.031414475725475566
ACH-000444,-0.024584774882063662
ACH-000445,-0.1067228921770116
ACH-000448,-0.13567873628695987
ACH-000450,-0.14248616190455246
ACH-000452,-0.08567037310114635
ACH-000454,-0.18822852133135654
ACH-000458,-0.16688084818477342
ACH-000459,-0.07561184340194592
ACH-000460,-0.1018862451419308
ACH-000461,-0.07509284748316992
ACH-000463,-0.17629978194670362
ACH-000464,-0.16712053787735368
ACH-000466,-0.0870827229424443
ACH-000467,-0.0651569914183853
ACH-000468,-0.21398953038593604
ACH-000469,-0.15700663573835955
ACH-000470,-0.2291390913033492
ACH-000471,-0.11286285102616132
ACH-000472,-0.05208872068418393
ACH-000473,-0.2313108374789813
ACH-000475,-0.1924990925334346
ACH-000476,-0.1584441172503161
ACH-000477,0.05866570356473781
ACH-000479,0.1137413074750036
ACH-000480,-0.22050809798940596
ACH-000481,-0.17855912556334735
ACH-000483,-0.06557214840804315
ACH-000484,-0.09827426677000237
ACH-000485,-0.07778838859636772
ACH-000486,-0.052609197142867735
ACH-000487,-0.16012208771198738
ACH-000488,-0.13590046552798546
ACH-000490,-0.15212919809811548
ACH-000491,-0.06470268384073694
ACH-000495,0.03148657724755837
ACH-000496,-0.02354406899664253
ACH-000499,0.2647236186471572
ACH-000500,0.31835429336257
ACH-000502,-0.043886148905094326
ACH-000503,-0.05187275342178551
ACH-000505,-0.026814911559146386
ACH-000507,-0.16193209562347502
ACH-000510,-0.11016978744529199
ACH-000511,-0.030324831893010707
ACH-000512,-0.3952821348009351
ACH-000516,0.06368425502048049
ACH-000517,-0.04110719478657273
ACH-000518,-0.1579014404015778
ACH-000520,-0.10860539357289507
ACH-000521,-0.2488492709373149
ACH-000522,-0.1396474334143473
ACH-000524,-0.0356378441290395
ACH-000527,-0.07792119907528079
ACH-000528,-0.1403012171195014
ACH-000537,-0.016933602282292754
ACH-000541,-0.005446175683245757
ACH-000542,-0.1568422945553225
ACH-000544,-0.1973172780112125
ACH-000545,-0.054581319400986116
ACH-000547,-0.12022543824951305
ACH-000548,-0.23604296862336155
ACH-000549,-0.3523813252271701
ACH-000550,-0.193293713933594
ACH-000552,-0.11685431234235134
ACH-000556,-0.1773506874904818
ACH-000557,-0.13199342428992564
ACH-000569,-0.03652937831110061
ACH-000570,0.041756466287712714
ACH-000571,-0.13703805993351195
ACH-000573,-0.05940541568012561
ACH-000576,-0.041733749384114935
ACH-000579,-0.042523085610001975
ACH-000580,0.2285622364142729
ACH-000584,-0.0925532686238288
ACH-000585,-0.1039657175426484
ACH-000588,0.03857339969852321
ACH-000589,-0.007459922842858853
ACH-000591,-0.06740821950310838
ACH-000593,-0.03625503865322944
ACH-000600,-0.12971389360259286
ACH-000601,-0.003336835416421377
ACH-000605,0.04132060926988505
ACH-000606,-0.031936714917070716
ACH-000608,-0.04462894092406032
ACH-000614,-0.045078057715241794
ACH-000616,-0.12499817887703815
ACH-000618,-0.13259328667323622
ACH-000619,-0.22714387489902102
ACH-000620,0.05278151367165562
ACH-000621,-0.12172173710136144
ACH-000622,0.047652324433350206
ACH-000623,-0.2684319945190978
ACH-000624,-0.09668418050286008
ACH-000627,-0.1249326938189343
ACH-000630,-0.1401364097774314
ACH-000631,0.030334669262962705
ACH-000632,-0.008363515353593767
ACH-000633,-0.17296506305298287
ACH-000637,-0.2621096798145611
ACH-000638,-0.03144741551324999
ACH-000646,-0.03781658312148405
ACH-000647,-0.0736827263768911
ACH-000648,-0.20453947454339935
ACH-000649,-0.12245604034671186
ACH-000651,-0.07353725993007505
ACH-000652,-0.1867665884089553
ACH-000653,-0.15132659086839395
ACH-000657,-0.1103236285426136
ACH-000658,-0.05246836142130674
ACH-000661,-0.004358821327068978
ACH-000662,-0.3081978305416552
ACH-000663,0.10096178328475394
ACH-000665,-0.06073539894105414
ACH-000671,-0.14700401331597698
ACH-000672,0.14235122429034827
ACH-000673,-0.15629328153572533
ACH-000676,-0.24168505603443785
ACH-000677,-0.008621746163635317
ACH-000681,0.027337806278160258
ACH-000683,-0.0894584747330528
ACH-000684,-0.16950448993076891
ACH-000688,-0.07404141003078993
ACH-000693,-0.1413078219335188
ACH-000694,-0.0212447190907294
ACH-000695,-0.5039819826996255
ACH-000696,-0.09707054845798553
ACH-000697,-0.2610732440704282
ACH-000699,-0.06043960818141673
ACH-000701,-0.03189152945901277
ACH-000706,-0.19352427449094686
ACH-000711,-0.11571362628110643
ACH-000713,-0.09904361959001554
ACH-000714,-0.024548541148433318
ACH-000718,-0.15755156507933166
ACH-000720,-0.13246735857008846
ACH-000721,-0.1134245482091376
ACH-000724,-0.038104650998233326
ACH-000725,-0.0025573854610326037
ACH-000732,0.013840540220874213
ACH-000734,-0.1513406761935684
ACH-000735,-0.09770300121982968
ACH-000736,-0.08786429962594765
ACH-000738,-0.14653798719253036
ACH-000746,-0.025254186854873503
ACH-000747,-0.052573145850805934
ACH-000748,-0.05973115091047077
ACH-000753,-0.09511017051461207
ACH-000756,-0.09605112917222416
ACH-000757,-0.2793514485894746
ACH-000758,-0.1347864630836378
ACH-000760,-0.03997383172870781
ACH-000762,-0.0484697491136304
ACH-000763,-0.13473425088321814
ACH-000764,-0.12411228074441324
ACH-000765,-0.1087483767527864
ACH-000766,-0.09490423695960296
ACH-000767,-0.0435308442925887
ACH-000768,-0.16040531049760307
ACH-000769,-0.2528631449631167
ACH-000770,-0.15152049808554455
ACH-000771,-0.11672780290450095
ACH-000773,-0.26036476910588113
ACH-000776,-0.06726052512930808
ACH-000777,-0.1108715978469965
ACH-000778,-0.061554302969751125
ACH-000781,-0.06943981533339247
ACH-000782,0.1473209942704126
ACH-000783,-0.22866571164809704
ACH-000784,-0.17658234649971108
ACH-000785,-0.09342919788739468
ACH-000787,-0.1751097745217918
ACH-000788,-0.02404515639191806
ACH-000791,-0.008232469457136866
ACH-000792,-0.09788462953546376
ACH-000794,-0.07752234728350113
ACH-000796,-0.11423676491660092
ACH-000798,0.1268985356846691
ACH-000799,-0.08413423850753712
ACH-000800,0.05620599387165077
ACH-000802,-0.14128760738182908
ACH-000804,-0.012286588600039122
ACH-000805,-0.052973143305391934
ACH-000809,-0.06542889799077585
ACH-000810,-0.307413718538793
ACH-000811,-0.03332069091482318
ACH-000817,-0.15143394971509866
ACH-000819,-0.056184247144262255
ACH-000820,-0.29186834553150504
ACH-000821,0.0062148686373267705
ACH-000822,-0.2090540831237353
ACH-000823,-0.1782324822474642
ACH-000824,-0.2507288889464924
ACH-000827,-0.04113097427521347
ACH-000829,-0.055822490383407815
ACH-000831,-0.05789348309777645
ACH-000832,-0.0072561656244866345
ACH-000833,-0.000616821925740901
ACH-000834,-0.06659498505263614
ACH-000835,-0.028515903784291956
ACH-000836,-0.16612496789293182
ACH-000837,-0.13297364496021816
ACH-000838,0.09606411881708116
ACH-000839,-0.18326186411012646
ACH-000840,0.013147560451230786
ACH-000841,-0.10561598562866248
ACH-000843,0.09624292095733296
ACH-000846,0.09844741514883024
ACH-000847,-0.16587105893169374
ACH-000848,-0.17350253169548455
ACH-000849,-0.05996726909772555
ACH-000851,-0.2571838464842596
ACH-000855,0.1432559230964701
ACH-000856,-0.1562270316418937
ACH-000858,-0.14714539354498762
ACH-000859,-0.18494760491349294
ACH-000861,-0.14240203286690276
ACH-000862,0.014987599270191563
ACH-000865,-0.09296055116298492
ACH-000866,-0.08423174100820242
ACH-000867,-0.1314948389333973
ACH-000869,-0.12291412194479208
ACH-000872,-0.09756139956317238
ACH-000873,-0.15939695735195974
ACH-000876,0.030587337662618782
ACH-000878,-0.13332993873787558
ACH-000880,-0.090300904770684
ACH-000881,-0.14600709589916133
ACH-000882,-0.115255371933829
ACH-000884,-0.10826916132576027
ACH-000885,-0.19583343534026568
ACH-000887,-0.13665372092899547
ACH-000889,-0.16324088620606558
ACH-000896,0.013819707493779457
ACH-000898,-0.21297545167130869
ACH-000900,-0.10532975126837003
ACH-000901,-0.14813765695701206
ACH-000905,-0.26151860449423103
ACH-000906,-0.0659975016675892
ACH-000907,-0.03630404668293416
ACH-000910,-0.12510868381741305
ACH-000911,-0.1321471931927654
ACH-000912,-0.05373334661821467
ACH-000913,-0.13830271624213414
ACH-000915,0.007771636561510486
ACH-000916,-0.18510477488118365
ACH-000917,-0.20349442892878744
ACH-000920,0.03263759971571381
ACH-000921,-0.026466504186573852
ACH-000924,-0.21396627354872766
ACH-000926,-0.2230259098013784
ACH-000928,-0.018224535456531632
ACH-000929,0.00812643321395527
ACH-000932,-0.09560686397919198
ACH-000935,-0.041601549922984406
ACH-000936,0.01086774027754582
ACH-000937,-0.042022130457883264
ACH-000938,-0.0774245781704921
ACH-000939,-0.17384391866697027
ACH-000941,0.029868875506615263
ACH-000943,-0.09699676136056068
ACH-000946,-0.0212400323524962
ACH-000947,-0.0733292745938161
ACH-000948,-0.017716335030409796
ACH-000950,-0.2486728277520571
ACH-000953,-0.07415795808630359
ACH-000954,-0.05187096202223045
ACH-000957,-0.2296098223341127
ACH-000958,-0.3051974238912615
ACH-000960,-0.10874092645550912
ACH-000963,-0.07429961277314126
ACH-000968,0.03632148534708004
ACH-000969,-0.09466084674343524
ACH-000972,-0.05178438165016682
ACH-000973,-0.13013266693223166
ACH-000974,-0.0767930998285572
ACH-000978,-0.17488492936752922
ACH-000984,-0.1347067552995829
ACH-000986,-0.1802210647224741
ACH-000988,0.019162619042432043
ACH-000993,-0.07830020351732417
ACH-000994,-0.08655758129003979
ACH-000996,-0.16883422737963852
ACH-001001,-0.06907476335152757
ACH-001020,0.3660163357478689
ACH-001028,-0.09218435875340597
ACH-001031,-0.08171618449025479
ACH-001038,-0.02356517059383644
ACH-001048,0.011479600205738485
ACH-001050,-0.06968495814749444
ACH-001053,-0.12929761287097624
ACH-001054,-0.2723493263507704
ACH-001061,-0.17073288549742535
ACH-001067,-0.08519819222681832
ACH-001075,0.006123051613949615
ACH-001096,0.012642207022618123
ACH-001111,-0.04344073571163451
ACH-001119,0.11209224982308884
ACH-001128,-0.06608386495281866
ACH-001134,0.09250612206621557
ACH-001151,-0.0857178729568052
ACH-001163,-0.08906323000501791
ACH-001164,0.008529757823200614
ACH-001183,-0.094058094106804
ACH-001192,-0.1652070062299799
ACH-001193,-0.310873054959858
ACH-001196,-0.1339985028695979
ACH-001197,0.06318872799398105
ACH-001205,-0.020430090643790703
ACH-001211,0.03604740562602372
ACH-001212,-0.13579847039176113
ACH-001228,0.02085156567185013
ACH-001232,-0.2090069234273383
ACH-001239,-0.2465306038278981
ACH-001270,-0.13621909561203344
ACH-001274,-0.12340393560777027
ACH-001275,-0.13358330237050808
ACH-001277,-0.42992872526115855
ACH-001278,-0.3270507531235472
ACH-001280,0.0018810975031366831
ACH-001283,0.07574513347020262
ACH-001289,-0.02419927746859228
ACH-001300,-0.2590959567452548
ACH-001301,-0.06120594563466224
ACH-001302,-0.20090486345364436
ACH-001306,-0.07173135725637511
ACH-001318,-0.07026211153085203
ACH-001322,-0.12344715139860055
ACH-001328,-0.08709634320349854
ACH-001332,-0.03534999959656169
ACH-001336,-0.17081516941815916
ACH-001346,-0.10761790121574796
ACH-001353,-0.12197231451342673
ACH-001354,0.1813026688315764
ACH-001367,-0.014331588032858196
ACH-001368,-0.11389084579362263
ACH-001374,-0.38028001407047785
ACH-001377,-0.007922418644902049
ACH-001380,-0.09090260708503127
ACH-001391,-0.142637435257078
ACH-001408,-0.03280185604979479
ACH-001430,0.09759539446773677
ACH-001431,-0.2882337002597182
ACH-001450,-0.10441002029300016
ACH-001496,-0.06537628895173686
ACH-001500,-0.024060781323177245
ACH-001523,-0.008403188756046545
ACH-001532,-0.05212455088624169
ACH-001550,-0.06259380859237168
ACH-001552,0.08564084638158899
ACH-001554,-0.17885643488284278
ACH-001654,-0.06851240517110327
ACH-001735,-0.07983979598792958
ACH-001736,-0.009444462467325995
ACH-001737,0.2861812335328234
ACH-001740,-0.20800911099767425
ACH-001745,-0.029808349890093525
ACH-001765,-0.05809356055353305
