,CD300LG (146894)
ACH-000167,-0.17807916352039593
ACH-000168,-0.04042598455985452
ACH-000169,-0.10203492846377704
ACH-000178,-0.1183491204480596
ACH-000183,-0.13310487987788794
ACH-000188,-0.17131230350929
ACH-000189,0.1072297250984931
ACH-000190,0.05357297602774303
ACH-000198,0.12281379411537345
ACH-000203,-0.31999937440265
ACH-000204,-0.10693023522599587
ACH-000206,0.05556585654514153
ACH-000207,-0.21159560939926766
ACH-000208,-0.16777652567101026
ACH-000210,-0.07828416116513758
ACH-000211,-0.07869120522492895
ACH-000215,-0.052146773709724835
ACH-000221,-0.04632247014565207
ACH-000222,-0.08038364047399618
ACH-000223,0.015478756460160776
ACH-000226,-0.060398232372829125
ACH-000227,-0.10696625313843727
ACH-000228,-0.23410772752284184
ACH-000231,-0.1234826737549628
ACH-000232,0.003354949561358095
ACH-000233,0.012966601174148036
ACH-000234,0.02151304334167524
ACH-000235,-0.08493007036849369
ACH-000237,-0.07128898302751573
ACH-000238,-0.056034320367245344
ACH-000242,0.09023982287492756
ACH-000243,-0.2464407455842809
ACH-000244,-0.1392980774889424
ACH-000246,-0.09569258896561313
ACH-000248,-0.10260918791125047
ACH-000250,-0.128114406585828
ACH-000251,-0.15447951703276175
ACH-000252,-0.07081547756231242
ACH-000253,-0.017486438938716847
ACH-000255,-0.11624390364419522
ACH-000256,-0.13384179782000366
ACH-000257,-0.14335532633038195
ACH-000258,0.0973027622492563
ACH-000259,-0.192350456277156
ACH-000260,-0.1224489169585374
ACH-000261,-0.041752858885720084
ACH-000262,-0.302633064544223
ACH-000263,0.07720079897862515
ACH-000264,-0.17072766926893435
ACH-000265,-0.10602484331696907
ACH-000266,-0.05007938732525595
ACH-000272,-0.03858227657093555
ACH-000274,-0.13246087813162413
ACH-000277,0.026184313214831983
ACH-000278,-0.042502906961154836
ACH-000279,-0.14994486884402194
ACH-000280,-0.18833153765875035
ACH-000281,0.03354082731964657
ACH-000288,-0.13483696409512755
ACH-000291,-0.11794293260722655
ACH-000293,-0.1015569456493931
ACH-000294,-0.2757773247830141
ACH-000295,-0.2789602541017333
ACH-000296,0.010748187986107995
ACH-000302,-0.13328347622450906
ACH-000304,-0.17555756371494038
ACH-000307,-0.0909898433614342
ACH-000308,-0.0746866779454423
ACH-000310,-0.06872877953946448
ACH-000311,-0.3211280292663227
ACH-000312,-0.21591505281426607
ACH-000315,-0.01174442001066514
ACH-000316,-0.1461795849272494
ACH-000317,-0.04491020006370789
ACH-000318,0.03969502370537257
ACH-000319,-0.24049412296550501
ACH-000320,0.00990034440631246
ACH-000322,-0.13962668174848472
ACH-000323,-0.15769227931891358
ACH-000324,-0.10094715600369666
ACH-000329,-0.1699980853018275
ACH-000330,-0.14122540584184795
ACH-000331,0.06797142039661823
ACH-000332,-0.07495918549580348
ACH-000334,-0.1192703649464294
ACH-000335,-0.016557551358241957
ACH-000336,-0.03992391346980444
ACH-000337,-0.10163616199231673
ACH-000338,-0.27335011587053176
ACH-000339,-0.04859183132340986
ACH-000341,0.01858394544874293
ACH-000348,-0.06860428136823976
ACH-000350,0.07209360953249383
ACH-000352,-0.01810682272128305
ACH-000356,-0.055922668946078134
ACH-000361,-0.05193071379258018
ACH-000362,0.03785921111551868
ACH-000363,-0.02565650312832771
ACH-000364,-0.13163763791898267
ACH-000365,0.022827121051048508
ACH-000366,-0.06672321646256918
ACH-000368,0.06217129326181295
ACH-000374,-0.03021870995808185
ACH-000375,-0.11407009553171872
ACH-000376,-0.04677587666136988
ACH-000381,0.020506313919458792
ACH-000383,-0.12256745386187755
ACH-000387,-0.16804182821753794
ACH-000389,0.054104459520659
ACH-000390,-0.11543220064408034
ACH-000393,-0.025620418008526942
ACH-000395,-0.013654359853487449
ACH-000396,-0.16720031022506462
ACH-000397,-0.18534062385451916
ACH-000401,-0.038951452011244864
ACH-000402,-0.0383998390987142
ACH-000403,-0.06523336980804456
ACH-000404,-0.09506611071376872
ACH-000406,-0.046618714430625964
ACH-000407,0.0055040933986020436
ACH-000408,-0.14521466559639415
ACH-000410,-0.13874084458916966
ACH-000411,0.04781257292350386
ACH-000414,-0.09816049441453724
ACH-000415,-0.21352454989169106
ACH-000416,-0.15744005497275282
ACH-000420,-0.044122181959776435
ACH-000421,-0.04472755012024774
ACH-000424,-0.036239411257933236
ACH-000425,-0.05452527567523538
ACH-000426,-0.0795187597031592
ACH-000427,-0.07167696418027576
ACH-000433,-0.2645321070687002
ACH-000435,-0.17907758212827452
ACH-000436,0.011468044634854013
ACH-000444,-0.328025520030518
ACH-000445,-0.04701442759075605
ACH-000448,-0.07289890133162383
ACH-000450,-0.1506949959189678
ACH-000452,-0.07688962235463259
ACH-000454,-0.001211543010682618
ACH-000458,-0.1316955326379636
ACH-000459,0.03096451936699376
ACH-000460,-0.0818019285697646
ACH-000461,-0.2085350460345516
ACH-000463,-0.06327016680302405
ACH-000464,0.044312265369493134
ACH-000466,-0.05140415514146584
ACH-000467,-0.01216953918642835
ACH-000468,-0.2476701262478317
ACH-000469,-0.14554442615018975
ACH-000470,-0.08679855588339416
ACH-000471,-0.051998842212498314
ACH-000472,-0.08725052850162046
ACH-000473,-0.128378937045107
ACH-000475,-0.031540296965704186
ACH-000476,-0.1969160348865105
ACH-000477,-0.1113870155470627
ACH-000479,-0.22720844264450124
ACH-000480,-0.08494191214449189
ACH-000481,-0.08868986304099444
ACH-000483,-0.08655335779610981
ACH-000484,-0.004090136431698967
ACH-000485,0.05235345131408309
ACH-000486,-0.11000002249121753
ACH-000487,0.06420072716406526
ACH-000488,-0.07719498880458395
ACH-000490,-0.09239297322405753
ACH-000491,-0.16469226976362294
ACH-000495,-0.10615216055788426
ACH-000496,-0.17187451545192334
ACH-000499,0.11066534794426328
ACH-000500,-0.04179400594485801
ACH-000502,-0.07484074381406793
ACH-000503,0.050518100117678516
ACH-000505,-0.04473068637700983
ACH-000507,-0.09692141708905536
ACH-000510,0.0058505361600002925
ACH-000511,0.10897040163243284
ACH-000512,0.0952843758696738
ACH-000516,-0.08455097835261863
ACH-000517,-0.0640435607964862
ACH-000518,0.0006442082061240701
ACH-000520,-0.0711937430548763
ACH-000521,-0.2867162840964857
ACH-000522,-0.0927215971529429
ACH-000524,-0.08302178249295165
ACH-000527,-0.02752787379813281
ACH-000528,-0.024994393964455682
ACH-000537,0.01845800944605684
ACH-000541,-0.06407488193907686
ACH-000542,-0.058249615392310626
ACH-000544,-0.19825101424095104
ACH-000545,-0.06780778156930824
ACH-000547,-0.18758129155427475
ACH-000548,-0.13615819289670902
ACH-000549,-0.007985754989877003
ACH-000550,-0.0693254452216173
ACH-000552,-0.046121831237233415
ACH-000556,-0.3165472034786026
ACH-000557,-0.11382267342371236
ACH-000569,-0.13971508841583669
ACH-000570,-0.12487408009572673
ACH-000571,0.008628887287546128
ACH-000573,-0.049455237370833655
ACH-000576,-0.09851869981522013
ACH-000579,-0.12110974558963243
ACH-000580,-0.07291854830445428
ACH-000584,-0.13863739120443733
ACH-000585,-0.0722020041204405
ACH-000588,-0.035925532551127584
ACH-000589,-0.10011709321445918
ACH-000591,-0.061608982172844974
ACH-000593,-0.14135504447673888
ACH-000600,-0.17508498841254072
ACH-000601,-0.043751800644454115
ACH-000605,-0.20679547380920585
ACH-000606,-0.1819681733135448
ACH-000608,-0.016298456130115675
ACH-000614,0.02202966141540381
ACH-000616,-0.014218092945287144
ACH-000618,-0.045951501709143285
ACH-000619,-0.07082241977948606
ACH-000620,-0.03069261298535178
ACH-000621,-0.051984090062646385
ACH-000622,-0.04979484803066643
ACH-000623,-0.24573863539692306
ACH-000624,-0.029862381089508123
ACH-000627,-0.10042404488769148
ACH-000630,-0.08272157296351784
ACH-000631,0.4114869483552687
ACH-000632,-0.13145508309999865
ACH-000633,-0.19419992092460028
ACH-000637,-0.15575530491570422
ACH-000638,-0.0736480570608016
ACH-000646,-0.15380572597640335
ACH-000647,-0.13783870713495214
ACH-000648,-0.10433391124962614
ACH-000649,-0.07095573611411085
ACH-000651,-0.03826160915047802
ACH-000652,-0.014947536896671963
ACH-000653,0.030401414273285236
ACH-000657,-0.09525646780214173
ACH-000658,-0.0529607506411944
ACH-000661,-0.10020432972103747
ACH-000662,-0.061581873776010036
ACH-000663,-0.20152295593288247
ACH-000665,-0.013216304013508472
ACH-000671,-0.11848164314722233
ACH-000672,-0.18349330635259412
ACH-000673,-0.2191501462055173
ACH-000676,-0.09878834037632014
ACH-000677,-0.12180986091961422
ACH-000681,-0.1104852802382927
ACH-000683,-0.014336394428264381
ACH-000684,-0.11708350276743787
ACH-000688,-0.18117648942869224
ACH-000693,-0.1738580080859426
ACH-000694,-0.04376448787534667
ACH-000695,-0.08784082434904042
ACH-000696,-0.07148586521445473
ACH-000697,0.2367389772306479
ACH-000699,-0.2092742768251235
ACH-000701,0.03349299121698423
ACH-000706,-0.001964411583158948
ACH-000711,-0.07602522597532044
ACH-000713,-0.1619395394881444
ACH-000714,-0.30889986075558146
ACH-000718,-0.1235000814891186
ACH-000720,-0.14580455529414724
ACH-000721,-0.12747753108580567
ACH-000724,-0.017724077280197478
ACH-000725,-0.03810729747215797
ACH-000732,-0.0007464555410478039
ACH-000734,-0.12353825353886334
ACH-000735,-0.08357574628865358
ACH-000736,-0.1268185919328251
ACH-000738,-0.053606379691631664
ACH-000746,-0.08515068936871031
ACH-000747,-0.2958620358990933
ACH-000748,-0.17215276213566758
ACH-000753,-0.11027561728905057
ACH-000756,0.014465657189367962
ACH-000757,0.02248120635717861
ACH-000758,-0.05377722870219629
ACH-000760,-0.11802252612024736
ACH-000762,0.051044702681099285
ACH-000763,0.052494078060546435
ACH-000764,-0.09019040581960358
ACH-000765,0.0029323269371531947
ACH-000766,-0.23445500153264945
ACH-000767,-0.08236358039533331
ACH-000768,-0.12546222412535907
ACH-000769,-0.14074824187229876
ACH-000770,-0.026515670651663555
ACH-000771,-0.10454586109378494
ACH-000773,-0.13917158336099475
ACH-000776,-0.027665328681918844
ACH-000777,-0.1492359366602109
ACH-000778,-0.09236327066500884
ACH-000781,0.012416704039042128
ACH-000782,-0.13663710363125434
ACH-000783,-0.056145853890491725
ACH-000784,-0.2434023553463617
ACH-000785,-0.1732433834826161
ACH-000787,-0.030311178239566774
ACH-000788,-0.1059523181664546
ACH-000791,-0.17967102696779474
ACH-000792,-0.10785411041575732
ACH-000794,-0.17609391648607065
ACH-000796,-0.016275670404166682
ACH-000798,0.002547037961255659
ACH-000799,0.015150658245353613
ACH-000800,-0.04544249051741397
ACH-000802,-0.22330533420241205
ACH-000804,0.025012608227965173
ACH-000805,-0.11071755081735604
ACH-000809,-0.09773089466089037
ACH-000810,-0.16407056751785878
ACH-000811,-0.14048675437207506
ACH-000817,-0.032447778831929154
ACH-000819,0.0077221354186551815
ACH-000820,0.20930211172951524
ACH-000821,-0.15604312532994716
ACH-000822,-0.013157340513187872
ACH-000823,-0.1863590492950062
ACH-000824,0.03764829063629562
ACH-000827,-0.056902482479941875
ACH-000829,-0.05437171496864825
ACH-000831,0.09328125807037414
ACH-000832,-0.041572976314207546
ACH-000833,0.018989589615571463
ACH-000834,0.055024897029231606
ACH-000835,-0.07426383482301661
ACH-000836,-0.06477540079848834
ACH-000837,-0.17838077180893858
ACH-000838,-0.09057824000656013
ACH-000839,-0.1269317104208101
ACH-000840,0.0033909976799328914
ACH-000841,-0.0638903081516128
ACH-000843,-0.16676230764322164
ACH-000846,0.07269359317174008
ACH-000847,-0.228585884718784
ACH-000848,-0.02576179176442065
ACH-000849,-0.09294257950844084
ACH-000851,-0.04356312155107433
ACH-000855,0.11389235543883702
ACH-000856,-0.03531406966345062
ACH-000858,-0.06307723737081866
ACH-000859,-0.04750121481006842
ACH-000861,-0.08663865219578397
ACH-000862,-0.054830492054959636
ACH-000865,-0.06868162741179215
ACH-000866,-0.10981683101461256
ACH-000867,-0.0850256582969979
ACH-000869,0.008664379427931556
ACH-000872,0.0009542069632127929
ACH-000873,-0.1693579065327128
ACH-000876,-0.0599623367710285
ACH-000878,-0.1635648178553044
ACH-000880,-0.2136692285176489
ACH-000881,-0.062369409306203966
ACH-000882,-0.05558227186779111
ACH-000884,-0.007134051339275111
ACH-000885,-0.11416306940964177
ACH-000887,-0.05336849898472329
ACH-000889,-0.01639284179273301
ACH-000896,-0.04838475763558413
ACH-000898,0.028944390688299907
ACH-000900,-0.25685140021922576
ACH-000901,-0.1681044838731517
ACH-000905,-0.06596002340737206
ACH-000906,-0.08571741315012618
ACH-000907,-0.12903684581141373
ACH-000910,-0.0001337289801831054
ACH-000911,-0.11231712227533096
ACH-000912,-0.1456944870259919
ACH-000913,-0.09312322208974888
ACH-000915,0.06276024101927316
ACH-000916,-0.17110145083340264
ACH-000917,0.0995191109893173
ACH-000920,-0.08717978506528984
ACH-000921,-0.2321541506950631
ACH-000924,-0.10435993886383987
ACH-000926,-0.1461760932157814
ACH-000928,-0.16566382207144587
ACH-000929,-0.060534123266629825
ACH-000932,-0.059840120539282365
ACH-000935,-0.02745261518832921
ACH-000936,-0.07192899700458645
ACH-000937,-0.22323348280513974
ACH-000938,-0.17441050690173712
ACH-000939,-0.2570156575019445
ACH-000941,-0.01480972205182046
ACH-000943,-0.04870584097412641
ACH-000946,-0.058987333504203036
ACH-000947,0.042500107747863065
ACH-000948,-0.05303738000988503
ACH-000950,0.00792289387667621
ACH-000953,-0.16772648117829048
ACH-000954,-0.09407464779276188
ACH-000957,0.042460752874382314
ACH-000958,-0.029006776689029037
ACH-000960,-0.1978563711043233
ACH-000963,-0.4633304780675648
ACH-000968,-0.11860907909363524
ACH-000969,-0.08039423148923283
ACH-000972,-0.052584494925622415
ACH-000973,-0.08591245784481323
ACH-000974,0.006107186486753445
ACH-000978,-0.21313200853133654
ACH-000984,-0.035138979970083827
ACH-000986,-0.08421888293784366
ACH-000988,-0.08751279359781537
ACH-000993,-0.06487666900371575
ACH-000994,0.061738387729161084
ACH-000996,-0.1851339945588248
ACH-001001,-0.12108520396619435
ACH-001020,-0.2276289887035187
ACH-001028,-0.0343472470768016
ACH-001031,-0.06456988935954401
ACH-001038,-0.21050477167732187
ACH-001048,-0.09366261822066643
ACH-001050,-0.16484612237011886
ACH-001053,-0.0041133297441095
ACH-001054,-0.08460344109501458
ACH-001061,-0.08262566815252226
ACH-001067,-0.09012605260253524
ACH-001075,-0.01060043156998738
ACH-001096,-0.1116586147284472
ACH-001111,0.109808771192895
ACH-001119,0.09861058044285068
ACH-001128,-0.2064480039809881
ACH-001134,0.136140658714271
ACH-001151,-0.10532368122102034
ACH-001163,-0.21884178024895945
ACH-001164,0.015888260707615186
ACH-001183,0.046138832247970815
ACH-001192,-0.1607593225782636
ACH-001193,-0.2255253197265853
ACH-001196,-0.0076357494495288515
ACH-001197,-0.19095715515423586
ACH-001205,-0.06089858193989165
ACH-001211,0.12351069078554268
ACH-001212,0.24443296982033103
ACH-001228,-0.08416707108061798
ACH-001232,-0.0625790309949795
ACH-001239,-0.11666079644039605
ACH-001270,0.011960795285336777
ACH-001274,-0.08876472827959765
ACH-001275,-0.19206462527259952
ACH-001277,-0.16976172899227304
ACH-001278,-0.09512267534058684
ACH-001280,-0.02785906584067069
ACH-001283,0.08171084443279376
ACH-001289,-0.21681911465839396
ACH-001300,-0.09257926917511923
ACH-001301,-0.2524152999508053
ACH-001302,-0.1576484435738341
ACH-001306,-0.0030237839759450808
ACH-001318,-0.11524414068472595
ACH-001322,-0.19934124006611176
ACH-001328,-0.2228784504930808
ACH-001332,-0.15435864596552304
ACH-001336,0.035066624266794244
ACH-001346,-0.05478129368448802
ACH-001353,-0.06324797147290054
ACH-001354,-0.1514632585369913
ACH-001367,-0.2049961763462858
ACH-001368,-0.14970649312946951
ACH-001374,-0.21832383991726426
ACH-001377,0.008011052300112734
ACH-001380,-0.037027264793615566
ACH-001391,0.014040410429665905
ACH-001408,-0.15652137393763174
ACH-001430,-0.08591076602102163
ACH-001431,-0.15679281212959836
ACH-001450,-0.16206694247617182
ACH-001496,-0.06360748583213068
ACH-001500,-0.1175323244530911
ACH-001523,-0.19347428296966207
ACH-001532,-0.10892209815058572
ACH-001550,-0.031173956693454408
ACH-001552,-0.3405013939141246
ACH-001554,-0.0536732421757502
ACH-001654,-0.1507690786904112
ACH-001735,-0.010060617581593271
ACH-001736,-0.0141055246616342
ACH-001737,-0.251004020907726
ACH-001740,0.07827683336525994
ACH-001745,-0.09155349345016156
ACH-001765,-0.1182147615418352
