,LRRC29 (26231)
ACH-000004,-0.027206126769434902
ACH-000005,-0.1161850365235042
ACH-000007,-0.09233880232972108
ACH-000009,0.02755780108304802
ACH-000011,-0.0213106782166358
ACH-000012,-0.20635251915894628
ACH-000013,-0.15269465833064447
ACH-000014,0.15994284938455627
ACH-000015,0.04167614433326555
ACH-000017,0.0024730335773618523
ACH-000018,-0.04039491175614387
ACH-000019,-0.015708045984037602
ACH-000021,-0.07925893345219398
ACH-000022,-0.10073037417238218
ACH-000025,-0.10278082914358452
ACH-000028,-0.028037948213942617
ACH-000030,0.0011749185353588168
ACH-000035,0.04965694753142999
ACH-000036,-0.07584098794392656
ACH-000037,-0.11450883533022935
ACH-000039,-0.06062380475877896
ACH-000040,0.07773149767462978
ACH-000041,0.009562841479567593
ACH-000042,0.005329949363305042
ACH-000045,0.13726246982397022
ACH-000047,-0.02766458692182099
ACH-000052,-0.05233683263667413
ACH-000053,-0.10458762308886801
ACH-000054,-0.04781049261785728
ACH-000055,-0.06858962719835457
ACH-000060,-0.1104611137169163
ACH-000067,0.08386450209333911
ACH-000070,0.096692378452334
ACH-000075,-0.005464979155122691
ACH-000078,-0.09353329127420476
ACH-000082,0.013333427819156612
ACH-000085,0.01830455468692666
ACH-000086,-0.09524178273666913
ACH-000087,0.06940016927688834
ACH-000092,-0.04002988232812575
ACH-000095,-0.11889363367005093
ACH-000097,-0.04946155586783497
ACH-000098,-0.09618537921889928
ACH-000099,-0.06804994162741675
ACH-000108,0.018104558623638058
ACH-000113,0.04759481904678812
ACH-000116,0.06330713890733691
ACH-000118,-0.003659611726458399
ACH-000120,-0.18878407854567208
ACH-000123,-0.005127714517367065
ACH-000127,-0.1294701739884806
ACH-000128,0.07448438216066636
ACH-000132,-0.16912441158027786
ACH-000133,-0.07503603598589614
ACH-000137,-0.029204965012487486
ACH-000138,-0.025534291731198998
ACH-000142,-0.03542302977785337
ACH-000143,-0.04032195530058301
ACH-000146,-0.06458825973009008
ACH-000148,0.014676328336624573
ACH-000150,-0.14206487007704835
ACH-000152,-0.01371813769375909
ACH-000153,0.20092621158000948
ACH-000159,-0.005879546899879188
ACH-000160,0.02254506365751543
ACH-000163,-0.05284115307797842
ACH-000167,-0.08988737735106914
ACH-000168,-0.0030762408365348232
ACH-000169,-0.008853547285918476
ACH-000178,-0.015094212882537069
ACH-000183,0.09315531651395706
ACH-000188,-0.03046247406202497
ACH-000189,0.130236274585247
ACH-000190,0.06593294698511483
ACH-000198,-0.0434355032367436
ACH-000203,0.3959963888294582
ACH-000204,-0.35895873731676026
ACH-000206,0.4242222126259535
ACH-000207,-0.16641916676337254
ACH-000208,-0.12843966986396507
ACH-000210,-0.0211266381637115
ACH-000211,-0.05876732694093295
ACH-000215,0.010733275231052896
ACH-000221,-0.004905581162498344
ACH-000222,0.00016816459421033626
ACH-000223,0.0859682656281478
ACH-000226,-0.04291417662434436
ACH-000227,-0.02676896112943956
ACH-000228,-0.054154076366049735
ACH-000231,-0.1488127201886096
ACH-000232,-0.01818464589486029
ACH-000233,-0.14790202100242678
ACH-000234,0.012341776281470316
ACH-000235,-0.04973943049653851
ACH-000237,-0.037619796239796034
ACH-000238,-0.055020833707398235
ACH-000242,-0.0868924531562451
ACH-000243,-0.034781515096334086
ACH-000244,0.13384577339988685
ACH-000246,0.015126600396224472
ACH-000248,-0.1303143535999385
ACH-000250,-0.08989052484058695
ACH-000251,0.007251289503116882
ACH-000252,-0.027190767310056818
ACH-000253,-0.10169178828172223
ACH-000255,0.02579176899396313
ACH-000256,0.08565752246357304
ACH-000257,-0.007317791672041517
ACH-000258,0.12007211306932067
