,GDAP1L1 (78997)
ACH-000004,0.19603781647413498
ACH-000005,0.16199571362747678
ACH-000007,0.19904363783800208
ACH-000009,0.1546867568802135
ACH-000011,0.13018827552257875
ACH-000012,0.19582076767072476
ACH-000013,0.2066791782469225
ACH-000014,-0.005680350705379156
ACH-000015,0.17361788129622965
ACH-000017,0.16981588459660973
ACH-000018,0.08340897604650059
ACH-000019,-0.10792630256375346
ACH-000021,0.1156781023852958
ACH-000022,0.1357423306435521
ACH-000025,0.16150950185565688
ACH-000028,0.17642561205839474
ACH-000030,0.015434972552867562
ACH-000035,0.1642107797819187
ACH-000036,0.16593556138908055
ACH-000037,0.2296503664040117
ACH-000039,0.3667884194841308
ACH-000040,0.06085760247990741
ACH-000041,0.22315471323959807
ACH-000042,0.08550348176438853
ACH-000045,0.20435286600332486
ACH-000047,0.08016331621937556
ACH-000052,0.24128013941341744
ACH-000053,0.12053956153513605
ACH-000054,0.027805095317313986
ACH-000055,0.1708045381944177
ACH-000060,0.14677614548785792
ACH-000067,0.15160754103912746
ACH-000070,0.34410682225019623
ACH-000075,0.03573730445112491
ACH-000078,0.26518528574408257
ACH-000082,0.16148689102692113
ACH-000085,-0.037765281760017436
ACH-000086,0.1412417158068788
ACH-000087,0.2946682826377229
ACH-000092,0.10398331043674616
ACH-000095,0.2152969037139654
ACH-000097,0.1858235857238029
ACH-000098,0.16729119973348006
ACH-000099,0.1630932530032029
ACH-000108,0.0296476857852788
ACH-000113,0.14111583213961765
ACH-000116,0.23268357366168005
ACH-000118,0.10465339346433726
ACH-000120,0.10348957058089173
ACH-000123,0.06526103779417458
ACH-000127,0.16668350282139704
ACH-000128,0.2547490247771516
ACH-000132,0.2274437871972785
ACH-000133,0.002688046148887836
ACH-000137,0.09973508534657367
ACH-000138,0.0240475204955226
ACH-000142,0.3386699851245472
ACH-000143,0.14081420254605342
ACH-000146,0.20659518467732801
ACH-000148,0.0868777673683639
ACH-000150,0.32505566490352256
ACH-000152,0.12014843510734742
ACH-000153,-0.005893290811181074
ACH-000159,0.11688759630262835
ACH-000160,0.10324729956033714
ACH-000163,0.1329071640703589
ACH-000167,0.25853506366134904
ACH-000168,0.0038232136951611108
ACH-000169,0.054223133682313934
ACH-000178,0.14356296503749752
ACH-000183,-0.03433099195094772
ACH-000188,0.060241260616845316
ACH-000189,0.052096148436700365
ACH-000190,-0.1343524898648346
ACH-000198,0.10217389979912353
ACH-000203,0.018061611121032217
ACH-000204,0.08117705932631197
ACH-000206,0.27060609057145885
ACH-000207,0.15028199555012553
ACH-000208,0.1224923560301525
ACH-000210,0.2689354718227893
ACH-000211,0.07936879126129036
ACH-000215,0.17427715687743228
ACH-000221,0.20175156660685176
ACH-000222,0.1009687853832002
ACH-000223,0.12093136836981447
ACH-000226,0.08841110893363757
ACH-000227,0.2434009854014737
ACH-000228,0.1006146282046244
ACH-000231,0.061973218326969885
ACH-000232,0.13139772834797275
ACH-000233,0.0817254239324718
ACH-000234,0.13885653650159366
ACH-000235,0.09622369351738803
ACH-000237,0.12932456126842592
ACH-000238,0.2282521459555115
ACH-000242,-0.01948608113575549
ACH-000243,0.12518259502191714
ACH-000244,-0.02950294375916138
ACH-000246,0.1643162683505036
ACH-000248,0.02097143645006683
ACH-000250,0.1181497813455549
ACH-000251,0.2467831915567933
ACH-000252,0.1290047352939894
ACH-000253,0.26172497463344113
ACH-000255,0.030045510535112174
ACH-000256,0.21440759367271547
ACH-000257,0.10175710981692723
ACH-000258,-0.04874250317286629
ACH-000259,0.09594190526631476
ACH-000260,0.2039063627116191
ACH-000261,0.1463472206143228
ACH-000262,0.0835648045021831
ACH-000263,0.06865605161221862
ACH-000264,0.04786783700509957
ACH-000265,0.1250016701560277
ACH-000266,0.08664028024940512
ACH-000272,0.04442365078603451
ACH-000274,0.04864698083912528
ACH-000277,0.06503893050850687
ACH-000278,0.24447875239486044
ACH-000279,0.2020029328100524
ACH-000280,0.1867658147959867
ACH-000281,0.13307150163484144
ACH-000288,0.15006936801322426
ACH-000291,0.035928127711432965
ACH-000293,0.12943667000362638
ACH-000294,0.027434018176328703
ACH-000295,0.10329100378151873
ACH-000296,0.1645124296310707
ACH-000302,0.08482630839746493
ACH-000304,0.14874482883378856
ACH-000307,0.13060017452801734
ACH-000308,0.09265453929589916
ACH-000310,0.30361638563046744
ACH-000311,0.007835965495708828
ACH-000312,0.16863281039483174
ACH-000315,0.017497536132410292
ACH-000316,0.16707320375604992
ACH-000317,0.11544156607094215
ACH-000318,0.03044722221508519
ACH-000319,0.2506535705327258
ACH-000320,0.15455321099081118
ACH-000322,-0.12787107005935516
ACH-000323,0.05298046010581397
ACH-000324,0.2465022806516653
ACH-000329,0.12471803248191285
ACH-000330,-0.07428103064341013
ACH-000331,0.09848458612770317
ACH-000332,0.09439306689811787
ACH-000334,0.19152933056748828
ACH-000335,-0.16316384731579073
ACH-000336,-0.11321502721847633
ACH-000337,0.046330586216653605
ACH-000338,0.6333299143262122
ACH-000339,0.248032497407564
ACH-000341,0.06245404596876144
ACH-000348,0.07409314739474564
ACH-000350,0.11934887241760643
ACH-000352,0.1280776374547414
ACH-000356,0.23617799117655466
ACH-000361,0.18063594533406616
ACH-000362,0.1424850892966861
ACH-000363,0.09074276077796507
ACH-000364,0.06680457834185702
ACH-000365,0.12341523992160862
ACH-000366,0.08410278332404289
ACH-000368,0.06682521084269889
ACH-000374,0.13488839274542674
ACH-000375,0.27518403131688496
ACH-000376,0.053951113621062814
ACH-000381,0.21170637180227195
ACH-000383,0.16951387998997094
ACH-000387,0.11558694651227068
ACH-000389,0.17198178070927084
ACH-000390,0.22488291063759294
ACH-000393,0.06390123274939782
ACH-000395,0.09482011812627444
ACH-000396,-0.10042973088408244
ACH-000397,0.3229426922993059
ACH-000401,0.023414063400336586
ACH-000402,0.10172430198039446
ACH-000403,0.09392690153863324
ACH-000404,-0.12623598263465835
ACH-000406,0.13986144562929834
ACH-000407,0.10270376614797512
ACH-000408,0.15700912455387928
ACH-000410,0.2255501709585437
ACH-000411,0.11031950395774646
ACH-000414,0.026923779116125632
ACH-000415,0.19940458360493488
ACH-000416,0.17301390982779125
ACH-000420,0.17424492834957506
ACH-000421,0.12191890659088787
ACH-000424,0.055615331120950656
ACH-000425,0.032180611762194625
ACH-000426,0.057673275603733816
ACH-000427,0.06143144980548459
ACH-000433,0.2798703738210145
ACH-000435,0.2308140095234445
ACH-000436,0.14289786789950834
ACH-000444,0.07300269245462786
ACH-000445,-0.0005836396288891006
ACH-000448,0.10442427142806714
ACH-000450,0.32118636524912203
ACH-000452,0.10890303709977928
ACH-000454,0.3004155679985928
ACH-000458,0.09020170559327237
ACH-000459,0.2696525697574765
ACH-000460,0.1935561049335721
ACH-000461,0.0811189285986381
ACH-000463,0.12794645921067885
ACH-000464,0.2186178134568192
ACH-000466,0.10284413786643933
ACH-000467,0.17620096289064854
ACH-000468,0.17848601318863974
ACH-000469,0.1903725275802373
ACH-000470,0.07800692317659742
ACH-000471,0.024832853409363077
ACH-000472,0.09916032576717088
ACH-000473,0.1351924911150105
ACH-000475,0.11992719181335465
ACH-000476,0.10526544948115804
ACH-000477,0.13125599965548554
ACH-000479,0.2452116651164397
ACH-000480,0.05296820656303986
ACH-000481,0.14020851281488522
ACH-000483,0.23574117252407706
ACH-000484,0.16800664437677926
ACH-000485,0.17911990908207298
ACH-000486,0.1135007193822459
ACH-000487,0.151554004232237
ACH-000488,0.09784137465833466
ACH-000490,0.15580296919990114
ACH-000491,0.30291202278857104
ACH-000495,0.13258061729750495
ACH-000496,0.019912115751226585
ACH-000499,0.06369561284268062
ACH-000500,0.3250103020357526
