,SEC61A1 (29927)
ACH-000605,-1.1917398838018574
ACH-000606,-1.009994880768991
ACH-000608,-1.120589229900046
ACH-000614,-1.2371203445559242
ACH-000616,-1.1466202558217369
ACH-000618,-0.9994076053217952
ACH-000619,-0.9977984251995504
ACH-000620,-0.8355156894775125
ACH-000621,-0.8101829021264649
ACH-000622,-1.3306696303471754
ACH-000623,-1.0856274454752437
ACH-000624,-1.1335126190844251
ACH-000627,-1.0401158619572195
ACH-000630,-1.087806074481107
ACH-000631,-1.1261043917475255
ACH-000632,-1.1535780296971987
ACH-000633,-1.0607498178178432
ACH-000637,-1.2257542473584482
ACH-000638,-0.9815925197995934
ACH-000646,-1.0186397869196444
ACH-000647,-1.2355410034961325
ACH-000648,-1.094849596734211
ACH-000649,-1.0746338417678905
ACH-000651,-1.2352554127352984
ACH-000652,-1.0270741867547948
ACH-000653,-1.1004089920134374
ACH-000657,-1.1264345189820124
ACH-000658,-1.1367650966452612
ACH-000661,-1.2624900353901214
ACH-000662,-1.09346307614195
ACH-000663,-1.2293914229474876
ACH-000665,-1.203838379685522
ACH-000671,-1.2792784429396629
ACH-000672,-1.0562781811184692
ACH-000673,-1.0729730785501717
ACH-000676,-1.0105898660345582
ACH-000677,-1.3237789047854132
ACH-000681,-0.9957286100578688
ACH-000683,-0.9332982875811164
ACH-000684,-1.1484818894444515
ACH-000688,-1.4971267353188606
ACH-000693,-0.9726992746924024
ACH-000694,-1.0460551932551172
ACH-000695,-0.927936445029006
ACH-000696,-1.1430506034048669
ACH-000697,-1.1169394887261348
ACH-000699,-1.2258897088779532
ACH-000701,-1.1973554221393163
ACH-000706,-1.0462020198909021
ACH-000711,-1.1209486459085158
ACH-000713,-1.0077656766405587
ACH-000714,-0.9772024570818082
ACH-000718,-1.107591961043377
ACH-000720,-1.1177597946862912
ACH-000721,-1.017660900466826
ACH-000724,-1.169533467859745
ACH-000725,-0.8825344954801069
ACH-000732,-1.0698165907814767
ACH-000734,-1.1900496768039657
ACH-000735,-1.213377365865138
ACH-000736,-1.1080663455039252
ACH-000738,-0.9384203714684816
ACH-000746,-1.013879117599862
ACH-000747,-0.976580575758737
ACH-000748,-0.966436147001746
ACH-000753,-1.170676597784082
ACH-000756,-1.1291202042843729
ACH-000757,-0.9679267134607592
ACH-000758,-1.1369608403381202
ACH-000760,-1.001388281367107
ACH-000762,-1.1432714735419405
ACH-000763,-1.4377636794556663
ACH-000764,-0.9981620794561245
ACH-000765,-1.2234572480681891
ACH-000766,-1.1319700418148295
ACH-000767,-0.7380026067851315
ACH-000768,-1.2614242223763859
ACH-000769,-1.0152350684827705
ACH-000770,-1.1559014010245081
ACH-000771,-1.0182342214115578
ACH-000773,-0.8430568883187688
ACH-000776,-1.1750015546870958
ACH-000777,-1.2525298214519558
ACH-000778,-1.5342233818852653
ACH-000781,-1.1907694125887156
ACH-000782,-1.1475598645470009
ACH-000783,-0.8858010149874449
ACH-000784,-1.1323475125886024
ACH-000785,-1.13173250118835
ACH-000787,-1.0644248417286737
ACH-000788,-1.1644434262889556
ACH-000791,-0.9947273330513972
ACH-000792,-1.1777397967115049
ACH-000794,-1.1169029702044713
ACH-000796,-1.1660931384174404
ACH-000798,-1.0407196528812024
ACH-000799,-1.1041496055002813
ACH-000800,-1.3435261694652647
ACH-000802,-1.2667360605009816
ACH-000804,-1.3166322204198808
ACH-000805,-0.9530901874488004
ACH-000809,-1.1377105370663123
ACH-000810,-0.7388757341207517
ACH-000811,-1.1105067564856297
ACH-000817,-1.1314090403019659
ACH-000819,-1.1120432874099573
ACH-000820,-1.1911497835621765
ACH-000821,-1.2667813987080072
ACH-000822,-1.3019201834137584
ACH-000823,-0.9444314270779218
ACH-000824,-1.1153949021253662
ACH-000827,-1.1290122765032
ACH-000829,-1.133607243914068
ACH-000831,-1.1031586213832645
ACH-000832,-1.1547213020238098
ACH-000833,-1.0914438286815809
ACH-000834,-0.7965713949566452
ACH-000835,-1.1009387021935997
ACH-000836,-1.1991148295355505
ACH-000837,-1.2253342886136778
ACH-000838,-0.9347436859561112
ACH-000839,-0.9093051400716824
ACH-000840,-1.0959646656518671
ACH-000841,-0.9977043817025796
ACH-000843,-1.0208432583177371
ACH-000846,-1.230671491794474
ACH-000847,-1.03125183031225
ACH-000848,-1.0167822226219307
ACH-000849,-1.1359067742940407
ACH-000851,-0.9996690319133432
ACH-000855,-0.9622420304197304
ACH-000856,-0.9563091950880356
ACH-000858,-1.0726336379992625
ACH-000859,-1.0061215490672866
ACH-000861,-1.132340600490529
ACH-000862,-1.2002875514721931
ACH-000865,-1.1467831647859736
ACH-000866,-0.9929080636368586
ACH-000867,-0.975682628059886
ACH-000869,-0.8929271650242602
ACH-000872,-1.1182852460611834
ACH-000873,-1.0424281675530187
ACH-000876,-1.1168682629063371
ACH-000878,-1.312517495754853
ACH-000880,-1.0609377135956293
ACH-000881,-1.040312551635101
ACH-000882,-1.2253344844178005
ACH-000884,-0.9996209805700904
ACH-000885,-1.0217722020363766
ACH-000887,-1.1958731795645088
ACH-000889,-1.1385591918116702
ACH-000896,-1.1804667899294914
ACH-000898,-1.0914709190389376
ACH-000900,-0.909360170132806
ACH-000901,-1.0800795956846112
ACH-000905,-1.081585673587067
ACH-000906,-1.0883109210888549
ACH-000907,-1.0504531356407592
ACH-000910,-0.9939554858336722
ACH-000911,-1.2190263674867958
ACH-000912,-1.0927220875279098
ACH-000913,-1.155179295451278
ACH-000915,-1.122721791444899
ACH-000916,-0.8522247540017996
ACH-000917,-1.1358886696219244
ACH-000920,-1.4000593852153478
ACH-000921,-1.227081207316782
ACH-000924,-0.8665050035184264
ACH-000926,-1.028147069616956
ACH-000928,-1.0508561877683014
ACH-000929,-1.0664873801747516
ACH-000932,-0.9576985122526668
ACH-000935,-1.1259062516003373
ACH-000936,-1.1081820786747374
ACH-000937,-1.0545146697563026
ACH-000938,-0.9588696475391412
ACH-000939,-1.0248321102878302
ACH-000941,-0.9764660410256198
ACH-000943,-1.2056994950000186
ACH-000946,-0.9399989347356592
ACH-000947,-1.0180598418193316
ACH-000948,-1.0565478442103415
ACH-000950,-0.9554324957021212
ACH-000953,-0.8732651207209031
ACH-000954,-1.10267796725401
ACH-000957,-0.8463622317406281
ACH-000958,-0.9956514907666459
ACH-000960,-1.1400777893997898
ACH-000963,-1.0906664813124671
ACH-000968,-1.0326202014587422
ACH-000969,-1.1358194445246408
ACH-000972,-1.1613555592768297
ACH-000973,-1.1482103236244647
ACH-000974,-1.042780085289437
ACH-000978,-1.1044787652879682
ACH-000984,-1.095806359348568
ACH-000986,-1.0246540539380429
ACH-000988,-1.316057520374411
ACH-000993,-1.022239036022616
ACH-000994,-0.9010219874209078
ACH-000996,-1.0239749490431882
ACH-001001,-0.9188941547683956
ACH-001020,-1.138914932737386
ACH-001028,-1.0852297535678364
ACH-001031,-0.8188856416668069
ACH-001038,-1.098000485924301
ACH-001048,-1.1968806483594328
ACH-001050,-1.0202459838121865
ACH-001053,-1.084810613395018
ACH-001054,-0.907707144628184
ACH-001061,-1.1270754287199003
ACH-001067,-1.17487383075201
ACH-001075,-1.2033004698643637
ACH-001096,-1.088268387550381
ACH-001111,-0.9322055863499824
ACH-001119,-1.1066030363489627
ACH-001128,-1.0122908141100024
ACH-001134,-1.0543909647217569
ACH-001151,-1.133513331771134
ACH-001163,-1.2353465436084123
ACH-001164,-1.0389062224343395
ACH-001183,-1.0580728367542944
ACH-001192,-0.9941984631713572
ACH-001193,-1.3765459040243702
ACH-001196,-1.0342344459144772
ACH-001197,-0.9519766893041244
ACH-001205,-1.130148522910567
ACH-001211,-1.0769848837942406
ACH-001212,-0.8963586172326548
ACH-001228,-0.91922084477431
ACH-001232,-1.1796620135451223
ACH-001239,-1.1787220555582036
ACH-001270,-1.2785663006171657
ACH-001274,-0.828448799861944
ACH-001275,-0.9655048818698798
ACH-001277,-0.9318789141076111
ACH-001278,-1.0642312079964718
ACH-001280,-1.0072212811584855
ACH-001283,-0.9837273476379867
ACH-001289,-0.8681822445482451
ACH-001300,-1.0424448792098726
ACH-001301,-1.0475456755835562
ACH-001302,-1.0161286427215346
ACH-001306,-1.1381899335199206
ACH-001318,-1.2200332957527362
ACH-001322,-1.06154463671416
ACH-001328,-0.871448192416897
ACH-001332,-1.164816619883677
ACH-001336,-1.2254927744431665
ACH-001346,-0.8142891747493018
ACH-001353,-1.0988191339138695
ACH-001354,-1.2890209248355011
ACH-001367,-0.9546125912113644
ACH-001368,-1.045679721943633
ACH-001374,-1.0669660905063592
ACH-001377,-1.0351708167456777
ACH-001380,-1.0445345608749137
ACH-001391,-1.2140982323086495
ACH-001408,-1.3277839016239616
ACH-001430,-0.8816875718001209
ACH-001431,-1.224850416855511
ACH-001450,-0.8394562726362923
ACH-001496,-1.0686337743511003
ACH-001500,-0.8723694486106783
ACH-001523,-1.1210356584320906
ACH-001532,-1.0009031519486673
ACH-001550,-1.059609116041688
ACH-001552,-0.9995011355628598
ACH-001554,-1.1445626503723108
ACH-001654,-1.1445137382813748
ACH-001735,-1.137938807081529
ACH-001736,-1.1886151495144708
ACH-001737,-1.151834569184698
ACH-001740,-0.980553015895443
ACH-001745,-1.0017213394517392
ACH-001765,-0.9193380616579528
