,GNPTAB (79158)
ACH-000004,-0.0294895553130839
ACH-000005,-0.1006249415842137
ACH-000007,-0.10074648385672932
ACH-000009,-0.2426554127566723
ACH-000011,-0.17901283155407474
ACH-000012,-0.09687528429433484
ACH-000013,-0.015010800310256403
ACH-000014,-0.056748328660465724
ACH-000015,-0.18173059834618127
ACH-000017,-0.15184596995293306
ACH-000018,-0.14366397760991187
ACH-000019,-0.11802111259576678
ACH-000021,-0.1150455459653811
ACH-000022,-0.2104911275667431
ACH-000025,-0.3733544662455085
ACH-000028,-0.11890711973278892
ACH-000030,-0.17611309392547145
ACH-000035,-0.11616626291391208
ACH-000036,-0.13281324057252122
ACH-000037,-0.3729798758547751
ACH-000039,-0.4368691440796281
ACH-000040,-0.04106801089902797
ACH-000041,-0.1575966666231418
ACH-000042,-0.12090053105928028
ACH-000045,-0.026082717049883915
ACH-000047,-0.1967230676382445
ACH-000052,-0.2673974531873317
ACH-000053,-0.2157119573758665
ACH-000054,-0.3899605381886429
ACH-000055,-0.16466836502492707
ACH-000060,-0.04186599405308795
ACH-000067,-0.2601593347107399
ACH-000070,-0.5701140760777648
ACH-000075,-0.26618189663908626
ACH-000078,0.09869569092186632
ACH-000082,-0.2149362717693516
ACH-000085,-0.2234294538491724
ACH-000086,-0.24777329064856035
ACH-000087,-0.17255630193859892
ACH-000092,-0.17222511753305927
ACH-000095,-0.04985018401226336
ACH-000097,-0.07179129297459345
ACH-000098,0.15655982627928705
ACH-000099,-0.16273822857734865
ACH-000108,-0.11898198234530208
ACH-000113,-0.09735005257367704
ACH-000116,-0.17863821217973574
ACH-000118,-0.2118689637825926
ACH-000120,-0.06802329034080241
ACH-000123,-0.1557796961073415
ACH-000127,0.022667627852911102
ACH-000128,-0.10632282386541493
ACH-000132,-0.07344880630778343
ACH-000133,-0.2867274702165602
ACH-000137,-0.06342625846158703
ACH-000138,-0.032632774016902635
ACH-000142,-0.2240501150975701
ACH-000143,-0.26598286977787083
ACH-000146,-0.15111138138380334
ACH-000148,-0.08793606069978019
ACH-000150,-0.1258096314305473
ACH-000152,-0.22732972272429164
ACH-000153,-0.1304123618882848
ACH-000159,-0.13681202601602194
ACH-000160,-0.04572109262222166
ACH-000163,-0.1906288603025411
ACH-000167,-0.4946866100883937
ACH-000168,0.08464850825745485
ACH-000169,-0.2186821803521401
ACH-000178,-0.32564804065303465
ACH-000183,-0.2708127136102026
ACH-000188,0.0240793509925542
ACH-000189,-0.25918128055433515
ACH-000190,-0.13456734966043726
ACH-000198,-0.04625299475961764
ACH-000203,-0.5598701818234745
ACH-000204,-0.28808096555115903
ACH-000206,-0.06875337657118706
ACH-000207,-0.14176625883714328
ACH-000208,-0.1238145280423025
ACH-000210,0.02144681293583832
ACH-000211,-0.1467673228950039
ACH-000215,-0.22488166935814105
ACH-000221,-0.15038765876375024
ACH-000222,-0.1881465542886064
ACH-000223,-0.1257802719371678
ACH-000226,-0.06303531591237069
ACH-000227,-0.1338954730977956
ACH-000228,-0.03931460826433311
ACH-000231,-0.1656363641897773
ACH-000232,-0.08573754506554711
ACH-000233,-0.12515612157567715
ACH-000234,-0.17466802611992652
ACH-000235,-0.16685468215488009
ACH-000237,-0.14663764355768835
ACH-000238,-0.3413923293916261
ACH-000242,0.030582448995510287
ACH-000243,-0.14069470194299655
ACH-000244,-0.18439512015869725
ACH-000246,-0.023553324733566958
ACH-000248,-0.03697551538849785
ACH-000250,-0.1141136134253838
ACH-000251,-0.1915969353634624
ACH-000252,-0.187734474505994
ACH-000253,-0.2238894472474663
ACH-000255,0.16296656341121202
ACH-000256,-0.16149145019112904
ACH-000257,-0.2625621069840908
ACH-000258,-0.10302072829668588
ACH-000259,-0.05629966640200033
ACH-000260,-0.11716891205234835
ACH-000261,-0.17394608746640491
ACH-000262,-0.3818654537405586
ACH-000263,-0.17971091923051638
ACH-000264,-0.1570318972192711
ACH-000265,-0.14710240384853976
ACH-000266,-0.14420311373230513
ACH-000272,-0.09760692390916814
ACH-000274,-0.04200765327029084
ACH-000277,-0.06116008308478904
ACH-000278,-0.4128264672812766
ACH-000279,0.0048455172219481505
ACH-000280,0.034251377915031016
ACH-000281,-0.20715844502478087
ACH-000288,-0.04932619533576006
ACH-000291,-0.0587607314003728
ACH-000293,-0.06340086625873667
ACH-000294,0.02775951323534936
ACH-000295,0.006137553628913486
ACH-000296,-0.3013517770944646
ACH-000302,-0.0816508962042006
ACH-000304,-0.2551665259786294
ACH-000307,-0.1272519777659582
ACH-000308,-0.16848238451824366
ACH-000310,-0.05243205147211805
ACH-000311,-0.14137349741458394
ACH-000312,-0.03751273899821216
ACH-000315,-0.2728425383947177
ACH-000316,-0.15142827751531762
ACH-000317,-0.07447688369733121
ACH-000318,-0.20464742966364474
ACH-000319,-0.17869141678474512
ACH-000320,-0.11519534346547773
ACH-000322,-0.24051167992364986
ACH-000323,0.02612986976583909
ACH-000324,-0.10116021342501626
ACH-000329,-0.1754648060854024
ACH-000330,-0.19204600071110445
ACH-000331,-0.2399018290076039
ACH-000332,-0.11536284544015292
ACH-000334,-0.09375093970288556
ACH-000335,-0.032368080993816106
ACH-000336,0.1285227441983057
ACH-000337,0.06314321197237599
ACH-000338,-0.3737815127696199
ACH-000339,-0.12874428446362218
ACH-000341,0.07578341356587641
ACH-000348,-0.2388912304632992
ACH-000350,-0.17606746387577746
ACH-000352,0.0014795622328765724
ACH-000356,-0.06951745699490816
ACH-000361,-0.148253710363906
ACH-000362,-0.10895241213223128
ACH-000363,-0.21222476287247835
ACH-000364,-0.13546604357744105
ACH-000365,-0.2616940419155085
ACH-000366,-0.1942009278200313
ACH-000368,-0.1665454322401558
ACH-000374,-0.10460260917106476
ACH-000375,-0.2533765077675588
ACH-000376,-0.08682047084662342
ACH-000381,-0.28835126170955
ACH-000383,-0.1250295556757555
ACH-000387,-0.1536148228907646
ACH-000389,-0.07210152095415108
ACH-000390,-0.1916317192514808
ACH-000393,-0.13645375710654134
ACH-000395,-0.09108901061153997
ACH-000396,-0.3486214818060492
ACH-000397,-0.08227722650839524
ACH-000401,-0.15719945436062455
ACH-000402,-0.1532571526619493
ACH-000403,-0.15742203131570515
ACH-000404,-0.10932864992083847
ACH-000406,-0.09455166106083696
ACH-000407,-0.1282925169049524
ACH-000408,0.08774355555659312
ACH-000410,-0.258291500891081
ACH-000411,-0.30987694417094624
ACH-000414,-0.2699503786661676
ACH-000415,-0.23131428993165046
ACH-000416,-0.17010134104340865
ACH-000420,-0.16204925402812784
ACH-000421,-0.1102999324917882
ACH-000424,-0.11052120515148904
ACH-000425,-0.09671517857933644
ACH-000426,0.05217509321258272
ACH-000427,-0.31270747339853017
ACH-000433,-0.17096980942703185
ACH-000435,0.0567718128165571
ACH-000436,-0.11880999322792145
ACH-000444,-0.24434101792198226
ACH-000445,-0.08390757236313523
ACH-000448,-0.15190777938353095
ACH-000450,-0.2766513422487412
ACH-000452,-0.16486268273417298
ACH-000454,-0.30783178676387984
ACH-000458,-0.05936057435762344
ACH-000459,-0.1177641781337672
ACH-000460,-0.3042392179251281
ACH-000461,-0.1399428540986872
ACH-000463,-0.08897906121681523
ACH-000464,-0.3445492111844817
ACH-000466,-0.09805509911757372
ACH-000467,-0.2468120176630073
ACH-000468,-0.25878781098459475
ACH-000469,-0.21224754525029527
ACH-000470,-0.1800691092745425
ACH-000471,-0.1466230516214319
ACH-000472,-0.12854807712356664
ACH-000473,-0.11539228093300345
ACH-000475,-0.12922895516075406
ACH-000476,-0.17033590167135565
ACH-000477,-0.08299249258126508
ACH-000479,0.1302507907384396
ACH-000480,-0.3851423618474569
ACH-000481,-0.047882998920494683
ACH-000483,-0.04047735786119203
ACH-000484,-0.08355470317228128
ACH-000485,-0.1035079724577561
ACH-000486,-0.10043666934954544
ACH-000487,-0.3494113330264485
ACH-000488,-0.08513273344657482
ACH-000490,-0.19525131276726715
ACH-000491,-0.09670198622329902
ACH-000495,-0.01898571799081197
ACH-000496,-0.2118843671514989
ACH-000499,-0.3251091718938035
ACH-000500,0.3370824824117937
ACH-000502,-0.0713805849837201
ACH-000503,-0.26984025934221817
ACH-000505,-0.1523175375647464
ACH-000507,-0.10004460216549092
ACH-000510,-0.18327625599990524
ACH-000511,-0.06069095742929425
ACH-000512,-0.211863949168082
ACH-000516,-0.23937330806826146
ACH-000517,-0.11656947317892855
ACH-000518,-0.08783718260073695
ACH-000520,-0.27251272356220074
ACH-000521,-0.0954122982440193
ACH-000522,0.018438028080350936
ACH-000524,-0.0794973463500455
ACH-000527,-0.16879199192366082
ACH-000528,-0.11728011111367664
ACH-000537,-0.14144497170459286
ACH-000541,-0.04778334041674485
ACH-000542,-0.2357707245697914
ACH-000544,-0.02149431052820543
ACH-000545,-0.1083129396397129
ACH-000547,-0.1590575865734296
ACH-000548,-0.29539175350703106
ACH-000549,-0.09860585879768824
ACH-000550,-0.2126149994858064
ACH-000552,-0.14130897175420962
ACH-000556,-0.1632135613426452
ACH-000557,-0.11951832808099674
ACH-000569,-0.36034669323491775
ACH-000570,0.2226349376348419
ACH-000571,-0.14888189013123304
ACH-000573,-0.07539508321657082
ACH-000576,-0.05910021384072262
ACH-000579,-0.1324170592845862
ACH-000580,-0.08526494396561178
ACH-000584,-0.0728103208864868
ACH-000585,-0.07958916529166546
ACH-000588,-0.3066756603178077
ACH-000589,0.02924169963941273
ACH-000591,-0.062381016301998424
ACH-000593,-0.2781111431505651
ACH-000600,-0.11162483963921438
ACH-000601,-0.06801853855675055
ACH-000605,-0.134825528739072
ACH-000606,-0.21056567386998207
ACH-000608,-0.1891420693400882
ACH-000614,-0.07905576455076989
ACH-000616,-0.09841645734954567
ACH-000618,-0.09299921701830416
ACH-000619,-0.03765259022161286
ACH-000620,-0.09050251945152724
ACH-000621,-0.14637604025689568
ACH-000622,-0.09932219680629063
ACH-000623,-0.02025126406806206
ACH-000624,-0.05868545678012611
ACH-000627,-0.09952843713179492
ACH-000630,-0.056866025726530274
ACH-000631,-0.10367786780405333
ACH-000632,-0.0207897859093934
ACH-000633,-0.11631252099306368
ACH-000637,-0.033887653912755694
ACH-000638,-0.12958235219266115
ACH-000646,0.031392546215887385
ACH-000647,-0.09596802783855336
ACH-000648,-0.10513383415020512
ACH-000649,-0.19232737784231085
ACH-000651,-0.173178510753996
ACH-000652,-0.2453752331306311
ACH-000653,-0.013897537274483262
ACH-000657,-0.12094391963369255
ACH-000658,0.02353635277594385
ACH-000661,-0.03656654205203139
ACH-000662,-0.2878078038826239
ACH-000663,-0.11063738171637097
ACH-000665,-0.0555196571924176
ACH-000671,0.01406268119882181
ACH-000672,0.3210360298563286
ACH-000673,-0.128641351331432
ACH-000676,-0.16942661382357402
ACH-000677,-0.15986608953650688
ACH-000681,-0.107837939440112
ACH-000683,-0.07822405353801401
ACH-000684,-0.11901657755459895
ACH-000688,-0.20194208572083056
ACH-000693,-0.1305614138488776
ACH-000694,-0.16451920257764946
ACH-000695,-0.15528669931107528
ACH-000696,-0.2331324178816728
ACH-000697,-0.003008196726018146
ACH-000699,-0.16582701251106718
ACH-000701,-0.1484809533269104
ACH-000706,-0.34450766460233145
ACH-000711,-0.1840382974738436
ACH-000713,-0.2126176022114392
ACH-000714,-0.17148580432387875
ACH-000718,-0.2709112496941906
ACH-000720,-0.2054220000961559
ACH-000721,-0.1239210275602229
ACH-000724,-0.010683091060575273
ACH-000725,-0.035195325005799985
ACH-000732,0.036943186136255836
ACH-000734,-0.08497090977892713
ACH-000735,-0.22533877769876026
ACH-000736,0.028544888667456213
ACH-000738,-0.13974316199348547
ACH-000746,-0.10716765731289887
ACH-000747,-0.13925795647310907
ACH-000748,-0.027257166855282653
ACH-000753,-0.17855258842666774
ACH-000756,-0.1668180971206622
ACH-000757,-0.14888161294512994
ACH-000758,-0.06521458849855871
ACH-000760,-0.027523702418598514
ACH-000762,-0.2831449057069861
ACH-000763,-0.18177703424487104
ACH-000764,-0.23487437618692264
ACH-000765,-0.2864505823223693
ACH-000766,0.1185608524504453
ACH-000767,-0.17370358430464386
ACH-000768,-0.4089100809941915
ACH-000769,-0.1289760013550931
ACH-000770,-0.0631555506968958
ACH-000771,-0.125113676223813
ACH-000773,-0.2734453921627788
ACH-000776,-0.0959597192910868
ACH-000777,0.02288801213595142
ACH-000778,-0.13616078860490607
ACH-000781,0.07360388943344619
ACH-000782,-0.18284543901914488
ACH-000783,-0.22467771787228694
ACH-000784,-0.025172031407580574
ACH-000785,-0.1669822805191898
ACH-000787,-0.18939958035874666
ACH-000788,-0.14318798195868448
ACH-000791,-0.1818679417054876
ACH-000792,-0.1793043564737582
ACH-000794,-0.12957969187390622
ACH-000796,-0.35316708745229336
ACH-000798,0.0514380377407432
ACH-000799,-0.21385829025500774
ACH-000800,-0.3349411229338572
ACH-000802,-0.21577627778854366
ACH-000804,-0.14895344310191422
ACH-000805,-0.4084278845904419
ACH-000809,-0.1322703922183456
ACH-000810,0.0493898133660403
ACH-000811,-0.10972531330890653
ACH-000817,-0.010271977193088292
ACH-000819,-0.21263042290161835
ACH-000820,-0.11606672326055903
ACH-000821,-0.18112607856110666
ACH-000822,-0.2467826674881508
ACH-000823,-0.07948911063234232
ACH-000824,-0.20688247251547415
ACH-000827,0.05907901177072824
ACH-000829,-0.20869028385897365
ACH-000831,-0.05898689827214995
ACH-000832,-0.2938893717499886
ACH-000833,-0.054333437750275035
ACH-000834,-0.28819521982394675
ACH-000835,-0.14116101939289624
ACH-000836,-0.21201473337191684
ACH-000837,-0.08863336351262327
ACH-000838,-0.09462831557543867
ACH-000839,-0.012977661647282365
ACH-000840,-0.12918963533205954
ACH-000841,-0.07600651476987423
ACH-000843,-0.2015753269099964
ACH-000846,-0.17119852225716306
ACH-000847,-0.24800410927733266
ACH-000848,-0.1870837418337415
ACH-000849,-0.25809286755881106
ACH-000851,-0.12206705139854278
ACH-000855,-0.12158561677924082
ACH-000856,-0.16216038415958184
