,ABCE1 (6059)
ACH-000383,-1.1311980436082627
ACH-000387,-0.8469350541549364
ACH-000389,-0.8527305582270709
ACH-000390,-0.929477474326174
ACH-000393,-0.7433235939369734
ACH-000395,-1.1201769160249702
ACH-000396,-0.9594909976736358
ACH-000397,-1.0134305296964847
ACH-000401,-0.8462951548183804
ACH-000402,-0.9164846344789688
ACH-000403,-1.077047398075627
ACH-000404,-1.0434873977080763
ACH-000406,-0.6409001147799059
ACH-000407,-0.910633418554648
ACH-000408,-0.88397471478063
ACH-000410,-0.8397352385803577
ACH-000411,-0.69299876244456
ACH-000414,-0.6594349757005709
ACH-000415,-0.8653754807737823
ACH-000416,-0.8826994606689463
ACH-000420,-0.8870873943813189
ACH-000421,-0.7116585715415433
ACH-000424,-0.8886379809514391
ACH-000425,-0.8997303394363907
ACH-000426,-0.6461315409860023
ACH-000427,-0.9302346891430401
ACH-000433,-0.8441896704990474
ACH-000435,-1.1256474368258824
ACH-000436,-0.7297711130218273
ACH-000444,-0.8937962220482256
ACH-000445,-0.8333209579124531
ACH-000448,-0.9823705988778464
ACH-000450,-0.7555539067067157
ACH-000452,-0.7990359119372658
ACH-000454,-0.6464782557101457
ACH-000458,-0.7598629024466994
ACH-000459,-0.7401212506081111
ACH-000460,-0.9114398947292864
ACH-000461,-0.4779178803034578
ACH-000463,-0.8201320301803662
ACH-000464,-0.7603421841670744
ACH-000466,-0.7534077914342929
ACH-000467,-1.0191866678872887
ACH-000468,-1.010883922871745
ACH-000469,-0.8136968839509149
ACH-000470,-1.1563920933273866
ACH-000471,-0.9009090374422788
ACH-000472,-0.9312811317156996
ACH-000473,-0.6990935070785577
ACH-000475,-0.9333576610399088
ACH-000476,-0.9083595659815918
ACH-000477,-0.4940717969683046
ACH-000479,-0.7925711574405606
ACH-000480,-0.6824997082208678
ACH-000481,-0.8376877019805326
ACH-000483,-0.7053343400033053
ACH-000484,-1.0553155184628202
ACH-000485,-0.7409412238341756
ACH-000486,-0.7978299997686161
ACH-000487,-0.8989904020770445
ACH-000488,-0.7831886390895432
ACH-000490,-0.8691001968619539
ACH-000491,-0.4652678584660979
ACH-000495,-0.8874171010987412
ACH-000496,-0.7451860018250593
ACH-000499,-0.8995127857030211
ACH-000500,-0.8095685361803394
ACH-000502,-0.7957752794534876
ACH-000503,-0.6176889516612393
ACH-000505,-0.8398275175639365
ACH-000507,-0.785250940409384
ACH-000510,-0.9975547047670468
ACH-000511,-0.9623602712065352
ACH-000512,-0.7342225089533709
ACH-000516,-0.8488039956490743
ACH-000517,-0.9829465226996826
ACH-000518,-0.8605457978165292
ACH-000520,-0.8930840808404469
ACH-000521,-0.8890552338656262
ACH-000522,-1.018167511841389
ACH-000524,-0.8211383998995329
ACH-000527,-0.8603290854704192
ACH-000528,-0.7377549721920993
ACH-000537,-0.816294400323771
ACH-000541,-0.8466471899503133
ACH-000542,-0.9440736973712848
ACH-000544,-0.9883022166652148
ACH-000545,-0.7642611920587251
ACH-000547,-1.2434936569231467
ACH-000548,-0.8617040679063044
ACH-000549,-0.9286401668864636
ACH-000550,-0.9638333907965232
ACH-000552,-0.6967071497354418
ACH-000556,-1.0201032217314707
ACH-000557,-0.7345475845603952
ACH-000569,-0.8664173519236211
ACH-000570,-0.9054750083324032
ACH-000571,-0.9018404606494932
ACH-000573,-0.7906046560723781
ACH-000576,-0.6880256436265753
ACH-000579,-0.7825566508647169
ACH-000580,-0.8402172262567191
ACH-000584,-0.7012526768524288
ACH-000585,-0.6098761528929508
ACH-000588,-0.42114053563778003
ACH-000589,-0.7863544250859038
ACH-000591,-0.7230798980780012
ACH-000593,-0.9295593987823448
ACH-000600,-0.9049202125723758
ACH-000601,-0.9580236468158436
ACH-000605,-0.7699526343320475
ACH-000606,-0.9725308610948521
ACH-000608,-0.9553281739871344
ACH-000614,-0.7602517054812054
ACH-000616,-0.729996220639555
ACH-000618,-0.6917103015380455
ACH-000619,-0.8194142636404863
ACH-000620,-0.8155185574483228
ACH-000621,-0.8184358913526258
ACH-000622,-1.0140423006226529
ACH-000623,-0.7079910650545382
ACH-000624,-0.8992580443804342
ACH-000627,-0.8339643409358846
ACH-000630,-0.9070352263047968
ACH-000631,-0.9947982107750571
ACH-000632,-0.8191521309441047
ACH-000633,-0.8989434030450679
ACH-000637,-0.6834746022926141
ACH-000638,-0.7052943671896109
ACH-000646,-0.9501044619242359
ACH-000647,-0.9008951761552276
ACH-000648,-0.9586070227010276
ACH-000649,-0.8504308307134524
ACH-000651,-0.8199922204666793
ACH-000652,-0.975093102099428
ACH-000653,-0.9946565029433716
ACH-000657,-0.9274906454055998
ACH-000658,-0.7618223718522401
ACH-000661,-0.7383589050525879
ACH-000662,-0.6332208988288932
ACH-000663,-0.7050071768013205
ACH-000665,-0.8123127219956567
ACH-000671,-0.9314296347422342
ACH-000672,-0.8013003146164449
ACH-000673,-0.9139082454931629
ACH-000676,-0.9031303366708718
ACH-000677,-0.8314860986541699
ACH-000681,-0.6965571898334152
ACH-000683,-0.8192103418178276
ACH-000684,-1.0884777751923056
ACH-000688,-1.3568323629263839
ACH-000693,-0.7570859165389141
ACH-000694,-0.8185376960266407
ACH-000695,-0.7769918926157261
ACH-000696,-0.8782389762449805
ACH-000697,-0.8823544687748077
ACH-000699,-0.8346828010732339
ACH-000701,-0.7401855228081052
ACH-000706,-0.7749768626985309
ACH-000711,-1.0577691287682631
ACH-000713,-0.9455267848054568
ACH-000714,-0.7195483796279373
ACH-000718,-1.1144054828075871
ACH-000720,-0.8970767711681192
ACH-000721,-1.1500412753487077
ACH-000724,-1.0651467279198723
ACH-000725,-0.6357629705666085
ACH-000732,-0.9746383376492042
ACH-000734,-0.9451313690108644
ACH-000735,-1.1579240494882683
ACH-000736,-0.7193970759531474
ACH-000738,-0.9082815833394354
ACH-000746,-0.8320859564646169
ACH-000747,-0.8906008744422669
ACH-000748,-0.9314923250318308
ACH-000753,-0.7693974472203258
ACH-000756,-1.0407355169590893
ACH-000757,-0.8096031695514887
ACH-000758,-0.6880913673342273
ACH-000760,-0.9788791910536658
ACH-000762,-0.9352706274011076
ACH-000763,-0.8173945842154092
ACH-000764,-0.9314746663627312
ACH-000765,-0.8848359462273918
ACH-000766,-1.0850666921811185
ACH-000767,-0.8541113453990546
ACH-000768,-0.6862559211080195
ACH-000769,-0.9842926451847388
ACH-000770,-0.9803790226207296
ACH-000771,-0.85888624533099
ACH-000773,-0.8884071221929667
ACH-000776,-0.935643475804338
ACH-000777,-0.9130867139740524
ACH-000778,-0.8761942639639191
ACH-000781,-0.7954153725168517
ACH-000782,-0.6805187512502866
ACH-000783,-0.6633585802858919
ACH-000784,-0.8490318992392284
ACH-000785,-0.7125754219030174
ACH-000787,-0.6713458060436035
ACH-000788,-0.8166769206258334
ACH-000791,-0.8260171585525932
ACH-000792,-0.6924786892493775
ACH-000794,-1.0024963087048446
ACH-000796,-1.1797186423669557
ACH-000798,-0.9712611121483921
ACH-000799,-1.0256338262350426
ACH-000800,-0.9003744012476411
ACH-000802,-1.0368689348699611
ACH-000804,-0.95801037869069
ACH-000805,-0.8249058491879964
ACH-000809,-0.7413982555743404
ACH-000810,-1.0397317363511196
ACH-000811,-0.8245044642648961
ACH-000817,-0.8908627770871861
ACH-000819,-0.7482602470569513
ACH-000820,-1.006082621431363
ACH-000821,-0.8415911958787983
ACH-000822,-0.9403931871711844
ACH-000823,-0.8450053184495497
ACH-000824,-0.7671775883141297
ACH-000827,-0.8436044535440596
ACH-000829,-0.5690982154491558
ACH-000831,-0.8263380123397743
ACH-000832,-1.021429860358072
ACH-000833,-0.7747738593634999
ACH-000834,-0.7398532684930965
ACH-000835,-0.9346276722382192
ACH-000836,-1.1421795976187672
ACH-000837,-0.8046337712707217
ACH-000838,-0.8431264573978966
ACH-000839,-0.8509838008519197
ACH-000840,-0.7647448348387136
ACH-000841,-0.739553539311266
ACH-000843,-0.8420108383833559
ACH-000846,-1.0366546251432165
ACH-000847,-0.821553643526379
ACH-000848,-0.6632933990218791
ACH-000849,-0.9852017818601152
ACH-000851,-0.9170964869781446
ACH-000855,-0.8051440183739058
ACH-000856,-0.850971635842818
ACH-000858,-0.8594411830008771
ACH-000859,-1.0511658779632624
ACH-000861,-0.7634749770998991
ACH-000862,-0.8088255886106771
ACH-000865,-0.8500727682476654
ACH-000866,-0.8939175513468222
ACH-000867,-0.6589626041986538
ACH-000869,-0.7914111289245715
ACH-000872,-0.7713943916910098
ACH-000873,-0.9216437233150492
ACH-000876,-0.6772755973621074
ACH-000878,-0.6696782724089786
ACH-000880,-0.7676807978301842
ACH-000881,-0.7812414071531716
ACH-000882,-0.9798452755256278
ACH-000884,-0.9049179013118588
ACH-000885,-0.8804133998807051
ACH-000887,-0.7943123598658476
ACH-000889,-0.7939675074593586
ACH-000896,-0.8375568806662574
ACH-000898,-0.8483722229783227
ACH-000900,-0.9624200450329812
ACH-000901,-0.8817014807233614
ACH-000905,-0.9246570702250936
ACH-000906,-0.9545155198860692
ACH-000907,-0.9842696743589336
ACH-000910,-0.7963862516726311
ACH-000911,-0.8351967356330653
ACH-000912,-0.6471070150027287
ACH-000913,-0.7298896262816706
ACH-000915,-1.1820688535908201
ACH-000916,-0.8058170266247071
ACH-000917,-0.8344420263850296
ACH-000920,-0.9865326551873718
ACH-000921,-0.8267043399335183
ACH-000924,-0.8661142966586914
ACH-000926,-0.8356729619159097
ACH-000928,-1.0022863010254586
ACH-000929,-1.009162016408851
ACH-000932,-0.8590640131987679
ACH-000935,-0.9674074964540088
ACH-000936,-0.8639587989905849
ACH-000937,-0.9220103074903624
ACH-000938,-0.9917801176338044
ACH-000939,-0.8166736073409684
ACH-000941,-0.9812806148498404
ACH-000943,-0.7573922133611556
ACH-000946,-0.7512208429472231
ACH-000947,-0.8430920482512602
ACH-000948,-0.7609799922490196
ACH-000950,-0.9174181237513508
ACH-000953,-0.99177456536445
ACH-000954,-1.0726818936842089
ACH-000957,-0.9984416896565724
ACH-000958,-0.836546077571508
ACH-000960,-1.0578919894972942
ACH-000963,-0.92595141914845
ACH-000968,-0.7218149548464291
ACH-000969,-0.8842163630639314
ACH-000972,-1.003378803452363
ACH-000973,-0.8918394501605139
ACH-000974,-0.7537853742653211
ACH-000978,-0.8348656198931066
ACH-000984,-0.8519589445354767
ACH-000986,-0.9216342667482996
ACH-000988,-0.7574053396160413
ACH-000993,-0.7827794486342453
ACH-000994,-0.7210647369377187
ACH-000996,-1.0084825798759072
ACH-001001,-0.8562970323493173
ACH-001020,-1.0192053048800012
ACH-001028,-1.1010036443440965
ACH-001031,-0.6832465560617493
ACH-001038,-0.8775149621454963
ACH-001048,-0.8785434449945779
ACH-001050,-0.9229133549670852
ACH-001053,-0.8232064171395246
ACH-001054,-0.8716480154595366
ACH-001061,-0.8167123394759561
ACH-001067,-1.1062064693836529
ACH-001075,-0.6633975924262565
ACH-001096,-0.7829965234236643
ACH-001111,-1.0072570681961792
ACH-001119,-1.0994757316709516
ACH-001128,-1.0244101632108982
ACH-001134,-1.026601477402861
ACH-001151,-0.8649036820929049
ACH-001163,-0.9760650576785632
ACH-001164,-0.6436563814030649
ACH-001183,-0.8848945596266677
ACH-001192,-0.6950751525166494
ACH-001193,-1.1462740204238109
ACH-001196,-0.6749786091546637
ACH-001197,-0.9351012535546596
ACH-001205,-0.9559488804719106
ACH-001211,-0.9104348040073184
ACH-001212,-1.1266636536564296
ACH-001228,-0.8828395163643681
ACH-001232,-0.7702516817778753
ACH-001239,-0.7412029552469549
ACH-001270,-0.8995105922459989
ACH-001274,-1.0272792662552623
ACH-001275,-0.7196117731350439
ACH-001277,-0.8954299699493502
ACH-001278,-0.7184551740929936
ACH-001280,-0.7020901826038775
ACH-001283,-0.7018047978730678
ACH-001289,-0.7023420258374217
ACH-001300,-0.8663064912670676
ACH-001301,-0.7168377899176824
ACH-001302,-0.5995911154154133
ACH-001306,-0.9220196289992552
ACH-001318,-0.8059040939904224
ACH-001322,-0.7181111563546064
ACH-001328,-0.9482500393348856
ACH-001332,-0.8633339568741684
ACH-001336,-0.9257620342247048
ACH-001346,-0.9127451165118512
ACH-001353,-0.9368915303479076
ACH-001354,-0.7398397295374843
ACH-001367,-0.8096160449543433
ACH-001368,-0.8650354492424732
ACH-001374,-0.9087242894806074
ACH-001377,-0.7685621424589154
ACH-001380,-0.9306318881237264
ACH-001391,-0.9846442446372508
ACH-001408,-0.7867637478897886
ACH-001430,-1.1317446580354775
ACH-001431,-0.6790761179020308
ACH-001450,-0.6404118296391279
ACH-001496,-0.8821122369562813
ACH-001500,-0.9728140652727676
ACH-001523,-0.753269248955748
ACH-001532,-0.8375704883426227
ACH-001550,-0.8866288822001414
ACH-001552,-0.9186180877288976
ACH-001554,-0.6140984886679273
ACH-001654,-0.7706222182240057
ACH-001735,-0.7602991886781186
ACH-001736,-0.9153574577975949
ACH-001737,-1.3664772401520944
ACH-001740,-0.7781217798984941
ACH-001745,-0.6850545103515785
ACH-001765,-0.9109771951290276
