,GLIS2 (84662)
ACH-000167,-0.14110291850580056
ACH-000168,-0.2946187666187651
ACH-000169,0.02208969054829733
ACH-000178,-0.21972054571605704
ACH-000183,-0.28690831059007466
ACH-000188,0.0015076054073678812
ACH-000189,-0.28060873318838503
ACH-000190,-0.19179315265204971
ACH-000198,-0.054735393359138906
ACH-000203,-0.4270132411697831
ACH-000204,-0.4960141905601294
ACH-000206,-0.2969095572597804
ACH-000207,-0.24031862702613044
ACH-000208,0.15107402402928935
ACH-000210,-0.2364325439480924
ACH-000211,-0.1901859215379641
ACH-000215,-0.1429721223512062
ACH-000221,-0.20822343601581586
ACH-000222,-0.23499585289258085
ACH-000223,-0.08395570898699548
ACH-000226,-0.09906717441096713
ACH-000227,-0.1663502235595873
ACH-000228,0.06534256506854204
ACH-000231,-0.3464062066220538
ACH-000232,-0.22839668075837086
ACH-000233,-0.17818495614479282
ACH-000234,-0.14821495973519133
ACH-000235,-0.2343954772181424
ACH-000237,-0.0597543857814796
ACH-000238,-0.11141882007642327
ACH-000242,-0.2445776948657577
ACH-000243,-0.34444300906280706
ACH-000244,-0.1342951543833639
ACH-000246,-0.2289789037049344
ACH-000248,-0.04721932984143131
ACH-000250,-0.208854967667549
ACH-000251,-0.02293575431490118
ACH-000252,-0.3122656268735754
ACH-000253,-0.14489808800788578
ACH-000255,0.10001134372057753
ACH-000256,-0.1123889805839925
ACH-000257,-0.28495785631680765
ACH-000258,-0.049013827322373166
ACH-000259,-0.31414078077904506
ACH-000260,-0.3297031587003946
ACH-000261,-0.138169144528883
ACH-000262,-0.17116460031783473
ACH-000263,-0.1581257796333134
ACH-000264,-0.165793674377977
ACH-000265,-0.1158280779395088
ACH-000266,-0.16770786076771765
ACH-000272,-0.1427795150087729
ACH-000274,-0.19085959297353114
ACH-000277,-0.10444854557807218
ACH-000278,-0.035792734096141886
ACH-000279,-0.19052175260511225
ACH-000280,-0.3097873614816484
ACH-000281,-0.17440227019547722
ACH-000288,-0.3364468321667641
ACH-000291,-0.19987632059485155
ACH-000293,0.013859487919560478
ACH-000294,0.0343020441881878
ACH-000295,-0.1168255613109974
ACH-000296,-0.3965751919272092
ACH-000302,-0.14507702670040346
ACH-000304,-0.3582478355600205
ACH-000307,-0.11738275494757452
ACH-000308,-0.16050906423356587
ACH-000310,-0.0720603891470504
ACH-000311,-0.2409873022302513
ACH-000312,-0.28775429650267004
ACH-000315,-0.20658725113489276
ACH-000316,-0.3116050538818988
ACH-000317,-0.09313086477737284
ACH-000318,-0.3061037823262545
ACH-000319,-0.2774552742244093
ACH-000320,-0.06805048491233216
ACH-000322,-0.5303468360356554
ACH-000323,-0.3723712110634205
ACH-000324,-0.1630624691642907
ACH-000329,-0.21586719677004626
ACH-000330,-0.2008703578554596
ACH-000331,-0.11685659426319532
ACH-000332,-0.2761643801406342
ACH-000334,-0.206890184416528
ACH-000335,-0.21038952344304604
ACH-000336,-0.24793923803922804
ACH-000337,-0.22189155375440384
ACH-000338,-0.2367020426894763
ACH-000339,-0.1895693538505893
ACH-000341,-0.03365575078889347
ACH-000348,-0.22335808676160254
ACH-000350,-0.198499797812582
ACH-000352,-0.08998491289910307
ACH-000356,-0.28131357105295896
ACH-000361,-0.4433205967976092
ACH-000362,-0.2093571466381592
ACH-000363,-0.2469154390008633
ACH-000364,0.016236014468147746
ACH-000365,-0.12646339581728086
ACH-000366,-0.17001885591214322
ACH-000368,-0.1966680466660053
ACH-000374,-0.16757590817627604
ACH-000375,-0.3829792345022692
ACH-000376,-0.29295954454510403
ACH-000381,-0.3538361720329292
ACH-000383,-0.2115510304791548
ACH-000387,-0.2215491443246407
ACH-000389,-0.22427110867479114
ACH-000390,-0.1744401487021637
ACH-000393,-0.30631192649491623
ACH-000395,-0.20699369164929388
ACH-000396,-0.6092093564498234
ACH-000397,-0.31947171097417343
ACH-000401,-0.350143682633772
ACH-000402,-0.020031051009967032
ACH-000403,-0.2383476048518513
ACH-000404,-0.340012150358682
ACH-000406,-0.10785672412889603
ACH-000407,-0.27625485170854186
ACH-000408,-0.2915564937123517
ACH-000410,-0.11372722747422148
ACH-000411,-0.2513105993127001
ACH-000414,-0.30037279314949017
ACH-000415,-0.20005102447877693
ACH-000416,-0.2616668263339827
ACH-000420,-0.2409468253414264
ACH-000421,-0.2432905623128467
ACH-000424,-0.30345367379193583
ACH-000425,-0.22020942904552784
ACH-000426,0.029538999923874317
ACH-000427,-0.27192139570870577
ACH-000433,-0.2744556548785584
ACH-000435,-0.4978884954542914
ACH-000436,0.1213126941929892
ACH-000444,-0.19399194432441494
ACH-000445,-0.12535628955087308
ACH-000448,-0.20701934486107149
ACH-000450,-0.3296883636662153
ACH-000452,-0.2470119268702555
ACH-000454,-0.04724782539630922
ACH-000458,-0.05698644499694034
ACH-000459,0.039150747571860635
ACH-000460,-0.2702309957652301
ACH-000461,-0.13643332720162224
ACH-000463,-0.017984149713363172
ACH-000464,-0.3271178587752598
ACH-000466,-0.18000510362503894
ACH-000467,-0.3517891315761313
ACH-000468,-0.20241255045444176
ACH-000469,-0.16095561381728601
ACH-000470,-0.10909905267856593
ACH-000471,-0.2800234802411566
ACH-000472,-0.18378856266176727
ACH-000473,-0.2873505012247727
ACH-000475,-0.1929044599707673
ACH-000476,-0.0694590564251117
ACH-000477,-0.09673333808895536
ACH-000479,-0.3976363039284647
ACH-000480,-0.1671624350387245
ACH-000481,-0.1179518003859541
ACH-000483,-0.20037148371349026
ACH-000484,-0.40857581882835226
ACH-000485,-0.3017320546617877
ACH-000486,-0.16112606851574607
ACH-000487,-0.09324479400460788
ACH-000488,-0.2665541482961394
ACH-000490,-0.23666808830573674
ACH-000491,-0.2263443016192605
ACH-000495,-0.4159067345452061
ACH-000496,-0.2990991013492503
ACH-000499,-0.007484371205289356
ACH-000500,-0.18897725720131986
ACH-000502,-0.4854913033009131
ACH-000503,-0.08254030777137662
ACH-000505,-0.2871037070505178
ACH-000507,-0.28851200402625204
ACH-000510,-0.2088852697514358
ACH-000511,-0.08450763154596933
ACH-000512,-0.3256596991683438
ACH-000516,-0.2278140327368971
ACH-000517,-0.10492952867989336
ACH-000518,-0.19659890645799266
ACH-000520,-0.1998779403469164
ACH-000521,-0.07224088851246781
ACH-000522,-0.11813811272789602
ACH-000524,-0.022725931486907783
ACH-000527,-0.16266315115936164
ACH-000528,-0.1208810168115544
ACH-000537,-0.03241007063073777
ACH-000541,-0.05196660333800257
ACH-000542,-0.2526763912240469
ACH-000544,-0.07914984119717773
ACH-000545,-0.019178043845686717
ACH-000547,-0.058321955232337734
ACH-000548,-0.17165660551474804
ACH-000549,-0.00969813257268367
ACH-000550,-0.1752374131094215
ACH-000552,-0.21974790280145454
ACH-000556,-0.4321735742634102
ACH-000557,-0.14901757652528438
ACH-000569,-0.5506828553167552
ACH-000570,-0.16585508391045742
ACH-000571,-0.1616063699724776
ACH-000573,-0.12476582336028462
ACH-000576,-0.16180674875991824
ACH-000579,-0.162861371559846
ACH-000580,-0.2052201158633059
ACH-000584,-0.08661046162017133
ACH-000585,-0.2400241067801494
ACH-000588,-0.1522746668909885
ACH-000589,-0.2896629516632208
ACH-000591,-0.19384492845232199
ACH-000593,-0.19769136826921452
ACH-000600,-0.14834513065847132
ACH-000601,-0.396596823248647
ACH-000605,-0.2933566697193302
ACH-000606,-0.15036329341998214
ACH-000608,-0.14960870728995015
ACH-000614,-0.18954372923558205
ACH-000616,-0.16224456692491065
ACH-000618,-0.06615252081619248
ACH-000619,-0.101696144740137
ACH-000620,-0.2293324916592233
ACH-000621,-0.2994531601531347
ACH-000622,-0.060688965354895485
ACH-000623,-0.31562714036967304
ACH-000624,-0.11099822976422727
ACH-000627,-0.09354567081561732
ACH-000630,-0.2705898541561347
ACH-000631,-0.32515760218725703
ACH-000632,-0.3159268684241465
ACH-000633,-0.25745363504939656
ACH-000637,-0.19776585407311936
ACH-000638,-0.11634668735307407
ACH-000646,-0.09532928782480793
ACH-000647,-0.15407345114253587
ACH-000648,-0.3706793310557441
ACH-000649,-0.14699982676301532
ACH-000651,-0.08416340973239482
ACH-000652,-0.34093180919864113
ACH-000653,-0.2431060337976555
ACH-000657,-0.19973813951670005
ACH-000658,-0.10807960761400333
ACH-000661,-0.15685647521622104
ACH-000662,-0.13112856618856655
ACH-000663,-0.20216844391022112
ACH-000665,-0.07760010544190424
ACH-000671,-0.3484267148302987
ACH-000672,-0.1169974111322653
ACH-000673,-0.34864094185246197
ACH-000676,-0.2394012613515672
ACH-000677,-0.12932649326431042
ACH-000681,-0.14835328726478922
ACH-000683,-0.22027280096110533
ACH-000684,-0.05092272922944427
ACH-000688,-0.14754870152892366
ACH-000693,-0.2330186237329505
ACH-000694,-0.18671948619407652
ACH-000695,-0.3609705957397436
ACH-000696,-0.09465816630526118
ACH-000697,-0.14649627963131684
ACH-000699,-0.33087235162664586
ACH-000701,-0.1695859757065877
ACH-000706,-0.15758598639823926
ACH-000711,-0.2432365671543917
ACH-000713,-0.3691199324667395
ACH-000714,-0.4553665661409398
ACH-000718,-0.4235512162350022
ACH-000720,-0.07998704391139598
ACH-000721,-0.1947149991033245
ACH-000724,-0.1314341309687567
ACH-000725,-0.3315247935439199
ACH-000732,-0.15952688292862074
ACH-000734,-0.11428751387131553
ACH-000735,-0.2851196746465499
ACH-000736,-0.07751959243958845
ACH-000738,-0.029766687105364092
ACH-000746,-0.14706525157151165
ACH-000747,-0.2873743799261136
ACH-000748,-0.25129873691807003
ACH-000753,-0.16416003014870725
ACH-000756,-0.2265658538546031
ACH-000757,-0.3343117587648467
ACH-000758,-0.17788591793971814
ACH-000760,-0.23060478113394575
ACH-000762,-0.08495426109891978
ACH-000763,-0.14024589584800792
ACH-000764,-0.4010992870992479
ACH-000765,-0.16312183772123232
ACH-000766,-0.2483542080508033
ACH-000767,-0.2867521684454016
ACH-000768,-0.15013097852281512
ACH-000769,-0.2332943965789612
ACH-000770,-0.07506110028906385
ACH-000771,-0.2626188996507836
ACH-000773,-0.3074978649894041
ACH-000776,-0.1102709809264132
ACH-000777,-0.12402836493330732
ACH-000778,-0.16964895671710556
ACH-000781,-0.03133141598999042
ACH-000782,-0.11974239079846853
ACH-000783,-0.3291942009838583
ACH-000784,-0.13674688785700204
ACH-000785,-0.20019041474682928
ACH-000787,-0.14731061925359434
ACH-000788,-0.26518338145377124
ACH-000791,-0.2653782515059222
ACH-000792,-0.2523168881455768
ACH-000794,-0.16420696408182126
ACH-000796,-0.2245845631800128
ACH-000798,0.035535378845770016
ACH-000799,-0.009803624660241898
ACH-000800,-0.1813234543915237
ACH-000802,-0.21709453468798195
ACH-000804,-0.07743329942710478
ACH-000805,-0.1083362481282975
ACH-000809,-0.17387986423485044
ACH-000810,0.11440401241578615
ACH-000811,-0.17678582190426198
ACH-000817,0.07067264893652632
ACH-000819,-0.24702176490058864
ACH-000820,-0.263292831934933
ACH-000821,-0.2529125269789556
ACH-000822,-0.1904703861070116
ACH-000823,-0.04745320787761738
ACH-000824,-0.11646845238305002
ACH-000827,-0.1702756010981213
ACH-000829,-0.12752103557463684
ACH-000831,-0.1532540848106939
ACH-000832,-0.25315052321367343
ACH-000833,-0.10344302313994172
ACH-000834,-0.1760556571898316
ACH-000835,-0.20221266477431352
ACH-000836,-0.24965376384411905
ACH-000837,-0.2008868467145868
ACH-000838,-0.04074776096552593
ACH-000839,-0.21046024895719234
ACH-000840,-0.15035306859701847
ACH-000841,-0.2879960006385534
ACH-000843,-0.09974883692695848
ACH-000846,-0.06624489590585865
ACH-000847,-0.21181322957138746
ACH-000848,-0.17883912183145986
ACH-000849,-0.11167862196194248
ACH-000851,-0.1459007490916344
ACH-000855,-0.05450413884695087
ACH-000856,-0.1505897896564043
ACH-000858,-0.007218484465834306
ACH-000859,0.09044997746209832
ACH-000861,-0.11562760888024765
ACH-000862,-0.2624657865821282
ACH-000865,-0.02758622547384161
ACH-000866,-0.11628105686595523
ACH-000867,-0.16537206467324594
ACH-000869,-0.24803122982487
ACH-000872,-0.2436782373877038
ACH-000873,0.00047655408271103064
ACH-000876,-0.13824181705191824
ACH-000878,0.0019059640667433797
ACH-000880,-0.052610468373562216
ACH-000881,-0.11262160756775015
ACH-000882,-0.14434253031507488
ACH-000884,-0.05914053609284914
ACH-000885,-0.3027968979044482
ACH-000887,-0.15856380046638627
ACH-000889,-0.09864254761396002
ACH-000896,-0.0009428983256300108
ACH-000898,-0.344412090462
ACH-000900,-0.4845655151842289
ACH-000901,-0.21623062530708592
ACH-000905,-0.2400113986329796
ACH-000906,-0.09378624942654484
ACH-000907,-0.23623044239039315
ACH-000910,-0.26853626981313256
ACH-000911,-0.11178682117706602
ACH-000912,0.018970176604378032
ACH-000913,-0.15481676591625868
ACH-000915,-0.2080980839060345
ACH-000916,0.00830053279162023
ACH-000917,-0.06344593243178709
ACH-000920,-0.141591005798874
ACH-000921,-0.3767156118811104
ACH-000924,-0.0609862878289729
ACH-000926,-0.2134276944206828
ACH-000928,-0.12736157623607258
ACH-000929,-0.04696998330339629
ACH-000932,-0.061277535986996486
ACH-000935,-0.11600615746157153
ACH-000936,-0.2386020697647345
ACH-000937,-0.21604497566163164
ACH-000938,-0.11957637450911406
ACH-000939,-0.34397269033499256
ACH-000941,-0.3915307400188402
ACH-000943,-0.09319202010482946
ACH-000946,-0.22289066862154155
ACH-000947,-0.01654312349398123
ACH-000948,-0.05713521148852035
ACH-000950,-0.2653406847911408
ACH-000953,-0.1720521027712979
ACH-000954,-0.3605731597797637
ACH-000957,-0.19687980579851452
ACH-000958,-0.21121036310083274
ACH-000960,-0.09682547749890554
ACH-000963,-0.08929427177876327
ACH-000968,-0.2155110567894358
ACH-000969,-0.06003601073492906
ACH-000972,-0.4631707329685794
ACH-000973,-0.19064585334418152
ACH-000974,-0.2004479391204044
ACH-000978,-0.17826979282985242
ACH-000984,-0.25843863741737183
ACH-000986,-0.13570422745470329
ACH-000988,-0.11538333418636518
ACH-000993,-0.282431975588367
ACH-000994,-0.32119316528497266
ACH-000996,-0.4133956843460085
ACH-001001,-0.1513037169913837
ACH-001020,-0.3679797911932626
ACH-001028,-0.08905231060810248
ACH-001031,-0.1896128758895351
ACH-001038,-0.2248801376332468
ACH-001048,-0.04703909549599175
ACH-001050,-0.13379316613649392
ACH-001053,-0.11499987868943652
ACH-001054,-0.27190621256462416
ACH-001061,-0.0785938123770539
ACH-001067,-0.3340544872413048
ACH-001075,-0.18819788490273426
ACH-001096,-0.24692959290263744
ACH-001111,0.17023162153554436
ACH-001119,-0.15054395773073634
ACH-001128,0.08933978987342918
ACH-001134,-0.15425061780795307
ACH-001151,-0.14028618803189846
ACH-001163,-0.15721703344044352
ACH-001164,-0.3706433141440669
ACH-001183,-0.23450053345685065
ACH-001192,0.02926701046022624
ACH-001193,-0.5046020238974421
ACH-001196,-0.12591631055249894
ACH-001197,-0.13219048283386636
ACH-001205,-0.218130775947193
ACH-001211,-0.04370540288602991
ACH-001212,0.04653952154937605
ACH-001228,-0.37564325026508016
ACH-001232,-0.12778414506159966
ACH-001239,-0.2006782156614827
ACH-001270,-0.22615173281067255
ACH-001274,-0.08872993720649477
ACH-001275,-0.040250141645143366
ACH-001277,-0.2675934675331176
ACH-001278,-0.021133317981114213
ACH-001280,-0.06681990061991455
ACH-001283,-0.21870906362579492
ACH-001289,-0.3229218175370104
ACH-001300,-0.15385050909841932
ACH-001301,-0.2076171503857608
ACH-001302,-0.2505117221559293
ACH-001306,-0.2064893962328233
ACH-001318,-0.13413831727781708
ACH-001322,-0.17340665589552484
ACH-001328,-0.19918857967621745
ACH-001332,-0.15722961456009624
ACH-001336,-0.20215653860836105
ACH-001346,-0.08404581480382994
ACH-001353,-0.01208623998985945
ACH-001354,-0.2288089929446502
ACH-001367,-0.2464614624702059
ACH-001368,-0.17015827262284636
ACH-001374,-0.04751209629014392
ACH-001377,-0.1170471600015094
ACH-001380,-0.19541660147118334
ACH-001391,-0.10547014819337212
ACH-001408,-0.10327261194942876
ACH-001430,-0.21011965617449885
ACH-001431,-0.1262396823532885
ACH-001450,-0.1694135991492634
ACH-001496,-0.3044215258716062
ACH-001500,-0.16919692575071374
ACH-001523,-0.23847944336851296
ACH-001532,-0.1117524198505036
ACH-001550,-0.12618364676832994
ACH-001552,-0.2410914175454489
ACH-001554,-0.13303558786620767
ACH-001654,-0.21467961914374611
ACH-001735,-0.2508342229293918
ACH-001736,-0.20751296813858452
ACH-001737,0.1753977069242257
ACH-001740,-0.2690314173474276
ACH-001745,-0.20812721722239105
ACH-001765,-0.1604374235394846
