,DCTN1 (1639)
ACH-000004,-0.2803773223463975
ACH-000005,-0.038994559087568256
ACH-000007,-0.4345591852993288
ACH-000009,-0.3668456188352255
ACH-000011,-0.5563588573249384
ACH-000012,-0.3855619763437049
ACH-000013,-0.6482790218150651
ACH-000014,-0.4941804768085157
ACH-000015,-0.4169106064539226
ACH-000017,-0.4248324393929989
ACH-000018,-0.30144034085371346
ACH-000019,-0.5015094166330342
ACH-000021,-0.4025657852196751
ACH-000022,-0.442168354207124
ACH-000025,-0.4624174693365125
ACH-000028,-0.34261884998347275
ACH-000030,-0.4669673132689293
ACH-000035,-0.4581496725884964
ACH-000036,-0.36512064126991217
ACH-000037,-0.2216428858365796
ACH-000039,-0.4616596176153925
ACH-000040,-0.4353851772275306
ACH-000041,-0.5143688900418679
ACH-000042,-0.4134815621204107
ACH-000045,-0.2748689069317793
ACH-000047,-0.6118666669808865
ACH-000052,-0.488879912326329
ACH-000053,-0.3931455819788895
ACH-000054,-0.3673800557216153
ACH-000055,-0.5885894630315349
ACH-000060,-0.4031423401204198
ACH-000067,-0.4443499490002272
ACH-000070,-0.2366857051316085
ACH-000075,-0.5947036813473457
ACH-000078,-0.5344719203134354
ACH-000082,-0.667180691277016
ACH-000085,-0.6722499169931084
ACH-000086,-0.5015978300303716
ACH-000087,-0.5140986494254771
ACH-000092,-0.5739929229693022
ACH-000095,-0.40653698101729213
ACH-000097,-0.6087144122151911
ACH-000098,-0.518172413666486
ACH-000099,-0.3837113571858812
ACH-000108,-0.4444318923751104
ACH-000113,-0.2913056931219912
ACH-000116,-0.5693063306182411
ACH-000118,-0.3080007081893653
ACH-000120,-0.35276939651146805
ACH-000123,-0.4905032617057982
ACH-000127,-0.29561328377452023
ACH-000128,-0.2978629816845212
ACH-000132,-0.32864394481466463
ACH-000133,-0.4572644609117154
ACH-000137,-0.5574243298184587
ACH-000138,-0.3008079055484337
ACH-000142,-0.37938606054641655
ACH-000143,-0.40439900312258215
ACH-000146,-0.5180076881384859
ACH-000148,-0.5278436775444096
ACH-000150,-0.3515010319196582
ACH-000152,-0.4976193263328992
ACH-000153,-0.515098879467875
ACH-000159,-0.4277985795779658
ACH-000160,-0.5496777307390783
ACH-000163,-0.2720507798192238
ACH-000167,-0.7081075952893502
ACH-000168,-0.34747875977908044
ACH-000169,-0.4870733819388857
ACH-000178,-0.5045762233542156
ACH-000183,-0.5007971139610801
ACH-000188,-0.4738755867947638
ACH-000189,-0.4393380418405734
ACH-000190,-0.18418753141766656
ACH-000198,-0.3466832500960941
ACH-000203,-0.8615548143672119
ACH-000204,-0.4248928350519219
ACH-000206,-0.3547905312976369
ACH-000207,-0.5188862490627945
ACH-000208,-0.7037125002184731
ACH-000210,-0.7269185660743631
ACH-000211,-0.3790346704190527
ACH-000215,-0.3468800138476113
ACH-000221,-0.2368212438048417
ACH-000222,-0.1947412624670793
ACH-000223,-0.5585835531653731
ACH-000226,-0.4715253078070936
ACH-000227,-0.4927348073446257
ACH-000228,-0.4912520914814929
ACH-000231,-0.6127006661469989
ACH-000232,-0.3675526763558273
ACH-000233,-0.342671136470961
ACH-000234,-0.3616830678470757
ACH-000235,-0.4205372968455348
ACH-000237,-0.5357597744151015
ACH-000238,-0.6396893221215388
ACH-000242,-0.20678571361455514
ACH-000243,-0.38304352695629024
ACH-000244,-0.5422693355506841
ACH-000246,-0.3555900720175835
ACH-000248,-0.3828162292388694
ACH-000250,-0.4910507209998692
ACH-000251,-0.3939857763986702
ACH-000252,-0.6256809980335177
ACH-000253,-0.3158388232986161
ACH-000255,-0.4006185120935191
ACH-000256,-0.5273465215602917
ACH-000257,-0.3429464950773108
ACH-000258,-0.391545290165423
ACH-000259,-0.4586294679920453
ACH-000260,-0.6307244873330355
ACH-000261,-0.5291720049161314
ACH-000262,-0.5152084370427772
ACH-000263,-0.2917599797337996
ACH-000264,-0.5291424385502795
ACH-000265,-0.2870631750236227
ACH-000266,-0.5236701915495987
ACH-000272,-0.44388176471358737
ACH-000274,-0.3759992476838148
ACH-000277,-0.299587110457919
ACH-000278,-0.541962352127396
ACH-000279,-0.3541391234490682
ACH-000280,-0.3926211470724009
ACH-000281,-0.4519289683102247
ACH-000288,-0.5291784596853174
ACH-000291,-0.5460352472448002
ACH-000293,-0.3602346461304253
ACH-000294,-0.6345919251548826
ACH-000295,-0.2603782793346416
ACH-000296,-0.33788129787862703
ACH-000302,-0.32308154321496474
ACH-000304,-0.33263556826660906
ACH-000307,-0.4764325287624397
ACH-000308,-0.5706391457999234
ACH-000310,-0.5393958775611492
ACH-000311,-0.3455788627720877
ACH-000312,-0.4225247179274933
ACH-000315,-0.37408706391873786
ACH-000316,-0.4499976304955647
ACH-000317,-0.5246278474165681
ACH-000318,-0.4492554229885819
ACH-000319,-0.5852135547564503
ACH-000320,-0.4178761926180409
ACH-000322,-0.5372817330865067
ACH-000323,-0.5141788268367212
ACH-000324,-0.4831787167124307
ACH-000329,-0.27980749670286903
ACH-000330,-0.2930262458176165
ACH-000331,-0.474068090364691
ACH-000332,-0.4717186176308568
ACH-000334,-0.3173061564169329
ACH-000335,-0.6262166811437456
ACH-000336,-0.5320673196620472
ACH-000337,-0.5588585469378586
ACH-000338,0.12870735531460084
ACH-000339,-0.3605387284413578
ACH-000341,-0.6205980735558757
ACH-000348,-0.3751524834181182
ACH-000350,-0.4567675312697195
ACH-000352,-0.427625296756128
ACH-000356,-0.3725625683048403
ACH-000361,-0.3744568184852928
ACH-000362,-0.3266369943264933
ACH-000363,-0.27836654622328355
ACH-000364,-0.4421551645068775
ACH-000365,-0.3136892850771551
ACH-000366,-0.5209355733593929
ACH-000368,-0.3786445441397561
ACH-000374,-0.4210761971757175
ACH-000375,-0.2450618874435084
ACH-000376,-0.3236650792448121
ACH-000381,-0.5216520118295932
ACH-000383,-0.2152560947827889
ACH-000387,-0.5213216035190997
ACH-000389,-0.3178583473785085
ACH-000390,-0.4332565012113388
ACH-000393,-0.5506726190056436
ACH-000395,-0.4044201811909441
ACH-000396,-0.3739452535595613
ACH-000397,-0.4374083668626357
ACH-000401,-0.19536338073796697
ACH-000402,-0.5755626226506874
ACH-000403,-0.4161462285734407
ACH-000404,-0.4977168568978825
ACH-000406,-0.4770877860537313
ACH-000407,-0.3931073704430117
ACH-000408,-0.25839202656121124
ACH-000410,-0.30942773339635643
ACH-000411,-0.4202588263535033
ACH-000414,-0.3995863952667909
ACH-000415,-0.4664972460990386
ACH-000416,-0.4735019536405249
ACH-000420,-0.4709006758253608
ACH-000421,-0.5298203122452123
ACH-000424,-0.3064472413546084
ACH-000425,-0.4055277277129946
ACH-000426,-0.2487222832093493
ACH-000427,-0.5935488139310592
ACH-000433,-0.543850892358872
ACH-000435,-0.5056699220855506
ACH-000436,-0.2616880123151022
ACH-000444,-0.4998532066667963
ACH-000445,-0.3549649901563252
ACH-000448,-0.5010334956578419
ACH-000450,-0.5737710981669533
ACH-000452,-0.5479896999201492
ACH-000454,-0.4063699123901061
ACH-000458,-0.4905569713086862
ACH-000459,-0.2432643279259283
ACH-000460,-0.5783398600260587
ACH-000461,-0.3773502084978826
ACH-000463,-0.44275659254133104
ACH-000464,-0.5497107519391902
ACH-000466,-0.548472710638361
ACH-000467,-0.4869872346159073
ACH-000468,-0.4028257134531397
ACH-000469,-0.3262922425110746
ACH-000470,-0.4228818136005884
ACH-000471,-0.373572381841405
ACH-000472,-0.3509320172674118
ACH-000473,-0.42480214106862013
ACH-000475,-0.3661477614921713
ACH-000476,-0.35652416635075723
ACH-000477,-0.3396655238890436
ACH-000479,-0.4413561245977899
ACH-000480,-0.5343012349971829
ACH-000481,-0.4219506283148314
ACH-000483,-0.6007833780913403
ACH-000484,-0.5878119651007111
ACH-000485,-0.3185166917357141
ACH-000486,-0.4024539799717009
ACH-000487,-0.25561029166539984
ACH-000488,-0.5966627704514708
ACH-000490,-0.4318579435489596
ACH-000491,-0.3767336027542688
ACH-000495,-0.4765568547007771
ACH-000496,-0.4572552137497064
ACH-000499,-0.3646904895781506
ACH-000500,-0.7265931531915353
ACH-000502,-0.4793354998675356
ACH-000503,-0.3021453136166054
ACH-000505,-0.4613557279936958
ACH-000507,-0.5335958982796298
ACH-000510,-0.3334003090664331
ACH-000511,-0.6782955201705038
ACH-000512,-0.2970841492397129
ACH-000516,-0.4200074439638775
ACH-000517,-0.4897831518843544
ACH-000518,-0.5047531427268062
ACH-000520,-0.4407205694776854
ACH-000521,-0.4527541090351402
ACH-000522,-0.3784190912992131
ACH-000524,-0.4143266815287129
ACH-000527,-0.5764574163978214
ACH-000528,-0.4467228750108859
ACH-000537,-0.5162719378473768
ACH-000541,-0.4384360864239111
ACH-000542,-0.3335617307762562
ACH-000544,-0.4252960660272268
ACH-000545,-0.4308777265985108
ACH-000547,-0.5754889253923464
ACH-000548,-0.5480863229603287
ACH-000549,-0.39029793608786345
ACH-000550,-0.5953159940115772
ACH-000552,-0.4208071240324256
ACH-000556,-0.6043352828720147
ACH-000557,-0.1858877956213721
ACH-000569,-0.25303789526316506
ACH-000570,-0.5951117628037526
ACH-000571,-0.4482655999436208
ACH-000573,-0.4137916356050986
ACH-000576,-0.35096605752253696
ACH-000579,-0.387543355581975
ACH-000580,-0.4030419700785157
ACH-000584,-0.2886973154483613
ACH-000585,-0.5480800817849872
ACH-000588,-0.3479939542961764
ACH-000589,-0.5249633776390562
ACH-000591,-0.6338747404194967
ACH-000593,-0.4549123153936779
ACH-000600,-0.4385746978036089
ACH-000601,-0.37296937431623584
ACH-000605,-0.5595826263414007
ACH-000606,-0.4553220220225063
ACH-000608,-0.26763131305658616
ACH-000614,-0.37838557543584295
ACH-000616,-0.5352000802854578
ACH-000618,-0.4143756257232247
ACH-000619,-0.5137061038020028
ACH-000620,-0.43225630516739133
ACH-000621,-0.38722385830786826
ACH-000622,-0.4900706318887648
ACH-000623,-0.4621030627681593
ACH-000624,-0.3429125426851097
ACH-000627,-0.4495157263106731
ACH-000630,-0.672789512422682
ACH-000631,-0.2623130766806693
ACH-000632,-0.3013256662666268
ACH-000633,-0.4223665374191389
ACH-000637,-0.5563051949928992
ACH-000638,-0.3540865670704253
ACH-000646,-0.4832375445031695
ACH-000647,-0.530897874883264
ACH-000648,-0.42689383384532703
ACH-000649,-0.3806443764389029
ACH-000651,-0.4934662804772103
ACH-000652,-0.251120564599961
ACH-000653,-0.4522184127148335
ACH-000657,-0.4594697771220968
ACH-000658,-0.2881490230036252
ACH-000661,-0.3973762880523874
ACH-000662,-0.406081687468112
ACH-000663,-0.3623826614922847
ACH-000665,-0.5420216510455895
ACH-000671,-0.3029454304868918
ACH-000672,-0.14763671752134302
ACH-000673,-0.4269262723617181
ACH-000676,-0.4012172958490441
ACH-000677,-0.4936672502613873
ACH-000681,-0.07347367609689799
ACH-000683,-0.29846709308171043
ACH-000684,-0.48750745088119
ACH-000688,-0.533958114857046
ACH-000693,-0.5128565360152607
ACH-000694,-0.3896909251750619
ACH-000695,-0.4049085597820997
ACH-000696,-0.5987217309642406
ACH-000697,-0.6242146870769206
ACH-000699,-0.5693819603868978
ACH-000701,-0.38059174607024093
ACH-000706,-0.4996091268540295
ACH-000711,-0.4963361420633843
ACH-000713,-0.5211608463992377
ACH-000714,-0.3407866038394996
ACH-000718,-0.38495836249645865
ACH-000720,-0.3372445216988954
ACH-000721,-0.3708421489261442
ACH-000724,-0.4637510628592894
ACH-000725,-0.6786526703697939
ACH-000732,-0.5144549930176546
ACH-000734,-0.3946349799155865
ACH-000735,-0.7096277865123058
ACH-000736,-0.5533368594040271
ACH-000738,-0.32858582249697915
ACH-000746,-0.2862452059032365
ACH-000747,-0.5127682620060702
ACH-000748,-0.7858073598992787
ACH-000753,-0.4134351151809656
ACH-000756,-0.4027156091298346
ACH-000757,-0.2024340285898586
ACH-000758,-0.6467937978152815
ACH-000760,-0.3771830887618792
ACH-000762,-0.390413257566028
ACH-000763,-0.4395251260900738
ACH-000764,-0.21558022017976775
ACH-000765,-0.5198087605280519
ACH-000766,-0.6053879439807635
ACH-000767,-0.3967558878927569
ACH-000768,-0.5397000244151902
ACH-000769,-0.4084119949713197
ACH-000770,-0.4764080056641482
ACH-000771,-0.29746326970762305
ACH-000773,-0.3704620290677426
ACH-000776,-0.2187664104411591
ACH-000777,-0.3701542562121913
ACH-000778,-0.5933101433079355
ACH-000781,-0.3376184535528116
ACH-000782,-0.4850164227382918
ACH-000783,-0.4336399065394807
ACH-000784,-0.4971911021869961
ACH-000785,-0.5267163865773992
ACH-000787,-0.4840640771099012
ACH-000788,-0.4865958412891307
ACH-000791,-0.4121195516467767
ACH-000792,-0.5170965870515498
ACH-000794,-0.5079957881318671
ACH-000796,-0.5884935423201059
ACH-000798,-0.3921627128807668
ACH-000799,-0.6786174935159012
ACH-000800,-0.4572018003425032
ACH-000802,-0.5542720046280027
ACH-000804,-0.4702296320015211
ACH-000805,-0.4282666000893579
ACH-000809,-0.3412413731914816
ACH-000810,-0.4685956222717159
ACH-000811,-0.4312029651960807
ACH-000817,-0.3460917851370904
ACH-000819,-0.4416834721691887
ACH-000820,-0.3862863843311931
ACH-000821,-0.24231975312582404
ACH-000822,-0.4785515313210253
ACH-000823,-0.36389639483167296
ACH-000824,-0.1898363062189512
ACH-000827,-0.5370253712024979
ACH-000829,-0.3917244114778495
ACH-000831,-0.43532251569495256
ACH-000832,-0.5150684858709497
ACH-000833,-0.2927488288864734
ACH-000834,-0.3700303393119902
ACH-000835,-0.3773298259227835
ACH-000836,-0.5877505180463889
ACH-000837,-0.2900696226671625
ACH-000838,-0.16046467060517758
ACH-000839,-0.3453737947635786
ACH-000840,-0.4617204351389777
ACH-000841,-0.511591046466905
ACH-000843,-0.2934186516709742
ACH-000846,-0.7007824474432491
ACH-000847,-0.35547123287363597
