,PNKD (25953)
ACH-000362,-0.145836662219874
ACH-000363,-0.37332704361400815
ACH-000364,-0.16555304055207484
ACH-000365,-0.2575355722270786
ACH-000366,-0.21650326806181228
ACH-000368,-0.159868545303046
ACH-000374,-0.386285864846986
ACH-000375,-0.2044768944177076
ACH-000376,-0.2735986319602401
ACH-000381,-0.1762754138211739
ACH-000383,-0.2833926001157155
ACH-000387,-0.20999136522583234
ACH-000389,-0.18080468022459306
ACH-000390,-0.2518312552139158
ACH-000393,-0.3574246772320598
ACH-000395,-0.0709785920038712
ACH-000396,-0.25084779389536793
ACH-000397,-0.2261722481276087
ACH-000401,-0.17440766617052753
ACH-000402,-0.2973699446436148
ACH-000403,-0.3943460627027348
ACH-000404,-0.4735080904999189
ACH-000406,-0.20045535586704305
ACH-000407,-0.24816388743428786
ACH-000408,-0.2154825923659971
ACH-000410,-0.3197762348528602
ACH-000411,-0.3249082139983815
ACH-000414,-0.2554543676975825
ACH-000415,-0.2395170433716748
ACH-000416,-0.3085994425031063
ACH-000420,-0.15838073763325766
ACH-000421,-0.14656531637189832
ACH-000424,-0.488408161094674
ACH-000425,-0.2379985439087066
ACH-000426,0.07034921767723898
ACH-000427,-0.19205758127990066
ACH-000433,-0.21675601475891448
ACH-000435,0.021807656746862625
ACH-000436,-0.1563154166839512
ACH-000444,-0.1281622694114222
ACH-000445,-0.03337619724153863
ACH-000448,-0.2564333962140031
ACH-000450,-0.4122558461444281
ACH-000452,-0.15518133912456858
ACH-000454,-0.2335360510271165
ACH-000458,-0.2924660268803493
ACH-000459,-0.15312424490553708
ACH-000460,-0.24097464738565125
ACH-000461,-0.12750666464153426
ACH-000463,-0.19378441487214831
ACH-000464,-0.13823023094498152
ACH-000466,-0.038635845466836925
ACH-000467,-0.3088703363781682
ACH-000468,-0.13773938083630705
ACH-000469,-0.050789156337746014
ACH-000470,-0.26378617621081096
ACH-000471,-0.25995699457678684
ACH-000472,-0.263143227143314
ACH-000473,-0.24919162018538424
ACH-000475,-0.30527387060038896
ACH-000476,-0.2779944909650165
ACH-000477,-0.4368696177513389
ACH-000479,-0.13324232333500285
ACH-000480,-0.1604522372959165
ACH-000481,-0.1836876653156704
ACH-000483,-0.18766776171143645
ACH-000484,-0.3474882756767024
ACH-000485,-0.10376905069073264
ACH-000486,-0.23446985792743374
ACH-000487,-0.1930588418227904
ACH-000488,-0.3203845772302846
ACH-000490,-0.14923413382953007
ACH-000491,-0.19574475230722335
ACH-000495,-0.29573765126893137
ACH-000496,-0.211716499601186
ACH-000499,-0.12124419863607475
ACH-000500,-0.1880652141933432
ACH-000502,-0.18255264635838564
ACH-000503,-0.07911694422237953
ACH-000505,-0.1488916463818558
ACH-000507,-0.3201586048495669
ACH-000510,-0.3219582536862502
ACH-000511,-0.17979389175699084
ACH-000512,-0.2400527288408017
ACH-000516,-0.2518594102961116
ACH-000517,-0.2609083048132778
ACH-000518,-0.030000543087784843
ACH-000520,-0.17196214062229667
ACH-000521,-0.31740280003923743
ACH-000522,-0.2869607373541289
ACH-000524,-0.17383419537986694
ACH-000527,-0.16334705340246988
ACH-000528,-0.1294544498420052
ACH-000537,-0.401081418254179
ACH-000541,-0.09542820245256094
ACH-000542,-0.18716605364358094
ACH-000544,-0.5026989050868004
ACH-000545,-0.18627455091274925
ACH-000547,-0.07305190707100175
ACH-000548,-0.2312815191497692
ACH-000549,0.03232656105491391
ACH-000550,-0.33134090416039674
ACH-000552,-0.1863834128109468
ACH-000556,-0.3022279453128443
ACH-000557,-0.3435485828911052
ACH-000569,-0.2085817051113878
ACH-000570,-0.3278337381921781
ACH-000571,-0.1865755478818484
ACH-000573,-0.2648545061104414
ACH-000576,-0.3010447624466649
ACH-000579,-0.22974950412729164
ACH-000580,-0.1737773653773665
ACH-000584,-0.175738461603532
ACH-000585,-0.21830114927018335
ACH-000588,-0.3563974258000176
ACH-000589,-0.2426703582015743
ACH-000591,-0.1701476672915721
ACH-000593,-0.1917575492698006
ACH-000600,-0.2051414304936162
ACH-000601,-0.18555307327913445
ACH-000605,-0.4479273276420375
ACH-000606,-0.29831316474342306
ACH-000608,-0.32273073275146075
ACH-000614,-0.09935906487856178
ACH-000616,-0.17769180749075922
ACH-000618,-0.103517823620182
ACH-000619,-0.14956647573020493
ACH-000620,-0.13220273829810164
ACH-000621,-0.2980511916398679
ACH-000622,-0.3866256905236202
ACH-000623,-0.2675504442529465
ACH-000624,-0.222990359774496
ACH-000627,-0.2774867666254388
ACH-000630,-0.3695279144619916
ACH-000631,-0.2788449342143953
ACH-000632,-0.3164059530712855
ACH-000633,-0.21457894460842286
ACH-000637,-0.3099432314088211
ACH-000638,-0.11510730991592387
ACH-000646,-0.09636637173368567
ACH-000647,-0.2178260317068055
ACH-000648,-0.212333189316182
ACH-000649,-0.15041698648155274
ACH-000651,-0.20763909587654886
ACH-000652,-0.21678255212181768
ACH-000653,-0.3062963113064109
ACH-000657,-0.21871776599016304
ACH-000658,-0.2934227602267722
ACH-000661,-0.22102674622751312
ACH-000662,0.02141974340172037
ACH-000663,-0.04174904334218953
ACH-000665,-0.2832420391495281
ACH-000671,-0.2190359462364284
ACH-000672,-0.13395373275466618
ACH-000673,-0.3308270437586417
ACH-000676,-0.20377628530335104
ACH-000677,-0.0999530450183725
ACH-000681,-0.0879017192679657
ACH-000683,-0.21631892209048534
ACH-000684,-0.32408215569794474
ACH-000688,-0.31785078008524464
ACH-000693,-0.2517068976560611
ACH-000694,-0.23560610696352155
ACH-000695,-0.4649001409301292
ACH-000696,-0.28183109211347784
ACH-000697,-0.15332189722855724
ACH-000699,-0.3103965942132568
ACH-000701,-0.35859329158944514
ACH-000706,-0.17050554463781514
ACH-000711,-0.1862411887409804
ACH-000713,-0.16735643194361513
ACH-000714,-0.28971043217448017
ACH-000718,-0.29632444808330216
ACH-000720,-0.24148829340056835
ACH-000721,-0.2730459870147753
ACH-000724,-0.0931957634098906
ACH-000725,-0.3539774881372782
ACH-000732,-0.2547709827099838
ACH-000734,-0.16194494583459065
ACH-000735,-0.24295691724201865
ACH-000736,-0.324556417821117
ACH-000738,-0.1860916161781871
ACH-000746,-0.02908824582838824
ACH-000747,-0.2686544490503517
ACH-000748,-0.09185270766122187
ACH-000753,-0.3005295462977702
ACH-000756,0.0006962071482114518
ACH-000757,-0.041806993517507864
ACH-000758,-0.1925270373583033
ACH-000760,-0.19505671662013108
ACH-000762,-0.30140283366799325
ACH-000763,-0.1927906376643884
ACH-000764,-0.09384800210874876
ACH-000765,-0.2951282783694791
ACH-000766,-0.24664354972972785
ACH-000767,-0.2101918136560096
ACH-000768,-0.1825906037844536
ACH-000769,-0.2162178362416627
ACH-000770,-0.10209107439730468
ACH-000771,-0.21468695245789535
ACH-000773,-0.16507293206927945
ACH-000776,-0.1075900238366709
ACH-000777,-0.1577091423383709
ACH-000778,-0.18058687196031184
ACH-000781,-0.1587576036901109
ACH-000782,-0.17700192451251945
ACH-000783,-0.26596431092947953
ACH-000784,-0.260362655808401
ACH-000785,-0.3375222837918869
ACH-000787,-0.14641750211808727
ACH-000788,-0.2584835557529597
ACH-000791,-0.0844585828585699
ACH-000792,-0.2802370115752597
ACH-000794,-0.14117166006421275
ACH-000796,-0.29002417006101816
ACH-000798,-0.3152967463510579
ACH-000799,-0.5678987846456606
ACH-000800,-0.16962805768220612
ACH-000802,-0.20744772139886367
ACH-000804,-0.3723679440310933
ACH-000805,-0.2196505539709204
ACH-000809,-0.31006511318130137
ACH-000810,-0.015471547034747268
ACH-000811,-0.25356072624473114
ACH-000817,-0.17692159342622432
ACH-000819,-0.13100827422042122
ACH-000820,-0.06461326195410412
ACH-000821,0.019254388963489168
ACH-000822,-0.1789245498377416
ACH-000823,-0.23946091174974146
ACH-000824,-0.19741612605394893
ACH-000827,-0.2022315651712744
ACH-000829,-0.22186246368872312
ACH-000831,-0.3559139977872518
ACH-000832,-0.3221495128166108
ACH-000833,-0.1270170178031308
ACH-000834,-0.11304566061215425
ACH-000835,-0.23727414274073694
ACH-000836,-0.2421036517638935
ACH-000837,-0.2850065037492115
ACH-000838,-0.16361335267137442
ACH-000839,-0.3521162596868191
ACH-000840,-0.33362126571009115
ACH-000841,-0.2392610100644083
ACH-000843,-0.4511568191379382
ACH-000846,-0.1898341850604502
ACH-000847,-0.16126541393982136
ACH-000848,-0.1547714878176122
ACH-000849,-0.2748370995154732
ACH-000851,-0.20138463751914493
ACH-000855,-0.15385086533978354
ACH-000856,-0.21649544432846335
ACH-000858,-0.4092229605781508
ACH-000859,-0.2580526607937449
ACH-000861,-0.21039310211097095
ACH-000862,-0.30862053999256905
ACH-000865,-0.2326065303168683
ACH-000866,-0.3632400863764719
ACH-000867,-0.24835204513333303
ACH-000869,-0.29438606089430985
ACH-000872,-0.20684505926379296
ACH-000873,-0.3304044780129534
ACH-000876,-0.20660848022129585
ACH-000878,-0.4028816971831651
ACH-000880,-0.16722251501739113
ACH-000881,-0.26763215551554426
ACH-000882,-0.08581314990791587
ACH-000884,-0.3426853959874843
ACH-000885,-0.12993810557221885
ACH-000887,-0.1949060077909462
ACH-000889,-0.2427295105161475
ACH-000896,-0.21994068259511507
ACH-000898,-0.144622384967123
ACH-000900,-0.1849645426884433
ACH-000901,-0.2799839910057959
ACH-000905,-0.1259013806878107
ACH-000906,-0.253289898077834
ACH-000907,-0.2353607480107137
ACH-000910,-0.4033039222783278
ACH-000911,-0.3287242772945869
ACH-000912,-0.14464581366019216
ACH-000913,-0.4615892208429385
ACH-000915,-0.15987694151964355
ACH-000916,-0.17016530136145033
ACH-000917,-0.05370131995892138
ACH-000920,-0.5788972499167662
ACH-000921,-0.23770554790270085
ACH-000924,-0.2700518525796449
ACH-000926,-0.3546741070459431
ACH-000928,-0.1490396705872942
ACH-000929,-0.09530611084738996
ACH-000932,-0.1276213395878422
ACH-000935,-0.16488197759702344
ACH-000936,-0.0862362122715949
ACH-000937,-0.06423508154568645
ACH-000938,-0.1460691108790985
ACH-000939,-0.27601289982578964
ACH-000941,-0.3061640786698911
ACH-000943,-0.2777379221368622
ACH-000946,-0.27362114704081514
ACH-000947,-0.26354802142571565
ACH-000948,-0.1631756582365652
ACH-000950,-0.2726396381198626
ACH-000953,-0.2100044389365028
ACH-000954,-0.17068526981118365
ACH-000957,-0.3185344188501197
ACH-000958,-0.4498594905423924
ACH-000960,-0.3068494514110882
ACH-000963,-0.2486216053865562
ACH-000968,-0.16461427872618173
ACH-000969,-0.07594524244812295
ACH-000972,-0.08461476282637423
ACH-000973,-0.236827254682063
ACH-000974,-0.4148079185254677
ACH-000978,0.024307201696439854
ACH-000984,-0.13538261313383051
ACH-000986,-0.20495750280620692
ACH-000988,-0.2826581476921459
ACH-000993,-0.2661343967134693
ACH-000994,-0.27291835522065105
ACH-000996,-0.022011910037894898
ACH-001001,-0.3076526048398374
ACH-001020,-0.14685903735377887
ACH-001028,-0.3293848752423733
ACH-001031,-0.4917556810495847
ACH-001038,-0.2265316077083023
ACH-001048,-0.10435220065650967
ACH-001050,-0.17495013857285188
ACH-001053,-0.20472086790167596
ACH-001054,-0.030847572078964713
ACH-001061,-0.2695767515893157
ACH-001067,-0.16375504512799266
ACH-001075,-0.16376581664056197
ACH-001096,-0.30611293927342703
ACH-001111,-0.13575561926236254
ACH-001119,-0.3782341864151921
ACH-001128,-0.09934696529960448
ACH-001134,-0.18850073461153166
ACH-001151,-0.2571877869594049
ACH-001163,-0.1749188065894902
ACH-001164,0.01863196704691001
ACH-001183,-0.33456890822017943
ACH-001192,-0.34324838571992894
ACH-001193,-0.2847667733240192
ACH-001196,-0.3291722740289056
ACH-001197,-0.2489726060509362
ACH-001205,-0.3636417193742249
ACH-001211,-0.20966208658980276
ACH-001212,-0.40365383013646544
ACH-001228,-0.2311877170132248
ACH-001232,-0.3092338613669149
ACH-001239,-0.26192785720755685
ACH-001270,-0.03196148890307768
ACH-001274,-0.32688154134026404
ACH-001275,-0.004427614517776935
ACH-001277,-0.3356813036502295
ACH-001278,-0.3506133125381491
ACH-001280,-0.2588710820159428
ACH-001283,-0.2131718225687147
ACH-001289,-0.08934469241345501
ACH-001300,-0.23873769131776826
ACH-001301,-0.2193503599081771
ACH-001302,-0.2160958683970504
ACH-001306,-0.28336814526017085
ACH-001318,-0.2774159419130266
ACH-001322,-0.20982207116238086
ACH-001328,-0.2602876005937857
ACH-001332,-0.2877173846347281
ACH-001336,-0.2696280272932849
ACH-001346,-0.1618574001020771
ACH-001353,-0.07930740873304233
ACH-001354,-0.3091208243162883
ACH-001367,-0.2549412388410058
ACH-001368,-0.2619758360042681
ACH-001374,-0.31608855009578274
ACH-001377,-0.34776788148067045
ACH-001380,-0.20377699367884344
ACH-001391,-0.2918883018395932
ACH-001408,-0.2073969236312249
ACH-001430,-0.270093393910417
ACH-001431,-0.2268467085193006
ACH-001450,-0.22081680650379293
ACH-001496,-0.15887163160800086
ACH-001500,-0.3405069089234921
ACH-001523,-0.1823705480633624
ACH-001532,-0.12897356235952862
ACH-001550,-0.2575707715278211
ACH-001552,-0.35141127726408633
ACH-001554,-0.2589782156453819
ACH-001654,-0.18311881973624086
ACH-001735,-0.23406069452046396
ACH-001736,-0.15854394567084498
ACH-001737,-0.4262888677231041
ACH-001740,-0.2615126123993419
ACH-001745,-0.2152497435935534
ACH-001765,-0.2817939437601328
