,PLD4 (122618)
ACH-000767,-0.22163837731149716
ACH-000768,0.015989606244844825
ACH-000769,-0.06437628849689346
ACH-000770,-0.0990292221424517
ACH-000771,-0.2208459720875959
ACH-000773,-0.06626310637799472
ACH-000776,-0.14438946496095956
ACH-000777,-0.07880953806932578
ACH-000778,-0.034166425905467215
ACH-000781,-0.10273742236293652
ACH-000782,-0.049032013533862655
ACH-000783,-0.0767038014947608
ACH-000784,-0.11730601353296015
ACH-000785,-0.244917448108256
ACH-000787,-0.20815366512759229
ACH-000788,-0.16367757175519992
ACH-000791,-0.1278792356352825
ACH-000792,-0.16317061299979307
ACH-000794,-0.10511751905550827
ACH-000796,-0.20893272665431992
ACH-000798,-0.1759150464071524
ACH-000799,0.04370522880758509
ACH-000800,-0.21018232052249028
ACH-000802,-0.12752669012321685
ACH-000804,-0.2408688718946745
ACH-000805,-0.1848435535087763
ACH-000809,-0.1733837399756741
ACH-000810,-0.1727175165986607
ACH-000811,-0.0662814861721411
ACH-000817,-0.07826589462977138
ACH-000819,-0.09987707811984634
ACH-000820,-0.32872579454278844
ACH-000821,-0.2080264741723011
ACH-000822,-0.13603042308256094
ACH-000823,-0.09584372301259073
ACH-000824,-0.002594395275279473
ACH-000827,-0.04545530228872037
ACH-000829,-0.16586563692094078
ACH-000831,0.009971170500200195
ACH-000832,0.061501646012298614
ACH-000833,-0.08422722712589098
ACH-000834,0.11209093477841124
ACH-000835,-0.2554721507795415
ACH-000836,-0.15324785115625186
ACH-000837,0.016178403978417945
ACH-000838,-0.057989652579076637
ACH-000839,-0.08565444884235639
ACH-000840,-0.26955686867258394
ACH-000841,2.441318015255703e-05
ACH-000843,-0.2685622179539517
ACH-000846,-0.1262021072368404
ACH-000847,-0.1686603897056743
ACH-000848,-0.062301080196482436
ACH-000849,-0.2029023750298407
ACH-000851,-0.13304950423899875
ACH-000855,-0.09969248580559707
ACH-000856,-0.2470836433569745
ACH-000858,-0.3550011392202728
ACH-000859,-0.05335009223122242
ACH-000861,-0.22470730798587515
ACH-000862,-0.043114574695459436
ACH-000865,-0.11875080917212262
ACH-000866,-0.18678496426210847
ACH-000867,-0.08033577786185392
ACH-000869,-0.12885623509521474
ACH-000872,-0.18589975181837712
ACH-000873,-0.14937562943209715
ACH-000876,0.06773075861789969
ACH-000878,-0.01803135935088572
ACH-000880,-0.2046677221903244
ACH-000881,0.0042723128807066356
ACH-000882,-0.005340223552476994
ACH-000884,-0.1542044067703364
ACH-000885,-0.1357548184919669
ACH-000887,-0.09951444597060197
ACH-000889,-0.1928676068295088
ACH-000896,-0.17588885523522246
ACH-000898,-0.059023688204008426
ACH-000900,-0.04485492080413886
ACH-000901,-0.2884729807067675
ACH-000905,-0.15099122369243875
ACH-000906,-0.19039282050855907
ACH-000907,-0.0998448078936086
ACH-000910,-0.2464674591458293
ACH-000911,-0.15450716609247067
ACH-000912,-0.19770878615203752
ACH-000913,-0.1152817068578549
ACH-000915,-0.10459723385448247
ACH-000916,0.3818315203945911
ACH-000917,0.08670245089256058
ACH-000920,0.116189407545749
ACH-000921,-0.07848151975977237
ACH-000924,-0.1593070445957857
ACH-000926,-0.1958390987179751
ACH-000928,-0.06627132474386853
ACH-000929,0.005905782886933507
ACH-000932,-0.021356320132076795
ACH-000935,-0.16261039938785207
ACH-000936,-0.0869401472340379
ACH-000937,-0.17120821250036058
ACH-000938,-0.11723105581680088
ACH-000939,-0.08618389996112907
ACH-000941,-0.08377386864516198
ACH-000943,-0.1210364998869715
ACH-000946,-0.16545130259903298
ACH-000947,-0.15103969934349332
ACH-000948,-0.16360897638827135
ACH-000950,-0.2801509406980054
ACH-000953,-0.15459598355184506
ACH-000954,0.06480767997437209
ACH-000957,-0.19198084673074708
ACH-000958,0.09922490447861562
ACH-000960,-0.11050864820047784
ACH-000963,-0.004756006705346051
ACH-000968,0.14457971244788487
ACH-000969,-0.2634953576278249
ACH-000972,0.03154849365930948
ACH-000973,-0.10155202516133907
ACH-000974,-0.05811645311494735
ACH-000978,0.020181453794100083
ACH-000984,-0.10041006250693467
ACH-000986,-0.2303095963251089
ACH-000988,-0.10526782947651564
ACH-000993,-0.3305104260315025
ACH-000994,-0.054447991659626
ACH-000996,-0.1997949778485404
ACH-001001,-0.15422065330785867
ACH-001020,-0.20906486768864602
ACH-001028,-0.04985739765772105
ACH-001031,-0.18525219015468974
ACH-001038,-0.08760703085880718
ACH-001048,-0.059107940119229235
ACH-001050,-0.1395795208724715
ACH-001053,-0.426445601085844
ACH-001054,-0.23856680678877426
ACH-001061,-0.05704336238294048
ACH-001067,-0.20891669052906375
ACH-001075,-0.18044492710416588
ACH-001096,-0.13542043623453798
ACH-001111,0.09938023280218017
ACH-001119,-0.10766561138051077
ACH-001128,-0.4458298168352443
ACH-001134,-0.12895582101854314
ACH-001151,-0.1341243351814221
ACH-001163,-0.07187774567677382
ACH-001164,-0.23435686573234976
ACH-001183,-0.2863075496768773
ACH-001192,-0.05345503757312126
ACH-001193,0.004162800933733214
ACH-001196,-0.11909486676690448
ACH-001197,-0.2838724396137867
ACH-001205,-0.2074144790669676
ACH-001211,-0.28864725105226235
ACH-001212,-0.18771326547952208
ACH-001228,0.021932517665816945
ACH-001232,-0.10712146337528834
ACH-001239,-0.1008330995763694
ACH-001270,-0.1162525962955111
ACH-001274,-0.07645620249406053
ACH-001275,-0.2484370398312192
ACH-001277,-0.1902938585024498
ACH-001278,-0.13899778364315998
ACH-001280,-0.10904475250758942
ACH-001283,-0.12456035137354532
ACH-001289,-0.2030460720889688
ACH-001300,-0.0992594268113704
ACH-001301,-0.08708546158028177
ACH-001302,-0.2597041071410732
ACH-001306,-0.07028395760413582
ACH-001318,-0.1674324529592196
ACH-001322,0.0677798939322752
ACH-001328,-0.21774889561985453
ACH-001332,-0.16563336763140402
ACH-001336,-0.10161384569632397
ACH-001346,-0.1701327607548926
ACH-001353,-0.1055015007204174
ACH-001354,-0.31326251878580186
ACH-001367,-0.1528672050885366
ACH-001368,-0.12688609399626946
ACH-001374,-0.1937649390390649
ACH-001377,-0.21645769963166905
ACH-001380,-0.290484376341065
ACH-001391,-0.2325602915404535
ACH-001408,-0.1603607968292318
ACH-001430,-0.06969230614761805
ACH-001431,-0.01794156501403359
ACH-001450,0.2270564279509052
ACH-001496,-0.038487311738099945
ACH-001500,-0.1012857231946324
ACH-001523,-0.06976747909945433
ACH-001532,-0.017238689183680416
ACH-001550,-0.2144467488920804
ACH-001552,-0.17121005490220964
ACH-001554,-0.14205235079935852
ACH-001654,-0.13806978107615572
ACH-001735,-0.1068218405423138
ACH-001736,-0.12502132708655034
ACH-001737,0.12587630756766938
ACH-001740,-0.23103705447967135
ACH-001745,-0.12034270390856687
ACH-001765,-0.1933839183273391
