,HIST1H2BN (8341)
ACH-000390,-0.3825509788209463
ACH-000393,-0.4824857142521191
ACH-000395,-0.30446463756676906
ACH-000396,-0.4491763198172027
ACH-000397,-0.30369389167888944
ACH-000401,-0.07709929192651759
ACH-000402,-0.3840151818825034
ACH-000403,-0.491897210072016
ACH-000404,-0.2586645507234974
ACH-000406,-0.4259415939340057
ACH-000407,-0.32378880472681043
ACH-000408,-0.1271398893724662
ACH-000410,-0.2544151256593581
ACH-000411,-0.5097318991900703
ACH-000414,-0.5092228001427871
ACH-000415,-0.5247490027826265
ACH-000416,-0.2885358226207286
ACH-000420,-0.28747825257342563
ACH-000421,-0.2810491423691405
ACH-000424,-0.3432119134400312
ACH-000425,-0.2967908243562624
ACH-000426,-0.6211766931220953
ACH-000427,-0.35187880342016115
ACH-000433,-0.5247996320806053
ACH-000435,-0.3385708144300745
ACH-000436,-0.5189344862670613
ACH-000444,-0.3250346607613822
ACH-000445,-0.3121895517561092
ACH-000448,-0.34706750748632365
ACH-000450,-0.37973249057994696
ACH-000452,-0.6319184903986291
ACH-000454,-0.5569942130937315
ACH-000458,-0.545779583854152
ACH-000459,-0.6559626045460878
ACH-000460,-0.4497581773543378
ACH-000461,-0.7062186638131575
ACH-000463,-0.4384964390472256
ACH-000464,-0.3884220291381522
ACH-000466,-0.6381682922889474
ACH-000467,-0.5033561952539435
ACH-000468,-0.2002480648341751
ACH-000469,-0.4135920001717457
ACH-000470,-0.39510279957744254
ACH-000471,-0.1913785705079
ACH-000472,-0.3655804937958168
ACH-000473,-0.25246555204883864
ACH-000475,-0.2746356797936134
ACH-000476,-0.2854316492638469
ACH-000477,-0.5133549536225332
ACH-000479,-0.6215371734108436
ACH-000480,-0.258553580309064
ACH-000481,-0.5498342418479931
ACH-000483,-0.2395721988482419
ACH-000484,-0.2388147621042079
ACH-000485,-0.5770595692350973
ACH-000486,-0.4356178611023449
ACH-000487,-0.7936079731132554
ACH-000488,-0.38612949648464
ACH-000490,-0.5841430160259524
ACH-000491,-0.4528745957119426
ACH-000495,-0.43882977187058186
ACH-000496,-0.2588462377965367
ACH-000499,-0.6582350622695451
ACH-000500,-0.2080121224062901
ACH-000502,-0.3810961553479489
ACH-000503,-0.3668353392563548
ACH-000505,-0.4020956183704588
ACH-000507,-0.3617694139972472
ACH-000510,-0.273673137251215
ACH-000511,-0.28845428852568217
ACH-000512,-0.5901135270828857
ACH-000516,-0.6010746932109821
ACH-000517,-0.659573660593588
ACH-000518,-0.5182570953775382
ACH-000520,-0.29837483161825645
ACH-000521,-0.12120264232149686
ACH-000522,-0.3508374975360993
ACH-000524,-0.5136764095938179
ACH-000527,-0.29711671873121703
ACH-000528,-0.4185225779074572
ACH-000537,-0.4241945039765721
ACH-000541,-0.17390235659190267
ACH-000542,-0.23182816083439164
ACH-000544,-0.3840061549364237
ACH-000545,-0.3627016658203465
ACH-000547,-0.2578816904179436
ACH-000548,-0.4953877258993462
ACH-000549,-0.4966599753204057
ACH-000550,-0.3634907959461968
ACH-000552,-0.4004403684707724
ACH-000556,-0.42112708978986346
ACH-000557,-0.3033452871016761
ACH-000569,-0.529604472252742
ACH-000570,-0.2735160661799013
ACH-000571,-0.4691360941014768
ACH-000573,-0.6527836260671247
ACH-000576,-0.4759379662119176
ACH-000579,-0.2610814619216492
ACH-000580,-0.3135698960118912
ACH-000584,-0.462560698699011
ACH-000585,-0.6209675380386744
ACH-000588,-0.33555132654642544
ACH-000589,-0.2651473001710741
ACH-000591,-0.3891346527372861
ACH-000593,-0.2281869649984251
ACH-000600,-0.3664609398737724
ACH-000601,-0.4706704714063558
ACH-000605,-0.4382148566230047
ACH-000606,-0.6019371112424033
ACH-000608,-0.4049382384547863
ACH-000614,-0.3980107761611066
ACH-000616,-0.2783194997732908
ACH-000618,-0.3739116268375762
ACH-000619,-0.7232857364140232
ACH-000620,-0.3518547760218542
ACH-000621,-0.39782405887143696
ACH-000622,-0.3202393167802374
ACH-000623,-0.4396057435267685
ACH-000624,-0.3301736892804761
ACH-000627,-0.42904409588857495
ACH-000630,-0.4823437803960773
ACH-000631,-0.21822846061463647
ACH-000632,-0.5023232298315299
ACH-000633,-0.3286530224247532
ACH-000637,-0.4116447174902863
ACH-000638,-0.33290069337882383
ACH-000646,-0.34245230782208697
ACH-000647,-0.4766689762374469
ACH-000648,-0.37691548415399134
ACH-000649,-0.33637284366077114
ACH-000651,-0.2091235760616295
ACH-000652,-0.21438641994122293
ACH-000653,-0.3537309737076034
ACH-000657,-0.5401225601411684
ACH-000658,-0.3566790448423373
ACH-000661,-0.36795601177297216
ACH-000662,-0.2215685968836914
ACH-000663,-0.2634819714917043
ACH-000665,-0.4975775690755729
ACH-000671,-0.3597598995260081
ACH-000672,-0.4127942742215846
ACH-000673,-0.5931066226992641
ACH-000676,-0.45036797735658
ACH-000677,-0.3819122240653945
ACH-000681,-0.5812304701225044
ACH-000683,-0.43991407869468
ACH-000684,-0.5522094647597084
ACH-000688,-0.3657983466390921
ACH-000693,-0.35105937947998994
ACH-000694,-0.3622027350015669
ACH-000695,-0.4605651883079367
ACH-000696,-0.4020781025441317
ACH-000697,-0.3142088341159884
ACH-000699,-0.4679315365691138
ACH-000701,-0.31751589010735304
ACH-000706,-0.4237442905685389
ACH-000711,-0.2946558011581734
ACH-000713,-0.4631854911791999
ACH-000714,-0.4624051297012977
ACH-000718,-0.3014078109052802
ACH-000720,-0.4737806126498224
ACH-000721,-0.4576457686161754
ACH-000724,-0.68120299437971
ACH-000725,-0.5119494275266998
ACH-000732,-0.32235224217375497
ACH-000734,-0.2920803036142153
ACH-000735,-0.2913728277858511
ACH-000736,-0.6187009846451823
ACH-000738,-0.33664077010639143
ACH-000746,-0.2834934590781542
ACH-000747,-0.4495105255207311
ACH-000748,-0.3686522107353142
ACH-000753,-0.5369974339115159
ACH-000756,-0.4334263536930536
ACH-000757,-0.3882197021502198
ACH-000758,-0.24980790310415776
ACH-000760,-0.30611336066920336
ACH-000762,-0.4582294285690275
ACH-000763,-0.6640062742908504
ACH-000764,-0.6164826931983468
ACH-000765,-0.4745760955587903
ACH-000766,-0.2471790625962076
ACH-000767,-0.3011494060907494
ACH-000768,-0.3029466051962828
ACH-000769,-0.3216925590428935
ACH-000770,-0.5314848296153234
ACH-000771,-0.4889940046703637
ACH-000773,-0.6067140341298901
ACH-000776,-0.2470520577901873
ACH-000777,-0.4497813106871502
ACH-000778,-0.5422454049810351
ACH-000781,-0.5229712970879224
ACH-000782,-0.4597435590322088
ACH-000783,-0.5487086637739929
ACH-000784,-0.19719960180192253
ACH-000785,-0.3556318701397944
ACH-000787,-0.3350335309116812
ACH-000788,-0.3342398320974145
ACH-000791,-0.3883854789383997
ACH-000792,-0.4404730173353702
ACH-000794,-0.5131289554657815
ACH-000796,-0.4538616937831774
ACH-000798,-0.4499366954757302
ACH-000799,-0.5146200613925714
ACH-000800,-0.28745109918590345
ACH-000802,-0.4145510093704155
ACH-000804,-0.18840210733745846
ACH-000805,-0.4322111088445477
ACH-000809,-0.39596554620060775
ACH-000810,-0.5349045938866636
ACH-000811,-0.3181103973951799
ACH-000817,-0.4705509913411675
ACH-000819,-0.1517516843865072
ACH-000820,-0.4666428219416243
ACH-000821,-0.39799586249864377
ACH-000822,-0.3892421217681555
ACH-000823,-0.4156215198971875
ACH-000824,-0.5885427533468814
ACH-000827,-0.423412953129856
ACH-000829,-0.4855570582519794
ACH-000831,-0.26602453718605096
ACH-000832,-0.5431456048265104
ACH-000833,-0.2302432926025005
ACH-000834,-0.4833916017062954
ACH-000835,-0.2741059718224149
ACH-000836,0.024096321588700138
ACH-000837,-0.17144798854341864
ACH-000838,-0.28230713303134003
ACH-000839,-0.5734479994658742
ACH-000840,-0.4055630291349093
ACH-000841,-0.4651165574809401
ACH-000843,-0.5420651936505683
ACH-000846,-0.4851346426419918
ACH-000847,-0.3532144316620559
ACH-000848,-0.24403621247180346
ACH-000849,-0.4761260723750158
ACH-000851,-0.2685801965389938
ACH-000855,-0.3635696001742049
ACH-000856,-0.4222214140158502
ACH-000858,-0.4821935451419408
ACH-000859,-0.41953681544035054
ACH-000861,-0.2573688502509353
ACH-000862,-0.31716619025736403
ACH-000865,-0.266719627433004
ACH-000866,-0.5165829482935871
ACH-000867,-0.4489833593631674
ACH-000869,-0.3722763522040249
ACH-000872,-0.2733189160932749
ACH-000873,-0.4015490972858802
ACH-000876,-0.5266549528898887
ACH-000878,-0.4455471222720442
ACH-000880,-0.5297717234382883
ACH-000881,-0.3952160935378474
ACH-000882,-0.3760182822843561
ACH-000884,-0.3027023321535
ACH-000885,-0.2448674030143594
ACH-000887,-0.3329090882958075
ACH-000889,-0.5483117971560403
ACH-000896,-0.3543238162778149
ACH-000898,-0.5090169937787493
ACH-000900,-0.4963108896585197
ACH-000901,-0.3870450870044766
ACH-000905,-0.4029488241103993
ACH-000906,-0.20616254145823268
ACH-000907,-0.5664150282879127
ACH-000910,-0.4936839542877268
ACH-000911,-0.3143831704997453
ACH-000912,-0.4295300164883114
ACH-000913,-0.38413629705241853
ACH-000915,-0.31743576423059056
ACH-000916,-0.07662878757250796
ACH-000917,-0.2776771357959608
ACH-000920,-0.7323901531019771
ACH-000921,-0.2617121606283494
ACH-000924,-0.17521555495216867
ACH-000926,-0.44781799072184986
ACH-000928,-0.2020907330651843
ACH-000929,-0.4255107644927032
ACH-000932,-0.5417700029981188
ACH-000935,-0.523349199291035
ACH-000936,-0.3685711867651798
ACH-000937,-0.4825042700430042
ACH-000938,-0.5174777874474955
ACH-000939,-0.003077577244869577
ACH-000941,-0.5836305236736173
ACH-000943,-0.2779481515604764
ACH-000946,-0.3030540877434241
ACH-000947,-0.4050392661321646
ACH-000948,-0.4784666302557068
ACH-000950,-0.4549089441536113
ACH-000953,-0.4901243043715308
ACH-000954,-0.11904167612623415
ACH-000957,-0.21620589168556686
ACH-000958,-0.6183322032858016
ACH-000960,-0.6189258963065821
ACH-000963,-0.34547825161126466
ACH-000968,-0.4561066666133047
ACH-000969,-0.6444805042492304
ACH-000972,-0.3864751537083212
ACH-000973,-0.32124370994038104
ACH-000974,-0.5229014069802813
ACH-000978,-0.2514955107072386
ACH-000984,-0.2349957381532059
ACH-000986,-0.5023855341223143
ACH-000988,-0.30498849779677834
ACH-000993,-0.44356079745238697
ACH-000994,-0.22148984664282448
ACH-000996,-0.5509159591854004
ACH-001001,-0.4013901088433104
ACH-001020,0.035403697946179764
ACH-001028,-0.4785648301751033
ACH-001031,-0.3272198188497991
ACH-001038,-0.5395291071865228
ACH-001048,-0.4117022288171547
ACH-001050,-0.4274763347972902
ACH-001053,-0.3240684414423205
ACH-001054,-0.25942934041376603
ACH-001061,-0.4004630933649171
ACH-001067,-0.4256029095694638
ACH-001075,-0.542101441053604
ACH-001096,-0.2923820800789201
ACH-001111,-0.7713585927073586
ACH-001119,-0.3965199391095874
ACH-001128,0.3828026174489422
ACH-001134,-0.3033340628996039
ACH-001151,-0.4304978290516835
ACH-001163,-0.22629402294822654
ACH-001164,-0.0861204129239336
ACH-001183,-0.293671472202657
ACH-001192,-0.4773649281633117
ACH-001193,-0.1938311268224062
ACH-001196,-0.3028458108499761
ACH-001197,-0.3417378120613685
ACH-001205,-0.478036418823369
ACH-001211,-0.4536538505177455
ACH-001212,-0.6122782344196822
ACH-001228,-0.6556901878586219
ACH-001232,-0.3247568312079613
ACH-001239,-0.582883988101652
ACH-001270,-0.155066624987934
ACH-001274,-0.4424554782875772
ACH-001275,-0.33437356135425633
ACH-001277,-0.1589755656771692
ACH-001278,-0.2851324692400716
ACH-001280,-0.2877592944662353
ACH-001283,-0.4207378327399595
ACH-001289,-0.4815894877873463
ACH-001300,-0.5603852547786788
ACH-001301,-0.5035673837725497
ACH-001302,-0.2666598243693397
ACH-001306,-0.3697776619115376
ACH-001318,-0.4821327104883752
ACH-001322,-0.3401915423957118
ACH-001328,-0.6217102201736218
ACH-001332,-0.6701359999317884
ACH-001336,-0.5510249412207665
ACH-001346,-0.4863409512349754
ACH-001353,-0.5301918312631854
ACH-001354,-0.2254113224481842
ACH-001367,-0.4827237620694118
ACH-001368,-0.5250219886541846
ACH-001374,-0.4594615183651477
ACH-001377,-0.3985090221563573
ACH-001380,-0.2248270498286884
ACH-001391,-0.4396957838472119
ACH-001408,-0.4419777687471907
ACH-001430,-0.6662769348239406
ACH-001431,-0.40854027566695933
ACH-001450,-0.36095240175550497
ACH-001496,-0.013093771152015378
ACH-001500,-0.25124738200146696
ACH-001523,-0.4211079771765173
ACH-001532,-0.4013497889683867
ACH-001550,-0.2843141825845102
ACH-001552,-0.5503352981651586
ACH-001554,-0.4101873225063829
ACH-001654,-0.5168042497347416
ACH-001735,-0.6295517038291206
ACH-001736,-0.17577012361020813
ACH-001737,-0.9607082270859204
ACH-001740,-0.18005117631066025
ACH-001745,-0.3389508851241207
ACH-001765,-0.421954432783356
