,OR51M1 (390059)
ACH-000004,-0.17564545239842266
ACH-000005,-0.010633953437613348
ACH-000007,-0.451943165925551
ACH-000009,-0.27821203174675274
ACH-000011,-0.02420542837576951
ACH-000012,-0.13832151241638516
ACH-000013,-0.14118076717243613
ACH-000014,-0.37200209033296205
ACH-000015,-0.1362373531514683
ACH-000017,-0.09968239583127833
ACH-000018,-0.20972021689787015
ACH-000019,-0.3712627315066538
ACH-000021,-0.17518773845120084
ACH-000022,-0.1165316781960926
ACH-000025,-0.15349804347115995
ACH-000028,-0.34565556711384005
ACH-000030,-0.22089250044805545
ACH-000035,-0.18214187435269855
ACH-000036,-0.2194049761069085
ACH-000037,-0.18507213404408804
ACH-000039,-0.30707425570280195
ACH-000040,-0.21621640769259426
ACH-000041,-0.1105426340004344
ACH-000042,-0.1973618699844678
ACH-000045,-0.16989903154365965
ACH-000047,-0.19654756656778347
ACH-000052,-0.06388308697011341
ACH-000053,-0.1414493958669211
ACH-000054,-0.2388568258082916
ACH-000055,-0.0626739164295888
ACH-000060,-0.261274910417961
ACH-000067,-0.20247000177699687
ACH-000070,-0.2514803052601852
ACH-000075,-0.04426678191505205
ACH-000078,-0.30432460987466586
ACH-000082,-0.19466097219820136
ACH-000085,-0.31276830200638106
ACH-000086,-0.15159255616178488
ACH-000087,-0.18020219701588008
ACH-000092,-0.10899759652566143
ACH-000095,-0.24569640973194384
ACH-000097,-0.19670844416204766
ACH-000098,-0.1669937772114023
ACH-000099,-0.22603017415154
ACH-000108,-0.10834609498031153
ACH-000113,-0.07312751385008479
ACH-000116,-0.1591598030529111
ACH-000118,-0.10795339048344184
ACH-000120,-0.2470973513504903
ACH-000123,-0.17551811201527906
ACH-000127,-0.13568673800962402
ACH-000128,-0.18833096016209094
ACH-000132,-0.09607459661639496
ACH-000133,-0.3207606042649293
ACH-000137,-0.2653783781078103
ACH-000138,-0.20924928490235664
ACH-000142,-0.1476887919133834
ACH-000143,-0.2684223086061541
ACH-000146,-0.2142097000049474
ACH-000148,-0.14113498730757984
ACH-000150,-0.1069285366289436
ACH-000152,-0.11812235808911825
