,LTC4S (4056)
ACH-000004,0.06350141277654582
ACH-000005,0.07913386856187059
ACH-000007,0.07318776707821131
ACH-000009,-0.05527359481899418
ACH-000011,-0.010076847806107398
ACH-000012,-0.1486465250006306
ACH-000013,0.01406797983596532
ACH-000014,-0.1735061852548963
ACH-000015,-0.12018374794209
ACH-000017,-0.06390982025171835
ACH-000018,-0.06067703537344826
ACH-000019,-0.09180960653835944
ACH-000021,-0.06353741007402533
ACH-000022,-0.0999097860484661
ACH-000025,-0.02703407114656386
ACH-000028,-0.07110019318992307
ACH-000030,0.0374769284263947
ACH-000035,-0.12647145585521133
ACH-000036,-0.18867368645234506
ACH-000037,-0.1246997847832518
ACH-000039,-0.13042263258396486
ACH-000040,-0.09609437117732783
ACH-000041,0.13523116705748878
ACH-000042,-0.04275464963710776
ACH-000045,-0.1056920052251255
ACH-000047,0.006770799775264488
ACH-000052,-0.2308300418468911
ACH-000053,-0.04852463423438251
ACH-000054,-0.13222776771155162
ACH-000055,0.01055032264392077
ACH-000060,-0.07418880843084093
ACH-000067,-0.012787673401364316
ACH-000070,-0.06261829384448271
ACH-000075,0.02131902395578069
ACH-000078,0.024721112945770715
ACH-000082,0.0436315930682362
ACH-000085,0.1947563447311851
ACH-000086,-0.0013892823267460266
ACH-000087,-0.16661096339950168
ACH-000092,-0.06949389807942373
ACH-000095,-0.06540801301628328
ACH-000097,-0.0819853535380362
ACH-000098,-0.11409511379767408
ACH-000099,-0.04575329891130302
ACH-000108,-0.1693451073589988
ACH-000113,-0.08220868529015328
ACH-000116,-0.04055249453884192
ACH-000118,-0.03003998346566075
ACH-000120,-0.042355369950055705
ACH-000123,0.02640951811658402
ACH-000127,-0.02080819870064891
ACH-000128,-0.1958188069363132
ACH-000132,-0.22325645451522572
ACH-000133,0.1353435488968588
ACH-000137,-0.12107542126053394
ACH-000138,-0.02117093005121133
ACH-000142,-0.052814006118186284
ACH-000143,0.06850737398186273
ACH-000146,-0.16966410040632074
ACH-000148,0.05561525721072628
ACH-000150,-0.14274198375839026
ACH-000152,-0.10707788496190007
ACH-000153,-0.121462583650009
ACH-000159,-0.04130351510198228
ACH-000160,0.04501095181814629
ACH-000163,0.02493622633459976
ACH-000167,-0.5192568647599323
ACH-000168,-0.03780329073498203
ACH-000169,-0.005118945659665781
ACH-000178,-0.11058196683529316
ACH-000183,-0.05593111972869505
ACH-000188,-0.07799767254270111
ACH-000189,-0.038207063085789736
ACH-000190,-0.14930516764318286
ACH-000198,-0.14919217660732706
ACH-000203,0.0716568824618912
ACH-000204,0.016361641105731586
ACH-000206,0.002903387639657291
ACH-000207,-0.07280369265614424
ACH-000208,0.4393295204110875
ACH-000210,-0.11757327407918508
ACH-000211,-0.07478499580410293
ACH-000215,-0.07675314665380605
ACH-000221,0.1293742743370428
ACH-000222,0.02946775952160817
ACH-000223,-0.1225434043747328
ACH-000226,-0.04958444731628149
ACH-000227,0.07361732227909275
ACH-000228,-0.014394312484677528
ACH-000231,-0.0837807959302347
ACH-000232,-0.2261833820452059
ACH-000233,-0.1887959177470655
ACH-000234,-0.15931247367256138
ACH-000235,-0.02435156440230766
ACH-000237,-0.054674333959510026
ACH-000238,-0.1102917135302088
ACH-000242,-0.5435576172849849
ACH-000243,-0.04619211388712576
ACH-000244,-0.010609769338676295
ACH-000246,0.04323827300508035
ACH-000248,0.03478774045922784
ACH-000250,0.029765711185939892
ACH-000251,-0.13293827921597404
ACH-000252,-0.12651724975546133
ACH-000253,-0.01416684945432445
ACH-000255,0.04388357936579479
ACH-000256,-0.09623727481759282
ACH-000257,0.025449239393691002
ACH-000258,-0.033901557366582
ACH-000259,-0.12792142077984606
ACH-000260,0.08376263540790391
ACH-000261,-0.01150886790581946
ACH-000262,0.07828273531044627
ACH-000263,-0.0389244164279611
ACH-000264,-0.03778410406200273
ACH-000265,-0.030944380167821674
ACH-000266,-0.09857888302106928
ACH-000272,-0.05221179299757743
ACH-000274,-0.09257260143057752
ACH-000277,-0.15437220903551582
