,NDUFAF1 (51103)
ACH-000004,-0.21443035986209102
ACH-000005,-0.3009159628808256
ACH-000007,-0.4022883606004319
ACH-000009,-0.255711155407531
ACH-000011,0.013892470296777436
ACH-000012,-0.2688158829659168
ACH-000013,-0.4349747004331327
ACH-000014,-0.5519889430865396
ACH-000015,-0.6673835384442598
ACH-000017,-0.1831832631455812
ACH-000018,-0.12740654373726668
ACH-000019,-0.2486918874347462
ACH-000021,-0.3650645075764515
ACH-000022,-0.20335243171982287
ACH-000025,-0.3698690396305132
ACH-000028,-0.5360770272650844
ACH-000030,-0.20956235402932932
ACH-000035,-0.2076902600190415
ACH-000036,0.19127049244070266
ACH-000037,-0.2116263457556131
ACH-000039,-0.1988343741789323
ACH-000040,-0.1112258457268369
ACH-000041,-0.22559467682442336
ACH-000042,-0.18624630214356472
ACH-000045,-0.4789418051717082
ACH-000047,-0.6171634426902926
ACH-000052,-0.2375557022491608
ACH-000053,-0.21300248043498346
ACH-000054,-0.3894039818599399
ACH-000055,-0.1673277627583389
ACH-000060,-0.3411852212427077
ACH-000067,-0.2855686425238663
ACH-000070,-0.43433367754451785
ACH-000075,-0.20062103330487727
ACH-000078,-0.2546079373560333
ACH-000082,-0.215944158247279
ACH-000085,-0.4148403773043957
ACH-000086,-0.475540883935946
ACH-000087,-0.3623311485650132
ACH-000092,-0.224433688852926
ACH-000095,-0.025734392186556272
ACH-000097,-0.30799569944120114
ACH-000098,-0.16199094036883185
ACH-000099,-0.27309675356734964
ACH-000108,-0.2367384020935311
ACH-000113,-0.6308089978048093
ACH-000116,-0.31084093422236103
ACH-000118,-0.6602668377115727
ACH-000120,-0.14376540862294845
ACH-000123,-0.4361081683620636
ACH-000127,-0.5891969261578472
ACH-000128,-0.5045012794629126
ACH-000132,-0.38525572260187424
ACH-000133,-0.18447098187493385
ACH-000137,-0.17384654973152971
ACH-000138,-0.4333817246978357
ACH-000142,-0.16171000444230355
ACH-000143,-0.2589091687141383
ACH-000146,-0.10068360852531956
ACH-000148,-0.3128029486139303
ACH-000150,-0.3207123656126176
ACH-000152,-0.2404557033885799
ACH-000153,-0.3595415419698462
ACH-000159,-0.18565007865123725
ACH-000160,-0.3800626759740636
ACH-000163,-0.26608012778352025
ACH-000167,0.10886583538397833
ACH-000168,0.008134603659354618
ACH-000169,-0.5199875247997389
ACH-000178,-0.2675272506507184
ACH-000183,-0.3168122172483867
ACH-000188,-0.10282332954747828
ACH-000189,-0.4654960713136218
ACH-000190,-0.7869998114160865
ACH-000198,-0.6179525920030527
ACH-000203,-0.15711343335260713
ACH-000204,-0.5355258564447923
ACH-000206,0.05982024374252271
ACH-000207,-0.5480854844295769
ACH-000208,-0.3835872428894157
ACH-000210,-0.3408211008153709
ACH-000211,-0.1889641954578768
ACH-000215,-0.21163432302466206
ACH-000221,-0.7405477575593598
ACH-000222,-0.3195922094179476
ACH-000223,-0.24397723783786926
ACH-000226,-0.2740208468725477
ACH-000227,-0.3552975225682932
ACH-000228,-0.17532081020938414
ACH-000231,-0.10231976842171968
ACH-000232,-0.22692784762185644
ACH-000233,-0.5055716127761261
