,FLNC (2318)
ACH-000004,0.08681800549385456
ACH-000005,0.11793817134537535
ACH-000007,0.11182879760587837
ACH-000009,0.0120557312755103
ACH-000011,0.19308939695070704
ACH-000012,-0.028990706385069332
ACH-000013,0.06479005424041061
ACH-000014,-0.0432814102054844
ACH-000015,-0.034512311204816314
ACH-000017,-0.1723716897373111
ACH-000018,-0.09722765042628256
ACH-000019,0.16679212133896376
ACH-000021,-0.16550752670714192
ACH-000022,0.03141901414422118
ACH-000025,-0.01110525324456282
ACH-000028,0.09796716011200317
ACH-000030,0.0005619535478182642
ACH-000035,0.026101049360145685
ACH-000036,-0.05681432244735207
ACH-000037,0.0534227672399679
ACH-000039,-0.009083033056703322
ACH-000040,-0.07141051477668248
ACH-000041,0.03589252383176562
ACH-000042,-0.01636168182620354
ACH-000045,0.08732000456363931
ACH-000047,0.05207894807656968
ACH-000052,-0.030310060396426523
ACH-000053,-0.07193112753424644
ACH-000054,0.036164998363912765
ACH-000055,-0.03917405357620055
ACH-000060,-0.1448592646208524
ACH-000067,0.1222573557927947
ACH-000070,-0.13311296357462418
ACH-000075,-0.07741765507204591
ACH-000078,-0.004532328785861569
ACH-000082,-0.02344319270400471
ACH-000085,-0.12006621214937993
ACH-000086,0.03429025085705836
ACH-000087,0.0810806311500348
ACH-000092,-0.012423683586924566
ACH-000095,0.09724309268407208
ACH-000097,0.07779694156528562
ACH-000098,0.012856659035971638
ACH-000099,-0.00196257685571049
ACH-000108,-0.03436890430563207
ACH-000113,-0.03976144905201149
ACH-000116,0.060128804492943014
ACH-000118,0.0637172546358288
ACH-000120,0.037492931690854416
ACH-000123,-0.05578486286026863
ACH-000127,0.033166499047294906
ACH-000128,-0.0950521803064128
ACH-000132,0.08091624577564463
ACH-000133,0.06268128283439567
ACH-000137,-0.06566118364818767
ACH-000138,0.11600262151254892
ACH-000142,0.05579087249427296
ACH-000143,0.05217318299899009
ACH-000146,-0.01982534368049212
ACH-000148,-0.018829924524244885
ACH-000150,0.17219231597063608
ACH-000152,-0.13306613892056418
ACH-000153,0.1660450020970933
ACH-000159,0.0289445970699726
ACH-000160,0.13389098066338712
ACH-000163,0.0271079743563428
ACH-000167,-0.3888961067368493
ACH-000168,-0.07521921322018554
ACH-000169,0.02412586022032129
ACH-000178,0.05579990716287172
ACH-000183,0.12242758879181992
ACH-000188,-0.07759419186420312
ACH-000189,-0.023892514131917786
ACH-000190,0.08778787400276766
ACH-000198,-0.02567828309372784
ACH-000203,-0.29385893107439026
ACH-000204,0.04918330744284448
ACH-000206,0.1884858035014064
ACH-000207,0.0002541346834843301
ACH-000208,0.06832457943593193
ACH-000210,0.11342532067471756
ACH-000211,0.0350412375146845
ACH-000215,-0.024086741513041
ACH-000221,0.07012217870265443
ACH-000222,0.08874411124476239
ACH-000223,0.07278811035082257
ACH-000226,0.008736567303163025
ACH-000227,-0.1172477316873012
ACH-000228,0.08071205184375473
ACH-000231,-0.0316626654065416
ACH-000232,-0.14674281393214814
ACH-000233,-0.10327813901488776
ACH-000234,-0.08798797363975648
ACH-000235,0.010964533119401713
ACH-000237,-0.021110552205700957
ACH-000238,0.034895038512183785
ACH-000242,0.2789437558304201
ACH-000243,0.06104933631633078
ACH-000244,0.02884973661700892
ACH-000246,-0.04802782379513697
ACH-000248,-0.03761494071735305
ACH-000250,-0.1511947378823683
ACH-000251,0.03976967292406615
ACH-000252,0.016277993913102796
ACH-000253,-0.029449334116317862
ACH-000255,0.03941952077486407
ACH-000256,0.033116303959534237
ACH-000257,0.07619749146853565
ACH-000258,-0.10229679507251832
ACH-000259,-0.08510116636930146
ACH-000260,-0.07119938291677277
ACH-000261,-0.04737380282210369
ACH-000262,-0.1030694098756148
ACH-000263,-0.015581030007758219
ACH-000264,-0.0200935077346894
ACH-000265,0.10460326552742626
ACH-000266,0.009596004023771582
ACH-000272,-0.03073430632079657
ACH-000274,0.009955962518928815
ACH-000277,0.09960990295077382
ACH-000278,0.02479547800342868
ACH-000279,-0.04752655777270919
ACH-000280,0.07414185440998063
ACH-000281,-0.05844032070391252
ACH-000288,0.029505907775501737
ACH-000291,-0.10006332116177276
ACH-000293,-0.06723527436190407
ACH-000294,-0.020163240182141343
ACH-000295,0.052481069193279516
ACH-000296,0.012311213887599105
ACH-000302,-0.0005534920753007284
ACH-000304,-0.11291176313192325
ACH-000307,-0.0008994228731306391
ACH-000308,0.03266369211686191
ACH-000310,0.07992430928407114
ACH-000311,0.008941051616649678
ACH-000312,0.0492213675364893
ACH-000315,-0.22298536003721053
ACH-000316,-0.08443357864131669
ACH-000317,-0.022711375223603048
ACH-000318,0.09381470121386136
ACH-000319,0.06127243875005385
ACH-000320,-0.01200285782470434
ACH-000322,-0.06930457887404506
ACH-000323,0.10514643877302264
ACH-000324,0.03646614286672812
ACH-000329,0.03874190352927692
ACH-000330,0.08494473992101939
ACH-000331,0.1011085128383838
ACH-000332,0.07710251443352578
ACH-000334,-0.06846534131802455
ACH-000335,0.014006184628230728
ACH-000336,0.029742793859985305
ACH-000337,0.15288495530425078
ACH-000338,0.11525480633506495
ACH-000339,-0.01382703930309757
ACH-000341,0.09968043619305443
ACH-000348,0.1127599535932056
ACH-000350,0.12114907943451045
ACH-000352,0.032359700803138595
ACH-000356,0.011007599525572792
ACH-000361,-0.013068006220884349
ACH-000362,-0.05758996899607696
ACH-000363,0.031406116414445184
ACH-000364,-0.008647279812114434
ACH-000365,-0.07287762030005691
ACH-000366,-0.03238112445328966
ACH-000368,-0.18855346761045802
ACH-000374,-0.02292039976978237
ACH-000375,-0.03337449193778787
ACH-000376,0.02917050589492405
ACH-000381,-0.05066431437463917
ACH-000383,0.008392920588996903
ACH-000387,-0.04611204756389081
ACH-000389,0.03502733595814901
ACH-000390,-0.05372066020482818
ACH-000393,0.10547164799175376
ACH-000395,0.0837019146801417
ACH-000396,-0.1419279624006634
ACH-000397,0.025398748666816448
ACH-000401,0.05591730365821939
ACH-000402,0.10702166867032448
ACH-000403,0.004423908973371445
ACH-000404,0.04277320719470075
ACH-000406,-0.09467717857790313
ACH-000407,0.01820907103659672
ACH-000408,-0.09664075584366986
ACH-000410,-0.040131709057847305
ACH-000411,0.16074325350526744
ACH-000414,0.036936376597007464
ACH-000415,-0.03620848892393858
ACH-000416,0.00457196587052214
ACH-000420,0.1097784310763679
ACH-000421,0.0013102490009818141
ACH-000424,0.30269076264470746
ACH-000425,-0.04070735646873271
ACH-000426,0.22243347934132893
ACH-000427,-0.008294775228386274
ACH-000433,-0.004496886404519334
ACH-000435,-0.09828473697141983
ACH-000436,-0.03885382028886871
ACH-000444,0.05004394172230566
ACH-000445,-0.018002133054238083
ACH-000448,0.0020220417362257315
ACH-000450,-0.09733544397429124
ACH-000452,-0.042739890618524894
ACH-000454,0.09655181778933644
ACH-000458,0.15703827957638716
ACH-000459,-0.07111387582137894
ACH-000460,0.007800768473274658
ACH-000461,-0.013170961630937178
ACH-000463,-0.02070795182537756
ACH-000464,-0.17390913328514307
ACH-000466,0.008024322539176466
ACH-000467,-0.006897804040239598
ACH-000468,0.053615858532136886
ACH-000469,-0.13672404667376306
ACH-000470,-0.010026514895162368
ACH-000471,-0.05735823661930791
ACH-000472,0.0009733142219945624
ACH-000473,0.08568586441059259
ACH-000475,-0.039494602629293565
ACH-000476,0.10044144366548936
ACH-000477,-0.13317252934181315
ACH-000479,-0.18028961802798554
ACH-000480,0.1106746241926117
ACH-000481,0.011714794529181564
ACH-000483,0.2201463759050656
ACH-000484,0.17503880150293724
ACH-000485,-0.07729753010734043
ACH-000486,-0.00954480713958378
ACH-000487,-0.07713935105738286
ACH-000488,0.019424187768349054
ACH-000490,0.03577529081283113
ACH-000491,-0.07122989366756607
ACH-000495,-0.1185734300005299
ACH-000496,0.06101889817893759
ACH-000499,0.2285755532036561
ACH-000500,0.044626625034299136
ACH-000502,0.0838154813033478
ACH-000503,0.07113348222877751
ACH-000505,0.01871571863144529
ACH-000507,-0.013329498523045451
ACH-000510,-0.009779078061040088
ACH-000511,0.041996250419861686
ACH-000512,0.004785108481643781
ACH-000516,-0.06418024856159564
ACH-000517,0.04665867075925759
ACH-000518,0.05386788125973863
ACH-000520,-0.15426340175978104
ACH-000521,-0.06479972759347535
ACH-000522,0.05328766961032135
ACH-000524,0.05375256813523446
ACH-000527,-0.014374652801325829
ACH-000528,0.012478183422553435
ACH-000537,-0.08974577631444625
ACH-000541,-0.06230199194034384
ACH-000542,0.0110686140984443
ACH-000544,0.06746362943788793
ACH-000545,-0.014451951242992244
ACH-000547,0.09023524065795373
ACH-000548,0.026644883737932598
ACH-000549,-0.051511758679986065
ACH-000550,-0.10241661632855692
ACH-000552,-0.14205893034128148
ACH-000556,0.10158298679633324
ACH-000557,-0.07735295326162564
ACH-000569,-0.039600112517386085
ACH-000570,-0.031414260929646484
ACH-000571,0.03135976082945352
ACH-000573,-0.043925799639445165
ACH-000576,0.037170459062397514
ACH-000579,0.014284925752196618
ACH-000580,-0.19375587460550894
ACH-000584,0.03676302854264904
ACH-000585,0.021371806229588567
ACH-000588,-0.140103337352055
ACH-000589,0.09752213065209724
ACH-000591,0.02289298337543897
ACH-000593,-0.07095632342965061
ACH-000600,-0.06244133880579642
ACH-000601,-0.018957566747078408
ACH-000605,-0.17205437222058634
ACH-000606,0.07007886994744672
ACH-000608,0.004555257369367233
ACH-000614,-0.1843653223887971
ACH-000616,0.005798137756662594
ACH-000618,-0.01701838035328678
ACH-000619,-0.07461302708386698
ACH-000620,0.07937279656564918
ACH-000621,-0.09467625779266772
ACH-000622,-0.09139372540540794
ACH-000623,0.08883511790622434
ACH-000624,-0.07840882974946037
ACH-000627,-0.04882763584888236
ACH-000630,-0.014822271842248698
ACH-000631,-0.4495790409680751
ACH-000632,-0.009786116232923487
ACH-000633,0.07475181461246656
ACH-000637,0.1888653033490081
ACH-000638,0.06065934030981385
ACH-000646,0.20207650694117235
ACH-000647,0.033060376063624435
ACH-000648,0.08928786598933787
ACH-000649,0.0180458707592469
ACH-000651,0.10236159650379192
ACH-000652,0.03947045946758245
ACH-000653,-0.07047875949833197
ACH-000657,-0.0155708425875114
ACH-000658,-0.0920757158540206
ACH-000661,0.06975601301511516
ACH-000662,0.05116845002613665
ACH-000663,-0.10584006835872674
ACH-000665,-0.05276725599386384
ACH-000671,-0.007703798960514778
ACH-000672,0.4664361340569699
ACH-000673,0.026953306379483025
ACH-000676,-0.2091456473777259
ACH-000677,-0.012197180320466879
ACH-000681,0.09701952629215067
ACH-000683,0.0742437732400891
ACH-000684,-0.1841589649210208
ACH-000688,-0.14266511233175924
ACH-000693,0.021951373681148908
ACH-000694,0.11768733488443525
ACH-000695,-0.0547095425196701
ACH-000696,-0.18591953859739774
ACH-000697,0.12576872031323288
ACH-000699,0.05919544624529958
ACH-000701,-0.013760598682913596
ACH-000706,-0.01062073205863786
ACH-000711,-0.05238625848494207
ACH-000713,0.007829885594246024
ACH-000714,-0.10946410710625153
ACH-000718,-0.003130442713125527
ACH-000720,0.09699353889485182
ACH-000721,-0.057363517196383176
ACH-000724,0.04544260586471768
ACH-000725,0.04244004968925174
ACH-000732,0.0736610783889719
ACH-000734,0.04558283604392389
ACH-000735,-0.09193420954499182
ACH-000736,0.04567467807934943
ACH-000738,0.055611507247949145
ACH-000746,-0.05671301601579112
ACH-000747,-0.00985216756040173
ACH-000748,0.009574924139043041
ACH-000753,-0.047169628371997625
ACH-000756,0.0998453176610906
ACH-000757,0.003443546465912621
ACH-000758,0.1432572627125581
ACH-000760,0.0922329067825744
ACH-000762,0.04091455858243186
ACH-000763,-0.126744563798515
ACH-000764,-0.08078169488867043
ACH-000765,0.06509185569261723
ACH-000766,0.04939787367138241
ACH-000767,-0.08427525363236303
ACH-000768,0.0673108461415953
ACH-000769,-0.10914850404677938
ACH-000770,-0.10064270741346766
ACH-000771,-0.0013152162331608534
ACH-000773,0.04586773320270124
ACH-000776,-0.01968620377553244
ACH-000777,0.09984159349879633
ACH-000778,0.0616017043491939
ACH-000781,0.036078057384767694
ACH-000782,0.015210054237313681
ACH-000783,0.09404106991445443
ACH-000784,-0.10094136417488098
ACH-000785,-0.015700916435122142
ACH-000787,-0.035700756289659234
ACH-000788,-0.0575022343876688
ACH-000791,0.07120553390301708
ACH-000792,-0.025101001243012955
