,BAZ2A (11176)
ACH-000266,0.12528407491305846
ACH-000272,0.10214491535389356
ACH-000274,-0.03532939247692679
ACH-000277,0.2375215183845813
ACH-000278,0.02036464828283643
ACH-000279,-0.08214138116669185
ACH-000280,-0.05157281530149969
ACH-000281,-0.18623381143454
ACH-000288,-0.12087803464976248
ACH-000291,0.04666657243550437
ACH-000293,0.09154553680253737
ACH-000294,0.08963986498008489
ACH-000295,-0.15477406018214934
ACH-000296,-0.2733542633410315
ACH-000302,-0.021529421019033632
ACH-000304,-0.23389031112584616
ACH-000307,0.016224876180651913
ACH-000308,-0.051376505201213216
ACH-000310,-0.021713573626636017
ACH-000311,-0.16034326422042347
ACH-000312,-0.1160669797516502
ACH-000315,-0.06770669996213502
ACH-000316,0.1997416753193683
ACH-000317,-0.011477371269742043
ACH-000318,0.11094673111344916
ACH-000319,-0.06817014181898942
ACH-000320,0.012395043662456879
ACH-000322,-0.275389910343402
ACH-000323,0.16089653451365646
ACH-000324,0.10897578820587137
ACH-000329,0.06549735251131382
ACH-000330,0.09936751392689948
ACH-000331,-0.07177871518898372
ACH-000332,0.1401630636512657
ACH-000334,-0.057168720975782086
ACH-000335,0.13783625293151122
ACH-000336,-0.1365999436814228
ACH-000337,-0.07608460566550046
ACH-000338,0.10455815792621506
ACH-000339,-0.037036638555656635
ACH-000341,-0.015059984305736162
ACH-000348,0.08119831720424342
ACH-000350,0.06956569166136331
ACH-000352,-0.15197105055597332
ACH-000356,-0.08380023244786386
ACH-000361,0.08367264116652103
ACH-000362,-0.09164642469795793
ACH-000363,0.03471695713139412
ACH-000364,-0.12645055571858846
ACH-000365,-0.14157305844437368
ACH-000366,0.020341313909218398
ACH-000368,-0.001561861053249853
ACH-000374,-0.5501933640167715
ACH-000375,0.08507752068459623
ACH-000376,0.17162080107190128
ACH-000381,0.10941119014075863
ACH-000383,0.006575581431459886
ACH-000387,-0.09402833785519868
ACH-000389,-0.1726949617832145
ACH-000390,-0.08865181830580746
ACH-000393,-0.15713141504051278
ACH-000395,-0.17136710766633215
ACH-000396,0.07553647296931114
ACH-000397,0.039590191750929885
ACH-000401,-0.18285396192995731
ACH-000402,-0.2877138440734844
ACH-000403,0.03157210956578899
ACH-000404,0.39896536195635857
ACH-000406,-0.032182176075527084
ACH-000407,-0.02550662615667605
ACH-000408,-0.019599505991557683
ACH-000410,-0.04521751173552058
ACH-000411,0.19792338920629055
ACH-000414,-0.049334056983658336
ACH-000415,0.024779364944236916
ACH-000416,-0.021421305834896997
ACH-000420,-0.02254537356627752
ACH-000421,-0.039188591724759074
ACH-000424,-0.1763730186265676
ACH-000425,0.0060741693421624155
ACH-000426,-0.4918710822400514
ACH-000427,-0.009378483109749388
ACH-000433,0.043431288941818136
ACH-000435,0.07020954094206057
ACH-000436,-0.22496332197235494
ACH-000444,-0.011925446078494948
ACH-000445,-0.19257480426365872
ACH-000448,0.01390459329168364
ACH-000450,0.0073333215910144234
ACH-000452,-0.17472165149532698
ACH-000454,-0.12382057758672214
ACH-000458,-0.2433930780949712
ACH-000459,0.11777776503828465
ACH-000460,0.024484226595433336
ACH-000461,-0.06515968633366125
ACH-000463,0.15580836585273544
ACH-000464,-0.14426821402353365
ACH-000466,-0.0658288992958823
ACH-000467,0.010474467430875344
ACH-000468,-0.2091653231803194
ACH-000469,-0.02948748193187572
ACH-000470,-0.0688662353097738
ACH-000471,0.0919415249404084
ACH-000472,-0.011701851734437486
ACH-000473,0.13146485693398496
ACH-000475,-0.03708502474637241
ACH-000476,-0.050011379562299015
ACH-000477,-0.10076026768431276
ACH-000479,-0.1398704488805428
ACH-000480,0.3475669055002571
ACH-000481,-0.1402328763837271
ACH-000483,0.09780007723590868
ACH-000484,0.09149598821137914
ACH-000485,-0.11050848328753728
ACH-000486,-0.08243845108227242
ACH-000487,0.13461913274319248
ACH-000488,0.05304392483823249
ACH-000490,-0.2260695329184991
ACH-000491,0.16056659303526902
ACH-000495,-0.05770872605814631
ACH-000496,-0.10888996221541387
ACH-000499,-0.1388565330272222
ACH-000500,0.33126103671563284
ACH-000502,-0.06304634192114411
ACH-000503,0.07332347234165404
ACH-000505,-0.029729845596861926
ACH-000507,-0.09220773215570838
ACH-000510,0.17254214563104786
ACH-000511,0.025208865763264
ACH-000512,-0.474338525126597
ACH-000516,-0.019522040775541063
ACH-000517,-0.06376362712435124
ACH-000518,0.16107590143385836
ACH-000520,-0.2285054680364613
ACH-000521,0.31605499302815565
ACH-000522,-0.1045075005165256
ACH-000524,-0.015212884205918268
ACH-000527,0.021644193166174573
ACH-000528,0.23786195587913064
ACH-000537,0.042723073897362816
ACH-000541,-0.5313923398367117
ACH-000542,-0.08184508753343052
ACH-000544,-0.02779739498476609
ACH-000545,0.012925530255102248
ACH-000547,0.2651117432816695
ACH-000548,0.02623550054745368
ACH-000549,0.0228006324501444
ACH-000550,-0.08598218797299405
ACH-000552,-0.16924652688791514
ACH-000556,0.005934515676463381
ACH-000557,-0.06440621731286983
ACH-000569,0.11212146030949248
ACH-000570,0.09151770990854287
ACH-000571,0.03428682973281987
ACH-000573,0.08206652963407254
ACH-000576,0.035528682343746884
ACH-000579,0.006146289106974435
ACH-000580,-0.045572364379418986
ACH-000584,-0.12339664444765425
ACH-000585,-0.13102028529949036
ACH-000588,0.06848216054184189
ACH-000589,-0.02264336124784716
ACH-000591,-0.16567990580951766
ACH-000593,-0.0186809519907064
ACH-000600,-0.13981437363471658
ACH-000601,0.026592774501489436
ACH-000605,-0.07122198114455122
ACH-000606,0.07073906677585154
ACH-000608,-0.08980024990494985
ACH-000614,0.13385662449477098
ACH-000616,-0.14296707668862804
ACH-000618,-0.16666094988730445
ACH-000619,0.24860995128685298
ACH-000620,-0.0017432425343096591
ACH-000621,-0.06867678171212811
ACH-000622,-0.018979164238365855
ACH-000623,-0.007240057714929419
ACH-000624,0.0582507159293491
ACH-000627,-0.07030060910702765
ACH-000630,0.028749417739960474
ACH-000631,0.10960461461504988
ACH-000632,-0.021634313342496696
ACH-000633,0.02289085421480826
ACH-000637,-0.0027210958061013803
ACH-000638,0.02945318704744282
ACH-000646,0.38159516724361214
ACH-000647,0.008591001848580741
ACH-000648,-0.08921216125217943
ACH-000649,-0.1342406366640897
ACH-000651,0.12102935733724615
ACH-000652,-0.12577753373170258
ACH-000653,-0.013222513287642013
ACH-000657,0.032076143597400845
ACH-000658,-0.040454606989708035
ACH-000661,-0.13871239426245754
ACH-000662,-0.09875977769905996
ACH-000663,-0.4836091704836673
ACH-000665,-0.21454882377715184
ACH-000671,-0.06315828691483485
ACH-000672,-0.16086668411993166
ACH-000673,-0.1755512788845954
ACH-000676,-0.06385163138002307
ACH-000677,-0.15976479909444732
ACH-000681,-0.15657710169443326
ACH-000683,0.046185211386526814
ACH-000684,0.09151982399067926
ACH-000688,0.06317593422532237
ACH-000693,-0.040829865586793225
ACH-000694,0.035395456533899576
ACH-000695,-0.3914035849757352
ACH-000696,-0.008531402298835988
ACH-000697,0.029227871024770088
ACH-000699,-0.0819599598871145
ACH-000701,0.010521945114509254
ACH-000706,-0.05442197313186546
ACH-000711,0.009604418102036924
ACH-000713,-0.0843573318812589
ACH-000714,-0.12953782881791634
ACH-000718,-0.0901198409381922
ACH-000720,0.09142667691882736
ACH-000721,-0.1273822121755008
ACH-000724,0.0872207999263012
ACH-000725,-0.06467984653820044
ACH-000732,0.0308192568373048
ACH-000734,-0.13482523428146792
ACH-000735,0.0317300602922109
ACH-000736,-0.06895712039601101
ACH-000738,-0.19909055325132255
ACH-000746,-0.05916654615132436
ACH-000747,-0.1695527027538605
ACH-000748,0.1576491932102149
ACH-000753,-0.14359498710306606
ACH-000756,-0.053890992779738287
ACH-000757,-0.2379418133481801
ACH-000758,0.011774251250129965
ACH-000760,-0.07487584650258858
ACH-000762,0.011284940349359441
ACH-000763,-0.06561140658510377
ACH-000764,-0.25768140721930305
ACH-000765,-0.1328159397853165
ACH-000766,0.061517971932758826
ACH-000767,-0.1039886877881224
ACH-000768,-0.07771835889281689
ACH-000769,0.06743794508831585
ACH-000770,0.02442744576170601
ACH-000771,-0.01046176487324618
ACH-000773,-0.1716743140169304
ACH-000776,-0.2175772242343521
ACH-000777,0.1832320717652178
ACH-000778,0.09655173706566156
ACH-000781,0.09482285024490213
ACH-000782,-0.13260107815911268
ACH-000783,0.07661773291012472
ACH-000784,-0.02124445444264996
ACH-000785,0.4271212177180809
ACH-000787,-0.03326501263941292
ACH-000788,0.029191867486523332
ACH-000791,-0.08279160384050749
ACH-000792,-0.09500911154964856
ACH-000794,0.10915495378991973
ACH-000796,-0.0017426281689617005
ACH-000798,0.1789515390320532
ACH-000799,-0.1841463273361167
ACH-000800,0.025278249248792142
ACH-000802,0.0011613182736611024
ACH-000804,-0.17700763543376155
ACH-000805,-0.09414585721633473
ACH-000809,0.11474310833801725
ACH-000810,-0.013719476858105343
ACH-000811,0.017271349257486482
ACH-000817,-0.04564870201505028
ACH-000819,-0.05799346336900332
ACH-000820,-0.09000222718706942
ACH-000821,-0.2970242134439526
ACH-000822,-0.021642758873626967
ACH-000823,-0.08956108351412277
ACH-000824,0.06468269749291078
ACH-000827,-0.06428608110367312
ACH-000829,-0.25668626089837343
ACH-000831,-0.23491734231831865
ACH-000832,0.19815686182973685
ACH-000833,-0.19671569681028755
ACH-000834,0.02068384244828643
ACH-000835,0.07593735355881277
ACH-000836,0.16385152115048887
ACH-000837,-0.08996992579758624
ACH-000838,-0.14701727520923852
ACH-000839,0.11800721335480248
ACH-000840,-0.08171224230564056
ACH-000841,-0.17068413487694215
ACH-000843,0.053472046071836775
ACH-000846,-0.1264914601126806
ACH-000847,-0.15360979553090304
ACH-000848,0.019565758936956147
ACH-000849,0.02332722763195941
ACH-000851,0.05208244048025944
ACH-000855,0.09888896228687744
ACH-000856,-0.11278034919377088
ACH-000858,0.0993379074539239
ACH-000859,-0.07185554851814165
ACH-000861,0.06245767174025544
ACH-000862,0.10948630669248814
ACH-000865,-0.01701732992580283
ACH-000866,0.024382757415606162
ACH-000867,-0.04646773800569642
ACH-000869,0.03344541473834445
ACH-000872,-0.10114358180296032
ACH-000873,0.027834500983569658
ACH-000876,-0.05939599115157285
ACH-000878,-0.22980555526310806
ACH-000880,0.014671356892572143
ACH-000881,-0.09069500667665144
ACH-000882,0.03402087106470307
ACH-000884,0.10844214961358198
ACH-000885,-0.20767704402550347
ACH-000887,-0.04054811205917566
ACH-000889,-0.25368851517343183
ACH-000896,-0.030157589016819832
ACH-000898,0.07201322875092625
ACH-000900,-0.1914927285993952
ACH-000901,-0.22557072608315404
ACH-000905,0.006225434494351713
ACH-000906,0.002320719156224557
ACH-000907,-0.018532223601695288
ACH-000910,0.07598770495381857
ACH-000911,0.03926184341089732
ACH-000912,-0.1135811990038382
ACH-000913,-0.12942892962783056
ACH-000915,-0.13858363804366547
ACH-000916,0.027007438162978136
ACH-000917,-0.008781279046367307
ACH-000920,0.3798777765488353
ACH-000921,-0.14248550500140364
ACH-000924,-0.0022573918131506714
ACH-000926,-0.03162389695412879
ACH-000928,-0.08920913285672227
ACH-000929,-0.09517607857681123
ACH-000932,0.2080173918945813
ACH-000935,-0.11498927387975386
ACH-000936,-0.034452627488341006
ACH-000937,-0.07557782055689961
ACH-000938,-0.07817410459820183
ACH-000939,0.33086301577364263
ACH-000941,-0.07014065332456709
ACH-000943,-0.06171166776863792
ACH-000946,0.07616214471269586
ACH-000947,0.2579417042096005
ACH-000948,0.2865685869551609
ACH-000950,-0.189380826436288
ACH-000953,0.013660003701762348
ACH-000954,-0.050993681336105136
ACH-000957,-0.0017920096677657886
ACH-000958,0.016697048222664716
ACH-000960,0.04690487745986422
ACH-000963,-0.10705934447227652
ACH-000968,0.10446387766989457
ACH-000969,-0.0859273844601379
ACH-000972,-0.30295644145287426
ACH-000973,-0.10850068273863313
ACH-000974,-0.13484779973402072
ACH-000978,-0.08579486236391197
ACH-000984,-0.3296427105729351
ACH-000986,-0.2250725802899784
ACH-000988,0.09975559529253787
ACH-000993,-0.0884129040130756
ACH-000994,-0.1931819752034212
ACH-000996,-0.03739700845224676
ACH-001001,-0.15533515651758492
ACH-001020,0.28913379290956104
ACH-001028,-0.10204724634036684
ACH-001031,0.11578301920397788
ACH-001038,-0.08728909233974681
ACH-001048,-0.03840722892846645
ACH-001050,-0.2841328360792894
ACH-001053,-0.004829415574672372
ACH-001054,0.1377406763218381
ACH-001061,-0.03551663896851258
ACH-001067,-0.2006439246615721
ACH-001075,0.13967250112765456
ACH-001096,-0.217574542674844
ACH-001111,0.0068826625684558175
ACH-001119,-0.2361883599418263
ACH-001128,0.7627785418970163
ACH-001134,-0.11486341054499495
ACH-001151,-0.07794359665263438
ACH-001163,0.02775920391352843
ACH-001164,-0.1885465830398046
ACH-001183,-0.09377492272658727
ACH-001192,-0.0010211624881339763
ACH-001193,-0.0016662327377278009
ACH-001196,-0.013701233053672013
ACH-001197,-0.2244124385032988
ACH-001205,-0.16238119148612887
ACH-001211,0.23639819192384276
ACH-001212,0.10908201775419854
ACH-001228,-0.14068952071540972
ACH-001232,-0.10279509784350346
ACH-001239,-0.22792077004009
ACH-001270,-0.09841497673221518
ACH-001274,-0.12989140397365884
ACH-001275,0.07864640431839302
ACH-001277,-0.11350864820476453
ACH-001278,-0.1764110140093799
ACH-001280,-0.08806816538091311
ACH-001283,-0.1692397472075238
ACH-001289,-0.16829662229692913
ACH-001300,-0.19498992156484285
ACH-001301,-0.15260292750907675
ACH-001302,0.14002796823009206
ACH-001306,0.08264686105360962
ACH-001318,0.07089396182506033
ACH-001322,0.13294181773085156
ACH-001328,0.01478389810816799
ACH-001332,0.013655092227319374
ACH-001336,-0.05020974710626653
ACH-001346,0.05049629380454912
ACH-001353,-0.1827834778184922
ACH-001354,-0.3589322620539491
ACH-001367,-0.046541716272203534
ACH-001368,-0.01478188808696491
ACH-001374,-0.004009364643623345
ACH-001377,0.12440405462346933
ACH-001380,-0.21653308791311646
ACH-001391,-0.04357812154342365
ACH-001408,0.07399505454787972
ACH-001430,-0.018489394713769567
ACH-001431,-0.048939401870647166
ACH-001450,-0.07281976182440894
ACH-001496,0.1525464904802036
ACH-001500,-0.016919151774314026
ACH-001523,-0.18561198972183948
ACH-001532,-0.020579756409705552
ACH-001550,0.19550188932682866
ACH-001552,0.03528203949175926
ACH-001554,0.09250609246830288
ACH-001654,-0.045356117823306334
ACH-001735,-0.015926714863158338
ACH-001736,-0.0029867879661696502
ACH-001737,0.14278898253682545
ACH-001740,-0.14772837315781046
ACH-001745,-0.1309314532257384
ACH-001765,-0.06252760223772669
