,ATG9A (79065)
ACH-000661,-0.3249955448041353
ACH-000662,-0.30562450727984725
ACH-000663,-0.6203626715763432
ACH-000665,-0.4091127689028948
ACH-000671,0.3015391054544524
ACH-000672,-0.2921276816402338
ACH-000673,-0.00744903559472805
ACH-000676,-0.3269475736329455
ACH-000677,-0.03973407200265972
ACH-000681,-0.19927170301730132
ACH-000683,-0.06988330556654265
ACH-000684,0.09221572416447392
ACH-000688,-0.4242486334409652
ACH-000693,-0.09223917500207544
ACH-000694,-0.2332741531811548
ACH-000695,-0.21234076655956655
ACH-000696,-0.284423636153956
ACH-000697,-0.16486978974960997
ACH-000699,-0.2463409383860615
ACH-000701,-0.02495220953041598
ACH-000706,-0.08247365190035016
ACH-000711,-0.3255627027859617
ACH-000713,-0.4565301836367672
ACH-000714,-0.22557384530029986
ACH-000718,-0.12801894086333648
ACH-000720,-0.4824574511730081
ACH-000721,-0.014321627605145966
ACH-000724,0.01677053990440812
ACH-000725,-0.3751066245472992
ACH-000732,-0.2402258293541083
ACH-000734,-0.06133845427830634
ACH-000735,-0.06252337886007504
ACH-000736,-0.24606304812400764
ACH-000738,-0.029925497669997532
ACH-000746,-0.18581779927370096
ACH-000747,-0.4193946257429026
ACH-000748,-0.03196347514426897
ACH-000753,-0.03408115059289575
ACH-000756,0.04984005809457084
ACH-000757,-0.14178819677335874
ACH-000758,-0.14090302322280085
ACH-000760,-0.043063045723897436
ACH-000762,-0.0640900709280358
ACH-000763,0.002908744141068845
ACH-000764,-0.5831688502583181
ACH-000765,-0.36011004898891585
ACH-000766,0.07598331374456029
ACH-000767,-0.1799131157177585
ACH-000768,-0.5960719891477125
ACH-000769,-0.1445229348550199
ACH-000770,-0.16814182950433254
ACH-000771,-0.4523326994450877
ACH-000773,-0.36603299465361294
ACH-000776,-0.08179676754881067
ACH-000777,0.12190787576368214
ACH-000778,-0.030283192673709963
ACH-000781,-0.3768015749977188
ACH-000782,-0.03159848491698135
ACH-000783,-0.4879567088057122
ACH-000784,-0.3034131280223664
ACH-000785,-0.14035352529750225
ACH-000787,0.06345880812328987
ACH-000788,-0.3673110807915397
ACH-000791,-0.30666180469964915
ACH-000792,-0.30261659631140003
ACH-000794,-0.4552086341225942
ACH-000796,-0.2545404283064507
ACH-000798,-0.6090974142691011
ACH-000799,-0.21383978637973727
ACH-000800,-0.2819013631959609
ACH-000802,-0.2448360465258249
ACH-000804,-0.12398908824446392
ACH-000805,-0.3164961760695767
ACH-000809,-0.14270612354279014
ACH-000810,-0.446892292486312
ACH-000811,-0.2630895264123801
ACH-000817,0.1711602954260683
ACH-000819,-0.12432916881847968
ACH-000820,-0.1923378375917066
ACH-000821,-0.360823112469766
ACH-000822,-0.5259121426567901
ACH-000823,-0.4133315892628663
ACH-000824,-0.1924577790201305
ACH-000827,-0.11013053657430004
ACH-000829,-0.07432002696316324
ACH-000831,-0.14842206880739198
ACH-000832,-0.20997634051213449
ACH-000833,-0.0162743555802594
ACH-000834,-0.19644742758816125
ACH-000835,-0.5096168814448542
ACH-000836,-0.12747724609511746
ACH-000837,-0.2610743349364356
ACH-000838,0.13677339292841467
ACH-000839,-0.2845809966205056
ACH-000840,-0.6949227266585037
ACH-000841,-0.1102709307503728
ACH-000843,-0.03703078727854525
ACH-000846,-0.02574411670384626
ACH-000847,-0.35277263182101765
ACH-000848,-0.1863250852663104
ACH-000849,-0.07176992755784391
ACH-000851,-0.3894302819431492
ACH-000855,-0.12082082823209875
ACH-000856,-0.3183426010118988
ACH-000858,-0.3277407742833937
ACH-000859,-0.3487030371266868
ACH-000861,-0.2163632230881408
ACH-000862,0.011374572871545295
ACH-000865,-0.27666172409486256
ACH-000866,-0.12312338924750015
ACH-000867,-0.03954081399390335
ACH-000869,-0.19352787589333345
ACH-000872,-0.11852838634579616
ACH-000873,-0.05069816211247998
ACH-000876,-0.27118509520984724
ACH-000878,-0.2986145120942601
ACH-000880,-0.28287424432065594
ACH-000881,-0.1750424640877019
ACH-000882,-0.11090970053897084
ACH-000884,-0.14104984003297694
ACH-000885,-0.1549232156638534
ACH-000887,-0.058934607920606966
ACH-000889,-0.046554687827156674
ACH-000896,-0.11268554385114495
ACH-000898,-0.046607700070045034
ACH-000900,-0.2355275386591072
ACH-000901,-0.1920857986235172
ACH-000905,-0.390535389748114
ACH-000906,-0.1449181625981439
ACH-000907,0.1143789888876798
ACH-000910,-0.06343488522632021
ACH-000911,-0.1632334842533406
ACH-000912,-0.003547854565808912
ACH-000913,-0.43619542397251226
ACH-000915,-0.18098276720707607
ACH-000916,0.15610672203483325
ACH-000917,-0.18810903305297008
ACH-000920,0.11276138423777834
ACH-000921,-0.2126880640642038
ACH-000924,-0.0312261896310784
ACH-000926,-0.1590427296245732
ACH-000928,-0.11195177500076496
ACH-000929,-0.32022907444108645
ACH-000932,0.06222520570150099
ACH-000935,-0.15654717217675315
ACH-000936,-0.5798268663316143
ACH-000937,-0.07211071381380736
ACH-000938,0.06898787890442544
ACH-000939,-0.002551355079158869
ACH-000941,-0.1625829999192692
ACH-000943,-0.048014553261108435
ACH-000946,-0.4380717326934854
ACH-000947,-0.21862569278126925
ACH-000948,-0.26795526183655044
ACH-000950,-0.6850429712808039
ACH-000953,0.0332692022880506
ACH-000954,0.011820541920087515
ACH-000957,-0.2883414094029677
ACH-000958,-0.09722379361522157
ACH-000960,-0.013388573015701
ACH-000963,-0.1410870088641439
ACH-000968,-0.4104579044519083
ACH-000969,0.06952620372865173
ACH-000972,-0.33215228083554604
ACH-000973,-0.14980470478037555
ACH-000974,-0.3115894253677166
ACH-000978,-0.08286461804874229
ACH-000984,-0.006018037446838617
ACH-000986,-0.3868685192725449
ACH-000988,0.02376740928536212
ACH-000993,-0.02018768156593817
ACH-000994,0.05917168702769829
ACH-000996,-0.2347172443815713
ACH-001001,0.0031207463153326053
ACH-001020,-0.3351224994488836
ACH-001028,-0.18068802538565806
ACH-001031,-0.10924647154439113
ACH-001038,-0.0662155461635983
ACH-001048,-0.25576369357775985
ACH-001050,-0.0740562945176667
ACH-001053,-0.2844216932715947
ACH-001054,-0.07813837230775145
ACH-001061,-0.5841664578214322
ACH-001067,-0.3958097883881694
ACH-001075,-0.06493371302034058
ACH-001096,-0.13516822339712795
ACH-001111,-0.3086770143186949
ACH-001119,-0.2287154884986489
ACH-001128,-0.022623684897525014
ACH-001134,-0.19425936420724804
ACH-001151,-0.19909601561509507
ACH-001163,-0.3176757750960929
ACH-001164,-0.12350873028668324
ACH-001183,0.08731123102018239
ACH-001192,-0.2932263771598763
ACH-001193,-0.21192370889733544
ACH-001196,-0.13624116910015946
ACH-001197,-0.5325162003087529
ACH-001205,-0.10956128046013903
ACH-001211,-0.22217094859392
ACH-001212,-0.06530726713121589
ACH-001228,-0.045441141173073525
ACH-001232,-0.06178270878283711
ACH-001239,-0.12470798419864385
ACH-001270,0.0911979398903742
ACH-001274,-0.11778808737757908
ACH-001275,-0.0552288683861602
ACH-001277,-0.07786310443590087
ACH-001278,-0.15427673716111054
ACH-001280,-0.004733897830586672
ACH-001283,0.13186774731442394
ACH-001289,0.1187373797960131
ACH-001300,-0.25504615512113904
ACH-001301,-0.21807138858579925
ACH-001302,-0.1302133538818091
ACH-001306,0.004748861724143264
ACH-001318,-0.18107656711443498
ACH-001322,-0.025727593243723104
ACH-001328,-0.07910057825322507
ACH-001332,-0.10502787707183936
ACH-001336,-0.20953990978723835
ACH-001346,-0.21437073839043327
ACH-001353,-0.07537094782396504
ACH-001354,-0.3699777681970625
ACH-001367,-0.32994041109631794
ACH-001368,-0.13379040855472393
ACH-001374,-0.07280594790641193
ACH-001377,0.2234440319871371
ACH-001380,-0.14069785003600666
ACH-001391,-0.16961353239859214
ACH-001408,-0.3454437520893183
ACH-001430,-0.2766973009918773
ACH-001431,-0.4096601172216272
ACH-001450,-0.15425309022860906
ACH-001496,-0.35110529723553113
ACH-001500,-0.12369470390812312
ACH-001523,-0.4499244230775885
ACH-001532,-0.11406129957364028
ACH-001550,-0.21006712005034267
ACH-001552,-0.2424565024132412
ACH-001554,-0.2983564989103548
ACH-001654,-0.0933462020879062
ACH-001735,-0.390340564419712
ACH-001736,-0.3853769286820478
ACH-001737,-0.29368340647118085
ACH-001740,-0.13521104971096906
ACH-001745,-0.11236192701352612
ACH-001765,-0.15449852821966795
