,HEY1 (23462)
ACH-000356,0.13113638725262847
ACH-000361,-0.2229686831430411
ACH-000362,-0.050189124862488235
ACH-000363,-0.08389952657627331
ACH-000364,-0.25224919078068553
ACH-000365,-0.05606719895937837
ACH-000366,-0.10441909627453153
ACH-000368,0.03533416311277146
ACH-000374,0.08428472854324888
ACH-000375,-0.1725342933832316
ACH-000376,-0.1459810512568012
ACH-000381,0.0400654098196556
ACH-000383,-0.012029130403178764
ACH-000387,-0.023227841992918524
ACH-000389,-0.024460218924484356
ACH-000390,-0.100425590085159
ACH-000393,-0.2030052845428172
ACH-000395,-0.1170942057864179
ACH-000396,-0.09621326226084947
ACH-000397,-0.1260041840811418
ACH-000401,-0.20137810443606405
ACH-000402,-0.2374829599349639
ACH-000403,-0.08872878761701883
ACH-000404,-0.14750409269525375
ACH-000406,-0.02202183362969577
ACH-000407,-0.06675876956592428
ACH-000408,-0.17185487737763808
ACH-000410,-0.15458289167809516
ACH-000411,-0.012850002960414749
ACH-000414,-0.14584970996452226
ACH-000415,0.003598669786960369
ACH-000416,-0.03472834383755464
ACH-000420,0.061157961329475326
ACH-000421,-0.061786078525916825
ACH-000424,0.09320687551075854
ACH-000425,-0.018040037083057976
ACH-000426,-0.07098233609276436
ACH-000427,-0.102957991314267
ACH-000433,-0.07914021791117834
ACH-000435,-0.13151061089435126
ACH-000436,-0.2488225485823019
ACH-000444,-0.16797265583340065
ACH-000445,0.03731436738379422
ACH-000448,0.0436487098208348
ACH-000450,-0.046679444059100815
ACH-000452,0.047940020782233035
ACH-000454,0.015629246738308573
ACH-000458,-0.06641187619053852
ACH-000459,0.021903221848655115
ACH-000460,-0.07552027579738471
ACH-000461,-0.08066068574640341
ACH-000463,-0.14784338934934
ACH-000464,-0.09816384581584044
ACH-000466,-0.10172962559745298
ACH-000467,-0.12049241730816235
ACH-000468,0.042761529787627296
ACH-000469,-0.13975327389045286
ACH-000470,-0.1267850141617224
ACH-000471,-0.04035915119478136
ACH-000472,-0.15167208176692507
ACH-000473,-0.18526623559023955
ACH-000475,-0.14438885139058233
ACH-000476,-0.16410980245142665
ACH-000477,-0.13427218320043535
ACH-000479,0.12445003539893153
ACH-000480,-0.054884901094643015
ACH-000481,-0.0012688202592473035
ACH-000483,-0.09614500576909986
ACH-000484,0.08640554946221278
ACH-000485,0.07239892226346335
ACH-000486,-0.09609831526024594
ACH-000487,-0.002906279523813842
ACH-000488,0.01647721091989284
ACH-000490,-0.05307264636784167
ACH-000491,-0.06864004173743188
ACH-000495,-0.14019678537363608
ACH-000496,0.0017392483019387347
ACH-000499,-0.0580519670947198
ACH-000500,-0.4149536572494473
ACH-000502,0.008046780445758999
ACH-000503,0.12407469177053107
ACH-000505,-0.031502574452450714
ACH-000507,-0.18084656817998893
ACH-000510,-0.08420968978494213
ACH-000511,-0.025071554495499616
ACH-000512,-0.11263376124476104
ACH-000516,-0.10145125813048328
ACH-000517,-0.02239707085699211
ACH-000518,-0.1428030137130419
ACH-000520,0.11666883215595655
ACH-000521,-0.06377854735029241
ACH-000522,-0.1518521795386661
ACH-000524,-0.028885714189497626
ACH-000527,-0.07001739210971597
ACH-000528,-0.016886718737511817
ACH-000537,-0.1313937147990831
ACH-000541,0.17062110814390444
ACH-000542,-0.13629771953682052
ACH-000544,-0.09149193325792047
ACH-000545,0.021872418200099702
ACH-000547,-0.16766430630725107
ACH-000548,-0.04882293587786565
ACH-000549,-0.08086187159738684
ACH-000550,-0.08863158679216998
ACH-000552,0.06267671962032127
ACH-000556,-0.04283377681576734
ACH-000557,-0.15385750818547478
ACH-000569,0.06634361543456155
ACH-000570,-0.0029733697722420945
ACH-000571,-0.08421519400125592
ACH-000573,-0.08930962942522339
ACH-000576,-0.018093866539247282
ACH-000579,-0.11292734315223235
ACH-000580,-0.24308264258313195
ACH-000584,-0.11263272303248065
ACH-000585,0.005819395022270947
ACH-000588,0.07750624184566915
ACH-000589,-0.061621086138469214
ACH-000591,0.06196449548902504
ACH-000593,0.056588110428764674
ACH-000600,-0.022776420721338318
ACH-000601,-0.01739705931540007
ACH-000605,-0.03636141521124585
ACH-000606,-0.018647853945014715
ACH-000608,-0.0678358306920425
ACH-000614,0.21855544233670926
ACH-000616,-0.02683928846335629
ACH-000618,0.022166002043936917
ACH-000619,-0.2511851946248655
ACH-000620,0.12188432628366
ACH-000621,-0.15428983949062056
ACH-000622,-0.041194380519618636
ACH-000623,-0.03139381876503355
ACH-000624,0.00101341742237176
ACH-000627,-0.08700982108590784
ACH-000630,-0.06693704416021673
ACH-000631,-0.036788011067240736
ACH-000632,0.0691877034021236
ACH-000633,-0.17260688464123325
ACH-000637,-0.13235875877163233
ACH-000638,-0.13478179668626256
ACH-000646,-0.15507305725270873
ACH-000647,-0.11625591737654516
ACH-000648,-0.02318886270483909
ACH-000649,-0.037741888358176136
ACH-000651,-0.08295020806486139
ACH-000652,-0.20936049496019987
ACH-000653,-0.15634136437482182
ACH-000657,-0.10281077716138773
ACH-000658,-0.253844179073724
ACH-000661,-0.050990890533229874
ACH-000662,-0.12349904396571752
ACH-000663,-0.181885780579958
ACH-000665,0.017629695601760184
ACH-000671,-0.003076343078808909
ACH-000672,-0.22027069340732147
ACH-000673,-0.0980968133176792
ACH-000676,-0.019429794317539998
ACH-000677,-0.16432793822786615
ACH-000681,0.01539528167740527
ACH-000683,-0.1409491317858901
ACH-000684,-0.09656080266547153
ACH-000688,-0.06458835471802883
ACH-000693,-0.0935413734467862
ACH-000694,-0.011762294816219631
ACH-000695,-0.3393321530597775
ACH-000696,-0.024568821774842355
ACH-000697,0.04165241372049207
ACH-000699,-0.018701084588831997
ACH-000701,-0.05982340467263333
ACH-000706,-0.03174237104517568
ACH-000711,-0.0491327946810716
ACH-000713,-0.10054975382448968
ACH-000714,-0.17034961110810298
ACH-000718,0.01000288081200847
ACH-000720,-0.05466042415144765
ACH-000721,-0.102051628735235
ACH-000724,-0.004823347850868179
ACH-000725,-0.1318491095633858
ACH-000732,0.05428818025430228
ACH-000734,-0.03127782944869412
ACH-000735,-0.10186106734458662
ACH-000736,0.04899597827207187
ACH-000738,-0.05377733800244716
ACH-000746,-0.047650022158283005
ACH-000747,-0.01015148516283573
ACH-000748,0.004289295613687216
ACH-000753,-0.04935710962310541
ACH-000756,0.08410214539990755
ACH-000757,-0.053721411551422384
ACH-000758,-0.019208458021935
ACH-000760,-0.07219847180204388
ACH-000762,0.08216930078457224
ACH-000763,-0.13278966595230535
ACH-000764,-0.03931257326057134
ACH-000765,0.14653390564446814
ACH-000766,-0.14194463439631752
ACH-000767,0.026256159459353032
ACH-000768,0.02004855472301529
ACH-000769,-0.21218073709690927
ACH-000770,-0.07306271349240312
ACH-000771,0.02392243204729477
ACH-000773,-0.013923457957898198
ACH-000776,-0.016859024209657767
ACH-000777,0.02543177002764542
ACH-000778,-0.07204496740700304
ACH-000781,-0.11863150338068293
ACH-000782,-0.094514034622783
ACH-000783,-0.05518655963303734
ACH-000784,-0.07243355958365365
ACH-000785,0.02800868002027534
ACH-000787,-0.049511071016717464
ACH-000788,0.009458916715710045
ACH-000791,-0.025789616517993837
ACH-000792,-0.16821389228848455
ACH-000794,0.11578279271110355
ACH-000796,-0.04504767682321389
ACH-000798,0.0847601230762661
ACH-000799,0.04185809787798371
ACH-000800,0.0854082640016461
ACH-000802,-0.0725220559901515
ACH-000804,-0.053938847851451824
ACH-000805,0.2565627291989278
ACH-000809,-0.04424816827224248
ACH-000810,-0.034586626509704066
ACH-000811,-0.09895498346006347
ACH-000817,0.0937833625675802
ACH-000819,-0.2019986861207335
ACH-000820,0.1398623961144144
ACH-000821,-0.02505280711503216
ACH-000822,0.0019255739348948387
ACH-000823,-0.04437188903560522
ACH-000824,-0.1328711714474366
ACH-000827,-0.11967453941023952
ACH-000829,0.09045943610978104
ACH-000831,-0.2068982714930961
ACH-000832,-0.10763591094146836
ACH-000833,-0.12218907699762123
ACH-000834,-0.2142262970910323
ACH-000835,-0.21396845341376167
ACH-000836,-0.18398970149687968
ACH-000837,0.0734641287328755
ACH-000838,-0.1143216783797818
ACH-000839,0.06365150038995876
ACH-000840,-0.0480380875945664
ACH-000841,-0.16248304198481234
ACH-000843,-0.0498804488996718
ACH-000846,-0.2329598810901487
ACH-000847,-0.04801065017348608
ACH-000848,-0.13155719201676813
ACH-000849,-0.11125993521815174
ACH-000851,-0.07468377577624777
ACH-000855,0.17394316268304702
ACH-000856,-0.15351061982222267
ACH-000858,-0.04890897525673316
ACH-000859,-0.031445714776141484
ACH-000861,-0.1218307053811137
ACH-000862,-0.1608386140389108
ACH-000865,-0.08598643557092207
ACH-000866,-0.05733983996609016
ACH-000867,-0.07997245378188139
ACH-000869,-0.1587980642855514
ACH-000872,-0.06849762088114908
ACH-000873,-0.2541268356035631
ACH-000876,-0.08821140672864446
ACH-000878,-0.01594985783605398
ACH-000880,-0.09683370866627304
ACH-000881,0.02064027439704877
ACH-000882,-0.08433104338750484
ACH-000884,-0.0461326260356138
ACH-000885,-0.10768497430227393
ACH-000887,0.014685260332719097
ACH-000889,0.019589895965886898
ACH-000896,-0.045991392562311335
ACH-000898,-0.11118807708271032
ACH-000900,-0.05774033246986796
ACH-000901,-0.0172496149269055
ACH-000905,-0.06503675543609333
ACH-000906,-0.08362863980732554
ACH-000907,-0.03404476609998842
ACH-000910,-0.11381505071571335
ACH-000911,-0.08906155344478188
ACH-000912,0.03601530477511518
ACH-000913,-0.13460164934562324
ACH-000915,-0.062396684963480914
ACH-000916,-0.01554003975657439
ACH-000917,-0.1913053538965086
ACH-000920,-0.16074912072793562
ACH-000921,-0.14513563009277214
ACH-000924,-0.06969601878972789
ACH-000926,-0.0374665733815023
ACH-000928,0.0019773589277072294
ACH-000929,-0.0939266955727499
ACH-000932,-0.15525152012613944
ACH-000935,-0.07816757690842277
ACH-000936,-0.09426486187928836
ACH-000937,-0.04522382410551085
ACH-000938,-0.04148751300257339
ACH-000939,0.10995107657093196
ACH-000941,-0.17111521802455798
ACH-000943,-0.05935727272935357
ACH-000946,-0.2204646511302253
ACH-000947,-0.07029413684286649
ACH-000948,-4.181163370053408e-05
ACH-000950,-0.049963438114695564
ACH-000953,-0.034577527812193545
ACH-000954,-0.024454357399966348
ACH-000957,0.06727633450171808
ACH-000958,0.047493450243634515
ACH-000960,0.0711043190417622
ACH-000963,-0.035608518522230896
ACH-000968,-0.10222060208037048
ACH-000969,-0.08340983222402164
ACH-000972,-0.18972055198683985
ACH-000973,-0.1779893873286792
ACH-000974,-0.08844662248365914
ACH-000978,-0.002817883930013205
ACH-000984,-0.09466691202764793
ACH-000986,-0.05760363713299457
ACH-000988,-0.0835996570571868
ACH-000993,0.0018684307309410086
ACH-000994,-0.042342913630316566
ACH-000996,-0.02968491381084003
ACH-001001,-0.005354542114036919
ACH-001020,0.05524691755825262
ACH-001028,-0.08569075510029246
ACH-001031,-0.06708547823893565
ACH-001038,-0.17574117183861496
ACH-001048,-0.06847762489578031
ACH-001050,-0.11358150881737103
ACH-001053,-0.16530651800542884
ACH-001054,0.03518572479936491
ACH-001061,-0.038119000785250094
ACH-001067,-0.07957254818474725
ACH-001075,-0.06462027135003719
ACH-001096,0.22476766228202344
ACH-001111,0.09496586518978213
ACH-001119,-0.007888274236199859
ACH-001128,-0.11527285575535275
ACH-001134,-0.12141364809684065
ACH-001151,-0.20646466035574107
ACH-001163,-0.1309809785936052
ACH-001164,-0.1366459148259656
ACH-001183,-0.2762028716059448
ACH-001192,0.04176591852197466
ACH-001193,0.17198244716276265
ACH-001196,-0.8318547431371871
ACH-001197,-0.07940534343394498
ACH-001205,-0.19782131877279274
ACH-001211,-0.021250478289384558
ACH-001212,-0.0787001141423163
ACH-001228,-0.05486990391482583
ACH-001232,0.02349637891994555
ACH-001239,-0.09692511335446677
ACH-001270,0.2675891806338217
ACH-001274,-0.0077095884072035424
ACH-001275,-0.1942192117190873
ACH-001277,0.1188235526886893
ACH-001278,-0.5981512419455657
ACH-001280,-0.20115636354466168
ACH-001283,-0.009796494687280444
ACH-001289,0.05550181902418156
ACH-001300,-0.08094132422618125
ACH-001301,-0.09348121386945993
ACH-001302,0.07439382914951344
ACH-001306,-0.07104256995085083
ACH-001318,-0.2006028824495638
ACH-001322,-0.1382394485069947
ACH-001328,-0.002151969917760762
ACH-001332,0.03405140744742253
ACH-001336,0.02136248642500609
ACH-001346,-0.08046465064270446
ACH-001353,-0.02176161744914516
ACH-001354,-0.1631477817221869
ACH-001367,-0.09559421251117023
ACH-001368,-0.08652671593334949
ACH-001374,0.01106982522180934
ACH-001377,-0.11004423206976433
ACH-001380,-0.05396514139194879
ACH-001391,0.018838747666338463
ACH-001408,-0.09268636181941163
ACH-001430,-0.07945880220669391
ACH-001431,-0.0065264607004837435
ACH-001450,-0.0942239099623353
ACH-001496,-0.0064421559471800035
ACH-001500,0.06856024707295794
ACH-001523,-0.018347572281191788
ACH-001532,-0.13979362151481006
ACH-001550,-0.0354833310001665
ACH-001552,0.002257472345184727
ACH-001554,-0.027238591490909073
ACH-001654,-0.05044561711622906
ACH-001735,-0.02628918076701641
ACH-001736,-0.02872312569649868
ACH-001737,0.40673530042530537
ACH-001740,-0.12817517200553472
ACH-001745,0.07869123528487199
ACH-001765,0.03243348237676423
