,TEN1 (100134934)
ACH-000541,-0.10362370834635587
ACH-000542,-0.7560239891477867
ACH-000544,-0.6085954330271764
ACH-000545,-0.5222737394898403
ACH-000547,-0.6773003826418322
ACH-000548,-0.6913596376344929
ACH-000549,-0.8611653158726885
ACH-000550,-0.4939751567630391
ACH-000552,-0.28082131611499606
ACH-000556,-0.25099750497756096
ACH-000557,-0.43162542866816106
ACH-000569,-0.13467613356312222
ACH-000570,-0.8443662966667251
ACH-000571,-0.4594563105474825
ACH-000573,-0.4523527076192756
ACH-000576,-0.6798297801367386
ACH-000579,-0.4066120081469946
ACH-000580,-0.3439974824816552
ACH-000584,-0.27249706861998024
ACH-000585,-0.8241721677837429
ACH-000588,-0.7466777583229448
ACH-000589,-0.4795338131571438
ACH-000591,-0.5334822232098152
ACH-000593,-0.7944366589146127
ACH-000600,-0.4674826856727485
ACH-000601,-0.7382270487248696
ACH-000605,-0.97814260657802
ACH-000606,-0.8060837225310347
ACH-000608,-0.43504136034774266
ACH-000614,-0.28438789406596443
ACH-000616,-0.6161779470032811
ACH-000618,-0.5510843875733069
ACH-000619,-0.9707739565340266
ACH-000620,-0.3625049813089677
ACH-000621,-0.4377406227267538
ACH-000622,-0.5004697122445403
ACH-000623,-0.8511803983128814
ACH-000624,-0.08200433863867516
ACH-000627,-0.4026074845385663
ACH-000630,-0.4097058229493503
ACH-000631,-0.7780326915779556
ACH-000632,-0.32011146834395754
ACH-000633,-0.4409635998566479
ACH-000637,-0.6696341111137715
ACH-000638,-0.8224335225764264
ACH-000646,-0.27682524083643084
ACH-000647,-0.70538406679711
ACH-000648,-0.4500468114595243
ACH-000649,-1.0331351791292394
ACH-000651,-0.6010354457602902
ACH-000652,-0.4220597287306788
ACH-000653,-0.25089301019187515
ACH-000657,-0.6522394553187942
ACH-000658,-0.2749267298492246
ACH-000661,-0.7430463747502762
ACH-000662,-0.4423676171158151
ACH-000663,-0.5069596274112039
ACH-000665,-0.30912160214021417
ACH-000671,-0.8265197702256492
ACH-000672,-0.3472639568572169
ACH-000673,-0.34462558280177713
ACH-000676,-0.5819325352755805
ACH-000677,-0.3757369571727771
ACH-000681,-0.3269349595782462
ACH-000683,-0.7895593302223901
ACH-000684,-0.6646172145831711
ACH-000688,-0.7443336355426831
ACH-000693,-0.7189877601482273
ACH-000694,-0.8316169559325457
ACH-000695,-0.4792950329709434
ACH-000696,-0.4069552103807361
ACH-000697,-0.3457477867060478
ACH-000699,-0.5355723267580702
ACH-000701,-0.38642753697690657
ACH-000706,-0.3601305876834325
ACH-000711,-0.28247143011170484
ACH-000713,-0.384776852786331
ACH-000714,-0.267314871333488
ACH-000718,-0.5543593640205762
ACH-000720,-0.4874767328277093
ACH-000721,-0.5060736511797309
ACH-000724,-0.4675831842591053
ACH-000725,-0.5021685478647485
ACH-000732,-0.7645936060085873
ACH-000734,-0.16430106026204996
ACH-000735,-0.8662458404109125
ACH-000736,-0.2610754858074041
ACH-000738,-0.6285155167799044
ACH-000746,-0.4310753043569608
ACH-000747,-0.25949453657535404
ACH-000748,-0.6128121650472099
ACH-000753,-0.5837979580130099
ACH-000756,-1.034176805729993
ACH-000757,-0.2670311456870621
ACH-000758,-0.3406823601440088
ACH-000760,-0.3337284509906753
ACH-000762,-0.9690446591184944
ACH-000763,-0.2360597741606444
ACH-000764,-0.6092127537726033
ACH-000765,-0.3769466924414293
ACH-000766,-0.9564130612748754
ACH-000767,-0.2964588669729741
ACH-000768,-0.7358097199866775
ACH-000769,-0.5768950575457342
ACH-000770,-0.7447177199263286
ACH-000771,-0.8834663546031963
ACH-000773,-0.4000143049939273
ACH-000776,-0.6867473751850961
ACH-000777,-1.1233723160771414
ACH-000778,-0.5594227965550337
ACH-000781,-0.5664896313464235
ACH-000782,-0.4586061790135173
ACH-000783,-0.3850064288730573
ACH-000784,-0.5547204645794447
ACH-000785,-0.4949791959470053
ACH-000787,-0.8676008745416961
ACH-000788,-0.3232545593407248
ACH-000791,-0.5179355746518881
ACH-000792,-0.8655629148124887
ACH-000794,-1.0209354126713257
ACH-000796,-0.475331975897247
ACH-000798,-0.5847438209757294
ACH-000799,-0.430124565788671
ACH-000800,-0.6749840628378553
ACH-000802,-0.901998191965848
ACH-000804,-0.6724468949443724
ACH-000805,-0.2746118038886477
ACH-000809,-0.4509158071613191
ACH-000810,-0.983153956522098
ACH-000811,-0.5012272125279302
ACH-000817,-0.4960220673653817
ACH-000819,-0.4392175209925317
ACH-000820,-0.5509111630179261
ACH-000821,-0.4797831253481919
ACH-000822,-0.3589686567476027
ACH-000823,-1.0823582135119194
ACH-000824,-0.4545031024697232
ACH-000827,-0.0963741911100297
ACH-000829,-0.8666366459634178
ACH-000831,-0.8264601374857311
ACH-000832,-1.0052131868680458
ACH-000833,-0.6671372782182511
ACH-000834,-0.9346727440596972
ACH-000835,-0.6075907374753121
ACH-000836,-0.8288904502819383
ACH-000837,-0.6449767051969889
ACH-000838,-0.6147383501567838
ACH-000839,-0.907029571934448
ACH-000840,-0.3829805043808924
ACH-000841,-0.8753439196685144
ACH-000843,-1.1366512015255616
ACH-000846,-0.24636732775332296
ACH-000847,-0.6239173351847527
ACH-000848,-0.2583004157950851
ACH-000849,-0.9404149273606368
ACH-000851,-0.2690032306109008
ACH-000855,-0.5559252147179315
ACH-000856,-0.5702435408132884
ACH-000858,-0.6405702137206656
ACH-000859,-1.0396058493381557
ACH-000861,-0.5835041061666937
ACH-000862,-0.30158516929476803
ACH-000865,-0.7492771458313835
ACH-000866,-0.29160301511824904
ACH-000867,-0.3020396192609285
ACH-000869,-0.31505358676583306
ACH-000872,-0.4913740196607458
ACH-000873,-0.692131987147884
ACH-000876,-0.4069917494680549
ACH-000878,-0.8282230359943409
ACH-000880,-0.8041201273481542
ACH-000881,-0.3604271037246061
ACH-000882,-0.5514411793107247
ACH-000884,-0.5554425316061117
ACH-000885,-0.6158339891730513
ACH-000887,-0.7169506999393668
ACH-000889,-0.6222796649435176
ACH-000896,-0.4753189469114724
ACH-000898,-0.23659545868436804
ACH-000900,-0.35797771004402296
ACH-000901,-0.608920451232179
ACH-000905,-1.1045880551345633
ACH-000906,-0.4328891568834769
ACH-000907,-0.6590055527967681
ACH-000910,-0.19538248649287307
ACH-000911,-0.4441178319075689
ACH-000912,-0.3219629928994473
ACH-000913,-0.980416675511392
ACH-000915,-0.5220280335824437
ACH-000916,-0.3851810497525265
ACH-000917,-0.8408071439140468
ACH-000920,-0.4494004318477111
ACH-000921,-0.41260535941262216
ACH-000924,-0.33800905676293425
ACH-000926,-0.4709779899511766
ACH-000928,-0.7977087261072631
ACH-000929,-0.6084184997875061
ACH-000932,-0.24908457707026946
ACH-000935,-0.6679435376684764
ACH-000936,-0.7838167671921313
ACH-000937,-0.9956300560456328
ACH-000938,-0.7683777813191973
ACH-000939,-0.9181730351637354
ACH-000941,-0.4853448961944034
ACH-000943,-0.8176224290415999
ACH-000946,-0.5141190437836274
ACH-000947,-0.4872493935324978
ACH-000948,-0.587510224327634
ACH-000950,-0.7558772666509698
ACH-000953,-0.2410130546055184
ACH-000954,-0.5355836217059449
ACH-000957,-0.3347607209354016
ACH-000958,-0.42947052595177815
ACH-000960,-0.4844552335704809
ACH-000963,-0.4857220729973515
ACH-000968,-0.24988618801187015
ACH-000969,-0.251744881110231
ACH-000972,-0.3821508625839531
ACH-000973,-0.5046521188984847
ACH-000974,-0.5760383013216739
ACH-000978,-0.5459742837597023
ACH-000984,-0.3402318834028032
ACH-000986,-0.6182829780152417
ACH-000988,-0.5459366121262778
ACH-000993,-0.4831030004806328
ACH-000994,-0.3350511541219829
ACH-000996,-0.15148404490069814
ACH-001001,-0.5783872303664082
ACH-001020,-0.5747851806430768
ACH-001028,-0.5084943566689158
ACH-001031,-0.8629811188659584
ACH-001038,-0.4655502435140444
ACH-001048,-0.31420851432138724
ACH-001050,-0.2406582111604229
ACH-001053,-0.7542177264049463
ACH-001054,-0.5642582827156399
ACH-001061,-0.4428479536675202
ACH-001067,-0.5577198095621563
ACH-001075,-0.9066093961329308
ACH-001096,-0.7823466361824282
ACH-001111,-0.8145502342753275
ACH-001119,-0.5991912083976526
ACH-001128,-0.5765410375544168
ACH-001134,-0.09817798260271826
ACH-001151,-0.8515251214167641
ACH-001163,-0.4221299297379662
ACH-001164,-0.538164423448658
ACH-001183,-0.4379970882093313
ACH-001192,-0.7783140269501198
ACH-001193,-0.5821976462639611
ACH-001196,-0.3687123800909664
ACH-001197,-0.566011813665215
ACH-001205,-0.5893940806219832
ACH-001211,-0.4186646601792594
ACH-001212,-0.5481740003569295
ACH-001228,-0.489469568180789
ACH-001232,-0.9705020883275226
ACH-001239,-0.7133775458797584
ACH-001270,-0.6796246884001939
ACH-001274,-0.3791907815951709
ACH-001275,-0.4823183170010971
ACH-001277,-0.6324897066209022
ACH-001278,-0.7240350488287208
ACH-001280,-0.3164164228711187
ACH-001283,-0.4243077155898288
ACH-001289,-0.5056186589297955
ACH-001300,-0.3927094974299538
ACH-001301,-0.30403841465431386
ACH-001302,-0.3089753828270815
ACH-001306,-0.6011219880654205
ACH-001318,-0.4589827183882798
ACH-001322,-0.8714745880639521
ACH-001328,-0.8295257369093434
ACH-001332,-0.6866141200905254
ACH-001336,-0.4077868809054091
ACH-001346,-0.9110504588050056
ACH-001353,-0.8054464401903719
ACH-001354,-0.4692223719995352
ACH-001367,-0.5967076629743053
ACH-001368,-0.5899611713289967
ACH-001374,-0.6856924068150717
ACH-001377,-0.5694853111718079
ACH-001380,-0.4474376153773743
ACH-001391,-0.5122522303583786
ACH-001408,-0.9816864003162254
ACH-001430,-0.3744579972573954
ACH-001431,-0.21079896525484765
ACH-001450,-0.33991944267267943
ACH-001496,-0.6393198426772209
ACH-001500,-0.3856927020211868
ACH-001523,-0.6492217399808659
ACH-001532,-0.17657675289181782
ACH-001550,-0.5005646167592089
ACH-001552,-0.4663742773824782
ACH-001554,-0.6443087543142056
ACH-001654,-1.023821873342519
ACH-001735,-0.6503982193188491
ACH-001736,-0.9512534869394084
ACH-001737,-0.5231310847196654
ACH-001740,-0.5481640858988434
ACH-001745,-0.4545668524303114
ACH-001765,-0.5194431432716589
