,NRSN1 (140767)
ACH-000004,0.0343317642723787
ACH-000005,0.09358629516650753
ACH-000007,0.1046306708062589
ACH-000009,0.14139656416929378
ACH-000011,0.1434724001459191
ACH-000012,0.12768006254804373
ACH-000013,0.0837153276412047
ACH-000014,0.011636020409187871
ACH-000015,0.19309082891362825
ACH-000017,0.07576610355486701
ACH-000018,0.04682572453116225
ACH-000019,-0.0338981334552761
ACH-000021,0.15593916977824596
ACH-000022,0.10896676169773753
ACH-000025,0.12830143740992206
ACH-000028,0.133834469459165
ACH-000030,0.11062060518180844
ACH-000035,0.1235944195650526
ACH-000036,0.1132943644963198
ACH-000037,0.13968315043052407
ACH-000039,0.1329439333042561
ACH-000040,0.13963919663939814
ACH-000041,-0.007171723184937875
ACH-000042,0.1807403012723746
ACH-000045,0.1804500113256577
ACH-000047,-0.013033513092616996
ACH-000052,0.08888263027311823
ACH-000053,0.07221559797190001
ACH-000054,0.0935350903872387
ACH-000055,0.1485973714073942
ACH-000060,0.1192321644061205
ACH-000067,0.19743973969079706
ACH-000070,0.13106333058934386
ACH-000075,0.16949911590948052
ACH-000078,0.00790391538352733
ACH-000082,0.10929799308084732
ACH-000085,-0.04366284781714793
ACH-000086,0.15159080902352454
ACH-000087,0.21686458606530626
ACH-000092,0.16447717669733247
ACH-000095,0.10342447839625636
ACH-000097,0.09307672479193024
ACH-000098,0.097723042624137
ACH-000099,0.11317634220126907
ACH-000108,0.028049969824721868
ACH-000113,0.028522789914802518
ACH-000116,0.19110269884451955
ACH-000118,0.029824175706821155
ACH-000120,-0.02553294233395693
ACH-000123,0.04017376597848631
ACH-000127,0.10744488040353667
ACH-000128,0.05608025926276142
ACH-000132,0.15547093943510454
ACH-000133,0.02329013732191136
ACH-000137,0.191587700702845
ACH-000138,0.00033776837157186183
ACH-000142,0.09620268903070224
ACH-000143,0.035127247721954497
ACH-000146,0.17392221509308484
ACH-000148,0.08760000233962288
ACH-000150,0.18020821085642744
ACH-000152,0.003707592719780999
ACH-000153,0.34781328854603943
ACH-000159,0.14415244228772325
ACH-000160,0.20977268461528414
ACH-000163,0.13731289892246126
ACH-000167,0.10658960586298406
ACH-000168,0.2185618095986838
ACH-000169,0.12459449648054155
ACH-000178,0.11905179815236686
ACH-000183,0.10670431810314036
ACH-000188,0.10597150379264032
ACH-000189,-0.02272039414822571
ACH-000190,-0.1060102805935918
ACH-000198,0.17534325808331722
ACH-000203,-0.1962755407712553
ACH-000204,0.1552078212875874
ACH-000206,0.12508080264917038
ACH-000207,0.2036782236167677
ACH-000208,0.10861552028249917
