,TMCO5A (145942)
ACH-000160,-0.352964944623117
ACH-000163,-0.1658820885317734
ACH-000167,0.21750191381215672
ACH-000168,-0.15956413801009792
ACH-000169,-0.12489185986103285
ACH-000178,-0.2501201735868312
ACH-000183,-0.2887390902377672
ACH-000188,-0.2375633424175641
ACH-000189,0.098593397423632
ACH-000190,-0.1365141391602976
ACH-000198,-0.14080962707644015
ACH-000203,-0.5469991897652172
ACH-000204,-0.448641387048148
ACH-000206,-0.2116065534859384
ACH-000207,-0.1941584931354156
ACH-000208,0.2830009218471503
ACH-000210,-0.08210916246962452
ACH-000211,-0.05506285999788303
ACH-000215,-0.18836475655499132
ACH-000221,-0.2947140434722749
ACH-000222,0.03832342728434875
ACH-000223,-0.30313063410660235
ACH-000226,-0.2264242577424175
ACH-000227,-0.2117482936020024
ACH-000228,-0.14911551350689647
ACH-000231,-0.2771423702755266
ACH-000232,0.006162785014938489
ACH-000233,-0.2437544707893118
ACH-000234,-0.1596557037596771
ACH-000235,-0.2442305903982757
ACH-000237,-0.10459169639584592
ACH-000238,-0.08913175747994839
ACH-000242,-0.283959946850981
ACH-000243,-0.17199270073843986
ACH-000244,-0.3657431808036332
ACH-000246,-0.2019879525023213
ACH-000248,-0.09264566173786483
ACH-000250,-0.14591322862734787
ACH-000251,-0.06640908438597087
ACH-000252,-0.30788927571874153
ACH-000253,-0.3229829475401603
ACH-000255,-0.2968541146715974
ACH-000256,-0.2237005342414955
ACH-000257,-0.3361442543519639
ACH-000258,-0.07621647330594353
ACH-000259,-0.17855958820518922
ACH-000260,-0.33456337031718997
ACH-000261,-0.17559881480253092
ACH-000262,-0.1143900692297678
ACH-000263,-0.23254326286420304
ACH-000264,-0.09918541412764983
ACH-000265,-0.1763215591174192
ACH-000266,-0.21131630438166216
ACH-000272,-0.2532048064877987
ACH-000274,-0.2426257074303923
ACH-000277,-0.07722299156662703
ACH-000278,-0.1508081265935615
ACH-000279,-0.2233245747356971
ACH-000280,-0.15457210994116152
ACH-000281,0.08822850685022109
ACH-000288,-0.17404511258732552
ACH-000291,-0.0634503679581815
ACH-000293,-0.07687639348293611
ACH-000294,-0.4703918630663427
ACH-000295,-0.13029079328243307
ACH-000296,-0.3715615667387803
ACH-000302,-0.1807324038513284
ACH-000304,-0.07273434269017147
ACH-000307,-0.24323751551141595
ACH-000308,-0.1493084310875332
ACH-000310,-0.2932709279996674
ACH-000311,-0.2465082127837183
ACH-000312,-0.1464605797340685
ACH-000315,-0.20375354627786074
ACH-000316,-0.1613773613165796
ACH-000317,0.012837686692258904
ACH-000318,-0.2215721808078004
ACH-000319,-0.3371898271203096
ACH-000320,-0.11668739980544587
ACH-000322,-0.11469517941708895
ACH-000323,-0.21978987456910454
ACH-000324,-0.18461847359808453
ACH-000329,-0.09292036624831536
ACH-000330,-0.13666772118828047
ACH-000331,-0.2862327098546137
ACH-000332,-0.1770596573096094
ACH-000334,-0.12337347087754848
ACH-000335,-0.1708189234057758
ACH-000336,-0.022484380673985727
ACH-000337,-0.028540723848959962
ACH-000338,-0.4579179229340334
ACH-000339,-0.2019586079807736
ACH-000341,0.0213007792480366
ACH-000348,-0.1426530368182967
ACH-000350,-0.3516564965508186
ACH-000352,-0.1424963050801275
ACH-000356,0.014127050858971334
ACH-000361,-0.08533510629459297
ACH-000362,-0.07558639437659287
ACH-000363,-0.20110650091732493
ACH-000364,-0.20034238249882444
ACH-000365,-0.3521664318163897
ACH-000366,-0.07432368379392533
ACH-000368,-0.11672436590861507
ACH-000374,-0.06664534975664008
ACH-000375,-0.1992783783722521
ACH-000376,-0.26008970149421584
ACH-000381,-0.14415440430741536
ACH-000383,-0.20352795096999785
ACH-000387,-0.19852781053581275
ACH-000389,-0.2255107821207803
ACH-000390,-0.18599028913050505
ACH-000393,-0.15501563088033826
ACH-000395,-0.13005389719055152
ACH-000396,0.13401111226659454
ACH-000397,-0.04180157015286121
ACH-000401,-0.11933233017072258
ACH-000402,-0.26943128401609645
ACH-000403,-0.11344296749945634
ACH-000404,-0.1451030971987727
ACH-000406,-0.16995287489677413
ACH-000407,-0.2873166500143275
ACH-000408,-0.06213259578900202
ACH-000410,-0.3476368049986604
ACH-000411,-0.150158048790867
ACH-000414,-0.0741835198288434
ACH-000415,-0.15352171346018922
ACH-000416,-0.13119817678034548
ACH-000420,-0.17672833866444154
ACH-000421,-0.17907691420695554
ACH-000424,-0.4323902601648117
ACH-000425,-0.15440707988523986
ACH-000426,-0.13355419071211838
ACH-000427,-0.1681031754839495
ACH-000433,-0.19346482204556809
ACH-000435,-0.2573613437309117
ACH-000436,-0.11891295894851595
ACH-000444,-0.2147642062003734
ACH-000445,-0.3169471368619303
ACH-000448,-0.1531212494278366
ACH-000450,0.012716032035198234
ACH-000452,-0.20874599259218526
ACH-000454,-0.03968289860437973
ACH-000458,-0.05437738053765172
ACH-000459,-0.2256587397306649
ACH-000460,-0.2132336480722856
ACH-000461,-0.12194223859810907
ACH-000463,-0.2625232814146725
ACH-000464,-0.2732381704902737
ACH-000466,-0.2835846431167348
ACH-000467,-0.1913539020506164
ACH-000468,-0.2671554405084399
ACH-000469,-0.15553091525837942
ACH-000470,-0.35159545761287864
ACH-000471,-0.12542032116065824
ACH-000472,-0.09889258129229707
ACH-000473,-0.17949284165703694
ACH-000475,-0.17430119558523025
ACH-000476,-0.0822720153305333
ACH-000477,-0.32844771380171844
ACH-000479,0.02999135034980873
ACH-000480,-0.12795320613619598
ACH-000481,-0.2103543922643807
ACH-000483,-0.5018261427370503
ACH-000484,-0.2262377612756621
ACH-000485,-0.23194277195150606
ACH-000486,-0.32856413861102163
ACH-000487,-0.11665881518644808
ACH-000488,-0.18082228681411106
ACH-000490,-0.23737924806160035
ACH-000491,-0.3089385450627317
ACH-000495,-0.3150653085377151
ACH-000496,-0.20866433420137406
ACH-000499,-0.1639237518302432
ACH-000500,-0.6247655477814273
ACH-000502,-0.14759834816241876
ACH-000503,-0.3861209615825644
ACH-000505,-0.20222441308985264
ACH-000507,-0.07280230082954853
ACH-000510,-0.18507860335340048
ACH-000511,-0.1626396248525537
ACH-000512,-0.2249778575851898
ACH-000516,-0.08640850147391507
ACH-000517,-0.13067554141491172
ACH-000518,-0.08618546694442378
ACH-000520,-0.28550491994833044
ACH-000521,0.050688267467479016
ACH-000522,-0.12730051264151354
ACH-000524,-0.15403267730090098
ACH-000527,-0.2108524311632637
ACH-000528,-0.2608847652649011
ACH-000537,-0.358527822964323
ACH-000541,0.033680756563164986
ACH-000542,-0.17973346833272486
ACH-000544,-0.5196862346895462
ACH-000545,-0.2154086278038216
ACH-000547,-0.12232866816649456
ACH-000548,-0.3904859893384988
ACH-000549,-0.18147009703546887
ACH-000550,-0.07844653383960944
ACH-000552,-0.26816343327630576
ACH-000556,-0.12334032526244748
ACH-000557,0.0330834381726802
ACH-000569,-0.005112943942845717
ACH-000570,-0.3028807163466719
ACH-000571,-0.18052838457431025
ACH-000573,-0.135153828556831
ACH-000576,-0.06950576806871242
ACH-000579,-0.006176495618935397
ACH-000580,-0.2924328346754648
ACH-000584,-0.1195830894527607
ACH-000585,-0.24372556714699656
ACH-000588,-0.22257557434137304
ACH-000589,-0.14474499028219126
ACH-000591,-0.360664856151273
ACH-000593,-0.16263167282243954
ACH-000600,-0.16976040057478184
ACH-000601,-0.15952652980068216
ACH-000605,-0.06910962780889858
ACH-000606,-0.04660433705739725
ACH-000608,-0.13525327281258914
ACH-000614,-0.1878827164757325
ACH-000616,0.0010732265928516769
ACH-000618,-0.2108524137057775
ACH-000619,-0.2448344269676765
ACH-000620,-0.3140673215354388
ACH-000621,-0.05937912002473592
ACH-000622,-0.1078768703922785
ACH-000623,-0.22195176285805596
ACH-000624,-0.182825211114843
ACH-000627,-0.07945636149269009
ACH-000630,-0.1421968817110573
ACH-000631,-0.4273316697765256
ACH-000632,-0.25394419231348275
ACH-000633,-0.14421185291552366
ACH-000637,-0.0900948592044673
ACH-000638,-0.17224826407260216
ACH-000646,-0.10732451589917616
ACH-000647,-0.22105940702785826
ACH-000648,-0.1849029679449239
ACH-000649,-0.20810790327982087
ACH-000651,-0.1632421516201734
ACH-000652,-0.14812819644561054
ACH-000653,-0.047707298609295984
ACH-000657,-0.25159275681629234
ACH-000658,-0.13766475846117832
ACH-000661,-0.2314080257310032
ACH-000662,-0.2865811947187418
ACH-000663,-0.17941182180382345
ACH-000665,-0.2516709906448629
ACH-000671,-0.30565787190036464
ACH-000672,-0.49456357126257894
ACH-000673,-0.15308259602384738
ACH-000676,-0.15846520454504598
ACH-000677,-0.2603452415765319
ACH-000681,-0.034672839481615834
ACH-000683,-0.1700261166132288
ACH-000684,-0.31635445894144953
ACH-000688,-0.07381734919216844
ACH-000693,-0.32416660706807265
ACH-000694,-0.2906620629773565
ACH-000695,-0.30300193666022585
ACH-000696,-0.13919692252193575
ACH-000697,-0.31886441877902005
ACH-000699,-0.14589348632087154
ACH-000701,-0.07382105826120641
ACH-000706,-0.1833055455445876
ACH-000711,-0.15958379276884122
ACH-000713,-0.3657053154261657
ACH-000714,-0.23369846399247096
ACH-000718,-0.19818899481615948
ACH-000720,-0.212830073604928
ACH-000721,-0.1907868093223851
ACH-000724,-0.3169254496926507
ACH-000725,-0.2277360019950889
ACH-000732,-0.07011858882050058
ACH-000734,-0.15010134898458022
ACH-000735,-0.2413941079651374
ACH-000736,-0.18840182350350865
ACH-000738,-0.16692362621089565
ACH-000746,-0.222768836691534
ACH-000747,-0.25488764170375044
ACH-000748,-0.09439150982890344
ACH-000753,-0.20364830458311947
ACH-000756,-0.3805017385139087
ACH-000757,-0.29664366158253863
ACH-000758,-0.1586295410890765
ACH-000760,-0.16689140577076447
ACH-000762,-0.21769395868045605
ACH-000763,-0.19381341338915786
ACH-000764,-0.3885762544561853
ACH-000765,-0.08293663370416203
ACH-000766,-0.10004370810724787
ACH-000767,-0.19619075773765526
ACH-000768,-0.18174348600104706
ACH-000769,-0.16814250637036068
ACH-000770,-0.12936053673251713
ACH-000771,-0.08579482306489213
ACH-000773,-0.28802150402775056
ACH-000776,-0.24904496992306924
ACH-000777,-0.2359306428220118
ACH-000778,-0.12313143447035428
ACH-000781,-0.2557573169716203
ACH-000782,-0.2859212376976105
ACH-000783,-0.2934787559084335
ACH-000784,-0.1272150657897766
ACH-000785,-0.2349210249577733
ACH-000787,-0.3077616139017986
ACH-000788,-0.16566365340855144
ACH-000791,-0.2824038036966697
ACH-000792,-0.09379429639076567
ACH-000794,-0.2019996387572976
ACH-000796,-0.17968174700545253
ACH-000798,-0.2916902609076909
ACH-000799,-0.2886467486566426
ACH-000800,-0.1236453036628669
ACH-000802,-0.2333245866777997
ACH-000804,-0.31833031506779075
ACH-000805,-0.2812905952573247
ACH-000809,-0.17592586597467788
ACH-000810,-0.2762499043804165
ACH-000811,-0.08770835304032973
ACH-000817,-0.12554920419971033
ACH-000819,-0.1525484824419951
ACH-000820,-0.2804554840832572
ACH-000821,0.045130167727059
ACH-000822,-0.03889082426561317
ACH-000823,-0.3044839333105439
ACH-000824,-0.17703342762610022
ACH-000827,-0.24918761558252706
ACH-000829,-0.4114800388383004
ACH-000831,-0.3147241368348542
ACH-000832,-0.24201273747610136
ACH-000833,-0.1947260084748645
ACH-000834,-0.2741511404284694
ACH-000835,-0.08183507310629244
ACH-000836,-0.07121201762033624
ACH-000837,-0.13323897560627404
ACH-000838,-0.2318303741317579
ACH-000839,-0.21586288545161675
ACH-000840,-0.1222561171313365
ACH-000841,-0.2093307826551462
ACH-000843,-0.021828599240526804
ACH-000846,-0.09883556644165044
ACH-000847,-0.011389517774582322
ACH-000848,-0.2572475753504865
ACH-000849,-0.1982540241398144
ACH-000851,-0.3443255245695941
ACH-000855,-0.20295619146708507
ACH-000856,-0.03024239736410136
ACH-000858,-0.05044204747251228
ACH-000859,-0.15267527992354454
ACH-000861,-0.08330177498729628
ACH-000862,-0.0037442884177488907
ACH-000865,-0.29114838914859625
ACH-000866,-0.17102942053551154
ACH-000867,-0.17738592464889272
ACH-000869,-0.1886566247022887
ACH-000872,-0.21045605070302786
ACH-000873,-0.020544583273634898
ACH-000876,-0.17096683715752028
ACH-000878,-0.14174075598892286
ACH-000880,-0.2576939755483721
ACH-000881,-0.27618228336055056
ACH-000882,-0.2218333956136445
ACH-000884,-0.26904556945296176
ACH-000885,-0.11339470706811637
ACH-000887,-0.16838569943016968
ACH-000889,-0.0947876480899616
ACH-000896,-0.16097033416815226
ACH-000898,-0.31811557955402825
ACH-000900,-0.12164891215771174
ACH-000901,-0.13955490330776146
ACH-000905,-0.19431375317329225
ACH-000906,-0.20769741944169015
ACH-000907,-0.2598348363172139
ACH-000910,-0.33377045277578504
ACH-000911,-0.2921416961765452
ACH-000912,-0.2219140217643632
ACH-000913,-0.154101097970662
ACH-000915,-0.1825961265600912
ACH-000916,-0.2626319398977444
ACH-000917,-0.31245794755358064
ACH-000920,0.1426563015456314
ACH-000921,-0.1035767647231598
ACH-000924,-0.21870672898359728
ACH-000926,-0.12638039826947894
ACH-000928,-0.08063802564700594
ACH-000929,-0.20921955858662586
ACH-000932,-0.2234846316143427
ACH-000935,-0.2314944056019217
ACH-000936,-0.27651158064847764
ACH-000937,-0.22446048299137145
ACH-000938,-0.26537879823291466
ACH-000939,-0.08835505216456023
ACH-000941,-0.1812217673563889
ACH-000943,-0.14131360181013014
ACH-000946,-0.16712828299309646
ACH-000947,-0.17257822461177266
ACH-000948,-0.14214515219171578
ACH-000950,-0.3002194814087933
ACH-000953,-0.23626026069146355
ACH-000954,-0.3188078653331547
ACH-000957,-0.13664804115003273
ACH-000958,-0.2940034146945599
ACH-000960,-0.1670918820958765
ACH-000963,-0.34088244677057805
ACH-000968,-0.3089193828468909
ACH-000969,-0.3375671466899483
ACH-000972,-0.14819895575067274
ACH-000973,-0.17856215204628145
ACH-000974,-0.17926734672336966
ACH-000978,-0.12115811842916015
ACH-000984,-0.2649275023037763
ACH-000986,-0.16399820906794865
ACH-000988,-0.22042231282235256
ACH-000993,0.06239150146732879
ACH-000994,-0.4033160805989159
ACH-000996,-0.3070221154199576
ACH-001001,-0.2787779478094985
ACH-001020,-0.26461841264534197
ACH-001028,-0.1887796406358285
ACH-001031,-0.2352586972663411
ACH-001038,-0.17668975766672934
ACH-001048,-0.09756272360548184
ACH-001050,-0.2462578826883191
ACH-001053,-0.20297247574667876
ACH-001054,-0.04614154049321344
ACH-001061,-0.231476456791934
ACH-001067,-0.19403972983978066
ACH-001075,-0.3676092001575856
ACH-001096,-0.17343698876142305
ACH-001111,-0.4369005084548781
ACH-001119,-0.1830411018534092
ACH-001128,-0.2597800222416488
ACH-001134,-0.3236618125968698
ACH-001151,-0.2682076731381398
ACH-001163,-0.3398089678548316
ACH-001164,-0.25575345596555404
ACH-001183,-0.15274183410049927
ACH-001192,-0.1471385982722341
ACH-001193,-0.4392699567852651
ACH-001196,-0.20043789407427431
ACH-001197,-0.10269159049075373
ACH-001205,-0.16172104992311895
ACH-001211,-0.2566799309277732
ACH-001212,0.15219457493570693
ACH-001228,-0.3226938280875953
ACH-001232,-0.32465439577987737
ACH-001239,-0.07186746048206832
ACH-001270,-0.09025332095273933
ACH-001274,-0.2487804576286
ACH-001275,-0.10107707008230804
ACH-001277,-0.1399462412218976
ACH-001278,-0.0588888474062027
ACH-001280,-0.21983118779599
ACH-001283,-0.07097786146118679
ACH-001289,-0.06567974716553378
ACH-001300,-0.342105366405214
ACH-001301,-0.1789853003163521
ACH-001302,0.0793451587247926
ACH-001306,-0.3228177231733209
ACH-001318,0.033658810624558354
ACH-001322,-0.28096786597497303
ACH-001328,-0.1980583302777724
ACH-001332,-0.3257655814671461
ACH-001336,-0.1289297811897838
ACH-001346,-0.21621752634942146
ACH-001353,-0.2414886116624517
ACH-001354,-0.1199305166646283
ACH-001367,-0.29561058490993725
ACH-001368,-0.1901972660469957
ACH-001374,0.2605663434756755
ACH-001377,-0.22096159726741885
ACH-001380,-0.3121176704257168
ACH-001391,-0.09453657899964506
ACH-001408,-0.2593970396527853
ACH-001430,-0.2732057195015637
ACH-001431,0.0023891221744669557
ACH-001450,-0.10832992321062307
ACH-001496,-0.19765294417575774
ACH-001500,-0.1143968080043966
ACH-001523,-0.05429378219747187
ACH-001532,-0.1761793978937736
ACH-001550,-0.3374254450086577
ACH-001552,-0.16060908405675312
ACH-001554,-0.1614849165666545
ACH-001654,-0.25539811754522473
ACH-001735,-0.2585661386960044
ACH-001736,-0.16685198717389274
ACH-001737,-0.2941647142759771
ACH-001740,-0.1742718098196021
ACH-001745,-0.3072362218164167
ACH-001765,-0.20825005431029006
