,TRIM49D1 (399939)
ACH-000004,0.2382088202876163
ACH-000005,-0.0776050424443862
ACH-000007,0.008753201597310634
ACH-000009,0.1675836345442442
ACH-000011,0.13937446394223382
ACH-000012,0.058988603062870265
ACH-000013,0.1940663617574089
ACH-000014,0.12612495273476546
ACH-000015,0.39531939370728303
ACH-000017,-0.04905623913556993
ACH-000018,0.046325178473178935
ACH-000019,0.05094185849999318
ACH-000021,0.036706193052465586
ACH-000022,0.044636883185229466
ACH-000025,0.14061592811208073
ACH-000028,0.1933959881470472
ACH-000030,0.1992425942267146
ACH-000035,0.2488221094861977
ACH-000036,0.010093756286692837
ACH-000037,-0.13344777126098892
ACH-000039,-0.16987843349065546
ACH-000040,-0.07062012948899969
ACH-000041,0.22539665967920305
ACH-000042,0.07320011688017661
ACH-000045,0.009331553117615209
ACH-000047,0.120482039919076
ACH-000052,0.23394987205307666
ACH-000053,-0.059015737802979126
ACH-000054,0.13936327215372854
ACH-000055,0.24383111255586395
ACH-000060,0.18822628527854365
ACH-000067,0.1942539735207389
ACH-000070,0.017090341084214103
ACH-000075,0.055016466513567265
ACH-000078,-0.03779667111835335
ACH-000082,0.06420037153888236
ACH-000085,0.11534703609192205
ACH-000086,-0.22278157604618049
ACH-000087,0.2862718856508131
ACH-000092,0.10081791565044937
ACH-000095,0.07714900199165074
ACH-000097,0.06040723107154401
ACH-000098,0.1724015708026386
ACH-000099,0.16358387918368786
ACH-000108,-0.0019149307086559527
ACH-000113,0.08899152490410572
ACH-000116,-0.0419568051511454
ACH-000118,0.08645195018085312
ACH-000120,0.07535510382539014
ACH-000123,0.11306811926179793
ACH-000127,0.11184387618999034
ACH-000128,0.06171243591427236
ACH-000132,0.11149298081827616
ACH-000133,0.11138839911352397
ACH-000137,0.10066294915888432
ACH-000138,-0.01642735256369638
ACH-000142,0.07888339569339475
ACH-000143,0.07222756476398334
ACH-000146,-0.07315159551608386
ACH-000148,0.14804750178075546
ACH-000150,0.024028185423741168
ACH-000152,0.008491033837097912
ACH-000153,0.1586537949581528
ACH-000159,0.14812433151546195
ACH-000160,0.2282871410470892
ACH-000163,0.11865573529179503
ACH-000167,-0.2566433063742343
ACH-000168,-0.0157656463690531
ACH-000169,0.07080865994083807
ACH-000178,-0.008627011711194442
ACH-000183,-0.09485260468280396
ACH-000188,-0.11474473130660147
ACH-000189,-0.11190175838764102
ACH-000190,-0.02038423567258246
ACH-000198,0.02787999066227346
ACH-000203,0.18697205931410085
ACH-000204,-0.11418689395951136
ACH-000206,0.18481963629870596
ACH-000207,0.005509973410409966
ACH-000208,0.19366327210338632
ACH-000210,-0.010021633839520858
ACH-000211,0.11449325268728144
ACH-000215,0.10702706618608908
ACH-000221,0.1013668631724342
ACH-000222,-0.07378724115634035
ACH-000223,0.0474518322786451
ACH-000226,0.07002624981973367
ACH-000227,0.15359317394576685
ACH-000228,-0.05013778654672296
ACH-000231,-0.005980241647992397
ACH-000232,0.058703821176180136
ACH-000233,0.1275522500363629
ACH-000234,0.14658078911105712
ACH-000235,0.09357401469904923
ACH-000237,-0.021133730248615708
ACH-000238,0.06260931811355533
ACH-000242,-0.03817258890301368
ACH-000243,0.11788204603547435
ACH-000244,0.08094103033270818
ACH-000246,0.0779365671128066
ACH-000248,0.1364035550745668
ACH-000250,0.12917188812604732
ACH-000251,0.04893107161322182
ACH-000252,-0.07131149732281815
ACH-000253,-0.05520194126703054
ACH-000255,0.030114775338942544
ACH-000256,0.09437031420596982
ACH-000257,0.2896879146695195
ACH-000258,0.1809498219973745
ACH-000259,0.13782164528165514
ACH-000260,0.054163468098257235
ACH-000261,0.07397804982571664
ACH-000262,0.08373501432438116
ACH-000263,-0.005426989521842873
ACH-000264,-0.01685624862385994
ACH-000265,0.08097014142843025
ACH-000266,0.06845659784875961
ACH-000272,0.2837320406453233
ACH-000274,0.06430673151451513
ACH-000277,0.27019208552331475
ACH-000278,0.011009837523141507
ACH-000279,0.07862129085160127
ACH-000280,0.1156485529852341
ACH-000281,-0.026459260761224446
ACH-000288,0.11082555258892096
ACH-000291,0.15719388955403968
ACH-000293,-0.006244088190613746
ACH-000294,-0.2826698686226895
ACH-000295,-0.11042084385984942
ACH-000296,0.04875949048089058
ACH-000302,0.2631867714501748
ACH-000304,0.2554032705937721
ACH-000307,0.12552972452983152
ACH-000308,0.06077356789342904
ACH-000310,0.16510240656183114
ACH-000311,0.16465467453819704
ACH-000312,0.02334636997516773
ACH-000315,-0.09291686786579616
ACH-000316,-0.07597574893855683
ACH-000317,-0.07579978518142752
ACH-000318,0.08043614444861688
ACH-000319,0.06410791958896686
ACH-000320,0.4000246694139822
ACH-000322,0.3196149818125928
ACH-000323,-0.015851016008570223
ACH-000324,-0.06952515840064273
ACH-000329,-0.002696073732856301
ACH-000330,-0.041134523908428665
ACH-000331,0.06280963246181992
ACH-000332,0.05061018767721643
ACH-000334,-0.08002166248316776
ACH-000335,-0.010884991083037436
ACH-000336,0.029166659871798083
ACH-000337,0.16273599207779305
ACH-000338,0.13202228336098995
ACH-000339,0.12235818433776285
ACH-000341,0.2369117850290632
ACH-000348,0.05676588878959391
ACH-000350,0.17679455211506573
ACH-000352,0.0905622902228444
ACH-000356,0.20877400754926564
ACH-000361,-0.15350523127229534
ACH-000362,-0.011483678803829559
ACH-000363,-0.0020664610034256017
ACH-000364,-0.046405596866331084
ACH-000365,0.14310261105667169
ACH-000366,-0.0973792819524284
ACH-000368,-0.15736675161280794
ACH-000374,-0.07561018997232538
ACH-000375,0.2216987087297132
ACH-000376,-0.009765961466351994
ACH-000381,0.11109861408355133
ACH-000383,0.028123696191638115
ACH-000387,0.17406621073851658
ACH-000389,0.048298072819720685
ACH-000390,0.113331161503937
ACH-000393,-0.05243868435841108
ACH-000395,-0.2106151604610652
ACH-000396,0.4504262172895798
ACH-000397,-0.00674781244233439
ACH-000401,0.062248306994207935
ACH-000402,0.0853842208463961
ACH-000403,0.01296774227219132
ACH-000404,-0.18265059505680345
ACH-000406,0.03297446928384732
ACH-000407,-0.2410416309533171
ACH-000408,-0.06736792238113347
ACH-000410,-0.024284922257838928
ACH-000411,0.19551738583089
ACH-000414,0.15100869852037108
ACH-000415,-0.004544443812146581
ACH-000416,0.18232546248323586
ACH-000420,-0.14868208314770145
ACH-000421,0.12417735246803373
ACH-000424,-0.039565868344549664
ACH-000425,0.20141631080139494
ACH-000426,0.0428576003311316
ACH-000427,0.07544274904402341
ACH-000433,0.07257389042639761
ACH-000435,0.13290892392256826
ACH-000436,-0.1009858364293383
ACH-000444,-0.039172300870054286
ACH-000445,0.03078028140554688
ACH-000448,-0.0002914756002235278
ACH-000450,0.17859056540677212
ACH-000452,0.11545956509901208
ACH-000454,0.05268336675764816
ACH-000458,0.06773405514396202
ACH-000459,0.04085391121291965
ACH-000460,-0.13357275785251368
ACH-000461,-0.05634708165706675
ACH-000463,-0.0011964812268071864
ACH-000464,0.021207257800643663
ACH-000466,0.20052008748790814
ACH-000467,0.026582410651868414
ACH-000468,0.08828469547874238
ACH-000469,0.07434413027272292
ACH-000470,0.02131802877880437
ACH-000471,0.045826465107407295
ACH-000472,0.1387862640418819
ACH-000473,0.0433187799996622
ACH-000475,0.06784528479400621
ACH-000476,0.12138354759900195
ACH-000477,-0.09997838298557002
ACH-000479,0.06819661290313911
ACH-000480,0.14348766486918582
ACH-000481,0.12625794288668635
ACH-000483,0.1880380629983152
ACH-000484,-0.14776964224946645
ACH-000485,0.0619561310493499
ACH-000486,0.056451672542321474
ACH-000487,0.12136069126890607
ACH-000488,0.1656888291241645
ACH-000490,-0.026499375555099573
