,ERMN (57471)
ACH-000352,0.00033945928409588263
ACH-000356,0.0615799460048581
ACH-000361,-0.24937631562400625
ACH-000362,-0.03353673140319105
ACH-000363,-0.15894616501951428
ACH-000364,-0.16140559252687514
ACH-000365,-0.02221502894329778
ACH-000366,-0.06599784521510799
ACH-000368,-0.2506736296880333
ACH-000374,-0.12772528073120618
ACH-000375,-0.1363982954675825
ACH-000376,-0.19483818787256754
ACH-000381,-0.1563769317284019
ACH-000383,-0.2042738881995166
ACH-000387,-0.2295651156643845
ACH-000389,-0.20010866821379675
ACH-000390,-0.16378541804212648
ACH-000393,-0.16150446338444222
ACH-000395,-0.14611876528322626
ACH-000396,-0.27026693256861234
ACH-000397,-0.15495647072036556
ACH-000401,-0.06254749227996421
ACH-000402,-0.2648260220037849
ACH-000403,-0.1865148868722071
ACH-000404,-0.3362092513971445
ACH-000406,-0.10408956441770603
ACH-000407,-0.09666945145755812
ACH-000408,-0.06979886679575556
ACH-000410,-0.25076800582784536
ACH-000411,-0.24709865292477845
ACH-000414,-0.18595811202953808
ACH-000415,-0.2688961769093346
ACH-000416,-0.2075209169814432
ACH-000420,-0.07494523825227876
ACH-000421,-0.12900093226844714
ACH-000424,-0.09786348629859233
ACH-000425,-0.30647447382167503
ACH-000426,-0.1170890237029036
ACH-000427,-0.08012087750474188
ACH-000433,0.03878925934148685
ACH-000435,0.1576717439402309
ACH-000436,-0.2445639630758729
ACH-000444,-0.05088871266241536
ACH-000445,-0.26336181753459204
ACH-000448,-0.0888676479508979
ACH-000450,-0.09011528554032963
ACH-000452,-0.1635657703127225
ACH-000454,-0.1629495464255901
ACH-000458,0.05760887740788199
ACH-000459,-0.2287878018066491
ACH-000460,-0.049673409916641716
ACH-000461,-0.09570665770202158
ACH-000463,0.006150982208602231
ACH-000464,0.038668120784726895
ACH-000466,-0.14366521053698428
ACH-000467,-0.1465484687731013
ACH-000468,-0.08461080516614912
ACH-000469,-0.2226979215826257
ACH-000470,-0.0657636265538924
ACH-000471,-0.05076866723042542
ACH-000472,-0.045632724630468635
ACH-000473,-0.13204612783016625
ACH-000475,-0.12334672857886847
ACH-000476,-0.15274241318251888
ACH-000477,-0.22299431171717302
ACH-000479,-0.3486872617757114
ACH-000480,-0.2237831318090568
ACH-000481,-0.2269307465167581
ACH-000483,-0.19609101444783086
ACH-000484,-0.008261476532348785
ACH-000485,-0.1819548686927096
ACH-000486,-0.09226400015718286
ACH-000487,-0.16687117297338022
ACH-000488,-0.15977015803202374
ACH-000490,-0.21661504480141106
ACH-000491,-0.2752311199571482
ACH-000495,-0.1464982268976687
ACH-000496,-0.2589300231571883
ACH-000499,-0.042182088454069684
ACH-000500,-0.26320571159348904
ACH-000502,-0.11298273965464485
ACH-000503,-0.2556695502969972
ACH-000505,-0.031220682927838483
ACH-000507,-0.10884428197864998
ACH-000510,-0.2044804447642021
ACH-000511,-0.049611687732853814
ACH-000512,-0.1039227451214906
ACH-000516,-0.1333364558331063
ACH-000517,-0.08792733195903228
ACH-000518,-0.009529386397179745
ACH-000520,0.05861022595844876
ACH-000521,-0.18655524186250236
ACH-000522,-0.3083555846141316
ACH-000524,-0.12002754458513636
ACH-000527,-0.12785549507323507
ACH-000528,-0.14542175468682572
ACH-000537,-0.14742982415662792
ACH-000541,-0.01247464967876137
ACH-000542,-0.16553750031195255
ACH-000544,-0.13079612072907634
ACH-000545,-0.37079844201463535
ACH-000547,-0.0747309430047778
ACH-000548,-0.18146679176222802
ACH-000549,-0.12088291259745973
ACH-000550,-0.012382960614891084
ACH-000552,-0.20726805765259185
ACH-000556,-0.06266823459118312
ACH-000557,-0.017766387861867815
ACH-000569,-0.30968837205049604
ACH-000570,-0.2633292745543934
ACH-000571,-0.06274227929806367
ACH-000573,-0.1283252959810764
ACH-000576,-0.09219167055401332
ACH-000579,-0.1324937526616436
ACH-000580,-0.11701915454742726
ACH-000584,-0.03904744307989395
ACH-000585,-0.1931396234117848
ACH-000588,-0.04300518291748925
ACH-000589,-0.2801488781995152
ACH-000591,-0.0556418595449666
ACH-000593,-0.20326025933573275
ACH-000600,-0.19724550642492408
ACH-000601,-0.15003664700866493
ACH-000605,-0.08789888484034576
ACH-000606,-0.1426326863072871
ACH-000608,-0.03505817319433743
ACH-000614,-0.1112284787856042
ACH-000616,-0.20878114438699905
ACH-000618,-0.1832979990377608
ACH-000619,0.00133074301938719
ACH-000620,-0.06769308925111397
ACH-000621,-0.043138994984113464
ACH-000622,-0.1625495192777852
ACH-000623,-0.31751492278348903
ACH-000624,-0.20953707921747494
ACH-000627,-0.1723662434593141
ACH-000630,-0.14982264691892488
ACH-000631,-0.44462161996771626
ACH-000632,-0.054718079674178036
ACH-000633,-0.1552028398408927
ACH-000637,-0.15886428686870807
ACH-000638,-0.1993569083082614
ACH-000646,0.03059165700744784
ACH-000647,-0.058017616323821526
ACH-000648,-0.2474852853233808
ACH-000649,-0.11286789926287201
ACH-000651,-0.05077792947065973
ACH-000652,-0.19038359426077645
ACH-000653,-0.1701512705254135
ACH-000657,-0.12283651017270415
ACH-000658,-0.07590582979685241
ACH-000661,-0.018082347993294445
ACH-000662,-0.15306965417358212
ACH-000663,-0.2269716801170285
ACH-000665,-0.0250449251581829
ACH-000671,-0.08577721796969115
ACH-000672,-0.5068137498578102
ACH-000673,-0.17282453004485274
ACH-000676,-0.11288374964917496
ACH-000677,-0.14458369806310356
ACH-000681,-0.2648703883966778
ACH-000683,-0.10747600912298168
ACH-000684,-0.2084248464452404
ACH-000688,-0.15512552648179004
ACH-000693,-0.2407022985414609
ACH-000694,-0.24354995660748835
ACH-000695,-0.5252351599488655
ACH-000696,-0.24857367031394198
ACH-000697,-0.009675928692811114
ACH-000699,-0.17886460262353518
ACH-000701,-0.13266268462974312
ACH-000706,-0.15457881010355148
ACH-000711,-0.16393197082763342
ACH-000713,-0.12596379350144168
ACH-000714,-0.17682583851792932
ACH-000718,-0.1398336841528089
ACH-000720,-0.23246652782959815
ACH-000721,-0.19099198333221354
ACH-000724,-0.2798561196718687
ACH-000725,-0.32794684947340275
ACH-000732,-0.2521721846756837
ACH-000734,-0.07198080904002521
ACH-000735,-0.2704633474157673
ACH-000736,-0.14898534918762293
ACH-000738,-0.21240825029765645
ACH-000746,-0.1729661149633876
ACH-000747,-0.12509908088501884
ACH-000748,-0.21093406672726306
ACH-000753,-0.1141123563750365
ACH-000756,-0.14234012429268506
ACH-000757,-0.016509559098872834
ACH-000758,-0.19316647011639707
ACH-000760,-0.11414015595437707
ACH-000762,-0.19176264846934607
ACH-000763,-0.2357356113224877
ACH-000764,0.0016828654583364725
ACH-000765,-0.09035265637807104
ACH-000766,-0.16707490830336458
ACH-000767,-0.17100733100748006
ACH-000768,-0.19603169344625232
ACH-000769,-0.1929669065258985
ACH-000770,-0.16681459470215845
ACH-000771,-0.12582630341337994
ACH-000773,-0.2008361077693766
ACH-000776,-0.1199804041482458
ACH-000777,-0.18858964658769614
ACH-000778,-0.1300859284698575
ACH-000781,-0.17526411183641194
ACH-000782,-0.059677134571134625
ACH-000783,-0.06593478477916727
ACH-000784,-0.11073228487500776
ACH-000785,-0.02478884028280968
ACH-000787,-0.07355985796963824
ACH-000788,-0.13141844455341078
ACH-000791,-0.10967027167584817
ACH-000792,-0.13373473293810595
ACH-000794,-0.2475103160204156
ACH-000796,-0.18561791644767334
ACH-000798,-0.11930154205831665
ACH-000799,-0.4292505896291277
ACH-000800,-0.05211309114690082
ACH-000802,-0.22265083328273128
ACH-000804,-0.3472805583415767
ACH-000805,0.01616711153194194
ACH-000809,-0.11798382146541007
ACH-000810,-0.1650746293975666
ACH-000811,-0.10718808146706847
ACH-000817,-0.11765247276433807
ACH-000819,-0.34767775401940404
ACH-000820,-0.4363868428986044
ACH-000821,-0.2377115128067158
ACH-000822,-0.027153402348124963
ACH-000823,-0.16761563069999935
ACH-000824,-0.146637819388912
ACH-000827,-0.2005057752948133
ACH-000829,-0.08764927392034902
ACH-000831,-0.17844824898071676
ACH-000832,-0.2723588620445573
ACH-000833,-0.2415557903541657
ACH-000834,-0.2787944799885727
ACH-000835,-0.07776511798310709
ACH-000836,-0.18475724862138668
ACH-000837,-0.25716994920847164
ACH-000838,-0.03986997764959648
ACH-000839,-0.1946363334989564
ACH-000840,-0.026470739125301096
ACH-000841,-0.18083283001253966
ACH-000843,-0.3496080887279805
ACH-000846,-0.08400700847188727
ACH-000847,-0.06685115331254239
ACH-000848,-0.04559004352329457
ACH-000849,-0.11546904425755887
ACH-000851,-0.12154128339989158
ACH-000855,-0.14995523391104498
ACH-000856,-0.13935826428401166
ACH-000858,-0.22593468939133385
ACH-000859,-0.19983859082152103
ACH-000861,-0.17973275130594826
ACH-000862,-0.07747919038746201
ACH-000865,-0.08112336442434945
ACH-000866,-0.22149119957791175
ACH-000867,-0.11021703664117508
ACH-000869,-0.21710058761647474
ACH-000872,-0.2484486216024243
ACH-000873,-0.4732194741658415
ACH-000876,-0.11933138438973047
ACH-000878,-0.03909110878396898
ACH-000880,-0.3447249648497335
ACH-000881,-0.05488632642973727
ACH-000882,-0.3398707589165585
ACH-000884,-0.20318665229441696
ACH-000885,-0.29383743857952394
ACH-000887,-0.1766125959339412
ACH-000889,-0.18170880166235887
ACH-000896,-0.2683148187551829
ACH-000898,-0.09633986263263948
ACH-000900,-0.0760214866791041
ACH-000901,-0.19591285748886106
ACH-000905,-0.0820548895950479
ACH-000906,-0.1859886266506397
ACH-000907,-0.12383844133186192
ACH-000910,-0.20173658690897664
ACH-000911,-0.15108050270688456
ACH-000912,-0.12142338792195527
ACH-000913,-0.04214599119926335
ACH-000915,-0.17415972485281314
ACH-000916,-0.2618648647299181
ACH-000917,-0.050970545718665314
ACH-000920,0.045407178232719
ACH-000921,-0.32766691379222546
ACH-000924,-0.1928809718020588
ACH-000926,-0.013994647577474428
ACH-000928,-0.13290422347625447
ACH-000929,0.032969013302071006
ACH-000932,-0.11521768629840402
ACH-000935,-0.09830555712180608
ACH-000936,-0.1513986726726896
ACH-000937,-0.08266670044747049
ACH-000938,-0.28993747450654606
ACH-000939,-0.1421343969227982
ACH-000941,-0.0654120996209747
ACH-000943,-0.08929808821706968
ACH-000946,-0.023403195238631592
ACH-000947,-0.13022005461349642
ACH-000948,0.045950064656928497
ACH-000950,-0.2823172220558157
ACH-000953,-0.11345080624535955
ACH-000954,-0.3547710325048964
ACH-000957,-0.1482604100844653
ACH-000958,-0.25459010125756776
ACH-000960,-0.20905701905382468
ACH-000963,-0.3028118460719024
ACH-000968,-0.04845246463970497
ACH-000969,-0.19253990184538053
ACH-000972,-0.12864867663636495
ACH-000973,-0.12214913348543667
ACH-000974,-0.07680047041864382
ACH-000978,0.6910173499780071
ACH-000984,-0.11556713702350327
ACH-000986,-0.18150930476007548
ACH-000988,-0.08949747299250456
ACH-000993,-0.12945740667691855
ACH-000994,-0.028502605741984124
ACH-000996,-0.2117609227706221
ACH-001001,-0.10089572296960372
ACH-001020,0.12138321060101777
ACH-001028,-0.07499218347889705
ACH-001031,-0.16560684989914964
ACH-001038,-0.09787561241552364
ACH-001048,-0.2400251219072954
ACH-001050,-0.2951689631064081
ACH-001053,-0.31100702829124266
ACH-001054,-0.3561865588896831
ACH-001061,-0.09962059400328574
ACH-001067,-0.2746368864433721
ACH-001075,0.16584880954154815
ACH-001096,-0.09599195060728176
ACH-001111,-0.16737215624120613
ACH-001119,-0.11551673090168604
ACH-001128,-0.11141252133841764
ACH-001134,-0.09872326372104616
ACH-001151,-0.07609765112741952
ACH-001163,-0.048027254344988266
ACH-001164,-0.417410495064589
ACH-001183,-0.1418650394420429
ACH-001192,-0.2266211086257123
ACH-001193,-0.2402454408331606
ACH-001196,-0.2432925349812727
ACH-001197,-0.20753334085330025
ACH-001205,0.03389095416657232
ACH-001211,-0.1845935710101704
ACH-001212,-0.2438375087236999
ACH-001228,-0.1316063045955611
ACH-001232,-0.20285959133732656
ACH-001239,-0.1800194111373471
ACH-001270,-0.002655866520471201
ACH-001274,-0.2204552947365373
ACH-001275,-0.16873365450828573
ACH-001277,-0.04464828125169146
ACH-001278,-0.2535065475897802
ACH-001280,-0.10438895704954923
ACH-001283,-0.12909652792160875
ACH-001289,-0.17094946334682867
ACH-001300,-0.12614838048058466
ACH-001301,0.05661923329823795
ACH-001302,-0.1507260406077449
ACH-001306,-0.13928839766837464
ACH-001318,-0.21674151188096405
ACH-001322,-0.4287602830412803
ACH-001328,-0.19526616822879025
ACH-001332,-0.15234182598013965
ACH-001336,-0.060264134588070166
ACH-001346,-0.2203684251256876
ACH-001353,-0.10684330109412353
ACH-001354,-0.3042826938809449
ACH-001367,-0.07852224751121084
ACH-001368,-0.17542980759650212
ACH-001374,-0.41025802312376536
ACH-001377,-0.09169792009426038
ACH-001380,-0.2335440766748557
ACH-001391,-0.253208163470398
ACH-001408,-0.2873062348164829
ACH-001430,-0.08236453956134042
ACH-001431,-0.1464243751592257
ACH-001450,-0.14128584719230186
ACH-001496,-0.16247835978980493
ACH-001500,0.08572243803502641
ACH-001523,-0.2077644290344962
ACH-001532,-0.14153823814414054
ACH-001550,-0.19621911927237126
ACH-001552,-0.16892861240724805
ACH-001554,-0.2510634898603076
ACH-001654,-0.12063273197239133
ACH-001735,-0.03998046988225421
ACH-001736,-0.24683365649032474
ACH-001737,0.21856607087888705
ACH-001740,0.07927642056993334
ACH-001745,-0.23202325705583546
ACH-001765,-0.11973641971539767
