,PSMA5 (5686)
ACH-000004,-1.0668943036937568
ACH-000005,-1.5841051249281488
ACH-000007,-1.3716345314157612
ACH-000009,-1.4092283196024316
ACH-000011,-1.0861973567772991
ACH-000012,-1.2763361019397872
ACH-000013,-1.2117082591770123
ACH-000014,-1.3932467852595465
ACH-000015,-1.222260404449928
ACH-000017,-1.0750756013706444
ACH-000018,-1.094758414353879
ACH-000019,-1.1523972498346382
ACH-000021,-1.4463056032752073
ACH-000022,-1.2177570591462603
ACH-000025,-1.2575536366051612
ACH-000028,-1.0423275522382702
ACH-000030,-1.2127755430609926
ACH-000035,-1.4001839857489855
ACH-000036,-1.2642324751089224
ACH-000037,-1.5983785119646663
ACH-000039,-1.0046258766464948
ACH-000040,-1.0139072621881269
ACH-000041,-1.0627343804835625
ACH-000042,-1.1659203888889866
ACH-000045,-1.4455631827217137
ACH-000047,-1.350154648077175
ACH-000052,-1.114057345614035
ACH-000053,-1.2812747785362313
ACH-000054,-1.1669977758313776
ACH-000055,-1.1784232368893712
ACH-000060,-1.3546207984108278
ACH-000067,-1.1066850757698885
ACH-000070,-1.507128322911229
ACH-000075,-1.4642106625708693
ACH-000078,-1.1050304568228009
ACH-000082,-1.391080756458995
ACH-000085,-1.1988997728395765
ACH-000086,-1.1532893091177567
ACH-000087,-1.2734279979324494
ACH-000092,-1.3431608435769729
ACH-000095,-1.3988168113218722
ACH-000097,-1.3195397923462595
ACH-000098,-1.2846795557470954
ACH-000099,-1.431570333708365
ACH-000108,-1.3311195106180242
ACH-000113,-1.3226713376277972
ACH-000116,-1.2543550479080228
ACH-000118,-1.2426386385317012
ACH-000120,-1.3905433710087596
ACH-000123,-1.3062590637877758
ACH-000127,-1.3318126947126467
ACH-000128,-1.2341823004261727
ACH-000132,-1.2860255492226824
ACH-000133,-1.1957349279126197
ACH-000137,-1.29834314554532
ACH-000138,-1.0015752791760724
ACH-000142,-1.1920485644888894
ACH-000143,-1.1935398849874914
ACH-000146,-1.1538101513799532
ACH-000148,-1.2602890080775444
ACH-000150,-1.3697290097406276
ACH-000152,-1.2254148353313168
ACH-000153,-1.4530689202019982
ACH-000159,-1.1877900192536686
ACH-000160,-1.3540469290294688
ACH-000163,-1.0927481603699671
ACH-000167,-0.8312962280216543
ACH-000168,-1.3509429686285763
ACH-000169,-1.2261268037927835
ACH-000178,-1.12428120136751
ACH-000183,-1.2048810263359715
ACH-000188,-1.2122813788772957
ACH-000189,-1.1261398087621637
ACH-000190,-1.4487989969217343
ACH-000198,-1.4074115934082971
ACH-000203,-1.642699008070906
ACH-000204,-1.3147684297295863
ACH-000206,-1.1820054937413431
ACH-000207,-1.6744903560914732
ACH-000208,-1.1833716197273223
ACH-000210,-1.276685576833965
ACH-000211,-1.068738432331234
ACH-000215,-1.2269166271446492
ACH-000221,-1.3102136153703794
ACH-000222,-1.3351909461700868
ACH-000223,-1.314692017485231
ACH-000226,-1.2198435437262307
ACH-000227,-1.4097654766877237
ACH-000228,-1.3671876804509049
ACH-000231,-1.2672439243425448
ACH-000232,-1.4454320407926693
ACH-000233,-1.2317377867174906
ACH-000234,-1.3538112752205602
ACH-000235,-1.1115236131123978
ACH-000237,-1.184596680300934
ACH-000238,-1.2288573947802544
ACH-000242,-0.9931264037979256
ACH-000243,-1.2746531699290822
ACH-000244,-1.2823521599164505
ACH-000246,-0.9662198172529404
ACH-000248,-1.2366986233625636
ACH-000250,-1.2517739555612235
ACH-000251,-1.2775828737125443
ACH-000252,-1.3525597161963294
ACH-000253,-1.2626550387769495
ACH-000255,-1.2861974046009743
ACH-000256,-1.2584352001961383
ACH-000257,-1.2477973854841198
ACH-000258,-1.3928503490463715
ACH-000259,-1.2807730083699602
ACH-000260,-1.2385828845277336
ACH-000261,-1.1225921798738197
ACH-000262,-1.36278669873949
ACH-000263,-1.1554487004394385
ACH-000264,-1.2594504069641799
ACH-000265,-1.1828788825289842
ACH-000266,-1.186332427771862
ACH-000272,-1.2415150676580673
ACH-000274,-1.3290956919419856
ACH-000277,-1.2090033638333402
ACH-000278,-1.1813795279496588
ACH-000279,-1.0724757754612957
ACH-000280,-1.1503493969971121
ACH-000281,-1.2473049770872124
ACH-000288,-1.337673643451371
ACH-000291,-1.3328054768408475
ACH-000293,-1.186372597490912
ACH-000294,-1.150553610776735
ACH-000295,-1.3745135949766736
ACH-000296,-1.2058163588135342
ACH-000302,-1.1686858088109662
ACH-000304,-1.5578030061331891
ACH-000307,-1.113113199182166
ACH-000308,-1.382112249790478
ACH-000310,-1.2380554767261254
ACH-000311,-1.2780795134976828
ACH-000312,-1.3865678960470444
ACH-000315,-1.3141774524458156
ACH-000316,-1.3927153936118275
ACH-000317,-1.2774471944977832
ACH-000318,-1.1902508886931549
ACH-000319,-1.1579113757626611
ACH-000320,-1.2425044705724726
ACH-000322,-1.2396985476956983
ACH-000323,-1.346243913422394
ACH-000324,-1.175149382019283
ACH-000329,-1.3035441936797216
ACH-000330,-1.1260188284707773
ACH-000331,-1.186843103970021
ACH-000332,-1.3103742536398604
ACH-000334,-1.199740463696849
ACH-000335,-1.267368693954792
ACH-000336,-1.194695163620099
ACH-000337,-1.0607879919535437
ACH-000338,-1.470482879702244
ACH-000339,-1.0922361406956242
ACH-000341,-1.2023992510369872
ACH-000348,-1.2921372879426232
ACH-000350,-1.1489327042061284
ACH-000352,-1.2502880051968992
ACH-000356,-1.4946689939852296
ACH-000361,-1.1765422015566276
ACH-000362,-1.2044357924517957
ACH-000363,-1.1477539292495784
ACH-000364,-1.143532792004939
ACH-000365,-1.2164778522577655
ACH-000366,-1.1069067117530202
ACH-000368,-1.1570130203956253
ACH-000374,-1.3090481924986168
ACH-000375,-1.0733595785650116
ACH-000376,-1.2662429032008808
ACH-000381,-1.0125145658550976
ACH-000383,-1.329258301367593
ACH-000387,-1.2442464330500695
ACH-000389,-1.2936902969859687
ACH-000390,-1.250486174052302
ACH-000393,-1.3178520966413163
ACH-000395,-1.3170913286691708
ACH-000396,-1.4726805929582842
ACH-000397,-1.2839683442206935
ACH-000401,-1.4081722958927585
ACH-000402,-1.4862279556908178
ACH-000403,-1.4003880149864787
ACH-000404,-1.4704677005183588
ACH-000406,-1.3111750560309223
ACH-000407,-1.4697791625073997
ACH-000408,-1.2116172659337543
ACH-000410,-1.2040543822105825
ACH-000411,-1.1552034361273786
ACH-000414,-1.407419717809574
ACH-000415,-1.2460127782430166
ACH-000416,-0.9543457998816766
ACH-000420,-1.2106112503085251
ACH-000421,-1.222556094452405
ACH-000424,-0.9060903953399756
ACH-000425,-1.2269067086434795
ACH-000426,-1.3944609276457864
ACH-000427,-1.5980561573350072
ACH-000433,-1.3007098698858606
ACH-000435,-1.3235946257132474
ACH-000436,-1.0542725474602903
ACH-000444,-0.95490994528568
ACH-000445,-1.267308188663691
ACH-000448,-1.2839387871250811
ACH-000450,-1.107025073895668
ACH-000452,-1.229233269545719
ACH-000454,-1.3736472654591612
ACH-000458,-1.0560126817655002
ACH-000459,-1.4443967354402367
ACH-000460,-1.033864578425593
ACH-000461,-1.4093728089896629
ACH-000463,-1.3010223886909746
ACH-000464,-1.3240341612071975
ACH-000466,-1.1512876841828072
ACH-000467,-1.161074271634738
ACH-000468,-1.3875092803833982
ACH-000469,-1.3283144598587768
ACH-000470,-1.3948834764354625
ACH-000471,-1.2691727001369042
ACH-000472,-1.268107186509251
ACH-000473,-1.0148798467319051
ACH-000475,-1.216536486154566
ACH-000476,-1.2945270799253772
ACH-000477,-1.64054943327506
ACH-000479,-1.2479894758189256
ACH-000480,-1.1591698695220878
ACH-000481,-1.292987488535741
ACH-000483,-1.2066013569521783
ACH-000484,-1.059722691319554
ACH-000485,-1.2539745088643677
ACH-000486,-1.02345363212548
ACH-000487,-1.3208984607278098
ACH-000488,-1.1888775121707351
ACH-000490,-1.149370880753687
ACH-000491,-1.355734127628743
ACH-000495,-1.0638357896918358
ACH-000496,-1.273232274295844
ACH-000499,-1.2038093220366968
ACH-000500,-1.2153426467841597
ACH-000502,-1.2876987515166356
ACH-000503,-1.173169458315549
ACH-000505,-1.0743260534668806
ACH-000507,-1.3728612185697049
ACH-000510,-1.2354776138383339
ACH-000511,-1.083759987675038
ACH-000512,-1.3328013964625582
ACH-000516,-1.204221191978461
ACH-000517,-1.3857870033629558
ACH-000518,-1.1927431403007889
ACH-000520,-1.1778714101884082
ACH-000521,-1.3395682679119698
ACH-000522,-1.3641965812176715
ACH-000524,-1.3434032030764085
ACH-000527,-1.1760661921238111
ACH-000528,-1.2573983520956398
ACH-000537,-1.1298661268160686
ACH-000541,-1.489173380700766
ACH-000542,-1.2009379026838047
ACH-000544,-1.2310522234441432
ACH-000545,-1.208434558356739
ACH-000547,-1.18117181632704
ACH-000548,-1.2728044012317503
ACH-000549,-1.0486010513446935
ACH-000550,-1.030266578372331
ACH-000552,-1.198865642751156
ACH-000556,-1.062934339856088
ACH-000557,-1.3535986499073454
ACH-000569,-1.173517486399391
ACH-000570,-1.0773492798354092
ACH-000571,-1.286702665925975
ACH-000573,-1.1888863103914542
ACH-000576,-1.369005419661836
ACH-000579,-1.1754169259466176
ACH-000580,-1.3172073284576609
ACH-000584,-1.0320621937303949
ACH-000585,-1.3298060379174987
ACH-000588,-1.4703990088289682
ACH-000589,-1.113808696102499
ACH-000591,-1.0870639261060826
ACH-000593,-1.2180026834019744
ACH-000600,-1.3911465051053935
ACH-000601,-1.2842385022270113
ACH-000605,-0.9859935160222996
ACH-000606,-1.167399398172517
ACH-000608,-1.0856312120905531
ACH-000614,-1.5442362220532182
ACH-000616,-1.2238986513737355
ACH-000618,-1.1308911439638032
ACH-000619,-1.3156532998929151
ACH-000620,-1.140723327455225
ACH-000621,-1.2713753524835107
ACH-000622,-1.4685197900816358
ACH-000623,-1.2271548035867337
ACH-000624,-1.2801818279096313
ACH-000627,-1.16655642142197
ACH-000630,-1.1829883011018374
ACH-000631,-0.8952085503539936
ACH-000632,-1.2988240531146595
ACH-000633,-0.9908906734513924
ACH-000637,-1.047684700394123
ACH-000638,-1.2883439111031214
ACH-000646,-1.2236440387739411
ACH-000647,-1.0785141462343677
ACH-000648,-0.9407220658019921
ACH-000649,-1.0332271239686397
ACH-000651,-1.2219986620346222
ACH-000652,-1.083690165025317
ACH-000653,-1.277754823584356
ACH-000657,-1.3002494099663364
ACH-000658,-1.3938232977337242
ACH-000661,-1.4365015646432084
ACH-000662,-0.947065256088755
ACH-000663,-1.1203006241607925
ACH-000665,-1.1317354968412203
ACH-000671,-1.026832692710335
ACH-000672,-0.8343976461601265
ACH-000673,-1.2312139840766425
ACH-000676,-1.100886778715689
ACH-000677,-1.43069711455731
ACH-000681,-1.3459604609860791
ACH-000683,-1.3735452744982242
ACH-000684,-1.1124821437952348
ACH-000688,-1.7513532462946273
ACH-000693,-1.164546739266459
ACH-000694,-1.0776368810460568
ACH-000695,-1.30275912306468
ACH-000696,-1.3444526396946208
ACH-000697,-1.1708911556905846
ACH-000699,-1.6320956802449251
ACH-000701,-1.1886648114778149
ACH-000706,-1.1576210851826338
ACH-000711,-1.3065829980599981
ACH-000713,-1.054075107218705
ACH-000714,-1.3369410560449904
ACH-000718,-1.4634587105282781
ACH-000720,-1.2130440861723075
ACH-000721,-1.3184562120825143
ACH-000724,-1.1653579560950875
ACH-000725,-1.5521030900599808
ACH-000732,-1.243533650663031
ACH-000734,-1.199688698289045
ACH-000735,-1.3058433593717782
ACH-000736,-1.183756158435175
ACH-000738,-1.2235602951040316
ACH-000746,-1.3246612559375224
ACH-000747,-1.2076921618662115
ACH-000748,-1.248154903746272
ACH-000753,-1.2320316596690664
ACH-000756,-1.3768857332847146
ACH-000757,-1.2701024109977783
ACH-000758,-1.3171886278200593
ACH-000760,-1.159521433528406
ACH-000762,-1.214622860743502
ACH-000763,-1.8004003115782623
ACH-000764,-1.3441722595692722
ACH-000765,-1.3457726350457504
ACH-000766,-1.2888919985933618
ACH-000767,-1.2589326718377103
ACH-000768,-0.9673226109909926
ACH-000769,-1.3269056369492245
ACH-000770,-1.3371398065647482
ACH-000771,-1.2155281822365058
ACH-000773,-1.2354066951162002
ACH-000776,-1.1588109779362672
ACH-000777,-1.1039327028091237
ACH-000778,-1.426796813997038
ACH-000781,-1.2684716392492406
ACH-000782,-1.274230872118966
ACH-000783,-1.31739056125557
ACH-000784,-1.203823699274054
ACH-000785,-1.4091449045028734
ACH-000787,-1.056886025348026
ACH-000788,-1.3304411365055395
ACH-000791,-1.2354946027766864
ACH-000792,-1.3810983385919826
ACH-000794,-1.2464722526789054
ACH-000796,-1.3925761370628549
ACH-000798,-1.120128277844613
ACH-000799,-1.4502448557394507
ACH-000800,-1.204602056821074
ACH-000802,-1.277009565560434
ACH-000804,-1.1971206598169282
ACH-000805,-1.3372520303436948
ACH-000809,-1.334032746418614
ACH-000810,-0.7914004340538432
ACH-000811,-1.1827915774835454
ACH-000817,-1.307632166771842
ACH-000819,-1.255840843811045
ACH-000820,-0.9759644125120142
ACH-000821,-1.1682216899104092
ACH-000822,-1.4143523660421382
ACH-000823,-1.0999581095575577
ACH-000824,-1.3539987390101165
ACH-000827,-1.165432248161652
ACH-000829,-1.1448381918389092
ACH-000831,-1.2893493750193856
ACH-000832,-1.2550035999963869
ACH-000833,-1.2596791341396438
ACH-000834,-1.1551801589063322
ACH-000835,-1.1396300820082093
ACH-000836,-1.4064524416872837
ACH-000837,-1.1688572119344804
ACH-000838,-1.3725757597602413
ACH-000839,-1.1529136640335496
ACH-000840,-1.1029133212174675
ACH-000841,-1.0778483784741095
ACH-000843,-1.1931346221725183
ACH-000846,-1.2581825396161554
ACH-000847,-1.2373442899486988
ACH-000848,-1.0495395727384214
ACH-000849,-1.1387995067325027
ACH-000851,-1.2044558064666842
ACH-000855,-1.0287446315132285
ACH-000856,-1.2346267355296363
ACH-000858,-1.1611776693517788
ACH-000859,-1.2437446665809355
ACH-000861,-1.3203671647620272
ACH-000862,-1.289714750829169
ACH-000865,-1.200469687393757
ACH-000866,-1.2728122758041915
ACH-000867,-1.2470373944402635
ACH-000869,-1.3118993131293897
ACH-000872,-1.2900326671706324
ACH-000873,-0.9246059154312948
ACH-000876,-1.4949407940136228
ACH-000878,-1.0639224412177126
ACH-000880,-1.3959517144067328
ACH-000881,-1.3294496076510922
ACH-000882,-1.147020054015647
ACH-000884,-1.5181150070034684
ACH-000885,-1.2602886208513149
ACH-000887,-1.1040554911524894
ACH-000889,-1.3575572758355867
ACH-000896,-1.1923043239734727
ACH-000898,-1.1833342154130675
ACH-000900,-1.0648013969240624
ACH-000901,-1.297152873029087
ACH-000905,-1.1542056577641602
ACH-000906,-1.2699138190591508
ACH-000907,-1.3479295209222335
ACH-000910,-1.1966235853415792
ACH-000911,-1.5047105075947025
ACH-000912,-1.1950850889094669
ACH-000913,-1.264455134561215
ACH-000915,-1.1652776850322404
ACH-000916,-0.9438107229777449
ACH-000917,-1.5069942744330298
ACH-000920,-1.1560586189657551
ACH-000921,-1.4633389965527066
ACH-000924,-1.3273967501204558
ACH-000926,-1.2768202563431128
ACH-000928,-1.514553775094797
ACH-000929,-1.124228070141496
ACH-000932,-1.230852307520225
ACH-000935,-1.183736154914682
ACH-000936,-1.1001727713658571
ACH-000937,-1.2407021768694817
ACH-000938,-1.4008919547252494
ACH-000939,-1.33447570396005
ACH-000941,-1.290054562859571
ACH-000943,-1.2094951839571637
ACH-000946,-1.147339808372724
ACH-000947,-1.2004343980627654
ACH-000948,-1.19474366401821
ACH-000950,-1.049172879492647
ACH-000953,-1.2050485361111438
ACH-000954,-1.3381636961453107
ACH-000957,-1.1228115628326742
ACH-000958,-1.2006622876275233
ACH-000960,-1.495243327493085
ACH-000963,-1.5277083215485467
ACH-000968,-1.3999497954859936
ACH-000969,-1.1924466277651151
ACH-000972,-1.19259294431904
ACH-000973,-1.3793964630530655
ACH-000974,-1.3118764805966925
ACH-000978,-1.3582663651473694
ACH-000984,-1.2176180658169986
ACH-000986,-1.2556002587467416
ACH-000988,-1.1352544242206828
ACH-000993,-1.4324386537738494
ACH-000994,-1.360495700548544
ACH-000996,-1.1559608547858518
ACH-001001,-1.1185817045618134
ACH-001020,-1.1416039477695772
ACH-001028,-1.2863757445622062
ACH-001031,-1.3643042633852067
ACH-001038,-1.2075152455231768
ACH-001048,-1.0932490375284218
ACH-001050,-1.157941815124888
ACH-001053,-1.2752834064495266
ACH-001054,-1.0959435444186545
ACH-001061,-1.3492400082268892
ACH-001067,-1.428439786977776
ACH-001075,-1.2314808829118695
ACH-001096,-1.411510615347794
ACH-001111,-1.0784693902686386
ACH-001119,-1.2288110001368475
ACH-001128,-1.537382077255241
ACH-001134,-1.2982807955930398
ACH-001151,-1.2552553900590484
ACH-001163,-1.3986988392056798
ACH-001164,-1.060785526344216
ACH-001183,-1.180671793902617
ACH-001192,-1.3196749634248035
ACH-001193,-1.5157214835728572
ACH-001196,-1.2797987049923691
ACH-001197,-1.5267739207763382
ACH-001205,-1.542496050668703
ACH-001211,-1.5391604694930978
ACH-001212,-1.0241767726330575
ACH-001228,-1.1029575944470211
ACH-001232,-1.2512299577903134
ACH-001239,-1.170483348985745
ACH-001270,-1.329187304965618
ACH-001274,-1.2266275644062823
ACH-001275,-1.446661025173617
ACH-001277,-1.1447536862062295
ACH-001278,-1.3018825424114742
ACH-001280,-1.4133911561690131
ACH-001283,-1.1880933456373737
ACH-001289,-1.24061093612247
ACH-001300,-1.5326820357014297
ACH-001301,-1.2021632443898718
ACH-001302,-1.2242226820782205
ACH-001306,-1.2876160020660503
ACH-001318,-1.2626790427112689
ACH-001322,-1.3953306657097946
ACH-001328,-1.1133906717272681
ACH-001332,-1.3638877058135097
ACH-001336,-1.2349103220803157
ACH-001346,-1.3238031201419131
ACH-001353,-1.2863642793951129
ACH-001354,-1.0408935512573103
ACH-001367,-1.2329518318412416
ACH-001368,-1.3815680317286259
ACH-001374,-1.32934070912549
ACH-001377,-1.3508246057308195
ACH-001380,-1.1615004057699942
ACH-001391,-1.2165639553359429
ACH-001408,-1.1463034103066736
ACH-001430,-1.4702124889771717
ACH-001431,-1.3318073521356566
ACH-001450,-1.0988764454149444
ACH-001496,-1.1580339996621276
ACH-001500,-1.2995533035547726
ACH-001523,-1.1452733100659676
ACH-001532,-1.276305792219979
ACH-001550,-1.292040831870281
ACH-001552,-1.2788131660981252
ACH-001554,-1.2274805831534965
ACH-001654,-1.4526705229507575
ACH-001735,-1.3020245431457806
ACH-001736,-1.3990600641934592
ACH-001737,-0.9815234503581532
ACH-001740,-1.2967483278630785
ACH-001745,-1.2254500520429037
ACH-001765,-1.0907411686185595
