,TM2D3 (80213)
ACH-000004,-0.19050769716822105
ACH-000005,-0.31696780780615685
ACH-000007,-0.48513916498975107
ACH-000009,-0.19374330674149864
ACH-000011,0.0014294742905141668
ACH-000012,0.01980027832319046
ACH-000013,-0.18523253981287569
ACH-000014,-0.13895715424387586
ACH-000015,-0.31835604698962666
ACH-000017,-0.18304971855205046
ACH-000018,-0.2603277826022013
ACH-000019,-0.2061531833470799
ACH-000021,-0.10373430100345243
ACH-000022,-0.1751161986840016
ACH-000025,-0.4039104262299382
ACH-000028,-0.1937693621555107
ACH-000030,-0.2587401933782581
ACH-000035,-0.3172322960363501
ACH-000036,-0.4295482436576512
ACH-000037,-0.04910725101059378
ACH-000039,-0.412503533027174
ACH-000040,-0.2247464954623702
ACH-000041,-0.24771605829367854
ACH-000042,-0.70619457261529
ACH-000045,-0.1956887441916108
ACH-000047,-0.13462352917367912
ACH-000052,-0.21071682775988984
ACH-000053,-0.09366854520078616
ACH-000054,-0.34990048680591856
ACH-000055,-0.09132102491566987
ACH-000060,-0.541329748333394
ACH-000067,-0.5533539115518299
ACH-000070,-0.036245647485236517
ACH-000075,-0.21268202930714766
ACH-000078,-0.13624756226586054
ACH-000082,-0.0035943438638396494
ACH-000085,-0.4127303032640174
ACH-000086,-0.0877224230362961
ACH-000087,-0.21103472437568546
ACH-000092,-0.21464194853907664
ACH-000095,-0.16888199649461647
ACH-000097,-0.1030508333235075
ACH-000098,-0.1785552832927159
ACH-000099,-0.2820217712781269
ACH-000108,-0.3444134601441902
ACH-000113,-0.05382171433059303
ACH-000116,-0.4338511568647628
ACH-000118,-0.18447721580300094
ACH-000120,-0.22760017594113285
ACH-000123,-0.20572765608782329
ACH-000127,-0.2273471282045477
ACH-000128,-0.14338553181637376
ACH-000132,-0.14598243128634006
ACH-000133,-0.33656232655167817
ACH-000137,-0.2503480207305581
ACH-000138,-0.36862341079316097
ACH-000142,-0.20566328741817846
ACH-000143,-0.2700476390933889
ACH-000146,-0.33028410656729784
ACH-000148,-0.4027864780314927
ACH-000150,-0.05539222102759335
ACH-000152,-0.2820845269799311
ACH-000153,-0.15846247349274112
ACH-000159,-0.2618906820008925
ACH-000160,-0.04872084704904408
ACH-000163,-0.16457679965546873
ACH-000167,-0.1760983493063229
ACH-000168,-0.6537723292505137
ACH-000169,-0.2946134536975017
ACH-000178,-0.3028481448217152
ACH-000183,0.2251853548380339
ACH-000188,-0.2545814535034374
ACH-000189,-0.1920680175235472
ACH-000190,-0.13997589916385814
ACH-000198,-0.6627278988998053
ACH-000203,-0.4648823770383223
ACH-000204,-0.09201973244281378
ACH-000206,-0.08985574657100938
ACH-000207,-0.38779840801901705
ACH-000208,-0.2568881001916914
ACH-000210,-0.2952442561348109
ACH-000211,-0.18926509301531647
ACH-000215,-0.15338497530876147
ACH-000221,0.11595932374248764
ACH-000222,-0.4701643529117669
ACH-000223,-0.3318399826589862
ACH-000226,0.0562960960348186
ACH-000227,-0.1950884795727784
ACH-000228,-0.4566767008348004
ACH-000231,-0.3519717720822874
ACH-000232,-0.33596881537214435
ACH-000233,-0.10269475378472348
ACH-000234,-0.1973045896736904
ACH-000235,-0.3374635928467139
ACH-000237,-0.2691445944322587
ACH-000238,-0.2740760457406907
ACH-000242,-0.29749272937728954
ACH-000243,-0.3890376596871624
ACH-000244,-0.17602967192147115
ACH-000246,-0.31496544118817377
ACH-000248,-0.2227023375795411
ACH-000250,-0.1460924437673592
ACH-000251,-0.31642329850247275
ACH-000252,-0.1921613760196698
ACH-000253,-0.28506127135802795
ACH-000255,-0.30834472815278485
ACH-000256,-0.3695847709955867
ACH-000257,-0.2933556700039394
ACH-000258,-0.21530789263056427
ACH-000259,-0.020897268695073055
ACH-000260,-0.1411656403851999
ACH-000261,-0.2689063259928981
ACH-000262,-0.25939702686708616
ACH-000263,-0.4242406258017396
ACH-000264,-0.18487291590543384
ACH-000265,-0.20602928890527075
ACH-000266,-0.2301945905343573
ACH-000272,-0.18878702351537235
ACH-000274,-0.1690049558202991
ACH-000277,-0.21498165795857316
ACH-000278,-0.08550780349087936
ACH-000279,-0.16572885994801154
ACH-000280,-0.2139002451598204
ACH-000281,-0.2546495584292274
ACH-000288,-0.2499769034607944
ACH-000291,-0.09417998897065176
ACH-000293,-0.006492349748759076
ACH-000294,-0.2977862173508005
ACH-000295,-0.15633613427071433
ACH-000296,-0.009433743392778212
ACH-000302,-0.3711538012765041
ACH-000304,-0.13613523273470046
ACH-000307,-0.41785174030208455
ACH-000308,-0.294989459181918
ACH-000310,-0.4562039003286058
ACH-000311,-0.26051755682540184
ACH-000312,0.01950094437932761
ACH-000315,-0.3376417136386129
ACH-000316,-0.2202966008973992
ACH-000317,-0.2146739556402592
ACH-000318,-0.2299149557405629
ACH-000319,-0.20726485922147547
ACH-000320,-0.05702761105547121
ACH-000322,-0.3090418091954513
ACH-000323,-0.3303191151305043
ACH-000324,-0.14454973253716838
ACH-000329,-0.2450954188822068
ACH-000330,-0.2221685624164135
ACH-000331,-0.189417900267047
ACH-000332,-0.2318807855538251
ACH-000334,-0.011948643353435151
ACH-000335,0.051108569177007936
ACH-000336,-0.3851788101864945
ACH-000337,-0.26794293688014204
ACH-000338,0.1089094763184362
ACH-000339,-0.2444193973080317
ACH-000341,0.10049525987325744
ACH-000348,-0.24926268903218995
ACH-000350,-0.18508717840548994
ACH-000352,-0.12656289541927415
ACH-000356,-0.3447044867475781
ACH-000361,-0.18969224176645308
ACH-000362,-0.2393666141245677
ACH-000363,0.01054937530873437
ACH-000364,-0.63919715298073
ACH-000365,-0.29247726020962816
ACH-000366,-0.010131446188420296
ACH-000368,-0.2360498082325592
ACH-000374,-0.5184632229385973
ACH-000375,-0.1771554220887684
ACH-000376,-0.20921336792399303
ACH-000381,-0.15525557451977082
ACH-000383,-0.23005155429703256
ACH-000387,0.01882001367415709
ACH-000389,-0.3471864520845845
ACH-000390,-0.2359300650556739
ACH-000393,-0.13390071144417515
ACH-000395,-0.22326928168309135
ACH-000396,-0.15707271998389055
ACH-000397,-0.14296400852281002
ACH-000401,-0.3439261582117688
ACH-000402,-0.1181177778544054
ACH-000403,-0.3694335677868655
ACH-000404,-0.3381290546402
ACH-000406,-0.2549765185517381
ACH-000407,-0.346915279564101
ACH-000408,-0.2233413045479336
ACH-000410,-0.12160464943297808
ACH-000411,-0.258645460845653
ACH-000414,-0.0239602044463351
ACH-000415,-0.06223171946510856
ACH-000416,-0.30243155075335304
ACH-000420,-0.1308914239667991
ACH-000421,-0.38067275950589397
ACH-000424,-0.2019978125919928
ACH-000425,-0.11095311983185396
ACH-000426,-0.11115389014732126
ACH-000427,-0.2909600061766553
ACH-000433,-0.35340128514582897
ACH-000435,0.08739710713835007
ACH-000436,-0.045827963428676316
ACH-000444,0.0482028010503071
ACH-000445,-0.2821641875707276
ACH-000448,-0.09948466904478404
ACH-000450,-0.2344156637190156
ACH-000452,-0.3477095838130502
ACH-000454,-0.1662172173328221
ACH-000458,-0.38183909348038303
ACH-000459,0.0750313053665826
ACH-000460,-0.386959570028678
ACH-000461,-0.1755772906200578
ACH-000463,-0.2401735047277813
ACH-000464,-0.428357591735591
ACH-000466,-0.27606617560219704
ACH-000467,-0.28811166647295755
ACH-000468,-0.0928087167448298
ACH-000469,-0.4590662292193914
ACH-000470,-0.34076229496513105
ACH-000471,-0.2975105508934365
ACH-000472,-0.1615192688155596
ACH-000473,-0.4164389734097716
ACH-000475,-0.10827146288793506
ACH-000476,-0.5007243468843706
ACH-000477,-0.14201505795509284
ACH-000479,-0.35516234150746706
ACH-000480,-0.2243884957531028
ACH-000481,-0.08690693856296168
ACH-000483,-0.6419640725652981
ACH-000484,0.0847713478245087
ACH-000485,-0.17348041186085694
ACH-000486,-0.10479630916526854
ACH-000487,-0.22348134499559555
ACH-000488,-0.11041732024717453
ACH-000490,-0.10588548409975077
ACH-000491,-0.0621782357342886
ACH-000495,-0.1430444800260133
ACH-000496,-0.3321588283145264
ACH-000499,-0.07292354899623263
ACH-000500,0.24066316824945644
ACH-000502,-0.3178452757259501
ACH-000503,-0.6084274503173559
ACH-000505,-0.12165582325652115
ACH-000507,-0.12412430505705367
ACH-000510,-0.14245266759029665
ACH-000511,-0.14728221058698265
ACH-000512,0.4475093204163831
ACH-000516,-0.4309175512999616
ACH-000517,-0.3060157649502917
ACH-000518,-0.22361559486281088
ACH-000520,-0.33082293155071696
ACH-000521,-0.33858677596240555
ACH-000522,-0.34124464966149715
ACH-000524,-0.15326350048229978
ACH-000527,-0.17253472844127934
ACH-000528,-0.03318647083321115
ACH-000537,-0.3631070263837544
ACH-000541,-0.051295349345954463
ACH-000542,-0.0265725685380691
ACH-000544,-0.6777963612923252
ACH-000545,-0.2716799913162476
ACH-000547,-0.3641358405215659
ACH-000548,-0.2532326484634636
ACH-000549,-0.308441976189632
ACH-000550,-0.20929400373438845
ACH-000552,-0.4246527586835132
ACH-000556,-0.17255246245193978
ACH-000557,-0.11180548029296336
ACH-000569,-0.1550960777104242
ACH-000570,-0.3096245870212784
ACH-000571,-0.1961934192508168
ACH-000573,-0.23542393527010635
ACH-000576,-0.1016070416848561
ACH-000579,-0.16261385365817846
ACH-000580,-0.2808741509148578
ACH-000584,-0.09677910528813308
ACH-000585,0.054117538671182415
ACH-000588,-0.04031964772688225
ACH-000589,-0.2425378061502197
ACH-000591,-0.14036189023150772
ACH-000593,-0.3085425359954687
ACH-000600,-0.2130642867237832
ACH-000601,-0.2770661445214515
ACH-000605,-0.2247254695896941
ACH-000606,-0.22847201881201096
ACH-000608,-0.2936259126521357
ACH-000614,-0.020959541350545053
ACH-000616,-0.19485472293201686
ACH-000618,0.012226749787136894
ACH-000619,-0.5328272078636186
ACH-000620,-0.3138086187057121
ACH-000621,-0.26584640418967115
ACH-000622,-0.4949046115400752
ACH-000623,-0.1577851335068121
ACH-000624,-0.011281277936330141
ACH-000627,-0.077003520086702
ACH-000630,-0.7899903252283751
ACH-000631,-0.4185532083303416
ACH-000632,-0.180094830783586
ACH-000633,-0.2315885066349309
ACH-000637,-0.034201118849111485
ACH-000638,-0.0256311926977948
ACH-000646,-0.21818515266784907
ACH-000647,-0.16679113508203486
ACH-000648,-0.6840785794379166
ACH-000649,-0.15238828090407314
ACH-000651,-0.1979739461139512
ACH-000652,-0.2600847031050742
ACH-000653,-0.12267836514991375
ACH-000657,-0.2865509384671913
ACH-000658,-0.19646085806247068
ACH-000661,-0.18866047796678456
ACH-000662,-0.3623511682985149
ACH-000663,-0.13608072250304928
ACH-000665,-0.0943916194033983
ACH-000671,-0.2272195389451373
ACH-000672,-0.1217115419202036
ACH-000673,-0.2523608078701292
ACH-000676,-0.12563098942933096
ACH-000677,-0.200369723733186
ACH-000681,-0.29856153446775496
ACH-000683,-0.2206875841430815
ACH-000684,-0.5432657378790814
ACH-000688,-0.18522414192138265
ACH-000693,-0.024405097775795682
ACH-000694,-0.11185051225486277
ACH-000695,-0.049900454017286745
ACH-000696,0.1461504856096802
ACH-000697,-0.513688032126253
ACH-000699,-0.1671677694954448
ACH-000701,-0.1630533855728798
ACH-000706,-0.07286167501236221
ACH-000711,-0.0894224704732824
ACH-000713,-0.3001461251505108
ACH-000714,-0.01927331836234073
ACH-000718,-0.12693749294835668
ACH-000720,-0.2361651255977849
ACH-000721,-0.15375668632635753
ACH-000724,-0.11493045629932999
ACH-000725,-0.054891545462629115
ACH-000732,-0.32469959935068204
ACH-000734,-0.2412802739748172
ACH-000735,-0.4085254414516134
ACH-000736,-0.1734013297215976
ACH-000738,-0.2527333702064881
ACH-000746,-0.2432311716680683
ACH-000747,-0.1657189939334602
ACH-000748,-0.14223969532520492
ACH-000753,-0.3480148352866761
ACH-000756,-0.0410139538984532
ACH-000757,-0.20893341943380989
ACH-000758,-0.3626227995390078
ACH-000760,-0.1977429853790964
ACH-000762,-0.200126452687528
ACH-000763,-0.29243610320905394
ACH-000764,-0.0036033389745330335
ACH-000765,-0.24032408237865105
ACH-000766,-0.18499630303130685
ACH-000767,-0.2560143205280983
ACH-000768,-0.15607746360948166
ACH-000769,-0.17106190834634696
ACH-000770,-0.22505127977250936
ACH-000771,-0.4916575959579377
ACH-000773,-0.1340245478857736
ACH-000776,-0.14529779040415244
ACH-000777,-0.2543495426545897
ACH-000778,-0.3627959028625733
ACH-000781,-0.15246108426102914
ACH-000782,-0.4979073339835728
ACH-000783,-0.23259609638482004
ACH-000784,-0.07675486812187997
ACH-000785,-0.19802613497034305
ACH-000787,-0.381701043152484
ACH-000788,-0.1475808925967409
ACH-000791,-0.2875806370947132
