,RNASEL (6041)
ACH-000004,-0.0132383207536039
ACH-000005,-0.04418149745881613
ACH-000007,0.052447704963527714
ACH-000009,-0.14508845265866932
ACH-000011,0.0021471771438103487
ACH-000012,-0.096529918501183
ACH-000013,-0.052739964294972144
ACH-000014,-0.07385459363322483
ACH-000015,0.03164356064579934
ACH-000017,-0.0940825406174063
ACH-000018,0.04700944663885991
ACH-000019,-0.02663420294957455
ACH-000021,-0.02232834689222876
ACH-000022,-0.014394028764482071
ACH-000025,-0.13173648904235885
ACH-000028,-0.030606959959703587
ACH-000030,0.03781210107675721
ACH-000035,-0.03371080273076805
ACH-000036,-0.07645577467938411
ACH-000037,-0.09334970650762517
ACH-000039,-0.02744841334684544
ACH-000040,-0.01649531787755609
ACH-000041,-0.023484309974871227
ACH-000042,0.08355677342470799
ACH-000045,0.03325901433926043
ACH-000047,-0.005802252976807679
ACH-000052,-0.03488215054433656
ACH-000053,-0.010289404740421143
ACH-000054,-0.023007813086063197
ACH-000055,0.02243476348187396
ACH-000060,0.050216530575837054
ACH-000067,0.037853795640072366
ACH-000070,-0.003974366964772443
ACH-000075,-0.02135517237943217
ACH-000078,-0.09207902871990828
ACH-000082,-0.07324564834905829
ACH-000085,-0.024711289518969358
ACH-000086,-0.1856801950073273
ACH-000087,-0.10939176577990496
ACH-000092,-0.06083123381872601
ACH-000095,0.017369736252290637
ACH-000097,0.029548770192910342
ACH-000098,-0.044075561658964084
ACH-000099,-0.0076987636591394765
ACH-000108,0.09118216726242916
ACH-000113,-0.03633999265324688
ACH-000116,-0.03284620312569859
ACH-000118,0.07232641724851205
ACH-000120,-0.004718679560155101
ACH-000123,0.0067300875446625
ACH-000127,-0.00650860486592057
ACH-000128,0.0833403132704294
ACH-000132,0.035559550296758884
ACH-000133,-0.06808046507807264
ACH-000137,-0.08009543057054135
ACH-000138,0.12041119398793625
ACH-000142,-0.02649551347369009
ACH-000143,0.12397950128272235
ACH-000146,-0.02914226350673896
ACH-000148,-0.06030870824098936
ACH-000150,0.008640815020728297
ACH-000152,-0.08165976313198607
ACH-000153,-0.13013425143431273
ACH-000159,-0.07861173724579908
ACH-000160,0.09876706800875792
ACH-000163,-0.052724802319057705
ACH-000167,-0.16389015704754772
ACH-000168,0.07074311238447521
ACH-000169,-0.019501727843526502
ACH-000178,-0.021201987698057968
ACH-000183,-0.033927550287478965
ACH-000188,-0.011217896339104184
ACH-000189,-0.015222801072283203
ACH-000190,-0.07431565703844258
ACH-000198,-0.00337050471435894
ACH-000203,-0.3129650925482875
ACH-000204,-0.2655571030917597
ACH-000206,-0.13283516814182714
ACH-000207,0.018565259202972355
ACH-000208,0.19375013809210967
ACH-000210,0.07257650125921934
ACH-000211,0.0022243357633290398
ACH-000215,-0.031153863958159576
ACH-000221,0.052613653940558086
ACH-000222,-0.1268159638985907
ACH-000223,0.0219462764495093
ACH-000226,-0.03854095657624455
ACH-000227,-0.024397692617712116
ACH-000228,0.09685774688211188
ACH-000231,0.0468852856149312
ACH-000232,0.04238963538257417
ACH-000233,0.13292849891798536
ACH-000234,-0.002155396596630392
ACH-000235,-0.09677983764506676
ACH-000237,0.02343183858294529
ACH-000238,-0.06858074068646967
ACH-000242,0.013646409480058429
ACH-000243,-0.031302286908024106
ACH-000244,0.0062459898298138725
ACH-000246,-0.03514298176740667
ACH-000248,-0.0826657820447277
ACH-000250,0.0148713244053169
