,MBL2 (4153)
ACH-000004,0.1563968081143856
ACH-000005,-0.1017156689898506
ACH-000007,0.11510892568684206
ACH-000009,0.25814565116653443
ACH-000011,0.17608317893798356
ACH-000012,0.2344763236534939
ACH-000013,0.03351505942752939
ACH-000014,0.32327725802887397
ACH-000015,0.18593498161823754
ACH-000017,0.1469872942707871
ACH-000018,0.17993242540891374
ACH-000019,-0.11087529066300286
ACH-000021,0.2136683848888739
ACH-000022,0.1598332964756016
ACH-000025,-0.00825882480806618
ACH-000028,0.060612401131915086
ACH-000030,-0.04643078396260107
ACH-000035,0.20863396134813936
ACH-000036,0.13465768262163078
ACH-000037,0.16478225828345092
ACH-000039,0.06115952164096289
ACH-000040,0.2587504944818572
ACH-000041,0.2380616503190003
ACH-000042,0.19033011464824748
ACH-000045,0.2867964887781622
ACH-000047,0.11955550302108675
ACH-000052,-0.01231786114417211
ACH-000053,0.15515543931832998
ACH-000054,0.06325891283491206
ACH-000055,0.19879398576038146
ACH-000060,0.12413631844232782
ACH-000067,0.06020209599961116
ACH-000070,0.17767717692317336
ACH-000075,0.15811841875242727
ACH-000078,0.15353651991625306
ACH-000082,0.14120224050651886
ACH-000085,0.17987086930878454
ACH-000086,0.18662320609977645
ACH-000087,0.3006070268629176
ACH-000092,0.18466389650255094
ACH-000095,0.06972784522006996
ACH-000097,0.16408360684084108
ACH-000098,0.15795244661524865
ACH-000099,0.08811671061697568
ACH-000108,0.2737558850722923
ACH-000113,0.1356030168534857
ACH-000116,0.17804617724199948
ACH-000118,0.11898488981257455
ACH-000120,0.08455866458471606
ACH-000123,0.21635733495969636
ACH-000127,0.2018607181618631
ACH-000128,0.13204877378462565
ACH-000132,0.20662675510579925
ACH-000133,0.0509557012909072
ACH-000137,0.08564016566052134
ACH-000138,0.2588321531849495
ACH-000142,0.256017912866868
ACH-000143,0.2367828231713083
ACH-000146,0.15958768632777742
ACH-000148,0.11802430720336893
ACH-000150,0.1538162956503707
ACH-000152,0.05688315667691391
ACH-000153,0.22638983766231985
ACH-000159,0.12145945192607364
ACH-000160,0.2207243278096617
ACH-000163,0.13405546276925126
ACH-000167,0.32838078416466193
ACH-000168,0.1950320406241658
ACH-000169,0.02603219069049645
ACH-000178,0.05532830424975109
ACH-000183,0.23208335727305685
ACH-000188,0.043955428061367235
ACH-000189,0.2339113234539352
ACH-000190,0.06406124209730918
ACH-000198,0.11338815972201065
ACH-000203,0.059136723464309024
ACH-000204,-0.08078486081772182
ACH-000206,0.21974734296125106
ACH-000207,-0.02642635472469039
ACH-000208,0.07412373952055258
ACH-000210,0.2306694484132586
ACH-000211,0.15350680510428388
ACH-000215,0.25213244823212816
ACH-000221,0.29005172578727817
ACH-000222,0.3222206196300468
ACH-000223,0.08940264967570767
ACH-000226,0.04089856737979605
ACH-000227,0.10431530262502878
ACH-000228,-0.052571052224905435
