,PEAR1 (375033)
ACH-000004,0.11054116157325826
ACH-000005,-0.17243047263347078
ACH-000007,-0.2720182753189776
ACH-000009,-0.2059001828204784
ACH-000011,-0.16689807871715398
ACH-000012,-0.18765438204434925
ACH-000013,-0.1468541248983794
ACH-000014,-0.3178465082524408
ACH-000015,-0.028831782933800176
ACH-000017,-0.15135134360847252
ACH-000018,-0.057180603626677005
ACH-000019,-0.11062381518813573
ACH-000021,-0.2307235814806235
ACH-000022,-0.2544822618108501
ACH-000025,-0.04987139185974086
ACH-000028,-0.2120839232776104
ACH-000030,-0.0883382765130988
ACH-000035,-0.13351701132083882
ACH-000036,-0.16157122600703006
ACH-000037,-0.027792230730580077
ACH-000039,-0.016246254966706866
ACH-000040,-0.1553077876876247
ACH-000041,0.00544972789946685
ACH-000042,-0.029203852959197557
ACH-000045,-0.13287673176773954
ACH-000047,-0.1784001688731747
ACH-000052,-0.1669561251386289
ACH-000053,-0.21495156088777784
ACH-000054,-0.14382409752469946
ACH-000055,-0.20277932776522492
ACH-000060,-0.12509838667098802
ACH-000067,0.055440552497958685
ACH-000070,-0.08174865099843638
ACH-000075,0.0031913962166659963
ACH-000078,-0.1987298235552548
ACH-000082,-0.06513411189481066
ACH-000085,-0.0920836084006815
ACH-000086,-0.29722983024411603
ACH-000087,0.11470641212020725
ACH-000092,-0.2529953540036589
ACH-000095,-0.06879996242574997
ACH-000097,-0.19194913536890693
ACH-000098,-0.13251860170875104
ACH-000099,-0.07606180994598179
ACH-000108,-0.03382390956436565
ACH-000113,-0.04115650485093272
ACH-000116,-0.04325041242352092
ACH-000118,-0.02812255418116409
ACH-000120,-0.18393050149388845
ACH-000123,-0.10144488504367202
ACH-000127,-0.10027331083864624
ACH-000128,-0.12110087246912565
ACH-000132,-0.13555483062884752
ACH-000133,0.1156851421349577
ACH-000137,-0.11748617681561845
ACH-000138,-0.028123928503219868
ACH-000142,-0.13827804819525386
ACH-000143,0.06286062556863582
ACH-000146,-0.20687959433640532
ACH-000148,-0.23063199325291306
ACH-000150,-0.08184001444439007
ACH-000152,-0.04313416588310672
ACH-000153,-0.16432544889337825
ACH-000159,-0.1064083232996786
ACH-000160,-0.015203970879003537
ACH-000163,-0.2548870823966396
ACH-000167,-0.24339340958591554
ACH-000168,-0.05312077098324086
ACH-000169,-0.1698467398569161
ACH-000178,-0.05041550315156597
ACH-000183,0.028766501410654937
ACH-000188,-0.02100449303383354
ACH-000189,-0.36680979839313255
ACH-000190,0.08460659677257341
ACH-000198,-0.09550276839729248
ACH-000203,-0.273443122449479
ACH-000204,-0.06945990737480376
ACH-000206,-0.17575227578716926
ACH-000207,-0.031258723900925815
ACH-000208,-0.2458608656591513
ACH-000210,-0.2263029550315503
ACH-000211,-0.10796954119052952
ACH-000215,-0.16161200980077228
ACH-000221,-0.11969378368945699
ACH-000222,-0.12950339611005435
ACH-000223,-0.044143442724988206
ACH-000226,-0.19229870748621192
ACH-000227,-0.02676514293971672
ACH-000228,-0.3308606592393625
ACH-000231,-0.16529636785919485
ACH-000232,-0.19217621708655544
ACH-000233,-0.013394172738493944
ACH-000234,-0.15161345850416447
ACH-000235,-0.2004993640978309
ACH-000237,-0.12546781549026034
ACH-000238,-0.06015510534993612
ACH-000242,-0.017626660061080383
ACH-000243,-0.08582724294253201
ACH-000244,-0.18028864919273796
ACH-000246,-0.07222410564410606
ACH-000248,0.04992868772039219
ACH-000250,-0.11389028024390108
ACH-000251,-0.05615268881251784
ACH-000252,-0.15735096503908402
ACH-000253,-0.11819175706270801
ACH-000255,-0.10211768850040484
ACH-000256,-0.099138488338283
