,PRAMEF6 (440561)
ACH-000004,-0.6102821890523801
ACH-000005,-0.4245419770493311
ACH-000007,-0.4919793603216916
ACH-000009,-0.5733619760124895
ACH-000011,-0.35300706462123804
ACH-000012,-0.49916347357156604
ACH-000013,-0.2427982297595656
ACH-000014,-0.4784313835005536
ACH-000015,-0.3949417669761632
ACH-000017,-0.2300602388194083
ACH-000018,-0.5148223312904594
ACH-000019,-0.2540549609869164
ACH-000021,-0.4706883948316598
ACH-000022,-0.5236395446842231
ACH-000025,-0.3782937831530371
ACH-000028,-0.3184308530768998
ACH-000030,-0.3005865802594961
ACH-000035,-0.4329220331918753
ACH-000036,-0.32029544906519297
ACH-000037,-0.3246281147396573
ACH-000039,-0.5415930684472714
ACH-000040,-0.5622173532877344
ACH-000041,-0.4802001633999886
ACH-000042,-0.4506492034116154
ACH-000045,-0.5694063623968143
ACH-000047,-0.3823073600160576
ACH-000052,-0.18687013704865035
ACH-000053,-0.5157614568547881
ACH-000054,-0.5525915329697593
ACH-000055,-0.4221055882366351
ACH-000060,-0.5668448436015698
ACH-000067,-0.6457019494047486
ACH-000070,-0.5860458839434078
ACH-000075,-0.2949061016470319
ACH-000078,-0.4796853105529888
ACH-000082,-0.36137102320224496
ACH-000085,-0.4403188014668887
ACH-000086,-0.4473641157612003
ACH-000087,-0.3226171724276501
ACH-000092,-0.4281661989940345
ACH-000095,-0.579139224564982
ACH-000097,-0.40107085386036856
ACH-000098,-0.4622641663866944
ACH-000099,-0.27758476103046203
ACH-000108,-0.5386427237345971
ACH-000113,-0.8581512917475459
ACH-000116,-0.396127471441222
ACH-000118,-0.32894501754041633
ACH-000120,-0.5192032524431835
ACH-000123,-0.4249078948645548
ACH-000127,-0.3608272253208149
ACH-000128,-0.6554229746102985
ACH-000132,-0.37487093567176255
ACH-000133,-0.3141590387344844
ACH-000137,-0.2915869577756917
ACH-000138,-0.3408402484068457
ACH-000142,-0.4324334689953137
ACH-000143,-0.4942065712856333
ACH-000146,-0.5271942308224383
ACH-000148,-0.3795828957228893
ACH-000150,-0.6826650798917269
ACH-000152,-0.4570616832350678
ACH-000153,-0.6381274802133062
ACH-000159,-0.6008183681394527
ACH-000160,-0.515154872777801
ACH-000163,-0.3243956425316628
ACH-000167,-0.3624144575381583
ACH-000168,-0.8010609867036961
ACH-000169,-0.4466765522935574
ACH-000178,-0.5411774938717773
ACH-000183,-0.4491955170242308
ACH-000188,-0.3777171017108009
ACH-000189,-0.3406374366348161
ACH-000190,-0.4602211557598064
ACH-000198,-0.6110328338329005
ACH-000203,-0.2393379687740877
ACH-000204,-0.4868261750505452
