,UNC5CL (222643)
ACH-000222,-0.14677895803731905
ACH-000223,-0.047550356542912606
ACH-000226,-0.020510048046897062
ACH-000227,-0.04836925476326442
ACH-000228,-0.19432999682623586
ACH-000231,-0.10141350026064684
ACH-000232,-0.0622053720278574
ACH-000233,0.012075058671942852
ACH-000234,0.10795548708015287
ACH-000235,-0.03481721298332347
ACH-000237,-0.07956670873814774
ACH-000238,-0.023129196050612102
ACH-000242,-0.0770930263966356
ACH-000243,-0.059519050121224784
ACH-000244,-0.04739834769350268
ACH-000246,-0.06202640469435874
ACH-000248,-0.2657801544855734
ACH-000250,-0.034815035651125065
ACH-000251,0.032143103691235374
ACH-000252,-0.06683525157449895
ACH-000253,-0.12642362570444168
ACH-000255,-0.14711237308054564
ACH-000256,0.013288754741537559
ACH-000257,-0.2507931897487068
ACH-000258,-0.08733356230572661
ACH-000259,-0.07650269849462517
ACH-000260,-0.13283993680917358
ACH-000261,-0.07478220507709339
ACH-000262,-0.06023291863117858
ACH-000263,-0.11725469603249135
ACH-000264,-0.0033430222064096994
ACH-000265,-0.028856804786767363
ACH-000266,-0.0690997432794191
ACH-000272,-0.13016673041769689
ACH-000274,0.061083186458882076
ACH-000277,0.054710221671107916
ACH-000278,-0.019288724615702225
ACH-000279,-0.13113182268309148
ACH-000280,-0.038771067451278965
ACH-000281,-0.32220587820407304
ACH-000288,-0.08443989369719171
ACH-000291,-0.0390949099395379
ACH-000293,-0.04735185828381412
ACH-000294,-0.040951941931280086
ACH-000295,-0.12617346539780627
ACH-000296,-0.016272213319241925
ACH-000302,-0.09113218402180237
ACH-000304,0.2094344405286649
ACH-000307,-0.0827937116156354
ACH-000308,-0.0676180917581429
ACH-000310,-0.008741275765572813
ACH-000311,-0.14017099638672206
ACH-000312,-0.11359001448661896
ACH-000315,-0.026354376646834897
ACH-000316,-0.057335263065642086
ACH-000317,-0.12962714971977266
ACH-000318,0.06665121174364011
ACH-000319,-0.10422687816389857
ACH-000320,-0.1084649890734138
ACH-000322,-0.018008235859359553
ACH-000323,0.03858315760015082
ACH-000324,-0.010139151464440558
ACH-000329,-0.003598008537485108
ACH-000330,-0.1257312942760033
ACH-000331,-0.04625591594845467
ACH-000332,-0.05889296177213394
ACH-000334,0.11588929874530708
ACH-000335,0.03285593570386204
ACH-000336,0.04280960059009273
ACH-000337,-0.26129480375412545
ACH-000338,0.0010881909349131484
ACH-000339,-0.03702549359904249
ACH-000341,-0.15387510742949956
ACH-000348,-0.0555112561244798
ACH-000350,0.0059818125197723645
ACH-000352,-0.1694855409396101
ACH-000356,-0.07074001378247444
ACH-000361,-0.2318792887800001
ACH-000362,-0.13024213742490126
ACH-000363,-0.08446591508076977
ACH-000364,-0.025186790080109427
ACH-000365,0.024635610106752533
ACH-000366,-0.0800768168979479
ACH-000368,0.010043821192449516
ACH-000374,-0.3593620620325372
ACH-000375,-0.010195293352072044
ACH-000376,-0.07271595377671249
ACH-000381,-0.13108789197897164
ACH-000383,-0.04831814190919295
ACH-000387,-0.11459480050554373
ACH-000389,-0.0752520188942458
ACH-000390,-0.09662049600391677
ACH-000393,-0.1816046055961608
ACH-000395,0.03920132147741672
ACH-000396,-0.2643552881826794
ACH-000397,0.12834374439773014
ACH-000401,0.12731979567505744
ACH-000402,-0.1894892282384292
ACH-000403,-0.04462307085582735
ACH-000404,0.0218434483088034
ACH-000406,-0.11533346374658825
ACH-000407,-0.06782547041197079
ACH-000408,-0.021194172696116256
ACH-000410,-0.013164825011426356
ACH-000411,0.124721975481209
ACH-000414,-0.12226666453085658
ACH-000415,-0.04058345112345885
ACH-000416,-0.03308010738851421
ACH-000420,-0.032253815563544376
ACH-000421,-0.030580702533179863
ACH-000424,-0.16489230232627775
ACH-000425,0.07535407105347341
ACH-000426,-0.13133258061749425
ACH-000427,0.05361298770454916
ACH-000433,0.12930757991286787
ACH-000435,-0.19585153326534535
ACH-000436,0.06899686191963088
ACH-000444,-0.2048528447110757
ACH-000445,-0.003971499798874493
ACH-000448,-0.015653884557347442
ACH-000450,0.01075718278407652
ACH-000452,-0.05577172845380821
ACH-000454,-0.3012750787938117
ACH-000458,-0.027561145321372202
ACH-000459,-0.02538803871270433
ACH-000460,-0.033943891648387896
ACH-000461,-0.07894113285051027
ACH-000463,-0.07007226139705601
ACH-000464,-0.012352318078680069
ACH-000466,0.054381418873187294
ACH-000467,-0.0019001551869719856
ACH-000468,-0.12720495124151776
ACH-000469,0.10836656107112062
ACH-000470,-0.08802737063262174
ACH-000471,-0.06933693128405942
ACH-000472,-0.06660053880475007
ACH-000473,-0.22347547479512456
ACH-000475,-0.09055294708106104
ACH-000476,0.005410168345351657
ACH-000477,0.1283156433750085
ACH-000479,0.017936063806766725
ACH-000480,-0.1057097403779815
ACH-000481,0.05240155073593071
ACH-000483,-0.002375588855930701
ACH-000484,0.1836329057290912
ACH-000485,-0.1336940627567077
ACH-000486,-0.04716545265731302
ACH-000487,-0.1115257717301711
ACH-000488,-0.02853069093253095
ACH-000490,-0.06052244581414155
ACH-000491,-0.12967165414342774
ACH-000495,0.013449913692843023
ACH-000496,-0.2735997361310113
ACH-000499,-0.08877123422819751
ACH-000500,0.042372586066006135
ACH-000502,-0.029756374992652962
ACH-000503,0.07544816207719779
ACH-000505,-0.12863244180737046
ACH-000507,-0.029800761459113263
ACH-000510,-0.04819414497448178
ACH-000511,-0.026877417640399973
ACH-000512,-0.2110880041848412
ACH-000516,0.021179505316547786
ACH-000517,-0.02861420520206185
ACH-000518,-0.011479507775177205
ACH-000520,0.037737505602676885
ACH-000521,-0.18788342705282554
ACH-000522,-0.03966424737044885
ACH-000524,-0.07066914805106092
ACH-000527,-0.039289006315525066
ACH-000528,-0.006994701632457635
ACH-000537,-0.11572969807489415
ACH-000541,0.18226428814543733
ACH-000542,-0.037860212037750654
ACH-000544,-0.14471419027839044
ACH-000545,0.006797974371434962
ACH-000547,-0.20835168114671848
ACH-000548,-0.08597850724336173
ACH-000549,-0.05082306832584843
ACH-000550,-0.14427881643906212
ACH-000552,-0.057754639897666014
ACH-000556,-0.0884907635748179
ACH-000557,-0.029515898669087857
ACH-000569,-0.2258373313495177
ACH-000570,0.06462948377801911
ACH-000571,-0.06022418411406868
ACH-000573,-0.0529599733306837
ACH-000576,-0.12937613871417006
ACH-000579,-0.06235795523417453
ACH-000580,-0.08085211106250559
ACH-000584,-0.07346487134580651
ACH-000585,0.0266115211555178
ACH-000588,-0.088998137353703
ACH-000589,-0.1990659877657094
ACH-000591,-0.25661621413110497
ACH-000593,-0.02532662796471724
ACH-000600,0.08650180712375828
ACH-000601,-0.07129319407891951
ACH-000605,-0.07274433476378211
ACH-000606,-0.18006749484882129
ACH-000608,0.003762306018815774
ACH-000614,-0.20689590015441744
ACH-000616,-0.04039010503694389
ACH-000618,-0.12639223044839173
ACH-000619,0.008167064854479685
ACH-000620,-0.025674409952712626
ACH-000621,-0.19434478323409093
ACH-000622,-0.023364792532145844
ACH-000623,-0.040880071269323685
ACH-000624,-0.011264046541947596
ACH-000627,-0.09638762815921452
ACH-000630,-0.06757916665819905
ACH-000631,0.06460401629296006
ACH-000632,-0.046840201964430936
ACH-000633,-0.07482002767649433
ACH-000637,-0.1262195658431666
ACH-000638,-0.1719043018121265
ACH-000646,-0.010175592275266413
ACH-000647,-0.11146289065124404
ACH-000648,-0.05199472632391106
ACH-000649,-0.07606337900575663
ACH-000651,-0.07828422600921855
ACH-000652,0.04887557391680133
ACH-000653,-0.004718409210490979
ACH-000657,-0.1327390288767333
ACH-000658,-0.1283821890744104
ACH-000661,-0.09882925486363972
ACH-000662,0.05353240383175629
ACH-000663,0.03412671973006513
ACH-000665,-0.2253759731382005
ACH-000671,-0.13937006427786688
ACH-000672,0.07596866973501372
ACH-000673,-0.016828709940041982
ACH-000676,-0.05993412651441895
ACH-000677,-0.09882067114740592
ACH-000681,-0.12267782544792002
ACH-000683,-0.12393584997046292
ACH-000684,-0.05287899882973267
ACH-000688,0.2782909867160294
ACH-000693,-0.06688681875995638
ACH-000694,-0.02257239671650257
ACH-000695,-0.06735658322986607
ACH-000696,0.05021954610064376
ACH-000697,-0.056379547570180565
ACH-000699,-0.020386030608964732
ACH-000701,0.07331810265163374
ACH-000706,-0.16018215024362487
ACH-000711,-0.0944886534988484
ACH-000713,-0.10600052918744417
ACH-000714,-0.048795303616851526
ACH-000718,-0.11668614063930348
ACH-000720,-0.006907838254370179
ACH-000721,-0.06903736019375889
ACH-000724,-0.2536454762956245
ACH-000725,-0.2262296593592033
ACH-000732,-0.039661172470153536
ACH-000734,-0.07939091025057324
ACH-000735,-0.024352576795523127
ACH-000736,-0.08608576809618643
ACH-000738,-0.10990471559793724
ACH-000746,-0.1075884735023848
ACH-000747,-0.002506644091074405
ACH-000748,-0.18608214434001108
ACH-000753,-0.10033833932340212
ACH-000756,-0.2048650890679516
ACH-000757,-0.021988880740940363
ACH-000758,0.06627124220163627
ACH-000760,0.003924896836416309
ACH-000762,-0.12936065295079646
ACH-000763,-0.026733216746354267
ACH-000764,-0.2723923231437345
ACH-000765,-0.0977217996938444
ACH-000766,-0.0941148613416602
ACH-000767,-0.1439600683177417
ACH-000768,-0.20935269854259692
ACH-000769,0.08125622193627126
ACH-000770,-0.11364486986859385
ACH-000771,-0.11020964709137
ACH-000773,0.042433993548690256
ACH-000776,-0.0032846451514389444
ACH-000777,-0.04990823546017649
ACH-000778,0.02319144243125263
ACH-000781,-0.09194208290291113
ACH-000782,-0.04279834219644815
ACH-000783,-0.09230462028961954
ACH-000784,-0.10026901111878413
ACH-000785,-0.10814015351755872
ACH-000787,-0.022745603403201618
ACH-000788,-0.015463912573564947
ACH-000791,-0.035980392748595415
ACH-000792,-0.299979666243611
ACH-000794,0.017710415597476152
ACH-000796,-0.03496294895609986
ACH-000798,-0.05802245807954225
ACH-000799,-0.13206490719695801
ACH-000800,-0.10292320345324496
ACH-000802,-0.1392206459100477
ACH-000804,0.0011208950628318218
ACH-000805,-0.051682345057232064
ACH-000809,0.028404890090663826
ACH-000810,-0.1740248649545362
ACH-000811,-0.035130413552992755
ACH-000817,-0.04038833015283877
ACH-000819,-0.04994019385998762
ACH-000820,-0.04079520669726615
ACH-000821,0.038209625141428186
ACH-000822,0.008990012491175495
ACH-000823,-0.0037888726660661905
ACH-000824,-0.029535234052987382
ACH-000827,-0.041269262137576056
ACH-000829,-0.08302207772845188
ACH-000831,-0.005968939313884172
ACH-000832,-0.09950263643293693
ACH-000833,-0.37061873332251294
ACH-000834,-0.13693316406716416
ACH-000835,-0.05072342464811462
ACH-000836,0.05768611359266231
ACH-000837,-0.06593481904228002
ACH-000838,-0.02936267393194889
ACH-000839,0.118770548531204
ACH-000840,-0.08408352034203376
ACH-000841,-0.09322209862910996
ACH-000843,-0.1516222069970626
ACH-000846,-0.05621010145058456
ACH-000847,0.07865411745510396
ACH-000848,-0.0942813279828642
ACH-000849,-0.04432788402532065
ACH-000851,-0.0709098647506268
ACH-000855,-0.03699891513734479
ACH-000856,-0.05587312060345632
ACH-000858,-0.08813972699518502
ACH-000859,0.06277779673483175
ACH-000861,-0.03949801293801184
ACH-000862,-0.1642641700030548
ACH-000865,-0.020168069285832417
ACH-000866,-0.06710187452415327
ACH-000867,-0.0806093945881498
ACH-000869,0.029395720386193792
ACH-000872,0.05377217769729704
ACH-000873,-0.2240756417971918
ACH-000876,-0.12969719058081433
ACH-000878,-0.1825677723915708
ACH-000880,-0.08636203630205944
ACH-000881,-0.1408608703598821
ACH-000882,-0.17568057896441688
ACH-000884,-0.037639174942542604
ACH-000885,0.027011504190448336
ACH-000887,-0.020268828229805518
ACH-000889,-0.20446913616536325
ACH-000896,-0.04203310156822547
ACH-000898,-0.04093222496819821
ACH-000900,-0.05221104775601917
ACH-000901,-0.007856977616153268
ACH-000905,-0.16641720675542815
ACH-000906,-0.06435289065362496
ACH-000907,-0.11068538810425158
ACH-000910,-0.05955793602193221
ACH-000911,-0.02094465361905597
ACH-000912,-0.006509726390351879
ACH-000913,-0.15354827791292472
ACH-000915,-0.1796940886003214
ACH-000916,0.01831578906737831
ACH-000917,0.06821809347627188
ACH-000920,-0.6283500844992441
ACH-000921,-0.08415131352624422
ACH-000924,-0.005273407545435955
ACH-000926,-0.13350483373408248
ACH-000928,-0.0011812245150229885
ACH-000929,0.17275507014403674
ACH-000932,-0.035497676976640025
ACH-000935,0.04045290532832073
ACH-000936,-0.2723196925776004
ACH-000937,-0.09850813731898504
ACH-000938,-0.13026353333585974
ACH-000939,0.05671890146840852
ACH-000941,-0.3043943131855772
ACH-000943,0.047603695407950335
ACH-000946,0.06853896532862555
ACH-000947,-0.040853849194049635
ACH-000948,-0.03341853881372093
ACH-000950,0.08427123006812685
ACH-000953,0.012103084235096607
ACH-000954,-0.34188918882652
ACH-000957,-0.17930084761286308
ACH-000958,-0.0932855039952082
ACH-000960,-0.16371858158539254
ACH-000963,0.0416718176856856
ACH-000968,-0.017865750947711395
ACH-000969,0.0764456172923044
ACH-000972,-0.26278650196501563
ACH-000973,-0.10271001984038657
ACH-000974,-0.03479356015325765
ACH-000978,-0.09339136762686552
ACH-000984,0.04865144928194855
ACH-000986,-0.04870417368800596
ACH-000988,-0.13198087443830325
ACH-000993,-0.03216119278027054
ACH-000994,0.025081477822288388
ACH-000996,-0.05116564852513215
ACH-001001,-0.020585532748068302
ACH-001020,-0.3668008194763106
ACH-001028,-0.0634954702580279
ACH-001031,-0.09821322317047533
ACH-001038,-0.0861685597336855
ACH-001048,-0.17466923789530175
ACH-001050,-0.01492538152907619
ACH-001053,0.0017013631331585838
ACH-001054,-0.04043659636539911
ACH-001061,-0.13211196466570962
ACH-001067,0.09732399597054224
ACH-001075,-0.1657720987164248
ACH-001096,-0.0060476065707081505
ACH-001111,-0.08352889027285347
ACH-001119,-0.047640431644334416
ACH-001128,-0.016544822526871148
ACH-001134,-0.1349300635195369
ACH-001151,-0.13817359957991773
ACH-001163,-0.12611278379916688
ACH-001164,-0.1189709153928148
ACH-001183,-0.2718186701920686
ACH-001192,-0.25000887850523124
ACH-001193,0.027867298107933182
ACH-001196,0.045382503755034186
ACH-001197,-0.09275253425678626
ACH-001205,0.14636992298334778
ACH-001211,0.02444350205287473
ACH-001212,0.12994498557503845
ACH-001228,0.025621571162684112
ACH-001232,-0.0915849887586588
ACH-001239,-0.0963055214050282
ACH-001270,-0.08708077315986687
ACH-001274,-0.013572761997584773
ACH-001275,-0.2755955111554565
ACH-001277,-0.08814498920754628
ACH-001278,-0.10292995621032723
ACH-001280,0.15086091367999216
ACH-001283,-0.14683922841826105
ACH-001289,0.07343038622364577
ACH-001300,-0.05188597276915704
ACH-001301,-0.23849027643266105
ACH-001302,0.059151894745456936
ACH-001306,-0.05278882552887297
ACH-001318,-0.11155818940297572
ACH-001322,-0.13877735474762812
ACH-001328,-0.08646565802573594
ACH-001332,0.10539680493929453
ACH-001336,-0.09130133619303014
ACH-001346,-0.12406596490431485
ACH-001353,0.03722415665265626
ACH-001354,-0.007341933642756338
ACH-001367,-0.03510999515268602
ACH-001368,-0.1749424516187522
ACH-001374,0.19191654080220746
ACH-001377,0.09906759219122917
ACH-001380,-0.08986010678433169
ACH-001391,-0.0695286981019459
ACH-001408,0.13448486326783346
ACH-001430,0.019259901201069216
ACH-001431,-0.19764464951870928
ACH-001450,-0.040711722965645424
ACH-001496,-0.09844510103275236
ACH-001500,-0.1304653961302114
ACH-001523,-0.11701571785809918
ACH-001532,0.04671325305814497
ACH-001550,0.05915903694151117
ACH-001552,0.06490334558497865
ACH-001554,-0.049162416794832894
ACH-001654,-0.009211994725777916
ACH-001735,-0.044437742220567136
ACH-001736,-0.06379212104897093
ACH-001737,-0.22400871113007534
ACH-001740,-0.0644102903809412
ACH-001745,0.012899901793973738
ACH-001765,-0.18700397832581014
