,LSM7 (51690)
ACH-000004,-1.2074391741950024
ACH-000005,-1.596417994630731
ACH-000007,-1.0207236480456292
ACH-000009,-1.060145599150019
ACH-000011,-1.0047807020766084
ACH-000012,-0.9304285439861094
ACH-000013,-1.1448860218031016
ACH-000014,-1.010521856105947
ACH-000015,-0.980002494306248
ACH-000017,-1.1040191221983482
ACH-000018,-1.219865926557809
ACH-000019,-1.3481270891880406
ACH-000021,-1.3058969750018965
ACH-000022,-0.9624408211088824
ACH-000025,-1.0307405107328047
ACH-000028,-1.1422009239644468
ACH-000030,-1.122758119451526
ACH-000035,-1.2644322126099852
ACH-000036,-0.9528499980607128
ACH-000037,-1.3849937599490498
ACH-000039,-1.0556797850855435
ACH-000040,-0.8362485161902388
ACH-000041,-1.4563375665126341
ACH-000042,-0.9491821223023716
ACH-000045,-0.9838454318666564
ACH-000047,-0.9551498487977472
ACH-000052,-1.3174393169959009
ACH-000053,-1.0380356232024093
ACH-000054,-1.1251166950396003
ACH-000055,-1.2546632526273886
ACH-000060,-1.0198772052306917
ACH-000067,-1.0244085781393484
ACH-000070,-1.0830147875199725
ACH-000075,-1.0262329767952585
ACH-000078,-1.0691693128149289
ACH-000082,-0.8802872142674537
ACH-000085,-0.9269830395215012
ACH-000086,-1.046735404303161
ACH-000087,-1.1164407989318184
ACH-000092,-1.0541584220526592
ACH-000095,-1.0350257561555911
ACH-000097,-1.0649812646918568
ACH-000098,-0.9987140742900452
ACH-000099,-0.8967631532171496
ACH-000108,-1.1310753706229104
ACH-000113,-0.9247102775093238
ACH-000116,-1.2710193811731585
ACH-000118,-0.9021710275368608
ACH-000120,-1.2490457606823462
ACH-000123,-0.9475090971040808
ACH-000127,-1.095743656350565
ACH-000128,-1.1247290453824252
ACH-000132,-1.1623108633844417
ACH-000133,-1.2142441203934955
ACH-000137,-1.0678087766756614
ACH-000138,-1.022639112868078
ACH-000142,-0.98097868482447
ACH-000143,-1.0206382262397204
ACH-000146,-1.0671388939291986
ACH-000148,-1.0349590175306869
ACH-000150,-1.2083147193009445
ACH-000152,-0.982563961016895
ACH-000153,-1.0437405121585341
ACH-000159,-1.1539151939895953
ACH-000160,-1.2233867066720652
ACH-000163,-1.0354977889601595
ACH-000167,-0.3275461405263066
ACH-000168,-1.3978899766490152
ACH-000169,-1.0165451096725495
ACH-000178,-0.9732266341990012
ACH-000183,-1.0066497588850831
ACH-000188,-0.991966265964092
ACH-000189,-0.9195147812611514
ACH-000190,-1.0351799517650555
ACH-000198,-0.9089635671961508
ACH-000203,-0.5658076339433543
ACH-000204,-1.2055995641380888
ACH-000206,-1.123583280523185
ACH-000207,-1.2636287997072542
ACH-000208,-1.0301006645781423
ACH-000210,-1.1109476820920328
ACH-000211,-1.0491701244182523
ACH-000215,-1.110895133379234
ACH-000221,-1.2737828347845563
ACH-000222,-0.8956821526224559
ACH-000223,-1.0395523453219784
ACH-000226,-1.0959295046307114
ACH-000227,-0.8760905332830474
ACH-000228,-1.2768244813261036
ACH-000231,-1.0050067315998976
ACH-000232,-1.2409829354153523
ACH-000233,-0.9913685465172184
ACH-000234,-1.1660199001374434
ACH-000235,-0.9247408811534628
ACH-000237,-1.1349772475691915
ACH-000238,-1.1753258402246876
ACH-000242,-0.9823694127625404
ACH-000243,-1.1432483641048123
ACH-000244,-0.7104569262405918
ACH-000246,-1.01660949777433
ACH-000248,-1.0476126445319134
ACH-000250,-1.0503501685421786
ACH-000251,-1.3689890159234628
ACH-000252,-1.0514641823626687
ACH-000253,-1.0750570027560686
ACH-000255,-1.0259869201205345
ACH-000256,-1.105986406187824
ACH-000257,-0.9862638558413929
ACH-000258,-0.5480428567334398
ACH-000259,-1.0108390315202729
ACH-000260,-1.0229098275269644
ACH-000261,-1.0598340764835978
ACH-000262,-0.8137058181735346
ACH-000263,-0.6868423826642018
ACH-000264,-1.043199774748891
ACH-000265,-0.9002756526318835
ACH-000266,-1.0566129538141735
ACH-000272,-0.8772033881364931
ACH-000274,-1.128726333663708
ACH-000277,-1.1408943001950818
ACH-000278,-1.0122511734652146
ACH-000279,-1.0341285496002393
ACH-000280,-1.287937956383272
ACH-000281,-1.0854374616739029
ACH-000288,-1.009442994565778
ACH-000291,-0.9904604407512824
ACH-000293,-1.0654969224405748
ACH-000294,-1.3784950960132198
ACH-000295,-1.2403418685143737
ACH-000296,-0.9259803972164624
ACH-000302,-1.1405887216616222
ACH-000304,-0.798654441341837
ACH-000307,-0.9399127634310432
ACH-000308,-1.1921458051289413
ACH-000310,-1.215911114416666
ACH-000311,-1.0420939704923102
ACH-000312,-0.9918769611312734
ACH-000315,-1.053666951977523
ACH-000316,-0.9344759888381656
ACH-000317,-0.7673391016724411
ACH-000318,-1.3399547865523944
ACH-000319,-1.1842252774839706
ACH-000320,-1.0090473359912888
ACH-000322,-0.7868692217118456
ACH-000323,-1.042612937733559
ACH-000324,-1.2001955010205096
ACH-000329,-1.1187466059236086
ACH-000330,-1.0681618311883412
ACH-000331,-1.086479807607365
ACH-000332,-1.030703714443961
ACH-000334,-0.7557448110311005
ACH-000335,-1.1123382966566961
ACH-000336,-0.8767967058836862
ACH-000337,-1.0136516843700845
ACH-000338,-0.8947409730499369
ACH-000339,-1.0908232966783369
ACH-000341,-1.271960158953554
ACH-000348,-0.8759271608472138
ACH-000350,-0.9484660424324522
ACH-000352,-1.067207181904911
ACH-000356,-0.9594665427573044
ACH-000361,-1.0489126774690878
ACH-000362,-0.8934706408467401
ACH-000363,-0.959699477658418
ACH-000364,-0.9062429344065668
ACH-000365,-0.9411730476009578
ACH-000366,-1.1140857844804042
ACH-000368,-1.026752036722194
ACH-000374,-1.2116498385016052
ACH-000375,-0.9267093179162822
ACH-000376,-1.0457871003552208
ACH-000381,-1.087242862706212
ACH-000383,-1.105523043891118
ACH-000387,-1.1056738548495173
ACH-000389,-0.9943196663908156
ACH-000390,-1.2950186624785176
ACH-000393,-1.1695204374946522
ACH-000395,-0.9543475359368891
