,SVEP1 (79987)
ACH-000183,-0.4456528096245453
ACH-000188,-0.059788980193234274
ACH-000189,-0.2320029376923152
ACH-000190,-0.052089510912057636
ACH-000198,-0.12379199641225468
ACH-000203,0.35250278036138105
ACH-000204,-0.4509675882750788
ACH-000206,-0.07224347827357318
ACH-000207,-0.1018534243009016
ACH-000208,-0.2462388538369988
ACH-000210,-0.16811910858443524
ACH-000211,-0.014145624006334987
ACH-000215,-0.0988380805786307
ACH-000221,-0.2636393452003166
ACH-000222,0.10813585407252173
ACH-000223,0.045243047356886334
ACH-000226,-0.16887871246591474
ACH-000227,-0.13227231400905573
ACH-000228,-0.05066289181606249
ACH-000231,-0.04183333056062179
ACH-000232,-0.16142086552440751
ACH-000233,-0.012986077612138014
ACH-000234,-0.12550453590005725
ACH-000235,-0.1044009687558736
ACH-000237,-0.1060806008881324
ACH-000238,-0.15532792594738215
ACH-000242,0.08310648760931783
ACH-000243,-0.03819423356362051
ACH-000244,-0.16469699554709974
ACH-000246,-0.031159986850340462
ACH-000248,0.04623227612313515
ACH-000250,-0.11880504315108704
ACH-000251,-0.21844262510672985
ACH-000252,0.3000409385202856
ACH-000253,-0.1642698736740481
ACH-000255,-0.3392462583803734
ACH-000256,-0.09899462744039697
ACH-000257,-0.04857510551966343
ACH-000258,-0.10554182562894802
ACH-000259,-0.08253902965376105
ACH-000260,-0.16238203031458684
ACH-000261,-0.16447757005271604
ACH-000262,-0.06345875385283709
ACH-000263,-0.058431696555733485
ACH-000264,-0.07608051306119165
ACH-000265,-0.19147406003993214
ACH-000266,-0.10571709370899454
ACH-000272,-0.1950102298530841
ACH-000274,-0.09658881636908613
ACH-000277,-0.19289201877466847
ACH-000278,-0.09954006841429676
ACH-000279,-0.01266788967302426
ACH-000280,-0.07162896203652906
ACH-000281,-0.028822414871921963
ACH-000288,-0.013759359874999693
ACH-000291,-0.0614087830430779
ACH-000293,-0.13957159668995012
ACH-000294,-0.051098896949709885
ACH-000295,0.09184687651593204
ACH-000296,0.07032987612242901
ACH-000302,-0.09151588186240273
ACH-000304,-0.11034398750198368
ACH-000307,0.01483664897002445
ACH-000308,-0.017278411625792925
ACH-000310,-0.12514646547997552
ACH-000311,-0.012322159939221332
ACH-000312,-0.2149580336988648
ACH-000315,-0.18405646126138195
ACH-000316,-0.07814978040146553
ACH-000317,-0.022184417911600158
ACH-000318,-0.3118212045690024
ACH-000319,-0.04963053938849299
ACH-000320,-0.0648063817195979
ACH-000322,-0.10330501828842316
ACH-000323,-0.1438864373402707
ACH-000324,-0.27861318447405176
ACH-000329,-0.06691998512195632
ACH-000330,0.08062253476403691
ACH-000331,-0.10730379508397564
ACH-000332,0.006105510389646748
ACH-000334,0.140715406351324
ACH-000335,-0.24559553953810515
ACH-000336,-0.1921955514969272
ACH-000337,0.2151469090302221
ACH-000338,0.2272952290232854
ACH-000339,-0.03997301474080893
ACH-000341,-0.23563810162031296
ACH-000348,-0.14886057866131994
ACH-000350,-0.05784606449646456
ACH-000352,-0.06513940808292468
ACH-000356,-0.030186959657453338
ACH-000361,-0.11900635595933995
ACH-000362,-0.2912105470114123
ACH-000363,-0.0014760250553499592
ACH-000364,-0.05504659995606218
ACH-000365,-0.06006528320248568
ACH-000366,-0.13328741456330687
ACH-000368,-0.0718463311513902
ACH-000374,-0.02262747127322079
ACH-000375,-0.09862961972256504
ACH-000376,-0.13132025882771114
ACH-000381,-0.09725623115056004
ACH-000383,-0.08192231313914733
ACH-000387,-0.0732732411207589
ACH-000389,0.08993690637424523
ACH-000390,-0.20703953707134626
ACH-000393,-0.07283161630012994
ACH-000395,-0.4230637587132744
ACH-000396,-0.10010907144288722
ACH-000397,-0.21879876248427368
ACH-000401,0.0980018320695416
ACH-000402,-0.24977285365846996
ACH-000403,0.02539513371109506
ACH-000404,-0.06999236136496023
ACH-000406,-0.13988408827383986
ACH-000407,-0.11837757636044442
ACH-000408,-0.121244358742092
ACH-000410,-0.14712659797022387
ACH-000411,0.02399247539852109
ACH-000414,-0.0886703061074712
ACH-000415,-0.15021907667405393
ACH-000416,0.004809533044892696
ACH-000420,-0.00475773988526245
ACH-000421,-0.028069858367543044
ACH-000424,0.2792953347838511
ACH-000425,0.013837725419374293
ACH-000426,-0.059256714395320625
ACH-000427,-0.2825784795453017
ACH-000433,-0.04644496073245405
ACH-000435,-0.01695064136550161
ACH-000436,-0.12309261167775933
ACH-000444,-0.08074242855459136
ACH-000445,-0.046404656214628935
ACH-000448,0.048532360413488865
ACH-000450,0.05875534436781942
ACH-000452,-0.10727757845891182
ACH-000454,-0.13502737581929553
ACH-000458,-0.2362274388308267
ACH-000459,-0.029698893318022907
ACH-000460,-0.06634673139998779
ACH-000461,-0.03244696071161962
ACH-000463,-0.14448597850352432
ACH-000464,-0.06863822389673721
ACH-000466,-0.05466164024292548
ACH-000467,-0.040296094350712616
ACH-000468,-0.23085550520335146
ACH-000469,0.00321093728732883
ACH-000470,-0.14076645850966055
ACH-000471,0.022557715446718325
ACH-000472,-0.05436488539024364
ACH-000473,-0.04486271174641675
ACH-000475,-0.02202404915950698
ACH-000476,0.055064320172238716
ACH-000477,-0.01790050996827475
ACH-000479,-0.15206253700191527
ACH-000480,-0.01720673175452771
ACH-000481,-0.09498834283902532
ACH-000483,-0.09013152058287527
ACH-000484,-0.05577414237907268
ACH-000485,0.023224807678318127
ACH-000486,0.040855707490058915
ACH-000487,-0.025138660592031226
ACH-000488,-0.03882077674925796
ACH-000490,-0.07035896479846303
ACH-000491,-0.18863691518355089
ACH-000495,-0.015338551445433125
ACH-000496,-0.1464209707921338
ACH-000499,0.13102072614087476
ACH-000500,-0.6215794604259574
ACH-000502,-0.10911137146741784
ACH-000503,-0.28716626179706606
ACH-000505,-0.05366048561965474
ACH-000507,-0.2668433821851716
ACH-000510,-0.05774736831597181
ACH-000511,-0.1331592606636831
ACH-000512,-0.4369429865763572
ACH-000516,-0.052767596649356895
ACH-000517,-0.0736834192740607
ACH-000518,-0.138032441924247
ACH-000520,-0.15894346360539274
ACH-000521,-0.1569324039268013
ACH-000522,-0.06245414123327521
ACH-000524,0.0004148548082202175
ACH-000527,-0.032317503729251955
ACH-000528,0.02593346371671652
ACH-000537,-0.016675502485550033
ACH-000541,-0.11531459237935154
ACH-000542,0.03545817212453175
ACH-000544,-0.09670567806012494
ACH-000545,-0.01946524489877297
ACH-000547,0.00895507918796298
ACH-000548,-0.11789433387495933
ACH-000549,-0.12354173773468
ACH-000550,-0.08574239619667916
ACH-000552,-0.028310439706340656
ACH-000556,-0.15457419611363746
ACH-000557,-0.17264072715601395
ACH-000569,0.1951548798751596
ACH-000570,-0.08658927359239127
ACH-000571,-0.11689238617691265
ACH-000573,-0.03475868700090338
ACH-000576,-0.2963707030528759
ACH-000579,-0.3480616269439292
ACH-000580,-0.11759319091813912
ACH-000584,-0.04093201631234721
ACH-000585,0.01809600636398959
ACH-000588,-0.14032777636865754
ACH-000589,-0.05420132142066228
ACH-000591,-0.1605837656779727
ACH-000593,-0.21821774865964685
ACH-000600,-0.08266298429131827
ACH-000601,-0.07805672638060225
ACH-000605,-0.2599327171267321
ACH-000606,-0.09021066575271502
ACH-000608,-0.07307574391517523
ACH-000614,-0.12425247521093763
ACH-000616,0.03648854535586421
ACH-000618,-0.09976044592592644
ACH-000619,-0.036811528444870886
ACH-000620,-0.023398444336345033
ACH-000621,-0.008538704405871955
ACH-000622,-0.1347034583896635
ACH-000623,-0.04907928878777937
ACH-000624,-0.05817078416438232
ACH-000627,-0.041403467793642214
ACH-000630,-0.14853473423799693
ACH-000631,0.1215274517419666
ACH-000632,-0.11214111456548884
ACH-000633,0.1061183254323622
ACH-000637,-0.02199289028478916
ACH-000638,-0.1219705877628747
ACH-000646,-0.10561434361609584
ACH-000647,-0.10530776452222584
ACH-000648,-0.1480334427411339
ACH-000649,-0.13143982186837114
ACH-000651,-0.22328921077423386
ACH-000652,-0.18724761916542085
ACH-000653,-0.09493738955364438
ACH-000657,-0.058084726302948815
ACH-000658,-0.06869704018253031
ACH-000661,-0.050062092631888586
ACH-000662,-0.1473589606401602
ACH-000663,-0.19879802038918007
ACH-000665,-0.12043322715835937
ACH-000671,-0.2294367317293529
ACH-000672,0.09686203067415768
ACH-000673,0.0723395350898435
ACH-000676,-0.16572162246512012
ACH-000677,-0.15422837021190086
ACH-000681,-0.06477115168992488
ACH-000683,-0.15146271300694025
ACH-000684,-0.20314424254460767
ACH-000688,-0.2868154434394892
ACH-000693,-0.058243394311951274
ACH-000694,-0.08368222987836796
ACH-000695,-0.05779689567673304
ACH-000696,-0.08503320716555661
ACH-000697,0.10943513186834797
ACH-000699,-0.015963326297818197
ACH-000701,-0.018201068197462648
ACH-000706,-0.08787943325544095
ACH-000711,-0.017579739766323658
ACH-000713,-0.03341420753090354
ACH-000714,-0.21926679285975303
ACH-000718,-0.05193528546528088
ACH-000720,-0.05734143789710339
ACH-000721,-0.19885766876612992
ACH-000724,-0.0480662940056082
ACH-000725,-0.17181612246645214
ACH-000732,-0.017804486322772192
ACH-000734,-0.09626330200244948
ACH-000735,-0.0753743717482021
ACH-000736,-0.02329361537279687
ACH-000738,-0.1841669701364268
ACH-000746,-0.042144787508459104
ACH-000747,-0.030136580714892086
ACH-000748,-0.19944378921034894
ACH-000753,-0.0889174638529795
ACH-000756,0.003090070654409921
ACH-000757,-0.19362343541534524
ACH-000758,-0.07706159866193144
ACH-000760,-0.12454399434892252
ACH-000762,0.1344444638172415
ACH-000763,-0.07392062129531493
ACH-000764,-0.21586657203853013
ACH-000765,-0.16399094129113828
ACH-000766,0.015556122406325527
ACH-000767,-0.08586949443735717
ACH-000768,-0.20475938969393226
ACH-000769,0.0936373994081364
ACH-000770,-0.20322545445008205
ACH-000771,-0.03753607554556442
ACH-000773,0.03693978877498255
ACH-000776,-0.037874407893656405
ACH-000777,0.08043696653779744
ACH-000778,0.04793056244661114
ACH-000781,0.03490862434225549
ACH-000782,-0.18179896618697888
ACH-000783,-0.027132941472865758
ACH-000784,-0.012046928897509324
ACH-000785,0.10237687690336277
ACH-000787,0.09601607648659898
ACH-000788,-0.1250100914746457
ACH-000791,-0.10704456084480607
ACH-000792,-0.11401337858242785
ACH-000794,-0.10859603440324002
ACH-000796,0.02644922032079534
ACH-000798,-0.3366515772047965
ACH-000799,-0.0911583261571196
ACH-000800,-0.21554010969260504
ACH-000802,-0.019945526540056352
ACH-000804,-0.15995345588561452
ACH-000805,-0.024308361541027286
ACH-000809,-0.0629501248302854
ACH-000810,0.14985689794043475
ACH-000811,-0.06466909161099542
ACH-000817,0.025251145909539544
ACH-000819,-0.18653108529907647
ACH-000820,0.05846800047417084
ACH-000821,-0.119277889750129
ACH-000822,-0.16207335415281046
ACH-000823,-0.0331939670196358
ACH-000824,-0.18590612340875007
ACH-000827,-0.013625034133725424
ACH-000829,-0.07909492478655633
ACH-000831,-0.15324435057696598
ACH-000832,-0.2781955265070439
ACH-000833,-0.2357982055176063
ACH-000834,-0.3213905551205566
ACH-000835,-0.11383940505905975
ACH-000836,-0.09357647505270557
ACH-000837,-0.12510431138432668
ACH-000838,-0.04950849426839304
ACH-000839,-0.13758690133256887
ACH-000840,-0.005833609731797384
ACH-000841,-0.29378136715221315
ACH-000843,-0.016937146139362397
ACH-000846,0.0370944389071129
ACH-000847,-0.13968423297208274
ACH-000848,-0.1798545484505062
ACH-000849,-0.13027177221232628
ACH-000851,-0.2714487581506804
ACH-000855,-0.002798081104058461
ACH-000856,-0.14191507254779634
ACH-000858,-0.01542962745147634
ACH-000859,-0.015018941866966432
ACH-000861,-0.012294157761325895
ACH-000862,-0.16605391683307308
ACH-000865,-0.09700514435420277
ACH-000866,-0.07607515724433851
ACH-000867,-0.016611772816095268
ACH-000869,-0.056470418802400876
ACH-000872,-0.14794201954626968
ACH-000873,0.17879500147237726
ACH-000876,-0.0944064738939412
ACH-000878,-0.16476510458537186
ACH-000880,-0.010802209879529708
ACH-000881,-0.025543869500100562
ACH-000882,0.08282111530032144
ACH-000884,-0.2369759414572471
ACH-000885,-0.031419626736942735
ACH-000887,-0.08605541682540647
ACH-000889,-0.11750170873631735
ACH-000896,-0.3035959412669797
ACH-000898,-0.11484507362478255
ACH-000900,-0.10294503262130038
ACH-000901,-0.03898906679022242
ACH-000905,-0.019655530457596986
ACH-000906,-0.03955092527414656
ACH-000907,-0.11913665520759975
ACH-000910,-0.15669508638267346
ACH-000911,-0.17559902318816584
ACH-000912,-0.029930358286931632
ACH-000913,-0.2710661975841355
ACH-000915,-0.01039095082300442
ACH-000916,0.030767885633074782
ACH-000917,0.12007915727843912
ACH-000920,0.02491428296542056
ACH-000921,0.14459520786605326
ACH-000924,-0.01798807953808966
ACH-000926,-0.13466498599085874
ACH-000928,0.06350353104641535
ACH-000929,0.047835724163984
ACH-000932,-0.14248979694416353
ACH-000935,-0.07369450622641263
ACH-000936,-0.10074982705427606
ACH-000937,-0.19963037361343935
ACH-000938,-0.19983021557875516
ACH-000939,0.11128009944302177
ACH-000941,-0.1789888845684504
ACH-000943,0.050996513564788265
ACH-000946,-0.07520180082341549
ACH-000947,0.039779598224071434
ACH-000948,-0.012877971664315764
ACH-000950,0.03234534076529968
ACH-000953,-0.15422726478659712
ACH-000954,-0.3246461844949279
ACH-000957,0.1742460695371451
ACH-000958,-0.08697636117174086
ACH-000960,-0.10539707225719797
ACH-000963,-0.18547704823444933
ACH-000968,-0.02560151103228037
ACH-000969,-0.05496099393659463
ACH-000972,0.20825693408753448
ACH-000973,-0.056846707259741225
ACH-000974,-0.15923012000279996
ACH-000978,-0.1013124449006595
ACH-000984,-0.15016669159660684
ACH-000986,-0.18211432774479552
ACH-000988,-0.07078147085713417
ACH-000993,0.02364524427811761
ACH-000994,-0.18545777657085574
ACH-000996,0.04122250288232173
ACH-001001,-0.11978894494633024
ACH-001020,-0.05345935867820288
ACH-001028,-0.18655103510233756
ACH-001031,-0.009296482548187846
ACH-001038,-0.04605120139750968
ACH-001048,-0.03774109963817816
ACH-001050,-0.03765167238801319
ACH-001053,-0.07788155925667575
ACH-001054,-0.15190619250914053
ACH-001061,0.014491356279190732
ACH-001067,-0.05482974320408801
ACH-001075,0.10694510858119637
ACH-001096,-0.2131713613778489
ACH-001111,-0.23121491345863995
ACH-001119,-0.02534620429473733
ACH-001128,-0.04334372835197711
ACH-001134,-0.12503672104938274
ACH-001151,-0.1813645884483187
ACH-001163,-0.0712007468179311
ACH-001164,0.13639226399382304
ACH-001183,-0.11888508540899155
ACH-001192,-0.03874709238592727
ACH-001193,-0.11261516191044572
ACH-001196,-0.07051770934440592
ACH-001197,-0.1387767260876928
ACH-001205,-0.1563210128079559
ACH-001211,-0.01127946872243486
ACH-001212,0.039282198565372205
ACH-001228,-0.14553923655593906
ACH-001232,-0.1294789225947643
ACH-001239,-0.04199534976514197
ACH-001270,-0.07843517743507619
ACH-001274,-0.2531865315908553
ACH-001275,-0.13537841768335346
ACH-001277,-0.2598622166387052
ACH-001278,0.09075871091953837
ACH-001280,0.007476493894305481
ACH-001283,-0.0016132750581125145
ACH-001289,0.02433731636853415
ACH-001300,-0.2290843435443593
ACH-001301,-0.01065991006125016
ACH-001302,-0.06291337806702216
ACH-001306,-0.06593572983628679
ACH-001318,-0.3437094050811796
ACH-001322,-0.10177025141770156
ACH-001328,-0.16713067691980554
ACH-001332,0.019173703644795755
ACH-001336,-0.04563688760079012
ACH-001346,-0.02700375653058953
ACH-001353,-0.07823845726495582
ACH-001354,0.06765007683034087
ACH-001367,-0.17721614331512658
ACH-001368,-0.11707524627970875
ACH-001374,-0.005578068721638944
ACH-001377,-0.059866244690595635
ACH-001380,-0.11921250858668225
ACH-001391,-0.097671645027816
ACH-001408,-0.26701750654970763
ACH-001430,-0.030434034450946112
ACH-001431,-0.1753836518301522
ACH-001450,-0.17008569874375226
ACH-001496,-0.004334153749161239
ACH-001500,-0.2268506964031567
ACH-001523,-0.1876943201207792
ACH-001532,-0.14454632377602658
ACH-001550,-0.1056182217111922
ACH-001552,-0.05301024044082777
ACH-001554,-0.1199449817125163
ACH-001654,-0.19079731743002004
ACH-001735,0.03569525182721133
ACH-001736,0.020022455034046763
ACH-001737,-0.2152942228068201
ACH-001740,-0.07984955373887978
ACH-001745,-0.11264622660978856
ACH-001765,-0.02132833214910604
