,AAK1 (22848)
ACH-000725,-0.4684599794541304
ACH-000732,-0.2612315031123643
ACH-000734,-0.19572716537898469
ACH-000735,-0.31539369935054823
ACH-000736,-0.03171533668631301
ACH-000738,-0.3559203632356993
ACH-000746,-0.15691235529418235
ACH-000747,-0.08868789596469905
ACH-000748,-0.30348043751443443
ACH-000753,-0.14971788782160445
ACH-000756,-0.3657329563426648
ACH-000757,-0.22688782203938165
ACH-000758,-0.18818932975453634
ACH-000760,-0.2403491009154199
ACH-000762,-0.24713938093752336
ACH-000763,-0.1467026663766567
ACH-000764,-0.3027848617416914
ACH-000765,-0.11425816260337905
ACH-000766,-0.22056058110354002
ACH-000767,-0.17028982926831582
ACH-000768,-0.1938465771343173
ACH-000769,-0.25991923335642064
ACH-000770,-0.2476755734560477
ACH-000771,-0.15755739627895834
ACH-000773,-0.22774830835134116
ACH-000776,-0.2637922686937207
ACH-000777,-0.15753240426838402
ACH-000778,-0.20493573987737154
ACH-000781,-0.21854903164967274
ACH-000782,-0.23719807878744356
ACH-000783,-0.3321676809640697
ACH-000784,-0.2077700810400112
ACH-000785,-0.22183322518959198
ACH-000787,-0.2383629686536788
ACH-000788,-0.1880742478645417
ACH-000791,-0.2113843413283716
ACH-000792,-0.22291841516505007
ACH-000794,-0.3437671710402673
ACH-000796,-0.2490622172959588
ACH-000798,-0.17762847952363894
ACH-000799,-0.42392918797801626
ACH-000800,-0.32284123301397555
ACH-000802,-0.13525761082699775
ACH-000804,-0.36049770375272333
ACH-000805,-0.2463449735439741
ACH-000809,-0.2696060952629074
ACH-000810,-0.3016562996941082
ACH-000811,-0.127675182585306
ACH-000817,-0.19108800918210125
ACH-000819,-0.15278116661943167
ACH-000820,-0.16716172258061232
ACH-000821,-0.010084822820418572
ACH-000822,-0.2728236074835457
ACH-000823,-0.2269774236113885
ACH-000824,-0.16664968903787838
ACH-000827,-0.1465760258942757
ACH-000829,-0.2999924603750071
ACH-000831,-0.3305462387268889
ACH-000832,-0.30466833650801
ACH-000833,-0.2919556466839644
ACH-000834,-0.40457086282782895
ACH-000835,-0.23971846545152534
ACH-000836,-0.14405322961784456
ACH-000837,-0.3763118155688683
ACH-000838,-0.29609985560739954
ACH-000839,-0.2949679449867202
ACH-000840,-0.19273080352616725
ACH-000841,-0.12854487115709556
ACH-000843,-0.22220691041763732
ACH-000846,-0.2457069827515319
ACH-000847,-0.3491507898247713
ACH-000848,-0.2301907948890447
ACH-000849,-0.5219650101352632
ACH-000851,-0.3536267246303561
ACH-000855,-0.08297237249661497
ACH-000856,-0.13829846510579055
ACH-000858,-0.3044346408178255
ACH-000859,-0.2858812617682385
ACH-000861,-0.21232665034119008
ACH-000862,-0.2942181100601891
ACH-000865,-0.17318049158307827
ACH-000866,-0.1674823035274088
ACH-000867,-0.17036284840654134
ACH-000869,-0.11567955615076432
ACH-000872,-0.16517353273466948
ACH-000873,-0.08308822813558456
ACH-000876,-0.2736473407388925
ACH-000878,-0.19233014355251202
ACH-000880,-0.14869141798770774
ACH-000881,-0.2087523536271284
ACH-000882,-0.1785801386918164
ACH-000884,-0.2686931638318193
ACH-000885,-0.280625052482934
ACH-000887,-0.1137055307333257
ACH-000889,-0.19600725400570876
ACH-000896,-0.1733268587703249
ACH-000898,-0.298728829904556
ACH-000900,-0.27625638137564823
ACH-000901,-0.2147344027081366
ACH-000905,-0.1949101279300786
ACH-000906,-0.14066076298126834
ACH-000907,-0.5185358702792636
ACH-000910,-0.2582870005614113
ACH-000911,-0.30592355433692664
ACH-000912,-0.28099110515488035
ACH-000913,-0.17417556474455206
ACH-000915,-0.2889632816524067
ACH-000916,-0.0485128123849404
ACH-000917,-0.345595771206026
ACH-000920,-0.23591785575517735
ACH-000921,-0.16877655705260874
ACH-000924,-0.19510134687541275
ACH-000926,-0.2565432721486552
ACH-000928,-0.2456910831402097
ACH-000929,-0.2575279418413925
ACH-000932,-0.22816575336907355
ACH-000935,-0.2450904459363207
ACH-000936,-0.1132027123061361
ACH-000937,-0.12997054609328385
ACH-000938,-0.12981809363650818
ACH-000939,-0.3135067295626982
ACH-000941,-0.226794784617801
ACH-000943,-0.07698018710221866
ACH-000946,-0.2531007489354798
ACH-000947,-0.23132557249441574
ACH-000948,-0.31246416422323325
ACH-000950,-0.3516202108969552
ACH-000953,-0.23256482952876584
ACH-000954,-0.12010346056659894
ACH-000957,-0.18460125298475
ACH-000958,-0.1665014193222032
ACH-000960,-0.16998474272583652
ACH-000963,-0.09234855866810483
ACH-000968,-0.3093400727293061
ACH-000969,-0.2451177623985925
ACH-000972,-0.1532729425987188
ACH-000973,-0.22368297119046635
ACH-000974,-0.12378209581794745
ACH-000978,-0.1314427999027966
ACH-000984,-0.3773413824133463
ACH-000986,-0.2908583715628421
ACH-000988,-0.18162611682278199
ACH-000993,-0.21756188683583486
ACH-000994,-0.3990797844309023
ACH-000996,-0.297988112357473
ACH-001001,-0.28497510169662593
ACH-001020,-0.10003833335364072
ACH-001028,-0.2212188677682336
ACH-001031,-0.31213890015997425
ACH-001038,-0.1999382311028033
ACH-001048,-0.251417942450742
ACH-001050,-0.22565672699550696
ACH-001053,-0.11032894670528896
ACH-001054,-0.2807894093792221
ACH-001061,-0.34755429523902864
ACH-001067,-0.4306574834806937
ACH-001075,-0.14340772458969547
ACH-001096,-0.17225233942331886
ACH-001111,-0.08406260712221246
ACH-001119,-0.4776892763706685
ACH-001128,-0.4516060340280714
ACH-001134,-0.25274574457657
ACH-001151,-0.3047106058789414
ACH-001163,-0.3635140202482401
ACH-001164,-0.5004583642361687
ACH-001183,-0.25527363273527776
ACH-001192,-0.18969172751014104
ACH-001193,-0.5292827582036861
ACH-001196,-0.17338102081600698
ACH-001197,-0.25121475020780004
ACH-001205,-0.2980237453063425
ACH-001211,-0.35669768025168125
ACH-001212,-0.247906518471547
ACH-001228,-0.21760992230540455
ACH-001232,-0.3282523683840677
ACH-001239,-0.2651236475609597
ACH-001270,-0.2255525300372461
ACH-001274,-0.31107624149653706
ACH-001275,-0.22615826832113264
ACH-001277,-0.5019453607776211
ACH-001278,-0.2727371976609182
ACH-001280,-0.06745711869746876
ACH-001283,-0.3136783829887276
ACH-001289,-0.2901748325107541
ACH-001300,-0.1284222623758237
ACH-001301,-0.0681879306639246
ACH-001302,-0.15483434769076984
ACH-001306,-0.08246467902185829
ACH-001318,-0.1326676491104268
ACH-001322,-0.308782875790486
ACH-001328,-0.3376870031212797
ACH-001332,-0.375614527576664
ACH-001336,-0.2352479350812148
ACH-001346,-0.1851066332390226
ACH-001353,-0.2405090490291862
ACH-001354,-0.16633162220066264
ACH-001367,-0.23861205036878697
ACH-001368,-0.17918411676788756
ACH-001374,-0.3929617150365132
ACH-001377,-0.33898088997211256
ACH-001380,-0.3034042430730042
ACH-001391,-0.1837188985883368
ACH-001408,-0.2906746943034472
ACH-001430,-0.3473004628579981
ACH-001431,-0.22203050780021324
ACH-001450,-0.2858378938074606
ACH-001496,-0.16400181887512416
ACH-001500,-0.2694995508684958
ACH-001523,-0.2630634516569862
ACH-001532,-0.1560645876005795
ACH-001550,-0.22290059286957947
ACH-001552,0.031410535784618436
ACH-001554,-0.22992236034934296
ACH-001654,-0.09422041780625028
ACH-001735,-0.13459031103394636
ACH-001736,0.018446727897749458
ACH-001737,-0.03618268748160832
ACH-001740,-0.09696037455337132
ACH-001745,-0.18497001903675336
ACH-001765,0.010056909761911694
