,SENP6 (26054)
ACH-000004,-1.0051917157667705
ACH-000005,-0.9055245542991012
ACH-000007,-0.8884032111291206
ACH-000009,-0.6962145038008122
ACH-000011,-1.2603852071371744
ACH-000012,-1.1545008123432905
ACH-000013,-0.8786075751959165
ACH-000014,-1.0479161761384503
ACH-000015,-0.4312279445853431
ACH-000017,-0.5371073884979605
ACH-000018,-1.0426945852273568
ACH-000019,-0.8852363234474505
ACH-000021,-1.058185787878273
ACH-000022,-1.0643184536454144
ACH-000025,-1.0639636508511263
ACH-000028,-0.8226794557987601
ACH-000030,-1.130439407519926
ACH-000035,-1.164210034882523
ACH-000036,-1.0234532214646594
ACH-000037,-0.6949036986523841
ACH-000039,-0.8719362544279536
ACH-000040,-0.8491654646240019
ACH-000041,-0.9055862037258549
ACH-000042,-1.0285530243520724
ACH-000045,-1.065641693024848
ACH-000047,-1.060358189207383
ACH-000052,-0.8113827135155692
ACH-000053,-0.7018051065324655
ACH-000054,-1.028073317671732
ACH-000055,-0.929569431018728
ACH-000060,-0.9339090805347224
ACH-000067,-0.9061224195785617
ACH-000070,-0.9327351731294228
ACH-000075,-1.1729137277890715
ACH-000078,-0.8203725586867597
ACH-000082,-0.7342323752159924
ACH-000085,-0.9522586944866664
ACH-000086,-0.8308177665115479
ACH-000087,-0.9591723788466652
ACH-000092,-1.0459937247939015
ACH-000095,-1.0088939062342497
ACH-000097,-1.0487286379481788
ACH-000098,-0.8223254013483295
ACH-000099,-0.8217532454437267
ACH-000108,-1.2709752370985905
ACH-000113,-0.8898526681785006
ACH-000116,-1.098959036586988
ACH-000118,-0.9943543894337828
ACH-000120,-0.8043904011494729
ACH-000123,-1.0434297997705473
ACH-000127,-0.8189542426583158
ACH-000128,-0.8579952839060807
ACH-000132,-1.2760495103959728
ACH-000133,-1.0548993153219233
ACH-000137,-1.292005595221825
ACH-000138,-0.959471493716518
ACH-000142,-0.70234412002214
ACH-000143,-0.9655674508861364
ACH-000146,-0.5108743950373066
ACH-000148,-0.9901272670833496
ACH-000150,-0.7906407415892638
ACH-000152,-0.9068962737103824
ACH-000153,-1.196988686483468
ACH-000159,-0.8791524871795929
ACH-000160,-0.4754634991627518
ACH-000163,-0.7096110493729483
ACH-000167,-0.7360478399444662
ACH-000168,-0.8993869670300843
ACH-000169,-0.7129115678069505
ACH-000178,-0.9253132118022148
ACH-000183,-0.9975913984653442
ACH-000188,-0.7797873314844975
ACH-000189,-1.1080284737192558
ACH-000190,-0.7551483123898762
ACH-000198,-0.8463590677002929
ACH-000203,-1.0002785681220987
ACH-000204,-1.0123107026644942
ACH-000206,-0.8258051243801036
ACH-000207,-0.98341794819961
ACH-000208,-0.7999921514140732
ACH-000210,-0.9261766591197278
ACH-000211,-1.3087256071288091
ACH-000215,-0.8110283498644946
ACH-000221,-0.7460860721627046
ACH-000222,-0.9588352972338609
ACH-000223,-1.0479495530982663
ACH-000226,-0.9066200571748912
ACH-000227,-0.91678497933396
ACH-000228,-1.1862402213208425
ACH-000231,-0.794654690685465
ACH-000232,-1.089133923234077
ACH-000233,-1.1015133477010006
ACH-000234,-1.2393572673726443
ACH-000235,-0.8980272067957333
ACH-000237,-0.8104069686911127
ACH-000238,-0.7867171787840983
ACH-000242,-0.5779223551374408
ACH-000243,-1.0915174565320391
