,TIMM22 (29928)
ACH-000004,-0.4231055727488088
ACH-000005,-0.4044689788700072
ACH-000007,-0.7543391852936902
ACH-000009,-0.633956566231128
ACH-000011,-0.3232047285633956
ACH-000012,-0.5993189961053812
ACH-000013,-0.8056603084604356
ACH-000014,-0.4860896522820669
ACH-000015,-0.7727531038620242
ACH-000017,-0.460578400669691
ACH-000018,-0.5798682257785591
ACH-000019,-0.1698517457195919
ACH-000021,-0.5351955125120854
ACH-000022,-0.5292975766389678
ACH-000025,-0.5591096679048435
ACH-000028,-0.09902812088846376
ACH-000030,-0.3914533670760061
ACH-000035,-0.5209085934428863
ACH-000036,-0.6450475065995079
ACH-000037,-0.3446003585840377
ACH-000039,-0.5663855978397292
ACH-000040,-0.3767826557158744
ACH-000041,-0.4715153472981264
ACH-000042,-0.3247519487409006
ACH-000045,-0.24240221648931826
ACH-000047,-0.5567442987250849
ACH-000052,-0.4568983462910565
ACH-000053,-0.543117742373094
ACH-000054,-0.28411899287743103
ACH-000055,-0.5679039287394029
ACH-000060,-0.4849331379032329
ACH-000067,-0.36564359073285707
ACH-000070,-0.4968509438278163
ACH-000075,-0.5258343172371446
ACH-000078,-0.5816819661384177
ACH-000082,-0.5686532636463971
ACH-000085,-0.2538711106560537
ACH-000086,-0.3775277525147071
ACH-000087,-0.7757782430641859
ACH-000092,-0.3903361573270045
ACH-000095,-0.20382341722240332
ACH-000097,-0.5198387032883645
ACH-000098,-0.8231057333603948
ACH-000099,-0.4119819221729509
ACH-000108,-0.5742926659750373
ACH-000113,-0.488620268232889
ACH-000116,-0.5896271789742726
ACH-000118,-0.4851365683408851
ACH-000120,-0.4558742118831926
ACH-000123,-0.4992672925663617
ACH-000127,-0.410490475853573
ACH-000128,-0.33040431294755396
ACH-000132,-0.4966130922590487
ACH-000133,-0.6401397645605464
ACH-000137,-0.5133759203323073
ACH-000138,-0.468024003230099
ACH-000142,-0.700706639271023
ACH-000143,-0.5915969918607407
ACH-000146,-0.32433732267038223
ACH-000148,-0.6293548747650103
ACH-000150,-0.5665856167092886
ACH-000152,-0.5543774070780789
ACH-000153,-0.7690792754725599
ACH-000159,-0.4007986724273467
ACH-000160,-0.3307968605438449
ACH-000163,-0.3791385161691248
ACH-000167,-0.6067874073980077
ACH-000168,-0.26813729704126243
ACH-000169,-0.4289024894363353
ACH-000178,-0.5995186429996027
ACH-000183,-0.3910316734269135
ACH-000188,-0.6434192324158451
ACH-000189,-0.590323151110433
ACH-000190,-0.6265899027077526
ACH-000198,-0.3755382267523169
ACH-000203,-0.4382691067267732
ACH-000204,-0.2947752812466005
ACH-000206,-0.3104573734727265
ACH-000207,-0.5379609876174622
ACH-000208,-0.2460489046542516
ACH-000210,-0.5286122705840021
ACH-000211,-0.3843051648234889
ACH-000215,-0.5280533277286836
ACH-000221,-0.7055467184518408
ACH-000222,-0.4987577857182494
ACH-000223,-0.4933680257234669
ACH-000226,-0.4813299092219394
ACH-000227,-0.7553612127218685
ACH-000228,-0.6142371608727296
ACH-000231,-0.4133885270199091
ACH-000232,-0.4771012094742457
ACH-000233,-0.30668467120370585
ACH-000234,-0.447694710839164
ACH-000235,-0.4398028646868996
ACH-000237,-1.0791411662577486
ACH-000238,-0.657546802997332
ACH-000242,-0.3384734272291725
ACH-000243,-0.6297895914627953
ACH-000244,-0.2798663263720003
ACH-000246,-0.5973599591079034
ACH-000248,-0.5006918478952246
ACH-000250,-0.6418673249525174
ACH-000251,-0.5149592145754721
ACH-000252,-0.3814712995519239
ACH-000253,-0.4367135121002829
ACH-000255,-0.4235508137876303
ACH-000256,-0.6015166401026256
ACH-000257,-0.2075575086673588
ACH-000258,-0.010466882918865474
ACH-000259,-0.4580806228437541
ACH-000260,-0.8695586079823312
ACH-000261,-0.4013324802047437
ACH-000262,-0.7805752165734483
ACH-000263,-0.13312383828805974
ACH-000264,-0.37798275772558143
ACH-000265,-0.4870347684630784
ACH-000266,-0.3290755161473211
ACH-000272,-0.5355450654266749
ACH-000274,-0.41205548197350206
ACH-000277,-0.4549188304587559
ACH-000278,-0.7127154493417434
ACH-000279,-0.5842083539010687
ACH-000280,-0.3628430561961952
ACH-000281,-0.3883528549490737
ACH-000288,-0.6790249175989033
ACH-000291,-0.5366141088602321
ACH-000293,-0.6465196160410379
ACH-000294,0.2593640749288039
ACH-000295,-0.20224008714699432
ACH-000296,-0.468522853621732
ACH-000302,-0.3465314419214489
ACH-000304,-0.6948016530097952
ACH-000307,-0.5892742253049932
ACH-000308,-0.3061125561177338
ACH-000310,-0.4329230745905481
ACH-000311,-0.23562235589659195
ACH-000312,-0.4885155637867871
ACH-000315,-0.3408957541326427
ACH-000316,-0.7525144948751445
ACH-000317,-0.28202539020814904
ACH-000318,-0.4951277611294863
ACH-000319,-0.7705014296391347
ACH-000320,-0.2755555562081717
ACH-000322,-0.4758573012074412
ACH-000323,-0.43233947465628775
ACH-000324,-0.4705934147354149
ACH-000329,-0.6231444014501997
ACH-000330,-0.4956258374092765
ACH-000331,-0.6919263617180846
ACH-000332,-0.4174482626948367
ACH-000334,-0.4141786725854408
ACH-000335,-0.5528575864673394
ACH-000336,-0.6733034764618046
