,KIF26A (26153)
ACH-000251,-0.1783577921992208
ACH-000252,-0.11328242889349505
ACH-000253,-0.1487097670081242
ACH-000255,0.0345933154562534
ACH-000256,-0.2340870112712738
ACH-000257,-0.4301002021241003
ACH-000258,-0.12052557729593742
ACH-000259,-0.1239939127843845
ACH-000260,-0.1316526525759923
ACH-000261,-0.17655814938760994
ACH-000262,-0.10119164474907363
ACH-000263,0.04907914300763792
ACH-000264,-0.05642579702895795
ACH-000265,-0.11224759425939107
ACH-000266,-0.12563065032326015
ACH-000272,-0.05103645299382497
ACH-000274,-0.138192435511914
ACH-000277,-0.1477719385404761
ACH-000278,-0.0368174188385024
ACH-000279,-0.17440632891650748
ACH-000280,-0.2825258486708891
ACH-000281,-0.04416359976361322
ACH-000288,-0.14750870534473146
ACH-000291,-0.2285968138879189
ACH-000293,-0.021448883345660388
ACH-000294,-0.04061163139698288
ACH-000295,0.15109472196515067
ACH-000296,-0.06899652985388023
ACH-000302,-0.04204178667877837
ACH-000304,-0.01420687010283269
ACH-000307,-0.10958170885303246
ACH-000308,-0.017353347082713515
ACH-000310,-0.1706071923018437
ACH-000311,-0.3604933856825868
ACH-000312,-0.291201894654016
ACH-000315,-0.14324917413436272
ACH-000316,-0.29043664315937906
ACH-000317,-0.05852093842381825
ACH-000318,-0.07047115844084928
ACH-000319,-0.1726091058556929
ACH-000320,-0.05733351973586556
ACH-000322,0.11321280098323708
ACH-000323,-0.05139842297793841
ACH-000324,-0.054406833475324684
ACH-000329,-0.1108176080164186
ACH-000330,-0.099032028796905
ACH-000331,0.007849699089405481
ACH-000332,-0.06900898238229951
ACH-000334,0.19882436164493686
ACH-000335,0.0867749062540076
ACH-000336,0.03424620010645598
ACH-000337,-0.2858469160028348
ACH-000338,0.1697322359175816
ACH-000339,-0.0989504716467118
ACH-000341,-0.06533825159301933
ACH-000348,-0.07070519555440707
ACH-000350,-0.13305258514970547
ACH-000352,-0.23742384336612896
ACH-000356,0.08187153741393413
ACH-000361,0.1334462762358724
ACH-000362,-0.11232133291351358
ACH-000363,-0.1870584582965772
ACH-000364,-0.10032107380879524
ACH-000365,-0.06383309073491045
ACH-000366,-0.04974708254704117
ACH-000368,-0.05882352384725676
ACH-000374,0.05312052219170723
ACH-000375,-0.22301230328225785
ACH-000376,-0.18960191242360416
ACH-000381,-0.1013421942228336
ACH-000383,-0.15780789751619748
ACH-000387,-0.10409117070968674
ACH-000389,-0.23181728339396565
ACH-000390,-0.3088894753583633
ACH-000393,-0.06302027645063253
ACH-000395,-0.25608761953866904
ACH-000396,-0.13924361350869696
ACH-000397,-0.13776884338904394
ACH-000401,0.0388592573511215
ACH-000402,-0.12713537194039512
ACH-000403,-0.1219405944369511
ACH-000404,-0.5417249795335654
ACH-000406,-0.05513882653176518
ACH-000407,-0.3538949522321782
ACH-000408,0.0627690946349108
ACH-000410,0.010340964409037059
ACH-000411,-0.16132697494499867
ACH-000414,-0.019087197323265224
ACH-000415,-0.050472611879242235
ACH-000416,-0.0461593375181993
ACH-000420,-0.20004309128870906
ACH-000421,0.040170184665297766
ACH-000424,-0.08527624095177304
ACH-000425,-0.05663846391101734
ACH-000426,-0.2182290942687431
ACH-000427,0.04545119139207842
ACH-000433,-0.21477707644873628
ACH-000435,0.0006696110459582695
ACH-000436,-0.08403441322695701
ACH-000444,-0.060013369428575124
ACH-000445,-0.3538623067118477
ACH-000448,-0.04132811312499676
ACH-000450,-0.012325187321993772
ACH-000452,-0.08120836194583361
ACH-000454,-0.052511333730038016
ACH-000458,-0.03583951425503691
ACH-000459,-0.18580706586463008
ACH-000460,-0.2799047409357598
ACH-000461,-0.1354135388901325
ACH-000463,-0.1860298978550437
ACH-000464,-0.2642244996991036
ACH-000466,-0.20612742993605795
ACH-000467,-0.07422864732817665
ACH-000468,-0.01140455094793485
ACH-000469,-0.08435894494082959
ACH-000470,-0.2416839655014214
ACH-000471,-0.08246856933747394
ACH-000472,-0.08940134171707567
ACH-000473,0.029740452246234433
ACH-000475,-0.10625944265811936
ACH-000476,0.021811467573769155
ACH-000477,-0.1393678149029205
ACH-000479,-0.18927412417572825
ACH-000480,0.032334797843706735
ACH-000481,-0.08083706887741739
ACH-000483,-0.03527872344198985
ACH-000484,-0.10118017325685164
ACH-000485,-0.05288278107852063
ACH-000486,0.03402885765624618
ACH-000487,0.1570371090053655
ACH-000488,-0.17382954210004767
ACH-000490,-0.259725349883603
ACH-000491,-0.290606942627938
ACH-000495,-0.12188803640664568
ACH-000496,-0.09419417826677368
ACH-000499,-0.11965553556702754
ACH-000500,0.2564187021713649
ACH-000502,-0.10462481811555097
ACH-000503,-0.2964515395352273
ACH-000505,-0.112796361851248
ACH-000507,-0.1334733315496995
ACH-000510,-0.08202097135263423
ACH-000511,0.010157205164350131
ACH-000512,-0.23808447248742376
ACH-000516,-0.10889312452348207
ACH-000517,-0.059314667149846165
ACH-000518,-0.16277486238561248
ACH-000520,-0.05979364064933883
ACH-000521,-0.2500715694617719
ACH-000522,-0.046060812407952866
ACH-000524,-0.07846697771450427
ACH-000527,-0.03920952923150202
ACH-000528,0.002310553494912333
ACH-000537,-0.11582021961219427
ACH-000541,-0.3397114439109513
ACH-000542,-0.05279978523627174
ACH-000544,-0.08266698153158288
ACH-000545,-0.0596141787357684
ACH-000547,-0.24349225554468126
ACH-000548,-0.14670665865468652
ACH-000549,-0.02070018848115646
ACH-000550,-0.08613172083615259
ACH-000552,-0.10309386577162807
ACH-000556,-0.1386175309754022
ACH-000557,-0.056733716430065674
ACH-000569,0.20371198349451733
ACH-000570,-0.18361264083656945
ACH-000571,-0.19517920480317585
ACH-000573,-0.053611952866453864
ACH-000576,-0.051892859130854924
ACH-000579,-0.14320370366632448
ACH-000580,-0.27738633492380965
ACH-000584,-0.11681155194722945
ACH-000585,-0.0712795598553444
ACH-000588,-0.19457304532202765
ACH-000589,-0.12031865960502465
ACH-000591,-0.15581609750177627
ACH-000593,-0.048457257773934496
ACH-000600,0.08672505287167663
ACH-000601,-0.04497540149005713
ACH-000605,-0.3524484670851367
ACH-000606,-0.07464912583557967
ACH-000608,-0.030295266023282662
ACH-000614,0.10809425127931972
ACH-000616,-0.03127894236601216
ACH-000618,0.0670491492306715
ACH-000619,0.0130386171468251
ACH-000620,0.005096018166749547
ACH-000621,0.05532243850086828
ACH-000622,0.10267650968869964
ACH-000623,-0.16010273871615702
ACH-000624,-0.001046612935587118
ACH-000627,-0.07754006071282159
ACH-000630,-0.06560216487362124
ACH-000631,0.07151179718446332
ACH-000632,-0.013783496554123965
ACH-000633,-0.1655277894749026
ACH-000637,-0.11054100128811267
ACH-000638,-0.2149918618384067
ACH-000646,-0.040115800374073474
ACH-000647,-0.07627013731764394
ACH-000648,-0.03981840998568305
ACH-000649,-0.18405662099143572
ACH-000651,0.0413905359242016
ACH-000652,0.07715899254543618
ACH-000653,-0.0693304062516198
ACH-000657,-0.0644680167530533
ACH-000658,-0.14371869737144313
ACH-000661,-0.027525154674635482
ACH-000662,-0.28102832296411795
ACH-000663,0.03590261795368719
ACH-000665,-0.02211245558916311
ACH-000671,0.03697894936518552
ACH-000672,-0.2467203331803948
ACH-000673,-0.1140146130296243
ACH-000676,-0.03249103986599867
ACH-000677,-0.05183594984399874
ACH-000681,-0.12228680866464235
ACH-000683,-0.15490102080883994
ACH-000684,0.038379244771843464
ACH-000688,0.07905076642899987
ACH-000693,-0.12008572952214698
ACH-000694,-0.04165426022540146
ACH-000695,-0.015169626761343816
ACH-000696,0.0433070107023726
ACH-000697,-0.1642476678185963
ACH-000699,-0.09850629377181144
ACH-000701,0.10880564465595344
ACH-000706,-0.002810849307218384
ACH-000711,-0.08330056448086742
ACH-000713,0.015405305477112
ACH-000714,-0.029781369888332243
ACH-000718,-0.2845856450717821
ACH-000720,0.0032793169570552267
ACH-000721,-0.08636673585871281
ACH-000724,0.01518635811149009
ACH-000725,-0.08754704789719485
ACH-000732,-0.1595118569488092
ACH-000734,-0.08272540784412469
ACH-000735,-0.16156523791092225
ACH-000736,-0.05947228212994105
ACH-000738,-0.2153708875251376
ACH-000746,-0.05600906617479545
ACH-000747,-0.0783499199763729
ACH-000748,-0.16260767468637796
ACH-000753,-0.07569281787322679
ACH-000756,-0.07795254162404369
ACH-000757,-0.0894802210954819
ACH-000758,0.092490000145606
ACH-000760,-0.13833064745153906
ACH-000762,-0.18020942426941006
ACH-000763,-0.08799392646853092
ACH-000764,-0.08644497902537218
ACH-000765,-0.052981897443222514
ACH-000766,-0.01630823004963838
ACH-000767,-0.08161887514612785
ACH-000768,0.06709967306215786
ACH-000769,0.015710081895970642
ACH-000770,0.008262584754472179
ACH-000771,0.06828575697690208
ACH-000773,-0.04120513098776403
ACH-000776,-0.12334626524859775
ACH-000777,-0.0860460335949324
ACH-000778,-0.049649306954691434
ACH-000781,-0.0998492515383754
ACH-000782,0.07553393755674946
ACH-000783,-0.06378703115455359
ACH-000784,-0.11386532014785936
ACH-000785,-0.2746686860740564
ACH-000787,-0.07954586085537088
ACH-000788,-0.10487435604726464
ACH-000791,-0.10301342681195028
ACH-000792,-0.005679841449236897
ACH-000794,0.041733874042014535
ACH-000796,-0.08246165429476128
ACH-000798,0.13332558223641688
ACH-000799,0.11407859991125067
ACH-000800,-0.1999902588286453
ACH-000802,-0.08365633378147573
ACH-000804,-0.09680087235789282
ACH-000805,-0.3384168659940492
ACH-000809,-0.10850885271901237
ACH-000810,-0.051173972497105584
ACH-000811,-0.050884126810167934
ACH-000817,-0.006906053019838104
ACH-000819,-0.04473936791854407
ACH-000820,-0.0202556454270062
ACH-000821,0.08140168449482649
ACH-000822,-0.07155738448458945
ACH-000823,-0.14247619625807947
ACH-000824,-0.10132638703517796
ACH-000827,-0.05058681702597124
ACH-000829,-0.023673313308435886
ACH-000831,-0.030025181208604788
ACH-000832,0.12367642490233678
ACH-000833,-0.34773616457482304
ACH-000834,-0.043963693478281725
ACH-000835,-0.02611511305273714
ACH-000836,-0.004801375120774032
ACH-000837,-0.03908244605535637
ACH-000838,-0.007466733627956088
ACH-000839,-0.04715476572460201
ACH-000840,-0.15552195410050626
ACH-000841,-0.20894199265445884
ACH-000843,-0.1136013342270893
ACH-000846,-0.029048227591092355
ACH-000847,-0.07575040507990373
ACH-000848,0.0014510682510638245
ACH-000849,0.06504018677346468
ACH-000851,-0.16677373836514248
ACH-000855,0.10430198250502457
ACH-000856,-0.1976225916454997
ACH-000858,-0.03531778920873496
ACH-000859,-0.0645105766614726
ACH-000861,0.004627542108538115
ACH-000862,-0.12344462589340728
ACH-000865,-0.1222782191512658
ACH-000866,0.02600899087805346
ACH-000867,-0.009584196814912122
ACH-000869,-0.03120495342991344
ACH-000872,-0.14372695572572766
ACH-000873,-0.235211833851751
ACH-000876,-0.15754662609799155
ACH-000878,-0.12797545845006333
ACH-000880,-0.2424693005747271
ACH-000881,-0.15794747008175875
ACH-000882,-0.009448998772596535
ACH-000884,-0.1141325713851442
ACH-000885,-0.16090653935951546
ACH-000887,-0.05621480050762269
ACH-000889,-0.2992626721990271
ACH-000896,-0.19430976851913695
ACH-000898,-0.2068159554579985
ACH-000900,-0.0883711065653711
ACH-000901,-0.14087374155311028
ACH-000905,0.006351922644262362
ACH-000906,-0.12112216161827688
ACH-000907,-0.034724449365677465
ACH-000910,-0.27143875018577485
ACH-000911,-0.09577930374227683
ACH-000912,-0.03726542040546155
ACH-000913,-0.17784002042240782
ACH-000915,-0.015509080495237616
ACH-000916,-0.6960754535627522
ACH-000917,0.10062447907422772
ACH-000920,0.0718475503963193
ACH-000921,-0.058506288924037475
ACH-000924,-0.14430105860366724
ACH-000926,0.025635884391744114
ACH-000928,-0.1855995777378137
ACH-000929,-0.07832296243839579
ACH-000932,-0.08444066777055621
ACH-000935,-0.1993295635454408
ACH-000936,-0.09809270057457677
ACH-000937,-0.1980341692421157
ACH-000938,-0.18164821812677606
ACH-000939,-0.041013457732809726
ACH-000941,-0.04998950340677237
ACH-000943,-0.10680453039706647
ACH-000946,-0.008343155270802198
ACH-000947,-0.0744278457483547
ACH-000948,-0.09336816810137066
ACH-000950,-0.4475565742925664
ACH-000953,-0.20308450379180695
ACH-000954,-0.08210612894867643
ACH-000957,-0.13330772954932135
ACH-000958,-0.2795866398169393
ACH-000960,-0.09500427965202797
ACH-000963,-0.233235198034694
ACH-000968,-0.06622814589304292
ACH-000969,-0.0030503820752049173
ACH-000972,-0.360017600177523
ACH-000973,0.007521987976210939
ACH-000974,-0.05939486831135216
ACH-000978,0.3427357812817869
ACH-000984,0.007150172102395825
ACH-000986,-0.1273642378360369
ACH-000988,-0.11699057653939345
ACH-000993,-0.2497144337209263
ACH-000994,0.00274464173514298
ACH-000996,-0.22974502379032494
ACH-001001,-0.19488592865814214
ACH-001020,-0.14909812108201687
ACH-001028,-0.06861450256238501
ACH-001031,-0.3134476299236846
ACH-001038,-0.19319164833142075
ACH-001048,0.018595919707351097
ACH-001050,-0.10185156356819226
ACH-001053,-0.13712060666132206
ACH-001054,-0.12086373454457085
ACH-001061,-0.03617008540103812
ACH-001067,0.08178804241602314
ACH-001075,-0.3524272770000901
ACH-001096,-0.13498450746622298
ACH-001111,0.14657126721625433
ACH-001119,0.1128254845184728
ACH-001128,0.24005609834727096
ACH-001134,-0.10058954157581956
ACH-001151,-0.008699460661310941
ACH-001163,-0.1150982470965043
ACH-001164,-0.027635254089965703
ACH-001183,-0.07213996519377708
ACH-001192,-0.19389552517380346
ACH-001193,0.008005596395820614
ACH-001196,0.035988931064679944
ACH-001197,0.10463617471524572
ACH-001205,0.1021208463286171
ACH-001211,0.062457588080089776
ACH-001212,-0.12859267035339572
ACH-001228,-0.15494695425870594
ACH-001232,-0.18201733472290424
ACH-001239,-0.2574964584232945
ACH-001270,0.08976955597791228
ACH-001274,-0.15442312943398942
ACH-001275,-0.162241512096298
ACH-001277,-0.19238082260764847
ACH-001278,-0.2862837857970436
ACH-001280,-0.015856217433909168
ACH-001283,0.019743894260567118
ACH-001289,-0.086502083354268
ACH-001300,-0.21232648475690868
ACH-001301,0.0428381568207004
ACH-001302,-0.1614752008813003
ACH-001306,0.10733767843751688
ACH-001318,0.0484783386917102
ACH-001322,-0.12338843538912928
ACH-001328,-0.1093522733960448
ACH-001332,0.08191388125132225
ACH-001336,-0.15907341581954745
ACH-001346,-0.0809869551676757
ACH-001353,-0.2521291598496309
ACH-001354,0.0021025212725601186
ACH-001367,-0.031063050389202606
ACH-001368,-0.07079288985238577
ACH-001374,-0.2482040292302625
ACH-001377,-0.1716345384338929
ACH-001380,-0.14304766568715932
ACH-001391,-0.010913943940856305
ACH-001408,-0.07288753993722033
ACH-001430,-0.2639604979876974
ACH-001431,-0.2733544379135914
ACH-001450,-0.2578069528263273
ACH-001496,-0.16969099276467975
ACH-001500,-0.02698905113959333
ACH-001523,-0.16706229671288134
ACH-001532,-0.0250665993690839
ACH-001550,-0.10711121919068307
ACH-001552,-0.22350250334390198
ACH-001554,-0.14805134281173848
ACH-001654,-0.1989487238830441
ACH-001735,-0.09065254595861363
ACH-001736,-0.09423613314745384
ACH-001737,0.024872575106238904
ACH-001740,-0.18888861430059825
ACH-001745,-0.17194161584816314
ACH-001765,-0.19238459653360074
