,CORO1C (23603)
ACH-000152,0.0604149395901719
ACH-000153,-0.017513923603482737
ACH-000159,-0.2870178890955974
ACH-000160,-0.12536208032192414
ACH-000163,-0.09631196745005004
ACH-000167,-0.3042041525679933
ACH-000168,-0.009022647412436302
ACH-000169,-0.013602596065678945
ACH-000178,0.008949879274198866
ACH-000183,-0.01018268569451484
ACH-000188,-0.07253241406193324
ACH-000189,-0.03363951851530004
ACH-000190,-0.23188676678645906
ACH-000198,0.0073885053601946485
ACH-000203,-0.485231233551809
ACH-000204,0.008046112534964966
ACH-000206,0.21677744352018866
ACH-000207,-0.02023474050058985
ACH-000208,-0.08075210671284397
ACH-000210,0.0180049609693493
ACH-000211,-0.02685874390806491
ACH-000215,-0.020063320116676168
ACH-000221,-0.0120020224278928
ACH-000222,-0.1535368955126494
ACH-000223,-0.11762450014439743
ACH-000226,-0.044962460816292
ACH-000227,-0.2404422529774813
ACH-000228,-0.201700061460368
ACH-000231,-0.14629746356245732
ACH-000232,-0.116775422062284
ACH-000233,-0.04063779186367302
ACH-000234,-0.21960796660386767
ACH-000235,0.0038645187716499275
ACH-000237,-0.07603489361654428
ACH-000238,-0.3225745022258155
ACH-000242,0.07608072872485545
ACH-000243,-0.07144310310069453
ACH-000244,-0.17758626951746195
ACH-000246,-0.33070587649152056
ACH-000248,-0.07742420290951088
ACH-000250,-0.2170702264639858
ACH-000251,0.26622281401136305
ACH-000252,-0.4420186487521476
ACH-000253,-0.02841087567123886
ACH-000255,0.017285854279815216
ACH-000256,-0.07653431654192222
ACH-000257,0.17201152847354068
ACH-000258,-0.011999430625397508
ACH-000259,-0.1586049360384461
ACH-000260,-0.027046317205241963
ACH-000261,-0.1355223790051178
ACH-000262,-0.10302869039835673
ACH-000263,-0.19245849768384352
ACH-000264,-0.07178807235511141
ACH-000265,0.030300100901862286
ACH-000266,-0.10948167102683576
ACH-000272,0.04165510055816224
ACH-000274,0.023268220766292785
ACH-000277,-0.14707217076567608
ACH-000278,-0.10140211690726507
ACH-000279,-0.17911180159801116
ACH-000280,-0.07361698811095617
ACH-000281,-0.15706192680479242
ACH-000288,-0.11109417404021632
ACH-000291,-0.07087201995800811
ACH-000293,-0.0906443938339644
ACH-000294,-0.1202121315374786
ACH-000295,0.18274208288592544
ACH-000296,-0.17467940838190818
ACH-000302,-0.15408793731015968
ACH-000304,-0.05013082813787228
ACH-000307,-0.07297308738289468
ACH-000308,-0.13276141174448314
ACH-000310,0.035756614997339765
ACH-000311,-0.0816135705744466
ACH-000312,-0.0467613095790634
ACH-000315,-0.1264269373566542
ACH-000316,-0.05257483212765268
ACH-000317,0.09883372046708164
ACH-000318,-0.15531122070269965
ACH-000319,0.0048369639190219285
ACH-000320,0.00036660505936929615
ACH-000322,-0.2273785130762459
ACH-000323,0.00763344936537761
ACH-000324,-0.093677110580744
ACH-000329,-0.2354016796005736
ACH-000330,-0.062405240231414125
ACH-000331,-0.11916425473549346
ACH-000332,-0.10886361445660812
ACH-000334,-0.20553791673863028
ACH-000335,-0.4376371545225111
ACH-000336,0.1041567199461796
ACH-000337,0.130827655471431
ACH-000338,-0.2105687306178946
ACH-000339,-0.12958978335589788
ACH-000341,-0.0903224824720964
ACH-000348,-0.005468025933315608
ACH-000350,0.005909962304761749
ACH-000352,-0.09323553282516996
ACH-000356,0.06608310757514854
ACH-000361,-0.04834563122731138
ACH-000362,-0.032004905023341856
ACH-000363,0.01809528675669281
ACH-000364,-0.006762425779381868
ACH-000365,-0.0412335373276687
ACH-000366,-0.011309007442243066
ACH-000368,-0.127645510864763
ACH-000374,-0.07713484009574838
ACH-000375,-0.0038606979240210547
ACH-000376,-0.2107501775577184
ACH-000381,-0.27367535125718234
ACH-000383,-0.11029618182211418
ACH-000387,-0.03724387913499797
ACH-000389,-0.3530174669055059
ACH-000390,-0.2369766346826965
ACH-000393,-0.057648668428420265
ACH-000395,-0.19444434384746206
ACH-000396,0.1584102112683657
ACH-000397,-0.199192984993658
ACH-000401,-0.01206528934601606
ACH-000402,-0.18118256364720012
ACH-000403,-0.13719599937938354
ACH-000404,0.2448411621554163
ACH-000406,-0.05310519954732437
ACH-000407,-0.1627202396993414
ACH-000408,-0.0367099232692187
ACH-000410,-0.1619573307523374
ACH-000411,0.1038282147256324
ACH-000414,-0.03701405250551254
ACH-000415,-0.01819072731454267
ACH-000416,-0.17894636140350706
ACH-000420,-0.3061386555804068
ACH-000421,-0.1360433594778461
ACH-000424,0.010334137193330616
ACH-000425,-0.18339326586360125
ACH-000426,-0.22337647942273334
ACH-000427,0.05385338384046607
ACH-000433,-0.04117878354556061
ACH-000435,0.23888574475401564
ACH-000436,0.05908412737873876
ACH-000444,-0.1951869078793228
ACH-000445,-0.162142101827616
ACH-000448,0.006601645433212657
ACH-000450,-0.02728088437835025
ACH-000452,-0.2971640777650875
ACH-000454,-0.3714589298946682
ACH-000458,-0.20643543460288274
ACH-000459,0.17521397433927458
ACH-000460,-0.235008525589822
ACH-000461,-0.1768324097682873
ACH-000463,-0.2064022423234039
ACH-000464,-0.3114971502971808
ACH-000466,-0.0589164472296816
ACH-000467,-0.2217757597915196
ACH-000468,-0.15537216943473778
ACH-000469,-0.0009641428470631684
ACH-000470,-0.1507865913782613
ACH-000471,-0.17288749706498244
ACH-000472,-0.13707464660630855
ACH-000473,-0.047841501077881966
ACH-000475,-0.08762881134603075
ACH-000476,-0.3217060433142931
ACH-000477,-0.3467751382762607
ACH-000479,-0.03128877074383867
ACH-000480,-0.3015480094372156
ACH-000481,-0.262077263776777
ACH-000483,-0.20530724204283407
ACH-000484,-0.2884039056015889
ACH-000485,-0.11656856659750728
ACH-000486,-0.0988353985457817
ACH-000487,-0.0432358815378142
ACH-000488,-0.4079304065403077
ACH-000490,-0.0741035345715053
ACH-000491,-0.3243288275052591
ACH-000495,-0.04321971754552775
ACH-000496,-0.2793293910964829
ACH-000499,-0.11306790679541055
ACH-000500,-0.04742203098026841
ACH-000502,-0.2016614232425912
ACH-000503,-0.29116254143115833
ACH-000505,-0.09035959835128324
ACH-000507,-0.11010947944952984
ACH-000510,0.017540097460143074
ACH-000511,-0.01962266646423736
ACH-000512,-0.05709890313992798
ACH-000516,-0.06435329300722796
ACH-000517,-0.1075102997048755
ACH-000518,-0.022273285009849125
ACH-000520,0.013297425221741807
ACH-000521,0.13813608507275482
ACH-000522,0.12303423937492228
ACH-000524,-0.09638642563811127
ACH-000527,-0.17655118563923153
ACH-000528,-0.06024372367603295
ACH-000537,-0.2272226305859252
ACH-000541,-0.1056670839092128
ACH-000542,-0.2648770641550669
ACH-000544,-0.2434367293606636
ACH-000545,-0.17064795305910702
ACH-000547,-0.4387109127890589
ACH-000548,-0.026463316309839717
ACH-000549,0.015003720625251196
ACH-000550,-0.007659588922069642
ACH-000552,0.07725167127898391
ACH-000556,-0.1184263282058092
ACH-000557,0.013651512286834965
ACH-000569,-0.08265015949824378
ACH-000570,-0.19713209112491625
ACH-000571,0.005504584452709701
ACH-000573,-0.05889331553747186
ACH-000576,-0.11261304633314265
ACH-000579,-0.14144148072918145
ACH-000580,0.10998895371919501
ACH-000584,-0.10574763802532508
ACH-000585,-0.14845513543761202
ACH-000588,-0.005881940331706994
ACH-000589,-0.16307761560380213
ACH-000591,-0.03049389296205588
ACH-000593,-0.16479668759027355
ACH-000600,-0.1629119090421196
ACH-000601,-0.06902286787793838
ACH-000605,-0.23802714258708255
ACH-000606,-0.1294078511039099
ACH-000608,-0.09931113311900544
ACH-000614,-0.029140852185457894
ACH-000616,0.02227677654359191
ACH-000618,-0.06519206703446513
ACH-000619,0.10262072995867008
ACH-000620,-0.2200850857465398
ACH-000621,-0.08065482217285133
ACH-000622,-0.197124397362312
ACH-000623,-0.2591904736591602
ACH-000624,-0.07304204424477277
ACH-000627,-0.3046877318255709
ACH-000630,-0.0022028324945185737
ACH-000631,-0.265978692006108
ACH-000632,-0.0783534592671382
ACH-000633,-0.06465553321725401
ACH-000637,-0.12117447190341002
ACH-000638,-0.23546825149596695
ACH-000646,-0.34153976315231344
ACH-000647,-0.07034072351178698
ACH-000648,-0.08212725903284503
ACH-000649,-0.2044345310402347
ACH-000651,-0.06911232170456688
ACH-000652,-0.061491521051826134
ACH-000653,-0.07878215460647225
ACH-000657,-0.07798649125375108
ACH-000658,-0.030502475587517137
ACH-000661,-0.1287223327782518
ACH-000662,-0.13977253765271708
ACH-000663,-0.17230328011896298
ACH-000665,-0.016737706215663
ACH-000671,-0.04041028105578369
ACH-000672,-0.2811156422194556
ACH-000673,0.001963799035485236
ACH-000676,-0.012357292237586526
ACH-000677,0.029040468134071983
ACH-000681,-0.11933514297186652
ACH-000683,-0.2444450586441925
ACH-000684,0.23191274828130734
ACH-000688,-0.0024156174784754933
ACH-000693,-0.1560065698908597
ACH-000694,-0.2679694212288803
ACH-000695,-0.32047951919154993
ACH-000696,-0.1429108777765848
ACH-000697,-0.26898173239993245
ACH-000699,-0.016689201288382537
ACH-000701,-0.1947934589336333
ACH-000706,-0.06003720613372975
ACH-000711,-0.09663930294056602
ACH-000713,0.029674260898217213
ACH-000714,-0.044410173965338785
ACH-000718,-0.456133565141131
ACH-000720,-0.03298017032252384
ACH-000721,0.11709399389439536
ACH-000724,-0.25382684083958834
ACH-000725,-0.041274501878553006
ACH-000732,-0.037053434704449516
ACH-000734,-0.003295837271479668
ACH-000735,-0.12103533625321967
ACH-000736,-0.09840745323355714
ACH-000738,0.050009802561976034
ACH-000746,0.016678836945028908
ACH-000747,-0.08168378480704963
ACH-000748,-0.05626696507569829
ACH-000753,-0.13310815086492098
ACH-000756,-0.04722800885740276
ACH-000757,-0.2814663615154647
ACH-000758,0.005614441243224882
ACH-000760,-0.09160393547098007
ACH-000762,-0.2292066561360357
ACH-000763,-0.09341842756179476
ACH-000764,0.009471092537782746
ACH-000765,-0.1601607973247267
ACH-000766,-0.11684222682351016
ACH-000767,-0.005042590359829353
ACH-000768,-0.04022101789213061
ACH-000769,-0.03318237185913143
ACH-000770,-0.006398216925936144
ACH-000771,-0.020241494647681633
ACH-000773,-0.01797549168383021
ACH-000776,-0.16733477936655136
ACH-000777,0.026306603485889528
ACH-000778,0.02268138427939441
ACH-000781,-0.19792508423909771
ACH-000782,0.07226358236985637
ACH-000783,-0.16335765717159895
ACH-000784,0.0013065307179893405
ACH-000785,-0.1395105775880812
ACH-000787,-0.3743655940060035
ACH-000788,0.07841785025743579
ACH-000791,-0.0900437342907304
ACH-000792,-0.08919560675910937
ACH-000794,-0.07067839894226584
ACH-000796,-0.2928147986555337
ACH-000798,0.034617510368689215
ACH-000799,-0.07696512647764102
ACH-000800,-0.42925587400121296
ACH-000802,-0.12954014235930986
ACH-000804,0.05343578307194924
ACH-000805,-0.24407263063890666
ACH-000809,-0.10741094749195998
ACH-000810,0.014336875647755494
ACH-000811,-0.19957998725877413
ACH-000817,-0.03795243500401437
ACH-000819,-0.17510238344571394
ACH-000820,0.03985984828143554
ACH-000821,-0.09897901222688404
ACH-000822,-0.20451750114780334
ACH-000823,-0.2876383081245323
ACH-000824,-0.07749688938601723
ACH-000827,-0.044402737126433715
ACH-000829,-0.06763505458960327
ACH-000831,-0.1797184073628565
ACH-000832,-0.2176161308104324
ACH-000833,-0.21727609047957516
ACH-000834,-0.14500337906180602
ACH-000835,-0.057785327059451365
ACH-000836,0.04845664052486326
ACH-000837,-0.13080641095262588
ACH-000838,0.09374180660920522
ACH-000839,-0.12069711871165903
ACH-000840,0.01718604332187546
ACH-000841,-0.07646608401703557
ACH-000843,-0.21389295917098067
ACH-000846,0.06267486003077867
ACH-000847,-0.16182448076878606
ACH-000848,-0.26912200151058496
ACH-000849,-0.0041157663706524895
ACH-000851,-0.14241648851165986
ACH-000855,-0.019742888077112827
ACH-000856,-0.1277363310386387
ACH-000858,-0.18744792666037136
ACH-000859,-0.3016181190328201
ACH-000861,-0.1565348784700361
ACH-000862,-0.05344585344328177
ACH-000865,-0.16735780407120873
ACH-000866,-0.2125817048704184
ACH-000867,-0.060976773223385274
ACH-000869,-0.14674776485615065
ACH-000872,0.028995977502747124
ACH-000873,0.08349769626610266
ACH-000876,-0.04247251155231966
ACH-000878,-0.35516622224303074
ACH-000880,-0.01954439071048045
ACH-000881,-0.006325929538292287
ACH-000882,-0.04477962415455725
ACH-000884,-0.11361871779561747
ACH-000885,-0.10044107030187133
ACH-000887,-0.1928166847576748
ACH-000889,0.016052970989979647
ACH-000896,-0.18375454276247
ACH-000898,-0.10078885430854424
ACH-000900,-0.2110895110971351
ACH-000901,-0.1165702369397555
ACH-000905,-0.0982167314307086
ACH-000906,-0.22033256163469175
ACH-000907,-0.03411783040182904
ACH-000910,-0.053931837983455536
ACH-000911,-0.16953969091620144
ACH-000912,-0.2363263967754559
ACH-000913,-0.12858813993048465
ACH-000915,-0.08639770440883693
ACH-000916,0.28527955068257743
ACH-000917,-0.03085557243269553
ACH-000920,-0.09895143223152436
ACH-000921,-0.09659135373353102
ACH-000924,-0.06003383593543
ACH-000926,-0.08894743101139041
ACH-000928,-0.1903212815987583
ACH-000929,-0.18152608572764825
ACH-000932,-0.021775618809805938
ACH-000935,-0.17244155147809867
ACH-000936,-0.1820964655044721
ACH-000937,-0.02877776709897307
ACH-000938,-0.13585900347719967
ACH-000939,-0.018024934227943445
ACH-000941,-0.08282040901472952
ACH-000943,-0.12342071918062285
ACH-000946,-0.1700048764461463
ACH-000947,-0.053293698170634285
ACH-000948,-0.1745640481296106
ACH-000950,-0.1865319111530621
ACH-000953,0.020709329819632617
ACH-000954,-0.049580786938899085
ACH-000957,-0.08226880915915039
ACH-000958,-0.11212136871773587
ACH-000960,-0.0010034935929524194
ACH-000963,-0.07342564652076153
ACH-000968,-0.1664127797653222
ACH-000969,-0.04981104050153926
ACH-000972,-0.17682940183525647
ACH-000973,-0.047890692295463035
ACH-000974,-0.1875209087696858
ACH-000978,-0.03278949924181776
ACH-000984,-0.2293095236083377
ACH-000986,-0.15638245716198532
ACH-000988,0.02097501765732724
ACH-000993,-0.034894751838458124
ACH-000994,-0.12839998662411758
ACH-000996,-0.0936986862175956
ACH-001001,-0.0741733805476833
ACH-001020,-0.40210520313868536
ACH-001028,-0.028799626004420868
ACH-001031,-0.21377127939505236
ACH-001038,0.12481325583067784
ACH-001048,-0.25166901922338764
ACH-001050,-0.06974109606063003
ACH-001053,-0.3318642283429777
ACH-001054,-0.2444423366450251
ACH-001061,-0.096859581014392
ACH-001067,-0.3216583827036833
ACH-001075,-0.2651148853927306
ACH-001096,-0.16654859152249424
ACH-001111,0.02940590198658425
ACH-001119,-0.14412170814945166
ACH-001128,0.10347882228786418
ACH-001134,-0.021582041848404555
ACH-001151,-0.04881601094692227
ACH-001163,-0.17213240454120207
ACH-001164,0.015972168132338375
ACH-001183,0.0542859920174016
ACH-001192,0.10241466769754412
ACH-001193,-0.2883081637389725
ACH-001196,-0.12111724931176805
ACH-001197,-0.09622581802964583
ACH-001205,0.10223478362290317
ACH-001211,-0.0692000219662239
ACH-001212,-0.2265919845451217
ACH-001228,-0.3037088946008792
ACH-001232,-0.15694472395599435
ACH-001239,-0.12455867308153284
ACH-001270,-0.22637919747928645
ACH-001274,-0.35501686591210796
ACH-001275,-0.21622715546192725
ACH-001277,-0.14513133677652387
ACH-001278,-0.09516673366631404
ACH-001280,-0.012024162340175377
ACH-001283,-0.13628061519319434
ACH-001289,-0.08677247204838284
ACH-001300,-0.04570181459692869
ACH-001301,-0.2498002266284144
ACH-001302,0.04613173100757028
ACH-001306,-0.10422375465797902
ACH-001318,-0.3135325159096893
ACH-001322,-0.25714695663903914
ACH-001328,-0.04888815365665633
ACH-001332,-0.07067975066887018
ACH-001336,-0.133776534691497
ACH-001346,-0.10214318056301504
ACH-001353,-0.08281603616961035
ACH-001354,-0.3376338436482273
ACH-001367,0.01675103400711413
ACH-001368,-0.05530358513969592
ACH-001374,-0.40778360613879533
ACH-001377,-0.16523409112674078
ACH-001380,0.04526175179822925
ACH-001391,0.02104160598877817
ACH-001408,-0.2496125370308851
ACH-001430,-0.1333806228239042
ACH-001431,-0.19804065066421905
ACH-001450,0.032344963256234316
ACH-001496,0.1045351016122682
ACH-001500,0.032909828916057926
ACH-001523,-0.17018064688691262
ACH-001532,-0.040485905130791186
ACH-001550,-0.15909436640610833
ACH-001552,0.0140541902289144
ACH-001554,-0.3106626813586528
ACH-001654,-0.06220993083507361
ACH-001735,-0.12746443840480606
ACH-001736,-0.08314234313406668
ACH-001737,0.3288181557716063
ACH-001740,-0.28612580039443297
ACH-001745,-0.16561388568228366
ACH-001765,-0.06297867640544152
