,DNMT3L (29947)
ACH-000004,-0.1512017781103938
ACH-000005,-0.12534181522617796
ACH-000007,0.07369867139540731
ACH-000009,0.10343269577601537
ACH-000011,-0.10181886616875968
ACH-000012,0.14017189106813338
ACH-000013,0.041177219745414745
ACH-000014,0.14861995905681266
ACH-000015,0.1744306523726432
ACH-000017,0.1415805520524099
ACH-000018,0.15996881888269188
ACH-000019,-0.026130454727436008
ACH-000021,0.0689383376193461
ACH-000022,0.07623214697586747
ACH-000025,0.04569232238600058
ACH-000028,0.06954429909298729
ACH-000030,0.030216434228797717
ACH-000035,0.025804839122096856
ACH-000036,0.07155644620228657
ACH-000037,-0.016868760703795324
ACH-000039,-0.06879237768948103
ACH-000040,0.028523569336621563
ACH-000041,0.03497889022801253
ACH-000042,-0.04011178933214517
ACH-000045,-0.03308652451956368
ACH-000047,0.07594366518785672
ACH-000052,0.115812957325981
ACH-000053,0.08825565994335635
ACH-000054,0.014053410382460873
ACH-000055,0.25015197945597784
ACH-000060,-0.13313639640427388
ACH-000067,0.049611229993657815
ACH-000070,0.3108394384008186
ACH-000075,0.2652688770807939
ACH-000078,0.02712845222207848
ACH-000082,0.04151435242332315
ACH-000085,-0.008477333055478766
ACH-000086,0.14368557939357746
ACH-000087,0.08138696546011498
ACH-000092,-0.001608306956514339
ACH-000095,-0.01547287954833168
ACH-000097,0.020992465853333288
ACH-000098,0.15505026649519613
ACH-000099,0.032993140284868445
ACH-000108,0.030671184980363614
ACH-000113,-0.09488793824925626
ACH-000116,-0.06971018767448993
ACH-000118,0.0940968340243986
ACH-000120,0.22771175957098685
ACH-000123,0.053930050926447565
ACH-000127,0.05623914209422829
ACH-000128,0.08517849870045649
ACH-000132,0.06917511162242926
ACH-000133,0.09296261721035604
ACH-000137,0.04796945104727873
ACH-000138,0.1546394038071058
ACH-000142,0.025769572620864947
ACH-000143,-0.15038548915708225
ACH-000146,-0.02120457016413664
ACH-000148,0.1486392370518034
ACH-000150,-0.01874773853285905
ACH-000152,0.07379976160719035
ACH-000153,0.2267084428789937
ACH-000159,0.08410467912720858
ACH-000160,0.22388763584445492
ACH-000163,-0.04621013537185135
ACH-000167,0.5885136618185487
ACH-000168,-0.26677905422163506
ACH-000169,-0.03691505596790926
ACH-000178,-0.08850332241160694
ACH-000183,0.013118749931761556
ACH-000188,0.12129523696503194
ACH-000189,0.06707207271865179
ACH-000190,0.30840363806086746
ACH-000198,-0.0859343640327307
ACH-000203,0.10485132825971627
ACH-000204,0.1671386170504005
ACH-000206,0.02189521629575937
ACH-000207,-0.06823783904882631
ACH-000208,0.08413293399014474
ACH-000210,-0.002538639385867855
ACH-000211,-0.003326246963679644
ACH-000215,0.006950688757784658
ACH-000221,-0.0023366311644500287
ACH-000222,-0.09444063223923316
ACH-000223,0.07468095900875653
ACH-000226,0.12472645618710546
ACH-000227,0.02307375283030484
ACH-000228,0.0532757993713788
ACH-000231,0.09103758154347984
ACH-000232,0.02274642494809552
ACH-000233,-0.02883596063867786
ACH-000234,-0.0008595677610578166
ACH-000235,0.0743858987373312
ACH-000237,0.07759412030888617
ACH-000238,-0.0009116961426820576
ACH-000242,0.2509028363964997
ACH-000243,0.09266187239357128
ACH-000244,0.14516932805126262
ACH-000246,0.027957701405280127
ACH-000248,0.12395265852622475
ACH-000250,0.0026465141025354784
ACH-000251,0.2124931917672174
ACH-000252,0.1081362097375122
ACH-000253,0.181657664127581
ACH-000255,0.02769820505478555
ACH-000256,0.09536952066247928
ACH-000257,0.04328856747599396
ACH-000258,-0.008530217632651858
ACH-000259,0.08922583455869515
ACH-000260,0.08752120608154805
ACH-000261,0.031153344325027088
ACH-000262,0.17505162784079414
ACH-000263,0.12344472684591068
ACH-000264,-0.006448317750238321
ACH-000265,0.04683689256738752
ACH-000266,0.03770313317763002
ACH-000272,0.04780742698894167
ACH-000274,0.004750492501146725
ACH-000277,0.07601082813146871
ACH-000278,0.013310535620932816
ACH-000279,0.08490791094840258
ACH-000280,-0.01911861155764993
ACH-000281,0.010174184367029788
ACH-000288,0.08664652681230578
ACH-000291,-0.12602509047755214
ACH-000293,-0.0676627251911812
ACH-000294,0.11159317561469068
ACH-000295,-0.1568309644632072
ACH-000296,0.127329179929731
ACH-000302,0.012829893967129188
ACH-000304,0.0879476408908902
ACH-000307,-0.02866595602516805
ACH-000308,0.05338096871445862
ACH-000310,-0.04435706656519272
ACH-000311,-0.09601927009373233
ACH-000312,0.03307448964925186
ACH-000315,0.1481323619060285
ACH-000316,0.13575456372177366
ACH-000317,0.0743654093464086
ACH-000318,0.004188558173424346
ACH-000319,0.12510328300979096
ACH-000320,0.13000610056250098
ACH-000322,0.04647431579860478
ACH-000323,0.13831005315897274
ACH-000324,0.009826939000001984
ACH-000329,0.056895835900113635
ACH-000330,-0.019135788230484847
ACH-000331,0.10116862724559504
ACH-000332,-0.016289094769330912
ACH-000334,-0.09065868986524517
ACH-000335,0.2253502813364115
ACH-000336,0.17875413021614378
ACH-000337,0.1089424959310999
ACH-000338,-0.23917634690267425
ACH-000339,0.03355589469956398
ACH-000341,0.0530165604048765
ACH-000348,0.10347691826804356
ACH-000350,-0.14759515870733447
ACH-000352,0.14761834605099675
ACH-000356,0.13074426880488876
ACH-000361,0.06654951945198523
ACH-000362,-0.06723883186161334
ACH-000363,0.03196829986219624
ACH-000364,0.08295980799007448
ACH-000365,-0.06392201977645659
ACH-000366,0.12355572774099947
ACH-000368,-0.018994319889076045
ACH-000374,-0.14064493555490126
ACH-000375,0.0495629065840791
ACH-000376,0.06138007296500302
ACH-000381,0.18101179731016168
ACH-000383,0.04901811007468944
ACH-000387,0.015778470125784476
ACH-000389,-0.07016101209221053
ACH-000390,0.0797073211158501
ACH-000393,0.059674911366058424
ACH-000395,-0.023605125921104458
ACH-000396,0.04229082079640982
ACH-000397,-0.11105478472930973
ACH-000401,0.05756741018211123
ACH-000402,-0.029329872732549767
ACH-000403,0.09418955013248502
ACH-000404,-0.032540824911324005
ACH-000406,0.0847775424463787
ACH-000407,0.02741614712397248
ACH-000408,0.1365786665305936
ACH-000410,0.09942566363658142
ACH-000411,-0.03197947204154165
ACH-000414,0.05500415816137317
ACH-000415,-0.03350260698231477
ACH-000416,0.034227708289093065
ACH-000420,0.08945544265878581
ACH-000421,0.01475058119867651
ACH-000424,0.15068116287817235
ACH-000425,0.102655647618636
ACH-000426,-0.11958896625496092
ACH-000427,-0.09676068865898606
ACH-000433,0.06720755303616206
ACH-000435,0.1864688796939636
ACH-000436,0.06271482407373577
ACH-000444,0.014479023837435602
ACH-000445,0.013797668067040645
ACH-000448,0.058996015809329186
ACH-000450,0.04954456039969026
ACH-000452,0.0032913709149855024
ACH-000454,0.10340566757950426
ACH-000458,0.08089681046681317
ACH-000459,-0.0006767096978765475
ACH-000460,0.009462221184605024
ACH-000461,0.006064506078921535
ACH-000463,0.06959082935580004
ACH-000464,0.11511947432253705
ACH-000466,-0.001710373529000067
ACH-000467,0.09244832458586848
ACH-000468,0.02958884597837813
ACH-000469,0.08639847067239649
ACH-000470,0.04811416157488628
ACH-000471,0.040242148032386335
ACH-000472,0.11120685399778664
ACH-000473,-0.13431514452202814
ACH-000475,0.05926660179048044
ACH-000476,0.015940316292562484
ACH-000477,0.13794941128104346
ACH-000479,0.013041079001472384
ACH-000480,-0.08958513299505047
ACH-000481,0.0972911131348952
ACH-000483,0.02200369440336616
ACH-000484,-0.042699100075863666
ACH-000485,-0.02281893439611798
ACH-000486,0.08039810145159952
ACH-000487,0.008259216348084977
ACH-000488,0.011098204890104008
ACH-000490,0.07384318202904003
ACH-000491,0.13230778374495505
ACH-000495,0.06597740709592974
ACH-000496,0.08052600596933653
ACH-000499,0.2861147859530918
ACH-000500,0.19359024424563928
ACH-000502,-0.015267552785742478
ACH-000503,-0.07807455050926718
ACH-000505,0.058378174585569875
ACH-000507,0.11396880800872072
ACH-000510,0.10066490648159217
ACH-000511,0.04948933694572705
ACH-000512,0.06781143092540548
ACH-000516,0.10372842798862797
ACH-000517,0.02597222852678509
ACH-000518,-0.06367116018493596
ACH-000520,-0.11476633895708725
ACH-000521,-0.027081475443764668
ACH-000522,0.07630262634483999
ACH-000524,0.010264659757292929
ACH-000527,0.0843634364528904
ACH-000528,0.0808465823327057
ACH-000537,0.1975446391755935
ACH-000541,0.13269728759479696
ACH-000542,0.0896194049402339
ACH-000544,0.1364473156849609
ACH-000545,-0.039248679068483665
ACH-000547,-0.09451400337072356
ACH-000548,0.07903103078907782
ACH-000549,0.051481184387713735
ACH-000550,0.026882799878454603
ACH-000552,-0.004840052231674324
ACH-000556,-0.03644442440731323
ACH-000557,-0.16002765541052966
ACH-000569,0.0304334368473716
ACH-000570,0.10601046226998688
ACH-000571,0.042383622648577784
ACH-000573,-0.008519570811625207
ACH-000576,-0.008182656450239757
ACH-000579,0.19339660285800275
ACH-000580,0.1506918474483868
ACH-000584,0.019766489728684042
ACH-000585,0.07149727185475785
ACH-000588,0.14960865325772602
ACH-000589,-0.14016283811383135
ACH-000591,-0.03336423821838765
ACH-000593,0.17264742207259576
ACH-000600,-0.0046096778155261435
ACH-000601,0.013209351162297545
ACH-000605,0.0013930891205103653
ACH-000606,0.03362930268066102
ACH-000608,0.055006879602086216
ACH-000614,-0.06776438063200703
ACH-000616,-0.027281149839722397
ACH-000618,-0.007911527114811145
ACH-000619,-0.006144192454164002
ACH-000620,0.04971169142240831
ACH-000621,0.07272262722901726
ACH-000622,0.08779204463213765
ACH-000623,0.06413183867699697
ACH-000624,0.08359502123718246
ACH-000627,0.16817173228113988
ACH-000630,0.05880079207015046
ACH-000631,-0.1316819551343691
ACH-000632,0.1185422503679404
ACH-000633,-0.029071922396240388
ACH-000637,-0.16081555416926818
ACH-000638,0.032067013506042984
ACH-000646,0.05305206275903613
ACH-000647,-7.63221615298535e-06
ACH-000648,-0.0009781829717295024
ACH-000649,0.0011454286945423511
ACH-000651,0.009119374773282842
ACH-000652,0.010217932899526534
ACH-000653,0.1153418474059936
ACH-000657,-0.05040556951319384
ACH-000658,-0.014959110762056816
ACH-000661,0.011812327243698769
ACH-000662,0.14307820121676404
ACH-000663,-0.01417587610023716
ACH-000665,0.12074917371263096
ACH-000671,0.16415023036210705
ACH-000672,0.3020943204636123
ACH-000673,0.04138534799290718
ACH-000676,0.08298903959077512
ACH-000677,0.10891129570128318
ACH-000681,-0.00532588002523932
ACH-000683,0.1278946867849485
ACH-000684,0.07766099494221837
ACH-000688,0.05750046333957271
ACH-000693,0.024636548266463568
ACH-000694,-0.03990188480275318
ACH-000695,-0.05724885944365193
ACH-000696,0.11231874800783803
ACH-000697,0.1562073688084377
ACH-000699,-0.014108131679033594
ACH-000701,0.04817747082708048
ACH-000706,0.03951389968129075
ACH-000711,0.09734600267290727
ACH-000713,0.10170167552284433
ACH-000714,0.029070551843558882
ACH-000718,0.08059823625698538
ACH-000720,0.09378087803383947
ACH-000721,0.18385526583031325
ACH-000724,0.04841278579287793
