,POMT1 (10585)
ACH-000004,-0.11552819264566346
ACH-000005,0.10886342751523068
ACH-000007,0.0826030919019716
ACH-000009,-0.23337263979538206
ACH-000011,-0.07333379601613514
ACH-000012,-0.14084468270733658
ACH-000013,-0.21684907802732026
ACH-000014,-0.2361009223895791
ACH-000015,-0.2466452829438489
ACH-000017,-0.02923953424541856
ACH-000018,0.0052865326912837065
ACH-000019,-0.09664092132079076
ACH-000021,-0.19062121198594986
ACH-000022,-0.22971994874210006
ACH-000025,-0.08549482774151684
ACH-000028,-0.07010134944878567
ACH-000030,-0.12401406877958468
ACH-000035,0.09384860970925092
ACH-000036,-0.05917787872488814
ACH-000037,-0.05768668373752825
ACH-000039,-0.0853860331839781
ACH-000040,-0.09673340480665577
ACH-000041,-0.101592767891997
ACH-000042,-0.1223336825082314
ACH-000045,-0.149986618934529
ACH-000047,-0.19674157066557085
ACH-000052,-0.2293830938805817
ACH-000053,-0.08691546299155192
ACH-000054,-0.052528944609035934
ACH-000055,-0.17910357604269672
ACH-000060,-0.10874350446155218
ACH-000067,-0.2339753227015298
ACH-000070,0.2254832221678116
ACH-000075,-0.09483559366075736
ACH-000078,-0.1378331959779403
ACH-000082,-0.06287644792563431
ACH-000085,-0.14491657011053058
ACH-000086,-0.12525905058037853
ACH-000087,-0.2683061678738625
ACH-000092,-0.21039048147751974
ACH-000095,-0.03661490883922707
ACH-000097,-0.13446762810078494
ACH-000098,-0.1514919737319906
ACH-000099,-0.1377844315691959
ACH-000108,-0.20248573784611584
ACH-000113,0.021240329020990184
ACH-000116,-0.16512025587477858
ACH-000118,-0.26584508643423044
ACH-000120,0.0032423758196039325
ACH-000123,-0.07705904019144343
ACH-000127,-0.14137808039186903
ACH-000128,-0.1055281704362369
ACH-000132,-0.17415906607708334
ACH-000133,-0.05644005821092549
ACH-000137,-0.1650904020885864
ACH-000138,-0.09176046051917756
ACH-000142,-0.21912064295418512
ACH-000143,-0.2195527691771048
ACH-000146,-0.07521317794223374
ACH-000148,-0.12973469138832602
ACH-000150,0.030478233128112774
ACH-000152,0.021566591961631257
ACH-000153,-0.08886881329599597
ACH-000159,-0.11712777337629295
ACH-000160,-0.062090689704176825
ACH-000163,-0.13204201463281626
ACH-000167,-0.10556741466865566
ACH-000168,-0.1789748441103216
ACH-000169,-0.08635946140875761
ACH-000178,-0.0577084776443708
ACH-000183,-0.10225672489170133
ACH-000188,-0.0292005513910952
ACH-000189,-0.12453798885679752
ACH-000190,-0.02717334324756564
ACH-000198,-0.12913492412888544
ACH-000203,-0.03740643487513152
ACH-000204,-0.061091910153537286
ACH-000206,-0.07663500360228356
ACH-000207,0.05276052756434835
ACH-000208,0.3527233217929553
ACH-000210,0.2501955469074473
ACH-000211,-0.1067736758118042
ACH-000215,-0.1144113488713283
ACH-000221,-0.09353544001628487
ACH-000222,-0.1746798006545453
ACH-000223,-0.1081057696004219
ACH-000226,-0.24749061821654075
ACH-000227,-0.2148276540463568
ACH-000228,-0.18164713555815715
ACH-000231,-0.08797971320595308
ACH-000232,-0.17600753225093627
ACH-000233,-0.10756118272222652
ACH-000234,-0.11585551672671718
ACH-000235,-0.1522961955877451
ACH-000237,-0.14175086434391207
ACH-000238,-0.061540137055095374
ACH-000242,-0.3696630243241796
ACH-000243,-0.1114989436581555
ACH-000244,0.1059745912677038
ACH-000246,-0.1179504169907106
ACH-000248,-0.10715832654353374
ACH-000250,-0.13072296694133856
ACH-000251,-0.09207190417829572
ACH-000252,-0.2588090784290637
ACH-000253,-0.11085750131675297
ACH-000255,-0.1803433854320531
ACH-000256,-0.11660219567266215
ACH-000257,-0.2282563973324583
ACH-000258,0.0047365859571206785
ACH-000259,-0.14376121454172294
ACH-000260,-0.1556481850656672
ACH-000261,-0.04531688554716694
ACH-000262,-0.062349682311616174
ACH-000263,-0.11706779141656752
ACH-000264,-0.11716108956992585
ACH-000265,-0.03263999897016971
ACH-000266,-0.13002879432158745
ACH-000272,-0.18849955400402216
ACH-000274,-0.10977260978792527
ACH-000277,-0.038690764459761724
ACH-000278,-0.10202624968545447
ACH-000279,-0.08978169550999325
ACH-000280,-0.18257747015031164
ACH-000281,-0.1342532222149765
ACH-000288,0.01179414737043728
ACH-000291,-0.13278754821221486
ACH-000293,-0.20966170145491375
ACH-000294,-0.14507468632090784
ACH-000295,-0.2519259508204322
ACH-000296,-0.06462476807039798
ACH-000302,-0.13504391195660032
ACH-000304,-0.2693265002662996
ACH-000307,-0.19801898275646745
ACH-000308,-0.07010293922761072
ACH-000310,-0.16681252967015234
ACH-000311,-0.01911036128062721
ACH-000312,-0.19013898932638448
ACH-000315,-0.18130898790323452
ACH-000316,-0.2394924586706664
ACH-000317,0.00022163698429540304
ACH-000318,-0.1672061507297797
ACH-000319,-0.09186083149991377
ACH-000320,-0.1794037479710792
ACH-000322,-0.041223437361628174
ACH-000323,-0.11094668558949196
ACH-000324,-0.10531423410076024
ACH-000329,-0.16610677705437246
ACH-000330,-0.1175940514606841
ACH-000331,-0.07813785148136232
ACH-000332,-0.19496697065387705
ACH-000334,-0.17265623170923725
ACH-000335,-0.11008716924598047
ACH-000336,0.09581682288593407
ACH-000337,-0.20326148530666086
ACH-000338,0.12542788627423354
ACH-000339,-0.061310132900651786
ACH-000341,-0.12431681089997755
ACH-000348,-0.18337033588349946
ACH-000350,-0.12442186434880174
ACH-000352,-0.07368471862125597
ACH-000356,-0.03241952544683027
ACH-000361,0.056092018335426735
ACH-000362,-0.21471410296497426
ACH-000363,-0.11494680511763025
ACH-000364,0.039135248496746565
ACH-000365,-0.0529775705538326
ACH-000366,-0.2060039784585651
ACH-000368,-0.039172428005315264
ACH-000374,0.006282179678814292
ACH-000375,0.06902372722645532
ACH-000376,-0.12452242480521225
ACH-000381,-0.2557195989861029
