,VPS4B (9525)
ACH-000004,-0.005460036981458776
ACH-000005,-0.13687350680000748
ACH-000007,-0.4563217650836617
ACH-000009,-0.2445555661552045
ACH-000011,0.03567791930613468
ACH-000012,0.009914376757319569
ACH-000013,-0.3882202004012741
ACH-000014,-0.20409571609656665
ACH-000015,0.10419799418459734
ACH-000017,-0.33648741332768395
ACH-000018,-0.0588820788878268
ACH-000019,-0.006148823012448804
ACH-000021,-0.06282585076856721
ACH-000022,-0.7763324059645086
ACH-000025,-0.03562878419286553
ACH-000028,0.00965028443871437
ACH-000030,-0.2299589570267222
ACH-000035,-0.06034495411266067
ACH-000036,-0.010880531826587657
ACH-000037,0.10904080577191312
ACH-000039,-0.4382559546803321
ACH-000040,-0.01498115066582401
ACH-000041,-0.06917600894903106
ACH-000042,-0.6430710855689927
ACH-000045,-0.29940569625932634
ACH-000047,0.045770064557679666
ACH-000052,0.016514790464207722
ACH-000053,-0.023149005053018555
ACH-000054,-0.023802319707997385
ACH-000055,-0.1285286693912655
ACH-000060,-0.3512355505319077
ACH-000067,0.10193072941386452
ACH-000070,-0.18349319796282115
ACH-000075,-0.07565301863648048
ACH-000078,-0.04787729339376985
ACH-000082,0.002343059527029116
ACH-000085,-0.17571633429597794
ACH-000086,0.007949896919679669
ACH-000087,-0.41083970976876216
ACH-000092,-0.1364167167174774
ACH-000095,-0.031683368090475734
ACH-000097,-0.000965603198895474
ACH-000098,-0.1266578659265272
ACH-000099,0.02849783872640244
ACH-000108,-0.010284954251237616
ACH-000113,-0.38655270592648333
ACH-000116,-0.23589081434177486
ACH-000118,-0.1883584167261064
ACH-000120,-0.04941465467067515
ACH-000123,0.018433373993220908
ACH-000127,-0.0743345833179533
ACH-000128,-0.2803352023012749
ACH-000132,-0.044815692376244345
ACH-000133,-0.2968094173132035
ACH-000137,-0.2709884281386403
ACH-000138,-0.6945366378684245
ACH-000142,-0.8444126540104953
ACH-000143,-0.4773532542457588
ACH-000146,-0.2378860995110088
ACH-000148,-0.0182967381970652
ACH-000150,-0.044769061919171335
