,EIF4E1B (253314)
ACH-000004,0.03660161207938928
ACH-000005,-0.0011658081021940446
ACH-000007,0.1250181236139068
ACH-000009,-0.20635820193782167
ACH-000011,-0.2253656262875249
ACH-000012,-0.030149792120384482
ACH-000013,-0.02968523435321206
ACH-000014,0.04964514081141105
ACH-000015,-0.058256909090061836
ACH-000017,-0.05039836640743385
ACH-000018,-0.19932002050287448
ACH-000019,-0.06537924476223313
ACH-000021,-0.06321804064917709
ACH-000022,-0.09238396925394947
ACH-000025,0.08140616595188112
ACH-000028,-0.2502511556680977
ACH-000030,0.013327373975764195
ACH-000035,-0.15559762654883946
ACH-000036,-0.03962279861825034
ACH-000037,-0.19795220657616716
ACH-000039,-0.3809889859635564
ACH-000040,0.02178895564920699
ACH-000041,0.1465913887341803
ACH-000042,-0.1098434234875398
ACH-000045,-0.029739344913715774
ACH-000047,-0.3445789427779046
ACH-000052,0.07475385550520909
ACH-000053,-0.04816045773610508
ACH-000054,-0.031025469444547187
ACH-000055,-0.06778854212915751
ACH-000060,-0.02069449847989705
ACH-000067,0.04810589323539557
ACH-000070,-0.009443079819256343
ACH-000075,0.007849960862183284
ACH-000078,-0.2324837534294072
ACH-000082,-0.018778551443504557
ACH-000085,-0.061373146091452564
ACH-000086,0.03191724616417363
ACH-000087,-0.0031571208668784703
ACH-000092,-0.008656841873273688
ACH-000095,-0.046678609418290086
ACH-000097,-0.07398430067066157
ACH-000098,-0.1370073962926753
ACH-000099,-0.14566314866331725
ACH-000108,0.018964927721300626
ACH-000113,-0.03221016460166819
ACH-000116,-0.012182529825598427
ACH-000118,0.0444459457027235
ACH-000120,0.008946977403368668
ACH-000123,-0.16773924145938934
ACH-000127,0.051681221625625016
ACH-000128,-0.03069406222117035
ACH-000132,-0.1414638686585365
ACH-000133,0.04415268231901159
ACH-000137,-0.003389180888803734
ACH-000138,-0.033870104689955195
ACH-000142,0.05016784311011977
ACH-000143,-0.04040839734602565
ACH-000146,-0.08202337292251312
ACH-000148,-0.01128251917681864
ACH-000150,-0.2689758565269313
ACH-000152,-0.03714316439907241
ACH-000153,-0.2355163166308159
ACH-000159,-0.03991075261710466
ACH-000160,-0.07034534824464735
ACH-000163,-0.07764858896065542
ACH-000167,0.1382056898044041
ACH-000168,-0.21383930082467129
ACH-000169,-0.13586325590291565
ACH-000178,0.060993208511169024
ACH-000183,-0.0338928542604496
ACH-000188,-0.040071590415303414
ACH-000189,0.07482819722732338
ACH-000190,0.1915933123228996
ACH-000198,-0.09450876822071487
ACH-000203,-0.2859239754188708
ACH-000204,0.01136947835110177
ACH-000206,0.06906305221058465
ACH-000207,-0.09633673962025176
ACH-000208,-0.007906707636734964
